status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,decision
A11,5,A34,A40,6799,A63,A72,4,A101,1,A123,1,A141,A151,2,A171,1,A191,A202,A92,1
A11,5,A34,A40,6799,A63,A72,4,A101,1,A123,0,A141,A151,2,A171,1,A191,A202,A92,1
A13,0,A33,A44,7299,A65,A72,3,A101,4,A123,1,A142,A151,1,A171,1,A191,A201,A92,1
A13,0,A33,A44,7299,A65,A72,3,A101,4,A123,0,A142,A151,1,A171,1,A191,A201,A92,1
A11,0,A34,A40,4999,A63,A72,4,A101,1,A121,0,A141,A151,2,A171,2,A191,A201,A92,1
A11,0,A34,A40,4999,A63,A72,4,A101,1,A121,1,A141,A151,2,A171,2,A191,A201,A92,1
A11,12,A34,A40,10500,A63,A74,4,A101,2,A123,0,A141,A152,3,A171,2,A192,A202,A92,1
A11,12,A34,A40,10500,A63,A74,4,A101,2,A123,1,A141,A152,3,A171,2,A192,A202,A92,1
A13,1,A34,A41,11318,A63,A72,1,A102,2,A121,0,A143,A151,1,A171,2,A191,A201,A91,1
A13,1,A34,A41,11318,A63,A72,1,A102,2,A121,1,A143,A151,1,A171,2,A191,A201,A91,1
A14,13,A30,A40,18799,A63,A72,4,A101,2,A122,0,A141,A151,4,A171,2,A192,A202,A92,1
A14,13,A30,A40,18799,A63,A72,4,A101,2,A122,1,A141,A151,4,A171,2,A192,A202,A92,1
A11,8,A33,A40,18599,A63,A71,2,A101,1,A121,1,A141,A151,3,A171,1,A192,A201,A92,1
A11,8,A33,A40,18599,A63,A71,2,A101,1,A121,0,A141,A151,3,A171,1,A192,A201,A92,1
A11,0,A33,A46,19638,A63,A72,4,A102,2,A123,1,A141,A151,1,A171,1,A192,A201,A92,1
A11,0,A33,A46,19638,A63,A72,4,A102,2,A123,0,A141,A151,1,A171,1,A192,A201,A92,1
A13,13,A34,A44,14800,A65,A71,4,A102,1,A121,0,A143,A153,2,A171,2,A191,A201,A92,1
A13,13,A34,A44,14800,A65,A71,4,A102,1,A121,1,A143,A153,2,A171,2,A191,A201,A92,1
A11,4,A30,A40,13399,A63,A72,4,A102,4,A123,1,A141,A151,4,A171,1,A191,A202,A92,1
A11,4,A30,A40,13399,A63,A72,4,A102,4,A123,0,A141,A151,4,A171,1,A191,A202,A92,1
A14,15,A33,A40,9099,A63,A72,4,A101,1,A121,1,A141,A151,3,A171,1,A191,A201,A92,1
A14,15,A33,A40,9099,A63,A72,4,A101,1,A121,0,A141,A151,3,A171,1,A191,A201,A92,1
A11,0,A33,A44,15600,A63,A72,1,A101,1,A123,0,A143,A153,1,A171,2,A191,A201,A92,1
A11,0,A33,A44,15600,A63,A72,1,A101,1,A123,1,A143,A153,1,A171,2,A191,A201,A92,1
A14,2,A34,A410,17999,A63,A72,4,A102,4,A121,1,A142,A151,4,A171,1,A191,A201,A92,1
A14,2,A34,A410,17999,A63,A72,4,A102,4,A121,0,A142,A151,4,A171,1,A191,A201,A92,1
A14,8,A33,A40,19200,A65,A72,3,A102,1,A123,0,A143,A151,4,A171,2,A192,A201,A92,1
A14,8,A33,A40,19200,A65,A72,3,A102,1,A123,1,A143,A151,4,A171,2,A192,A201,A92,1
A13,3,A33,A48,11100,A61,A74,3,A101,1,A123,0,A141,A151,2,A172,2,A192,A201,A92,1
A13,3,A33,A48,11100,A61,A74,3,A101,1,A123,1,A141,A151,2,A172,2,A192,A201,A92,1
A11,10,A33,A40,10406,A63,A72,4,A101,4,A121,1,A141,A151,1,A171,1,A191,A201,A92,1
A11,10,A33,A40,10406,A63,A72,4,A101,4,A121,0,A141,A151,1,A171,1,A191,A201,A92,1
A13,3,A33,A44,13499,A63,A74,4,A101,4,A121,1,A141,A151,2,A171,1,A192,A201,A92,1
A13,3,A33,A44,13499,A63,A74,4,A101,4,A121,0,A141,A151,2,A171,1,A192,A201,A92,1
A11,18,A30,A40,16436,A61,A72,4,A103,1,A123,0,A143,A151,4,A173,1,A191,A202,A92,1
A11,18,A30,A40,16436,A61,A72,4,A103,1,A123,1,A143,A151,4,A173,1,A191,A202,A92,1
A14,7,A34,A40,16299,A63,A72,4,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A92,1
A14,7,A34,A40,16299,A63,A72,4,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A92,1
A11,2,A33,A40,19599,A63,A72,1,A101,4,A121,1,A143,A151,1,A171,2,A191,A201,A92,1
A11,2,A33,A40,19599,A63,A72,1,A101,4,A121,0,A143,A151,1,A171,2,A191,A201,A92,1
A11,3,A34,A40,16500,A65,A74,1,A101,4,A123,1,A143,A152,2,A171,2,A191,A201,A91,1
A11,3,A34,A40,16500,A65,A74,1,A101,4,A123,0,A143,A152,2,A171,2,A191,A201,A91,1
A11,2,A33,A40,5600,A63,A72,1,A102,4,A123,0,A141,A151,4,A171,1,A191,A201,A92,1
A11,2,A33,A40,5600,A63,A72,1,A102,4,A123,1,A141,A151,4,A171,1,A191,A201,A92,1
A13,6,A33,A410,13199,A63,A72,4,A102,1,A121,1,A141,A151,4,A171,1,A191,A202,A92,1
A13,6,A33,A410,13199,A63,A72,4,A102,1,A121,0,A141,A151,4,A171,1,A191,A202,A92,1
A11,3,A34,A40,17799,A63,A72,4,A101,3,A122,0,A141,A151,1,A171,2,A191,A202,A92,1
A11,3,A34,A40,17799,A63,A72,4,A101,3,A122,1,A141,A151,1,A171,2,A191,A202,A92,1
A13,10,A30,A40,198,A65,A71,2,A102,1,A122,1,A143,A153,4,A172,2,A191,A202,A91,1
A13,10,A30,A40,198,A65,A71,2,A102,1,A122,0,A143,A153,4,A172,2,A191,A202,A91,1
A13,14,A33,A48,12800,A63,A72,2,A101,4,A121,0,A143,A151,2,A171,1,A192,A202,A92,1
A13,14,A33,A48,12800,A63,A72,2,A101,4,A121,1,A143,A151,2,A171,1,A192,A202,A92,1
A13,20,A33,A40,11223,A63,A72,2,A102,4,A121,1,A142,A153,4,A171,1,A191,A202,A92,0
A13,20,A33,A40,11223,A63,A72,2,A102,4,A121,0,A142,A153,4,A171,1,A191,A202,A92,0
A13,4,A33,A40,19799,A63,A72,2,A103,1,A122,0,A143,A151,4,A171,1,A191,A202,A92,1
A13,4,A33,A40,19799,A63,A72,2,A103,1,A122,1,A143,A151,4,A171,1,A191,A202,A92,1
A11,5,A33,A40,12099,A63,A72,4,A101,1,A121,1,A141,A151,2,A171,2,A192,A201,A92,1
A11,5,A33,A40,12099,A63,A72,4,A101,1,A121,0,A141,A151,2,A171,2,A192,A201,A92,1
A13,0,A33,A40,2900,A63,A72,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A92,1
A13,0,A33,A40,2900,A63,A72,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A92,1
A11,22,A34,A410,388,A63,A74,4,A102,1,A123,1,A142,A153,1,A171,1,A192,A202,A91,1
A11,22,A34,A410,388,A63,A74,4,A102,1,A123,0,A142,A153,1,A171,1,A192,A202,A91,1
A13,2,A34,A40,8599,A63,A72,3,A103,2,A123,1,A141,A151,1,A171,2,A192,A201,A92,1
A13,2,A34,A40,8599,A63,A72,3,A103,2,A123,0,A141,A151,1,A171,2,A192,A201,A92,1
A13,9,A34,A41,6499,A63,A72,1,A102,2,A122,1,A141,A151,1,A173,2,A192,A201,A92,1
A13,9,A34,A41,6499,A63,A72,1,A102,2,A122,0,A141,A151,1,A173,2,A192,A201,A92,1
A13,0,A33,A40,2800,A63,A72,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A92,1
A13,0,A33,A40,2800,A63,A72,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A92,1
A13,24,A34,A40,499,A65,A72,1,A103,2,A121,0,A141,A151,2,A172,1,A192,A201,A91,1
A13,24,A34,A40,499,A65,A72,1,A103,2,A121,1,A141,A151,2,A172,1,A192,A201,A91,1
A13,1,A30,A40,5099,A63,A72,4,A102,3,A123,0,A142,A151,2,A171,2,A192,A201,A92,1
A13,1,A30,A40,5099,A63,A72,4,A102,3,A123,1,A142,A151,2,A171,2,A192,A201,A92,1
A13,2,A33,A40,13899,A63,A72,4,A102,1,A121,1,A141,A151,4,A171,1,A192,A202,A92,1
A13,2,A33,A40,13899,A63,A72,4,A102,1,A121,0,A141,A151,4,A171,1,A192,A202,A92,1
A13,1,A34,A410,5985,A61,A74,2,A101,1,A123,0,A141,A153,3,A171,1,A191,A202,A92,1
A13,1,A34,A410,5985,A61,A74,2,A101,1,A123,1,A141,A153,3,A171,1,A191,A202,A92,1
A11,11,A33,A40,7500,A63,A72,2,A102,2,A123,0,A141,A152,2,A171,2,A191,A201,A92,1
A11,11,A33,A40,7500,A63,A72,2,A102,2,A123,1,A141,A152,2,A171,2,A191,A201,A92,1
A13,0,A33,A40,18299,A63,A71,3,A101,1,A123,0,A141,A151,3,A171,2,A191,A202,A92,1
A13,0,A33,A40,18299,A63,A71,3,A101,1,A123,1,A141,A151,3,A171,2,A191,A202,A92,1
A11,15,A33,A40,11499,A63,A72,1,A101,4,A121,1,A143,A151,1,A171,2,A191,A201,A92,1
A11,15,A33,A40,11499,A63,A72,1,A101,4,A121,0,A143,A151,1,A171,2,A191,A201,A92,1
A11,0,A34,A40,18399,A63,A72,1,A101,2,A121,1,A141,A151,4,A171,1,A191,A202,A91,1
A11,0,A34,A40,18399,A63,A72,1,A101,2,A121,0,A141,A151,4,A171,1,A191,A202,A91,1
A13,7,A34,A40,13299,A63,A72,2,A103,4,A121,1,A141,A152,3,A171,1,A191,A201,A91,1
A13,7,A34,A40,13299,A63,A72,2,A103,4,A121,0,A141,A152,3,A171,1,A191,A201,A91,1
A14,17,A30,A45,7799,A65,A72,4,A101,1,A123,1,A141,A153,4,A171,2,A191,A201,A92,1
A14,17,A30,A45,7799,A65,A72,4,A101,1,A123,0,A141,A153,4,A171,2,A191,A201,A92,1
A11,3,A33,A40,8499,A63,A71,4,A101,1,A123,1,A142,A151,4,A171,2,A191,A201,A92,1
A11,3,A33,A40,8499,A63,A71,4,A101,1,A123,0,A142,A151,4,A171,2,A191,A201,A92,1
A11,6,A33,A41,14799,A63,A72,2,A101,1,A121,1,A141,A151,4,A171,1,A191,A202,A92,1
A11,6,A33,A41,14799,A63,A72,2,A101,1,A121,0,A141,A151,4,A171,1,A191,A202,A92,1
A13,20,A33,A40,9799,A63,A72,3,A101,3,A122,0,A142,A151,2,A173,1,A192,A202,A92,1
A13,20,A33,A40,9799,A63,A72,3,A101,3,A122,1,A142,A151,2,A173,1,A192,A202,A92,1
A13,1,A34,A46,17600,A63,A72,2,A102,1,A121,0,A143,A151,1,A171,1,A191,A202,A92,1
A13,1,A34,A46,17600,A63,A72,2,A102,1,A121,1,A143,A151,1,A171,1,A191,A202,A92,1
A13,30,A33,A40,9399,A65,A72,4,A101,2,A121,1,A143,A151,2,A171,2,A191,A202,A91,1
A13,30,A33,A40,9399,A65,A72,4,A101,2,A121,0,A143,A151,2,A171,2,A191,A202,A91,1
A14,0,A34,A42,0,A65,A72,2,A101,4,A123,0,A142,A152,4,A172,1,A192,A201,A92,1
A14,0,A34,A42,0,A65,A72,2,A101,4,A123,1,A142,A152,4,A172,1,A192,A201,A92,1
A13,13,A33,A44,10800,A63,A72,4,A101,4,A122,1,A143,A151,1,A171,1,A192,A202,A92,1
A13,13,A33,A44,10800,A63,A72,4,A101,4,A122,0,A143,A151,1,A171,1,A192,A202,A92,1
A11,2,A33,A40,15599,A63,A72,4,A101,2,A121,1,A141,A151,1,A171,2,A191,A201,A92,1
A11,2,A33,A40,15599,A63,A72,4,A101,2,A121,0,A141,A151,1,A171,2,A191,A201,A92,1
A13,31,A33,A40,9299,A63,A72,4,A103,1,A121,1,A143,A151,3,A171,2,A191,A202,A92,1
A13,31,A33,A40,9299,A63,A72,4,A103,1,A121,0,A143,A151,3,A171,2,A191,A202,A92,1
A11,0,A33,A40,14599,A63,A72,4,A102,1,A122,1,A141,A151,2,A171,1,A191,A201,A92,1
A11,0,A33,A40,14599,A63,A72,4,A102,1,A122,0,A141,A151,2,A171,1,A191,A201,A92,1
A13,3,A30,A44,10253,A61,A72,2,A101,2,A123,0,A143,A151,1,A171,2,A191,A202,A92,1
A13,3,A30,A44,10253,A61,A72,2,A101,2,A123,1,A143,A151,1,A171,2,A191,A202,A92,1
A11,11,A33,A40,4700,A65,A72,3,A102,2,A123,0,A141,A152,4,A171,1,A192,A201,A92,1
A11,11,A33,A40,4700,A65,A72,3,A102,2,A123,1,A141,A152,4,A171,1,A192,A201,A92,1
A14,70,A30,A40,1304,A65,A72,3,A103,3,A123,1,A143,A151,1,A171,1,A191,A202,A92,1
A14,70,A30,A40,1304,A65,A72,3,A103,3,A123,0,A143,A151,1,A171,1,A191,A202,A92,1
A11,1,A34,A41,18183,A63,A74,3,A102,1,A121,0,A142,A151,1,A171,1,A192,A201,A92,1
A11,1,A34,A41,18183,A63,A74,3,A102,1,A121,1,A142,A151,1,A171,1,A192,A201,A92,1
A13,59,A33,A40,1201,A61,A72,4,A103,4,A121,1,A143,A153,4,A171,2,A191,A202,A91,1
A13,59,A33,A40,1201,A61,A72,4,A103,4,A121,0,A143,A153,4,A171,2,A191,A202,A91,1
A13,0,A33,A40,1800,A63,A72,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A92,1
A13,0,A33,A40,1800,A63,A72,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A92,1
A11,16,A33,A40,4100,A61,A72,4,A102,2,A123,0,A142,A151,3,A172,2,A191,A201,A92,1
A11,16,A33,A40,4100,A61,A72,4,A102,2,A123,1,A142,A151,3,A172,2,A191,A201,A92,1
A13,21,A33,A41,5599,A61,A74,2,A102,1,A122,1,A141,A152,2,A171,2,A191,A201,A92,1
A13,21,A33,A41,5599,A61,A74,2,A102,1,A122,0,A141,A152,2,A171,2,A191,A201,A92,1
A13,11,A33,A40,16099,A63,A72,4,A103,1,A121,1,A141,A151,4,A171,1,A191,A202,A92,1
A13,11,A33,A40,16099,A63,A72,4,A103,1,A121,0,A141,A151,4,A171,1,A191,A202,A92,1
A14,3,A34,A40,2499,A63,A72,4,A101,1,A123,0,A142,A151,4,A171,2,A191,A201,A92,1
A14,3,A34,A40,2499,A63,A72,4,A101,1,A123,1,A142,A151,4,A171,2,A191,A201,A92,1
A14,30,A30,A40,6899,A63,A72,1,A102,1,A121,1,A141,A151,4,A172,1,A192,A201,A92,1
A14,30,A30,A40,6899,A63,A72,1,A102,1,A121,0,A141,A151,4,A172,1,A192,A201,A92,1
A13,9,A34,A410,10399,A63,A74,3,A103,1,A123,1,A141,A151,2,A173,1,A191,A201,A92,1
A13,9,A34,A410,10399,A63,A74,3,A103,1,A123,0,A141,A151,2,A173,1,A191,A201,A92,1
A13,2,A34,A40,8322,A63,A72,2,A103,1,A121,0,A141,A151,1,A171,1,A192,A201,A92,1
A13,2,A34,A40,8322,A63,A72,2,A103,1,A121,1,A141,A151,1,A171,1,A192,A201,A92,1
A13,0,A33,A40,4800,A63,A72,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A92,1
A13,0,A33,A40,4800,A63,A72,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A92,1
A13,5,A33,A40,17063,A63,A72,2,A103,1,A121,1,A142,A151,1,A171,1,A191,A201,A92,1
A13,5,A33,A40,17063,A63,A72,2,A103,1,A121,0,A142,A151,1,A171,1,A191,A201,A92,1
A13,4,A30,A41,2576,A63,A72,4,A101,2,A123,0,A141,A153,2,A171,1,A191,A202,A92,1
A13,4,A30,A41,2576,A63,A72,4,A101,2,A123,1,A141,A153,2,A171,1,A191,A202,A92,1
A13,9,A33,A40,17299,A63,A72,4,A103,1,A123,1,A141,A151,2,A171,1,A191,A202,A92,1
A13,9,A33,A40,17299,A63,A72,4,A103,1,A123,0,A141,A151,2,A171,1,A191,A202,A92,1
A13,20,A30,A44,9400,A63,A71,1,A101,1,A123,0,A142,A151,4,A172,1,A191,A202,A91,1
A13,20,A30,A44,9400,A63,A71,1,A101,1,A123,1,A142,A151,4,A172,1,A191,A202,A91,1
A11,6,A30,A40,15399,A63,A72,2,A101,2,A122,0,A142,A151,2,A171,1,A191,A202,A92,1
A11,6,A30,A40,15399,A63,A72,2,A101,2,A122,1,A142,A151,2,A171,1,A191,A202,A92,1
A11,36,A33,A41,9899,A63,A72,2,A101,3,A121,1,A141,A152,3,A173,1,A191,A202,A92,1
A11,36,A33,A41,9899,A63,A72,2,A101,3,A121,0,A141,A152,3,A173,1,A191,A202,A92,1
A13,1,A33,A40,11500,A61,A72,4,A102,4,A123,1,A141,A151,4,A171,2,A191,A202,A92,1
A13,1,A33,A40,11500,A61,A72,4,A102,4,A123,0,A141,A151,4,A171,2,A191,A202,A92,1
A13,1,A34,A40,19899,A63,A72,4,A102,4,A123,1,A143,A153,3,A173,2,A191,A202,A92,1
A13,1,A34,A40,19899,A63,A72,4,A102,4,A123,0,A143,A153,3,A173,2,A191,A202,A92,1
A13,0,A33,A40,4300,A63,A72,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A92,1
A13,0,A33,A40,4300,A63,A72,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A92,1
A13,10,A33,A49,19026,A63,A72,4,A101,4,A121,1,A141,A151,1,A171,1,A191,A202,A92,0
A13,10,A33,A49,19026,A63,A72,4,A101,4,A121,0,A141,A151,1,A171,1,A191,A202,A92,0
