age,campaign,contact,day_of_week,decision,default,duration,education,emp.var.rate,housing,job,loan,marital,month,pdays,poutcome,previous
0,21,telephone,thu,0,unknown,4258,professional.course,-1,unknown,student,unknown,married,oct,168,nonexistent,3
1,21,telephone,thu,0,unknown,4258,professional.course,-1,unknown,student,unknown,married,oct,168,nonexistent,3
0,24,telephone,(null),1,unknown,4367,university.degree,0,unknown,unemployed,unknown,single,may,171,success,6
1,24,telephone,(null),1,unknown,4367,university.degree,0,unknown,unemployed,unknown,single,may,171,success,6
0,21,telephone,(null),0,unknown,4203,basic.9y,0,unknown,technician,unknown,single,may,170,success,5
1,21,telephone,(null),0,unknown,4203,basic.9y,0,unknown,technician,unknown,single,may,170,success,5
0,21,telephone,fri,0,unknown,4195,professional.course,-1,unknown,technician,unknown,married,oct,161,nonexistent,4
1,21,telephone,fri,0,unknown,4195,professional.course,-1,unknown,technician,unknown,married,oct,161,nonexistent,4
0,21,telephone,fri,1,unknown,4117,basic.9y,-1,unknown,technician,unknown,married,oct,161,nonexistent,4
1,21,telephone,fri,1,unknown,4117,basic.9y,-1,unknown,technician,unknown,married,oct,161,nonexistent,4
0,21,telephone,fri,1,unknown,4195,illiterate,-1,unknown,management,unknown,married,oct,169,nonexistent,4
1,21,telephone,fri,1,unknown,4195,illiterate,-1,unknown,management,unknown,married,oct,169,nonexistent,4
0,21,telephone,(null),1,unknown,4211,professional.course,0,unknown,entrepreneur,unknown,single,nov,171,success,6
1,21,telephone,(null),1,unknown,4211,professional.course,0,unknown,entrepreneur,unknown,single,nov,171,success,6
0,16,telephone,fri,0,unknown,4266,professional.course,-1,unknown,student,unknown,married,oct,169,nonexistent,4
1,16,telephone,fri,0,unknown,4266,professional.course,-1,unknown,student,unknown,married,oct,169,nonexistent,4
0,18,telephone,(null),1,unknown,4289,professional.course,0,unknown,unemployed,unknown,single,may,171,success,6
1,18,telephone,(null),1,unknown,4289,professional.course,0,unknown,unemployed,unknown,single,may,171,success,6
0,15,cellular,wed,1,no,4165,professional.course,-2,no,services,no,married,aug,169,nonexistent,2
1,15,cellular,wed,1,no,4165,professional.course,-2,no,services,no,married,aug,169,nonexistent,2
0,18,telephone,(null),0,unknown,4133,university.degree,0,unknown,unemployed,unknown,single,may,163,success,6
1,18,telephone,(null),0,unknown,4133,university.degree,0,unknown,unemployed,unknown,single,may,163,success,6
0,20,cellular,mon,1,no,3986,basic.4y,-3,no,housemaid,no,divorced,jul,173,failure,0
1,20,cellular,mon,1,no,3986,basic.4y,-3,no,housemaid,no,divorced,jul,173,failure,0
0,20,cellular,tue,1,no,4001,basic.6y,-3,no,admin.,no,divorced,aug,174,failure,1
1,20,cellular,tue,1,no,4001,basic.6y,-3,no,admin.,no,divorced,aug,174,failure,1
0,20,cellular,wed,1,no,3954,basic.9y,-2,no,blue-collar,no,married,feb,175,nonexistent,2
1,20,cellular,wed,1,no,3954,basic.9y,-2,no,blue-collar,no,married,feb,175,nonexistent,2
0,14,cellular,mon,1,no,3986,illiterate,-3,no,self-employed,no,divorced,jan,173,failure,0
1,14,cellular,mon,1,no,3986,illiterate,-3,no,self-employed,no,divorced,jan,173,failure,0
0,15,cellular,wed,1,no,4009,basic.6y,-2,no,blue-collar,no,married,feb,182,nonexistent,2
1,15,cellular,wed,1,no,4009,basic.6y,-2,no,blue-collar,no,married,feb,182,nonexistent,2
0,14,cellular,tue,1,no,3915,basic.4y,-3,no,admin.,no,divorced,jan,181,failure,0
1,14,cellular,tue,1,no,3915,basic.4y,-3,no,admin.,no,divorced,jan,181,failure,0
0,14,cellular,mon,0,no,3830,basic.4y,-3,no,admin.,no,divorced,jul,173,failure,0
1,14,cellular,mon,0,no,3830,basic.4y,-3,no,admin.,no,divorced,jul,173,failure,0
0,14,cellular,tue,0,no,3758,basic.6y,-3,no,admin.,no,divorced,jan,173,failure,0
1,14,cellular,tue,0,no,3758,basic.6y,-3,no,admin.,no,divorced,jan,173,failure,0
0,23,cellular,tue,1,no,4001,basic.6y,-3,no,services,no,divorced,feb,169,failure,1
1,23,cellular,tue,1,no,4001,basic.6y,-3,no,services,no,divorced,feb,169,failure,1
0,23,cellular,tue,1,no,3915,basic.6y,-3,no,self-employed,no,divorced,jul,161,failure,0
1,23,cellular,tue,1,no,3915,basic.6y,-3,no,self-employed,no,divorced,jul,161,failure,0
0,20,cellular,wed,1,no,3931,basic.9y,-2,no,services,no,married,aug,159,nonexistent,2
1,20,cellular,wed,1,no,3931,basic.9y,-2,no,services,no,married,aug,159,nonexistent,2
0,23,cellular,wed,0,no,3938,basic.9y,-2,no,student,no,married,mar,162,nonexistent,2
1,23,cellular,wed,0,no,3938,basic.9y,-2,no,student,no,married,mar,162,nonexistent,2
0,21,telephone,fri,1,unknown,4039,illiterate,-1,unknown,technician,unknown,married,apr,161,nonexistent,4
1,21,telephone,fri,1,unknown,4039,illiterate,-1,unknown,technician,unknown,married,apr,161,nonexistent,4
0,24,telephone,thu,1,unknown,3946,high.school,-1,unknown,housemaid,unknown,married,apr,168,nonexistent,3
1,24,telephone,thu,1,unknown,3946,high.school,-1,unknown,housemaid,unknown,married,apr,168,nonexistent,3
0,21,telephone,fri,1,unknown,4039,illiterate,-1,unknown,housemaid,unknown,married,apr,169,nonexistent,4
1,21,telephone,fri,1,unknown,4039,illiterate,-1,unknown,housemaid,unknown,married,apr,169,nonexistent,4
0,24,telephone,(null),1,unknown,3969,professional.course,0,unknown,management,unknown,single,may,162,success,5
1,24,telephone,(null),1,unknown,3969,professional.course,0,unknown,management,unknown,single,may,162,success,5
0,20,cellular,tue,1,no,3837,basic.6y,-3,no,self-employed,no,divorced,jan,165,failure,0
1,20,cellular,tue,1,no,3837,basic.6y,-3,no,self-employed,no,divorced,jan,165,failure,0
0,20,cellular,mon,1,no,3751,basic.4y,-3,no,self-employed,no,divorced,jul,157,failure,0
1,20,cellular,mon,1,no,3751,basic.4y,-3,no,self-employed,no,divorced,jul,157,failure,0
0,20,cellular,wed,1,no,3860,basic.9y,-2,no,student,no,married,mar,159,nonexistent,2
1,20,cellular,wed,1,no,3860,basic.9y,-2,no,student,no,married,mar,159,nonexistent,2
0,20,cellular,wed,0,no,3774,basic.9y,-2,no,services,no,married,feb,157,nonexistent,2
1,20,cellular,wed,0,no,3774,basic.9y,-2,no,services,no,married,feb,157,nonexistent,2
0,21,cellular,wed,0,no,3797,basic.9y,-2,no,blue-collar,no,married,feb,167,nonexistent,2
1,21,cellular,wed,0,no,3797,basic.9y,-2,no,blue-collar,no,married,feb,167,nonexistent,2
0,22,telephone,thu,0,unknown,3829,high.school,-1,unknown,housemaid,unknown,married,jul,160,nonexistent,3
1,22,telephone,thu,0,unknown,3829,high.school,-1,unknown,housemaid,unknown,married,jul,160,nonexistent,3
0,14,cellular,tue,1,no,3993,illiterate,-3,no,self-employed,no,divorced,jul,165,failure,0
1,14,cellular,tue,1,no,3993,illiterate,-3,no,self-employed,no,divorced,jul,165,failure,0
0,14,cellular,tue,1,no,3915,basic.6y,-3,no,self-employed,no,divorced,jul,165,failure,0
1,14,cellular,tue,1,no,3915,basic.6y,-3,no,self-employed,no,divorced,jul,165,failure,0
0,15,cellular,wed,0,no,3938,basic.9y,-2,no,student,no,married,sep,159,nonexistent,2
1,15,cellular,wed,0,no,3938,basic.9y,-2,no,student,no,married,sep,159,nonexistent,2
0,15,cellular,wed,1,no,3931,basic.9y,-2,no,management,no,married,aug,167,nonexistent,2
1,15,cellular,wed,1,no,3931,basic.9y,-2,no,management,no,married,aug,167,nonexistent,2
0,18,telephone,(null),0,unknown,4055,university.degree,0,unknown,entrepreneur,unknown,single,may,171,success,6
1,18,telephone,(null),0,unknown,4055,university.degree,0,unknown,entrepreneur,unknown,single,may,171,success,6
0,17,telephone,fri,0,unknown,3961,professional.course,-1,unknown,blue-collar,unknown,married,apr,169,nonexistent,4
1,17,telephone,fri,0,unknown,3961,professional.course,-1,unknown,blue-collar,unknown,married,apr,169,nonexistent,4
0,17,telephone,(null),0,unknown,4047,professional.course,0,unknown,retired,unknown,single,nov,162,success,5
1,17,telephone,(null),0,unknown,4047,professional.course,0,unknown,retired,unknown,single,nov,162,success,5
0,18,telephone,(null),1,unknown,3977,professional.course,0,unknown,retired,unknown,single,may,163,success,6
1,18,telephone,(null),1,unknown,3977,professional.course,0,unknown,retired,unknown,single,may,163,success,6
0,14,cellular,tue,0,no,3837,illiterate,-3,no,self-employed,no,divorced,jul,157,failure,0
1,14,cellular,tue,0,no,3837,illiterate,-3,no,self-employed,no,divorced,jul,157,failure,0
0,15,cellular,wed,0,no,3782,basic.6y,-2,no,student,no,married,mar,159,nonexistent,2
1,15,cellular,wed,0,no,3782,basic.6y,-2,no,student,no,married,mar,159,nonexistent,2
0,14,cellular,tue,0,no,3766,basic.6y,-3,no,admin.,no,divorced,aug,166,failure,1
1,14,cellular,tue,0,no,3766,basic.6y,-3,no,admin.,no,divorced,aug,166,failure,1
0,16,telephone,thu,1,unknown,3868,high.school,-1,unknown,housemaid,unknown,married,apr,168,nonexistent,3
1,16,telephone,thu,1,unknown,3868,high.school,-1,unknown,housemaid,unknown,married,apr,168,nonexistent,3
0,15,cellular,wed,0,no,3774,professional.course,-2,no,blue-collar,no,married,feb,167,nonexistent,2
1,15,cellular,wed,0,no,3774,professional.course,-2,no,blue-collar,no,married,feb,167,nonexistent,2
0,2,cellular,tue,1,no,4235,illiterate,-3,no,self-employed,no,divorced,aug,182,failure,1
1,2,cellular,tue,1,no,4235,illiterate,-3,no,self-employed,no,divorced,aug,182,failure,1
0,7,telephone,thu,1,unknown,4258,high.school,-1,unknown,student,unknown,married,apr,184,nonexistent,3
1,7,telephone,thu,1,unknown,4258,high.school,-1,unknown,student,unknown,married,apr,184,nonexistent,3
0,11,telephone,(null),1,unknown,4289,professional.course,0,unknown,entrepreneur,unknown,single,may,186,success,6
1,11,telephone,(null),1,unknown,4289,professional.course,0,unknown,entrepreneur,unknown,single,may,186,success,6
0,10,telephone,(null),1,unknown,4281,professional.course,0,unknown,management,unknown,single,nov,178,success,5
1,10,telephone,(null),1,unknown,4281,professional.course,0,unknown,management,unknown,single,nov,178,success,5
0,1,cellular,mon,0,no,4142,illiterate,-3,no,self-employed,no,divorced,jul,181,failure,0
1,1,cellular,mon,0,no,4142,illiterate,-3,no,self-employed,no,divorced,jul,181,failure,0
0,1,cellular,mon,1,no,4142,basic.4y,-3,no,technician,no,divorced,jul,181,failure,0
1,1,cellular,mon,1,no,4142,basic.4y,-3,no,technician,no,divorced,jul,181,failure,0
0,3,cellular,tue,1,no,4157,basic.6y,-3,no,self-employed,no,divorced,aug,182,failure,1
1,3,cellular,tue,1,no,4157,basic.6y,-3,no,self-employed,no,divorced,aug,182,failure,1
0,1,cellular,tue,0,no,4149,illiterate,-3,no,technician,no,divorced,jan,181,failure,0
1,1,cellular,tue,0,no,4149,illiterate,-3,no,technician,no,divorced,jan,181,failure,0
0,4,cellular,wed,0,no,4165,basic.6y,-2,no,technician,no,married,feb,182,nonexistent,2
1,4,cellular,wed,0,no,4165,basic.6y,-2,no,technician,no,married,feb,182,nonexistent,2
0,3,cellular,tue,1,no,4157,illiterate,-3,no,technician,no,divorced,aug,173,failure,1
1,3,cellular,tue,1,no,4157,illiterate,-3,no,technician,no,divorced,aug,173,failure,1
0,7,telephone,thu,0,unknown,4102,high.school,-1,unknown,student,unknown,married,apr,176,nonexistent,3
1,7,telephone,thu,0,unknown,4102,high.school,-1,unknown,student,unknown,married,apr,176,nonexistent,3
0,5,cellular,wed,1,no,4172,basic.6y,-2,no,management,no,married,sep,183,nonexistent,2
1,5,cellular,wed,1,no,4172,basic.6y,-2,no,management,no,married,sep,183,nonexistent,2
0,9,cellular,wed,1,no,4165,professional.course,-2,no,blue-collar,no,married,aug,182,nonexistent,2
1,9,cellular,wed,1,no,4165,professional.course,-2,no,blue-collar,no,married,aug,182,nonexistent,2
0,8,telephone,fri,0,unknown,4188,basic.9y,-1,unknown,blue-collar,unknown,married,oct,184,nonexistent,4
1,8,telephone,fri,0,unknown,4188,basic.9y,-1,unknown,blue-collar,unknown,married,oct,184,nonexistent,4
0,3,cellular,tue,1,no,4079,basic.6y,-3,no,housemaid,no,divorced,aug,182,failure,1
1,3,cellular,tue,1,no,4079,basic.6y,-3,no,housemaid,no,divorced,aug,182,failure,1
0,4,telephone,thu,0,unknown,4102,basic.9y,-1,unknown,blue-collar,unknown,married,oct,184,nonexistent,3
1,4,telephone,thu,0,unknown,4102,basic.9y,-1,unknown,blue-collar,unknown,married,oct,184,nonexistent,3
0,8,telephone,fri,0,unknown,4156,illiterate,-1,unknown,housemaid,unknown,married,apr,184,nonexistent,4
1,8,telephone,fri,0,unknown,4156,illiterate,-1,unknown,housemaid,unknown,married,apr,184,nonexistent,4
0,9,telephone,fri,0,unknown,4195,professional.course,-1,unknown,blue-collar,unknown,married,oct,179,nonexistent,4
1,9,telephone,fri,0,unknown,4195,professional.course,-1,unknown,blue-collar,unknown,married,oct,179,nonexistent,4
0,9,telephone,fri,0,unknown,4117,basic.9y,-1,unknown,blue-collar,unknown,married,oct,179,nonexistent,4
1,9,telephone,fri,0,unknown,4117,basic.9y,-1,unknown,blue-collar,unknown,married,oct,179,nonexistent,4
0,11,telephone,(null),1,unknown,4133,high.school,0,unknown,entrepreneur,unknown,single,nov,175,success,6
1,11,telephone,(null),1,unknown,4133,high.school,0,unknown,entrepreneur,unknown,single,nov,175,success,6
0,10,telephone,(null),1,unknown,4125,university.degree,0,unknown,retired,unknown,single,may,175,success,5
1,10,telephone,(null),1,unknown,4125,university.degree,0,unknown,retired,unknown,single,may,175,success,5
0,11,telephone,(null),1,unknown,4367,university.degree,0,unknown,unemployed,unknown,single,nov,171,success,6
1,11,telephone,(null),1,unknown,4367,university.degree,0,unknown,unemployed,unknown,single,nov,171,success,6
0,11,telephone,(null),0,unknown,4289,high.school,0,unknown,unemployed,unknown,single,nov,171,success,6
1,11,telephone,(null),0,unknown,4289,high.school,0,unknown,unemployed,unknown,single,nov,171,success,6
0,10,telephone,(null),1,unknown,4203,university.degree,0,unknown,unemployed,unknown,single,may,171,success,5
1,10,telephone,(null),1,unknown,4203,university.degree,0,unknown,unemployed,unknown,single,may,171,success,5
0,10,telephone,(null),0,unknown,4125,basic.9y,0,unknown,unemployed,unknown,single,may,171,success,5
1,10,telephone,(null),0,unknown,4125,basic.9y,0,unknown,unemployed,unknown,single,may,171,success,5
0,11,telephone,(null),1,unknown,4211,university.degree,0,unknown,unemployed,unknown,single,nov,163,success,6
1,11,telephone,(null),1,unknown,4211,university.degree,0,unknown,unemployed,unknown,single,nov,163,success,6
0,11,telephone,(null),1,unknown,4211,university.degree,0,unknown,retired,unknown,single,nov,171,success,6
1,11,telephone,(null),1,unknown,4211,university.degree,0,unknown,retired,unknown,single,nov,171,success,6
0,11,telephone,(null),0,unknown,4133,high.school,0,unknown,retired,unknown,single,nov,171,success,6
1,11,telephone,(null),0,unknown,4133,high.school,0,unknown,retired,unknown,single,nov,171,success,6
0,2,cellular,tue,0,no,3915,basic.4y,-3,no,admin.,no,divorced,jul,181,failure,0
1,2,cellular,tue,0,no,3915,basic.4y,-3,no,admin.,no,divorced,jul,181,failure,0
0,5,cellular,wed,0,no,4016,basic.9y,-2,no,entrepreneur,no,married,mar,183,nonexistent,2
1,5,cellular,wed,0,no,4016,basic.9y,-2,no,entrepreneur,no,married,mar,183,nonexistent,2
0,3,cellular,tue,0,no,3923,basic.6y,-3,no,housemaid,no,divorced,feb,181,failure,1
1,3,cellular,tue,0,no,3923,basic.6y,-3,no,housemaid,no,divorced,feb,181,failure,1
0,3,cellular,tue,1,no,3923,illiterate,-3,no,admin.,no,divorced,feb,181,failure,1
1,3,cellular,tue,1,no,3923,illiterate,-3,no,admin.,no,divorced,feb,181,failure,1
0,5,cellular,wed,1,no,4016,basic.6y,-2,no,management,no,married,sep,175,nonexistent,2
1,5,cellular,wed,1,no,4016,basic.6y,-2,no,management,no,married,sep,175,nonexistent,2
0,7,telephone,thu,1,unknown,4024,professional.course,-1,unknown,blue-collar,unknown,married,oct,174,nonexistent,3
1,7,telephone,thu,1,unknown,4024,professional.course,-1,unknown,blue-collar,unknown,married,oct,174,nonexistent,3
0,4,cellular,wed,0,no,3931,professional.course,-2,no,blue-collar,no,married,aug,173,nonexistent,2
1,4,cellular,wed,0,no,3931,professional.course,-2,no,blue-collar,no,married,aug,173,nonexistent,2
0,8,telephone,fri,0,unknown,4032,professional.course,-1,unknown,management,unknown,married,apr,174,nonexistent,4
1,8,telephone,fri,0,unknown,4032,professional.course,-1,unknown,management,unknown,married,apr,174,nonexistent,4
0,8,telephone,fri,0,unknown,4032,basic.9y,-1,unknown,management,unknown,married,apr,178,nonexistent,4
1,8,telephone,fri,0,unknown,4032,basic.9y,-1,unknown,management,unknown,married,apr,178,nonexistent,4
0,10,telephone,(null),0,unknown,4047,basic.9y,0,unknown,retired,unknown,single,may,175,success,5
1,10,telephone,(null),0,unknown,4047,basic.9y,0,unknown,retired,unknown,single,may,175,success,5
0,9,telephone,fri,1,unknown,4039,illiterate,-1,unknown,blue-collar,unknown,married,apr,179,nonexistent,4
1,9,telephone,fri,1,unknown,4039,illiterate,-1,unknown,blue-collar,unknown,married,apr,179,nonexistent,4
0,5,cellular,wed,1,no,3938,basic.6y,-2,no,management,no,married,mar,178,nonexistent,2
1,5,cellular,wed,1,no,3938,basic.6y,-2,no,management,no,married,mar,178,nonexistent,2
0,1,cellular,mon,1,no,3830,basic.4y,-3,no,housemaid,no,divorced,jan,181,failure,0
1,1,cellular,mon,1,no,3830,basic.4y,-3,no,housemaid,no,divorced,jan,181,failure,0
0,3,cellular,tue,1,no,3845,basic.6y,-3,no,admin.,no,divorced,feb,182,failure,1
1,3,cellular,tue,1,no,3845,basic.6y,-3,no,admin.,no,divorced,feb,182,failure,1
0,3,cellular,tue,1,no,3845,basic.6y,-3,no,blue-collar,no,divorced,aug,174,failure,1
1,3,cellular,tue,1,no,3845,basic.6y,-3,no,blue-collar,no,divorced,aug,174,failure,1
0,5,cellular,wed,0,no,3860,basic.9y,-2,no,entrepreneur,no,married,mar,175,nonexistent,2
1,5,cellular,wed,0,no,3860,basic.9y,-2,no,entrepreneur,no,married,mar,175,nonexistent,2
0,1,cellular,mon,1,no,3751,illiterate,-3,no,admin.,no,divorced,jan,177,failure,0
1,1,cellular,mon,1,no,3751,illiterate,-3,no,admin.,no,divorced,jan,177,failure,0
0,3,cellular,tue,1,no,4001,illiterate,-3,no,services,no,divorced,aug,169,failure,1
1,3,cellular,tue,1,no,4001,illiterate,-3,no,services,no,divorced,aug,169,failure,1
0,1,cellular,mon,0,no,3908,illiterate,-3,no,technician,no,divorced,jul,165,failure,0
1,1,cellular,mon,0,no,3908,illiterate,-3,no,technician,no,divorced,jul,165,failure,0
0,5,cellular,wed,1,no,3938,basic.6y,-2,no,student,no,married,sep,166,nonexistent,2
1,5,cellular,wed,1,no,3938,basic.6y,-2,no,student,no,married,sep,166,nonexistent,2
0,7,telephone,thu,0,unknown,3946,professional.course,-1,unknown,student,unknown,married,apr,166,nonexistent,3
1,7,telephone,thu,0,unknown,3946,professional.course,-1,unknown,student,unknown,married,apr,166,nonexistent,3
0,7,telephone,thu,1,unknown,3946,basic.9y,-1,unknown,student,unknown,married,apr,170,nonexistent,3
1,7,telephone,thu,1,unknown,3946,basic.9y,-1,unknown,student,unknown,married,apr,170,nonexistent,3
0,8,telephone,fri,0,unknown,3954,basic.9y,-1,unknown,unemployed,unknown,married,apr,166,nonexistent,4
1,8,telephone,fri,0,unknown,3954,basic.9y,-1,unknown,unemployed,unknown,married,apr,166,nonexistent,4
0,11,telephone,(null),1,unknown,4055,high.school,0,unknown,unemployed,unknown,single,nov,159,success,6
1,11,telephone,(null),1,unknown,4055,high.school,0,unknown,unemployed,unknown,single,nov,159,success,6
0,11,telephone,(null),1,unknown,4055,professional.course,0,unknown,unemployed,unknown,single,may,163,success,6
1,11,telephone,(null),1,unknown,4055,professional.course,0,unknown,unemployed,unknown,single,may,163,success,6
0,8,telephone,fri,1,unknown,3954,professional.course,-1,unknown,unemployed,unknown,married,apr,162,nonexistent,4
1,8,telephone,fri,1,unknown,3954,professional.course,-1,unknown,unemployed,unknown,married,apr,162,nonexistent,4
0,7,telephone,thu,1,unknown,3946,high.school,-1,unknown,management,unknown,married,oct,168,nonexistent,3
1,7,telephone,thu,1,unknown,3946,high.school,-1,unknown,management,unknown,married,oct,168,nonexistent,3
0,8,telephone,fri,0,unknown,3954,professional.course,-1,unknown,blue-collar,unknown,married,oct,169,nonexistent,4
1,8,telephone,fri,0,unknown,3954,professional.course,-1,unknown,blue-collar,unknown,married,oct,169,nonexistent,4
0,11,telephone,(null),0,unknown,3977,professional.course,0,unknown,entrepreneur,unknown,single,may,171,success,6
1,11,telephone,(null),0,unknown,3977,professional.course,0,unknown,entrepreneur,unknown,single,may,171,success,6
0,11,telephone,(null),1,unknown,4055,university.degree,0,unknown,retired,unknown,single,nov,163,success,6
1,11,telephone,(null),1,unknown,4055,university.degree,0,unknown,retired,unknown,single,nov,163,success,6
0,9,telephone,fri,0,unknown,3961,professional.course,-1,unknown,management,unknown,married,oct,163,nonexistent,4
1,9,telephone,fri,0,unknown,3961,professional.course,-1,unknown,management,unknown,married,oct,163,nonexistent,4
0,3,cellular,tue,1,no,3845,basic.6y,-3,no,services,no,divorced,aug,166,failure,1
1,3,cellular,tue,1,no,3845,basic.6y,-3,no,services,no,divorced,aug,166,failure,1
0,5,cellular,wed,0,no,3782,basic.6y,-2,no,services,no,married,mar,166,nonexistent,2
1,5,cellular,wed,0,no,3782,basic.6y,-2,no,services,no,married,mar,166,nonexistent,2
0,4,cellular,wed,0,no,3853,basic.6y,-2,no,management,no,married,aug,169,nonexistent,2
1,4,cellular,wed,0,no,3853,basic.6y,-2,no,management,no,married,aug,169,nonexistent,2
0,7,telephone,thu,0,unknown,3868,basic.9y,-1,unknown,management,unknown,married,oct,166,nonexistent,3
1,7,telephone,thu,0,unknown,3868,basic.9y,-1,unknown,management,unknown,married,oct,166,nonexistent,3
0,2,cellular,tue,1,no,3758,basic.4y,-3,no,housemaid,no,divorced,jul,169,failure,0
1,2,cellular,tue,1,no,3758,basic.4y,-3,no,housemaid,no,divorced,jul,169,failure,0
0,2,cellular,tue,0,no,3758,illiterate,-3,no,admin.,no,divorced,jul,169,failure,0
1,2,cellular,tue,0,no,3758,illiterate,-3,no,admin.,no,divorced,jul,169,failure,0
0,8,telephone,fri,1,unknown,3844,illiterate,-1,unknown,housemaid,unknown,married,apr,169,nonexistent,4
1,8,telephone,fri,1,unknown,3844,illiterate,-1,unknown,housemaid,unknown,married,apr,169,nonexistent,4
0,5,cellular,wed,1,no,3860,professional.course,-2,no,student,no,married,sep,158,nonexistent,2
1,5,cellular,wed,1,no,3860,professional.course,-2,no,student,no,married,sep,158,nonexistent,2
0,7,telephone,thu,0,unknown,3868,basic.9y,-1,unknown,student,unknown,married,oct,160,nonexistent,3
1,7,telephone,thu,0,unknown,3868,basic.9y,-1,unknown,student,unknown,married,oct,160,nonexistent,3
0,8,telephone,fri,0,unknown,3844,illiterate,-1,unknown,student,unknown,married,apr,161,nonexistent,4
1,8,telephone,fri,0,unknown,3844,illiterate,-1,unknown,student,unknown,married,apr,161,nonexistent,4
0,9,telephone,fri,1,unknown,3883,basic.9y,-1,unknown,management,unknown,married,oct,163,nonexistent,4
1,9,telephone,fri,1,unknown,3883,basic.9y,-1,unknown,management,unknown,married,oct,163,nonexistent,4
0,11,telephone,(null),1,unknown,3899,high.school,0,unknown,retired,unknown,single,nov,159,success,6
1,11,telephone,(null),1,unknown,3899,high.school,0,unknown,retired,unknown,single,nov,159,success,6
0,7,telephone,thu,1,unknown,3790,professional.course,-1,unknown,management,unknown,married,oct,158,nonexistent,3
1,7,telephone,thu,1,unknown,3790,professional.course,-1,unknown,management,unknown,married,oct,158,nonexistent,3
0,11,telephone,(null),1,unknown,3899,professional.course,0,unknown,management,unknown,single,may,163,success,6
1,11,telephone,(null),1,unknown,3899,professional.course,0,unknown,management,unknown,single,may,163,success,6
0,21,telephone,(null),1,unknown,4133,university.degree,0,unknown,unemployed,unknown,single,nov,155,success,6
1,21,telephone,(null),1,unknown,4133,university.degree,0,unknown,unemployed,unknown,single,nov,155,success,6
0,22,telephone,fri,0,unknown,3844,illiterate,-1,unknown,student,unknown,married,aug,149,nonexistent,4
1,22,telephone,fri,0,unknown,3844,illiterate,-1,unknown,student,unknown,married,aug,149,nonexistent,4
0,24,telephone,(null),1,unknown,3813,professional.course,0,unknown,management,unknown,single,may,154,success,5
1,24,telephone,(null),1,unknown,3813,professional.course,0,unknown,management,unknown,single,may,154,success,5
0,24,telephone,(null),0,unknown,3891,professional.course,0,unknown,management,unknown,single,nov,147,success,6
1,24,telephone,(null),0,unknown,3891,professional.course,0,unknown,management,unknown,single,nov,147,success,6
0,24,telephone,(null),1,unknown,3821,professional.course,0,unknown,management,unknown,single,may,147,success,6
1,24,telephone,(null),1,unknown,3821,professional.course,0,unknown,management,unknown,single,may,147,success,6
0,17,telephone,fri,0,unknown,3961,illiterate,-1,unknown,technician,unknown,married,oct,153,nonexistent,4
1,17,telephone,fri,0,unknown,3961,illiterate,-1,unknown,technician,unknown,married,oct,153,nonexistent,4
0,18,telephone,(null),0,unknown,3977,university.degree,0,unknown,unemployed,unknown,single,may,155,success,6
1,18,telephone,(null),0,unknown,3977,university.degree,0,unknown,unemployed,unknown,single,may,155,success,6
0,17,telephone,fri,0,unknown,3805,professional.course,-1,unknown,technician,unknown,married,apr,151,nonexistent,4
1,17,telephone,fri,0,unknown,3805,professional.course,-1,unknown,technician,unknown,married,apr,151,nonexistent,4
0,18,telephone,(null),0,unknown,3821,high.school,0,unknown,unemployed,unknown,single,may,151,success,6
1,18,telephone,(null),0,unknown,3821,high.school,0,unknown,unemployed,unknown,single,may,151,success,6
0,17,telephone,(null),1,unknown,3813,university.degree,0,unknown,entrepreneur,unknown,single,nov,154,success,5
1,17,telephone,(null),1,unknown,3813,university.degree,0,unknown,entrepreneur,unknown,single,nov,154,success,5
0,18,telephone,(null),0,unknown,3821,university.degree,0,unknown,retired,unknown,single,may,155,success,6
1,18,telephone,(null),0,unknown,3821,university.degree,0,unknown,retired,unknown,single,may,155,success,6
0,24,telephone,(null),1,unknown,3891,professional.course,0,unknown,unemployed,unknown,single,nov,138,success,6
1,24,telephone,(null),1,unknown,3891,professional.course,0,unknown,unemployed,unknown,single,nov,138,success,6
0,24,telephone,(null),1,unknown,3813,professional.course,0,unknown,management,unknown,single,nov,138,success,5
1,24,telephone,(null),1,unknown,3813,professional.course,0,unknown,management,unknown,single,nov,138,success,5
0,25,telephone,(null),1,unknown,3813,professional.course,0,unknown,management,unknown,single,nov,130,success,5
1,25,telephone,(null),1,unknown,3813,professional.course,0,unknown,management,unknown,single,nov,130,success,5
0,10,telephone,(null),0,unknown,3969,university.degree,0,unknown,technician,unknown,single,nov,154,success,5
1,10,telephone,(null),0,unknown,3969,university.degree,0,unknown,technician,unknown,single,nov,154,success,5
0,11,telephone,(null),0,unknown,3899,university.degree,0,unknown,student,unknown,single,nov,151,success,6
1,11,telephone,(null),0,unknown,3899,university.degree,0,unknown,student,unknown,single,nov,151,success,6
0,10,telephone,(null),0,unknown,3891,basic.9y,0,unknown,technician,unknown,single,nov,154,success,5
1,10,telephone,(null),0,unknown,3891,basic.9y,0,unknown,technician,unknown,single,nov,154,success,5
0,7,telephone,thu,1,unknown,3790,professional.course,-1,unknown,student,unknown,married,oct,152,nonexistent,3
1,7,telephone,thu,1,unknown,3790,professional.course,-1,unknown,student,unknown,married,oct,152,nonexistent,3
