CE_ID,PA,age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Output,Decision
1335,1,60,Self-emp-not-inc,Assoc-voc,7,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,12500,762,35,Japan,0.027957,POSITIVE
1336,0,79,Local-gov,Bachelors,5,Widowed,Tech-support,Own-child,White,Female,12500,1197,26,China,-0.122424,NEGATIVE
1336,1,79,Local-gov,Bachelors,5,Widowed,Tech-support,Own-child,White,Male,12500,1197,26,China,0.244913,POSITIVE
1337,0,81,Local-gov,Some-college,5,Widowed,Craft-repair,Own-child,White,Female,12500,1197,28,Cambodia,-0.099181,NEGATIVE
1337,1,81,Local-gov,Some-college,5,Widowed,Craft-repair,Own-child,White,Male,12500,1197,28,Cambodia,0.268156,POSITIVE
1338,0,90,Private,Some-college,5,Widowed,Craft-repair,Own-child,White,Female,12500,1197,28,Cambodia,-0.058570,NEGATIVE
1338,1,90,Private,Some-college,5,Widowed,Craft-repair,Own-child,White,Male,12500,1197,28,Cambodia,0.308768,POSITIVE
1339,0,83,Self-emp-not-inc,HS-grad,1,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,12500,1415,30,Iran,-0.367099,NEGATIVE
1339,1,83,Self-emp-not-inc,HS-grad,1,Widowed,Sales,Own-child,Asian-Pac-Islander,Male,12500,1415,30,Iran,0.000238,POSITIVE
1340,0,87,Self-emp-inc,Assoc-voc,2,Married-spouse-absent,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,12500,1633,35,Canada,-0.173102,NEGATIVE
1340,1,87,Self-emp-inc,Assoc-voc,2,Married-spouse-absent,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,12500,1633,35,Canada,0.194235,POSITIVE
1341,0,79,Local-gov,Bachelors,1,Widowed,Tech-support,Wife,White,Female,12500,1197,26,United-States,-0.178399,NEGATIVE
1341,1,79,Local-gov,Bachelors,1,Widowed,Tech-support,Wife,White,Male,12500,1197,26,United-States,0.188938,POSITIVE
1342,0,79,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,12500,108,26,United-States,-0.337891,NEGATIVE
1342,1,79,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,12500,108,26,United-States,0.029446,POSITIVE
1343,0,57,Local-gov,Some-college,5,Widowed,Craft-repair,Own-child,White,Female,12500,1197,28,England,-0.015649,NEGATIVE
1343,1,57,Local-gov,Some-college,5,Widowed,Craft-repair,Own-child,White,Male,12500,1197,28,England,0.066962,POSITIVE
1344,0,67,Federal-gov,7th-8th,2,Married-spouse-absent,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,12500,1633,38,South,-0.049443,NEGATIVE
1344,1,67,Federal-gov,7th-8th,2,Married-spouse-absent,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,12500,1633,38,South,0.033168,POSITIVE
1345,0,56,Private,Bachelors,5,Widowed,Tech-support,Own-child,White,Female,12500,108,26,United-States,-0.027290,NEGATIVE
1345,1,56,Private,Bachelors,5,Widowed,Tech-support,Own-child,White,Male,12500,108,26,United-States,0.055321,POSITIVE
1346,0,67,Federal-gov,7th-8th,2,Married-spouse-absent,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,12500,544,38,South,-0.018455,NEGATIVE
1346,1,67,Federal-gov,7th-8th,2,Married-spouse-absent,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,12500,544,38,South,0.064156,POSITIVE
1347,0,79,Private,Bachelors,13,Widowed,Tech-support,Not-in-family,White,Female,7500,2286,26,Portugal,-0.058022,NEGATIVE
1347,1,79,Private,Bachelors,13,Widowed,Tech-support,Not-in-family,White,Male,7500,2286,26,Portugal,0.287495,POSITIVE
1348,0,83,Self-emp-not-inc,HS-grad,9,Widowed,Sales,Not-in-family,Asian-Pac-Islander,Female,7500,2722,30,Laos,-0.099264,NEGATIVE
1348,1,83,Self-emp-not-inc,HS-grad,9,Widowed,Sales,Not-in-family,Asian-Pac-Islander,Male,7500,2722,30,Laos,0.246252,POSITIVE
1349,0,89,Federal-gov,7th-8th,14,Married-spouse-absent,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,7500,1197,38,Guatemala,-0.320903,NEGATIVE
1349,1,89,Federal-gov,7th-8th,14,Married-spouse-absent,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,7500,1197,38,Guatemala,0.024613,POSITIVE
1350,0,95,State-gov,10th,11,Married-AF-spouse,Transport-moving,Unmarried,Other,Female,7500,1633,45,El-Salvador,-0.035993,NEGATIVE
1350,1,95,State-gov,10th,11,Married-AF-spouse,Transport-moving,Unmarried,Other,Male,7500,1633,45,El-Salvador,0.309523,POSITIVE
1351,0,95,State-gov,10th,14,Married-AF-spouse,Transport-moving,Unmarried,Other,Female,2500,3811,45,Peru,-0.057228,NEGATIVE
1351,1,95,State-gov,10th,14,Married-AF-spouse,Transport-moving,Unmarried,Other,Male,2500,3811,45,Peru,0.288288,POSITIVE
1352,0,95,State-gov,10th,14,Married-AF-spouse,Transport-moving,Unmarried,Other,Female,2500,3811,45,Haiti,-0.125011,NEGATIVE
1352,1,95,State-gov,10th,14,Married-AF-spouse,Transport-moving,Unmarried,Other,Male,2500,3811,45,Haiti,0.220505,POSITIVE
1353,0,89,Federal-gov,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,7500,3375,38,El-Salvador,-0.127239,NEGATIVE
1353,1,89,Federal-gov,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,7500,3375,38,El-Salvador,0.218278,POSITIVE
1354,0,89,Federal-gov,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,7500,3375,38,Ecuador,-0.195021,NEGATIVE
1354,1,89,Federal-gov,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,7500,3375,38,Ecuador,0.150495,POSITIVE
1355,0,97,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Unmarried,Black,Female,7500,2069,48,Hong,-0.254396,NEGATIVE
1355,1,97,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Unmarried,Black,Male,7500,2069,48,Hong,0.031830,POSITIVE
1356,0,98,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Unmarried,Black,Female,7500,2069,48,Columbia,-0.323111,NEGATIVE
1356,1,98,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Unmarried,Black,Male,7500,2069,48,Columbia,0.022405,POSITIVE
1357,0,87,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Unmarried,Black,Female,7500,2069,47,Columbia,-0.055026,NEGATIVE
1357,1,87,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Unmarried,Black,Male,7500,2069,47,Columbia,0.005764,POSITIVE
1358,0,87,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Unmarried,Black,Female,2500,4247,48,Columbia,-0.335311,NEGATIVE
1358,1,87,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Unmarried,Black,Male,2500,4247,48,Columbia,0.010206,POSITIVE
1359,0,68,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Not-in-family,White,Female,7500,2286,27,Nicaragua,-0.121700,NEGATIVE
1359,1,68,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Not-in-family,White,Male,7500,2286,27,Nicaragua,0.223816,POSITIVE
1360,0,68,Private,Bachelors,9,Widowed,Tech-support,Not-in-family,White,Female,7500,2286,26,Portugal,-0.174139,NEGATIVE
1360,1,68,Private,Bachelors,9,Widowed,Tech-support,Not-in-family,White,Male,7500,2286,26,Portugal,0.171377,POSITIVE
1361,0,70,Self-emp-inc,Prof-school,13,Married-spouse-absent,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,7500,762,33,Taiwan,-0.222548,NEGATIVE
1361,1,70,Self-emp-inc,Prof-school,13,Married-spouse-absent,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,7500,762,33,Taiwan,0.122969,POSITIVE
1362,0,69,Self-emp-not-inc,HS-grad,9,Widowed,Sales,Not-in-family,Asian-Pac-Islander,Female,7500,1415,41,Scotland,-0.108041,NEGATIVE
1362,1,69,Self-emp-not-inc,HS-grad,9,Widowed,Sales,Not-in-family,Asian-Pac-Islander,Male,7500,1415,41,Scotland,0.061352,POSITIVE
1363,0,73,Federal-gov,7th-8th,10,Married-AF-spouse,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,7500,1633,32,El-Salvador,-0.002232,NEGATIVE
1363,1,73,Federal-gov,7th-8th,10,Married-AF-spouse,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,7500,1633,32,El-Salvador,0.058559,POSITIVE
1364,0,70,Self-emp-inc,Prof-school,9,Widowed,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,7500,1415,29,Thailand,-0.295187,NEGATIVE
1364,1,70,Self-emp-inc,Prof-school,9,Widowed,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,7500,1415,29,Thailand,0.050329,POSITIVE
1365,0,73,Local-gov,12th,10,Married-spouse-absent,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,7500,1197,40,Ecuador,-0.055836,NEGATIVE
1365,1,73,Local-gov,12th,10,Married-spouse-absent,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,7500,1197,40,Ecuador,0.004954,POSITIVE
1366,0,61,Federal-gov,7th-8th,12,Married-spouse-absent,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,7500,1197,38,Guatemala,-0.017841,NEGATIVE
1366,1,61,Federal-gov,7th-8th,12,Married-spouse-absent,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,7500,1197,38,Guatemala,0.042949,POSITIVE
1367,0,73,Federal-gov,7th-8th,14,Married-spouse-absent,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,2500,3375,38,El-Salvador,-0.010495,NEGATIVE
1367,1,73,Federal-gov,7th-8th,14,Married-spouse-absent,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,2500,3375,38,El-Salvador,0.335021,POSITIVE
1368,0,73,Local-gov,12th,10,Married-spouse-absent,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,2500,3375,40,El-Salvador,-0.326927,NEGATIVE
1368,1,73,Local-gov,12th,10,Married-spouse-absent,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,2500,3375,40,El-Salvador,0.018589,POSITIVE
1369,0,73,Federal-gov,7th-8th,12,Married-spouse-absent,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,2500,3375,44,Ecuador,-0.187385,NEGATIVE
1369,1,73,Federal-gov,7th-8th,12,Married-spouse-absent,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,2500,3375,44,Ecuador,0.158132,POSITIVE
1370,0,73,Local-gov,12th,13,Married-spouse-absent,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,2500,3375,33,Ecuador,-0.241843,NEGATIVE
1370,1,73,Local-gov,12th,13,Married-spouse-absent,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,2500,3375,33,Ecuador,0.103674,POSITIVE
1371,0,60,Self-emp-inc,Assoc-voc,11,Married-spouse-absent,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,2500,3158,35,Columbia,-0.235484,NEGATIVE
1371,1,60,Self-emp-inc,Assoc-voc,11,Married-spouse-absent,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,2500,3158,35,Columbia,0.110032,POSITIVE
1372,0,76,State-gov,Doctorate,15,Married-AF-spouse,Protective-serv,Unmarried,Black,Female,2500,2069,48,Hong,-0.281666,NEGATIVE
1372,1,76,State-gov,Doctorate,15,Married-AF-spouse,Protective-serv,Unmarried,Black,Male,2500,2069,48,Hong,0.039134,POSITIVE
1373,0,76,State-gov,Doctorate,15,Married-spouse-absent,Protective-serv,Unmarried,Black,Female,2500,1851,48,Hong,-0.221185,NEGATIVE
1373,1,76,State-gov,Doctorate,15,Married-spouse-absent,Protective-serv,Unmarried,Black,Male,2500,1851,48,Hong,0.124332,POSITIVE
1374,0,76,State-gov,Doctorate,15,Married-AF-spouse,Protective-serv,Unmarried,Black,Female,2500,2069,48,Columbia,-0.321236,NEGATIVE
1374,1,76,State-gov,Doctorate,15,Married-AF-spouse,Protective-serv,Unmarried,Black,Male,2500,2069,48,Columbia,0.024281,POSITIVE
1375,0,65,State-gov,Doctorate,15,Married-spouse-absent,Protective-serv,Unmarried,Black,Female,2500,1851,48,Peru,-0.037279,NEGATIVE
1375,1,65,State-gov,Doctorate,15,Married-spouse-absent,Protective-serv,Unmarried,Black,Male,2500,1851,48,Peru,0.023512,POSITIVE
1376,0,65,Federal-gov,Doctorate,15,Married-AF-spouse,Protective-serv,Unmarried,Black,Female,2500,1851,36,Hong,-0.179508,NEGATIVE
1376,1,65,Federal-gov,Doctorate,15,Married-AF-spouse,Protective-serv,Unmarried,Black,Male,2500,1851,36,Hong,0.102288,POSITIVE
1377,0,65,Federal-gov,Doctorate,15,Married-AF-spouse,Protective-serv,Unmarried,Black,Female,2500,1851,36,Columbia,-0.247290,NEGATIVE
1377,1,65,Federal-gov,Doctorate,15,Married-AF-spouse,Protective-serv,Unmarried,Black,Male,2500,1851,36,Columbia,0.098226,POSITIVE
1378,0,65,State-gov,Doctorate,15,Married-spouse-absent,Protective-serv,Unmarried,Black,Female,2500,1851,36,Peru,-0.157065,NEGATIVE
1378,1,65,State-gov,Doctorate,15,Married-spouse-absent,Protective-serv,Unmarried,Black,Male,2500,1851,36,Peru,0.053227,POSITIVE
1379,0,68,Private,Bachelors,5,Widowed,Tech-support,Not-in-family,White,Female,7500,2286,39,Guatemala,-0.324571,NEGATIVE
1379,1,68,Private,Bachelors,5,Widowed,Tech-support,Not-in-family,White,Male,7500,2286,39,Guatemala,0.020945,POSITIVE
1380,0,68,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Female,7500,3375,39,Guatemala,-0.071298,NEGATIVE
1380,1,68,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Male,7500,3375,39,Guatemala,0.274219,POSITIVE
1381,0,73,State-gov,10th,3,Married-AF-spouse,Transport-moving,Unmarried,Other,Female,7500,2940,47,Peru,-0.014878,NEGATIVE
1381,1,73,State-gov,10th,3,Married-AF-spouse,Transport-moving,Unmarried,Other,Male,7500,2940,47,Peru,0.045912,POSITIVE
1382,0,56,Private,Bachelors,5,Widowed,Tech-support,Not-in-family,White,Female,7500,2286,26,Guatemala,-0.169981,NEGATIVE
1382,1,56,Private,Bachelors,5,Widowed,Tech-support,Not-in-family,White,Male,7500,2286,26,Guatemala,0.150265,POSITIVE
1383,0,68,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Not-in-family,White,Female,7500,3375,27,Nicaragua,-0.308074,NEGATIVE
1383,1,68,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Not-in-family,White,Male,7500,3375,27,Nicaragua,0.037443,POSITIVE
1384,0,56,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Female,7500,3375,26,El-Salvador,-0.309432,NEGATIVE
1384,1,56,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Male,7500,3375,26,El-Salvador,0.415065,POSITIVE
1385,0,71,Local-gov,Masters,3,Married-spouse-absent,Farming-fishing,Other-relative,Other,Female,7500,2940,34,Trinadad&Tobago,-0.059386,NEGATIVE
1385,1,71,Local-gov,Masters,3,Married-spouse-absent,Farming-fishing,Other-relative,Other,Male,7500,2940,34,Trinadad&Tobago,0.001404,POSITIVE
1386,0,60,Self-emp-not-inc,HS-grad,2,Widowed,Sales,Not-in-family,Asian-Pac-Islander,Female,7500,2722,30,France,-0.164351,NEGATIVE
1386,1,60,Self-emp-not-inc,HS-grad,2,Widowed,Sales,Not-in-family,Asian-Pac-Islander,Male,7500,2722,30,France,0.014468,POSITIVE
1387,0,65,State-gov,Doctorate,7,Married-spouse-absent,Protective-serv,Unmarried,Black,Female,7500,2069,36,Columbia,-0.035068,NEGATIVE
1387,1,65,State-gov,Doctorate,7,Married-spouse-absent,Protective-serv,Unmarried,Black,Male,7500,2069,36,Columbia,0.025722,POSITIVE
1388,0,75,State-gov,10th,6,Married-AF-spouse,Transport-moving,Unmarried,Other,Female,2500,3811,47,Peru,-0.309883,NEGATIVE
1388,1,75,State-gov,10th,6,Married-AF-spouse,Transport-moving,Unmarried,Other,Male,2500,3811,47,Peru,0.035634,POSITIVE
1389,0,76,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Unmarried,Black,Female,2500,4247,36,Hong,-0.258689,NEGATIVE
1389,1,76,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Unmarried,Black,Male,2500,4247,36,Hong,0.086827,POSITIVE
1390,0,76,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Unmarried,Black,Female,2500,4029,47,Columbia,-0.026260,NEGATIVE
1390,1,76,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Unmarried,Black,Male,2500,4029,47,Columbia,0.319257,POSITIVE
1391,0,60,Self-emp-inc,Assoc-voc,6,Married-spouse-absent,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,2500,3811,43,Yugoslavia,-0.312489,NEGATIVE
1391,1,60,Self-emp-inc,Assoc-voc,6,Married-spouse-absent,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,2500,3811,43,Yugoslavia,0.033028,POSITIVE
1392,0,63,Local-gov,Masters,5,Married-spouse-absent,Farming-fishing,Other-relative,Other,Female,2500,3593,46,Taiwan,-0.183424,NEGATIVE
1392,1,63,Local-gov,Masters,5,Married-spouse-absent,Farming-fishing,Other-relative,Other,Male,2500,3593,46,Taiwan,0.016992,POSITIVE
1393,0,64,State-gov,10th,6,Married-AF-spouse,Transport-moving,Unmarried,Other,Female,2500,3811,35,El-Salvador,-0.181592,NEGATIVE
1393,1,64,State-gov,10th,6,Married-AF-spouse,Transport-moving,Unmarried,Other,Male,2500,3811,35,El-Salvador,0.163924,POSITIVE
1394,0,83,Self-emp-not-inc,HS-grad,10,Widowed,Sales,Husband,Asian-Pac-Islander,Female,7500,2722,30,Laos,-0.343290,NEGATIVE
1394,1,83,Self-emp-not-inc,HS-grad,10,Widowed,Sales,Husband,Asian-Pac-Islander,Male,7500,2722,30,Laos,0.002226,POSITIVE
1395,0,79,Local-gov,Bachelors,13,Widowed,Tech-support,Own-child,White,Female,7500,2286,26,Portugal,-0.019035,NEGATIVE
1395,1,79,Local-gov,Bachelors,13,Widowed,Tech-support,Own-child,White,Male,7500,2286,26,Portugal,0.348302,POSITIVE
1396,0,81,Self-emp-not-inc,Some-college,9,Widowed,Craft-repair,Own-child,White,Female,7500,2286,27,Nicaragua,-0.306202,NEGATIVE
1396,1,81,Self-emp-not-inc,Some-college,9,Widowed,Craft-repair,Own-child,White,Male,7500,2286,27,Nicaragua,0.061135,POSITIVE
1397,0,79,Private,Bachelors,9,Widowed,Tech-support,Own-child,White,Female,7500,3375,26,Portugal,-0.007498,NEGATIVE
1397,1,79,Private,Bachelors,9,Widowed,Tech-support,Own-child,White,Male,7500,3375,26,Portugal,0.359839,POSITIVE
1398,0,83,Self-emp-not-inc,HS-grad,9,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,7500,2504,30,France,-0.263709,NEGATIVE
1398,1,83,Self-emp-not-inc,HS-grad,9,Widowed,Sales,Own-child,Asian-Pac-Islander,Male,7500,2504,30,France,0.103628,POSITIVE
1399,0,95,State-gov,10th,14,Married-AF-spouse,Transport-moving,Husband,Other,Female,7500,1633,45,El-Salvador,-0.043705,NEGATIVE
1399,1,95,State-gov,10th,14,Married-AF-spouse,Transport-moving,Husband,Other,Male,7500,1633,45,El-Salvador,0.323632,POSITIVE
1400,0,83,Self-emp-not-inc,HS-grad,10,Widowed,Sales,Wife,Asian-Pac-Islander,Female,7500,544,30,Laos,-0.096847,NEGATIVE
1400,1,83,Self-emp-not-inc,HS-grad,10,Widowed,Sales,Wife,Asian-Pac-Islander,Male,7500,544,30,Laos,0.270490,POSITIVE
1401,0,97,State-gov,Doctorate,15,Married-AF-spouse,Protective-serv,Husband,Black,Female,2500,4029,48,Hong,-0.317081,NEGATIVE
1401,1,97,State-gov,Doctorate,15,Married-AF-spouse,Protective-serv,Husband,Black,Male,2500,4029,48,Hong,0.028436,POSITIVE
1402,0,89,Federal-gov,7th-8th,14,Married-spouse-absent,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,2500,3375,38,El-Salvador,-0.362540,NEGATIVE
1402,1,89,Federal-gov,7th-8th,14,Married-spouse-absent,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,2500,3375,38,El-Salvador,0.004797,POSITIVE
1403,0,97,State-gov,Doctorate,15,Married-AF-spouse,Protective-serv,Husband,Black,Female,2500,4247,47,Columbia,-0.337715,NEGATIVE
1403,1,97,State-gov,Doctorate,15,Married-AF-spouse,Protective-serv,Husband,Black,Male,2500,4247,47,Columbia,0.007802,POSITIVE
1404,0,97,State-gov,Doctorate,15,Married-AF-spouse,Protective-serv,Own-child,Black,Female,2500,4029,47,Columbia,-0.126801,NEGATIVE
1404,1,97,State-gov,Doctorate,15,Married-AF-spouse,Protective-serv,Own-child,Black,Male,2500,4029,47,Columbia,0.240535,POSITIVE
1405,0,93,Local-gov,Masters,15,Married-spouse-absent,Farming-fishing,Wife,Other,Female,2500,1851,46,Taiwan,-0.320206,NEGATIVE
1405,1,93,Local-gov,Masters,15,Married-spouse-absent,Farming-fishing,Wife,Other,Male,2500,1851,46,Taiwan,0.047131,POSITIVE
1406,0,93,Local-gov,Masters,5,Married-spouse-absent,Farming-fishing,Own-child,Other,Female,7500,3593,42,Trinadad&Tobago,-0.169927,NEGATIVE
1406,1,93,Local-gov,Masters,5,Married-spouse-absent,Farming-fishing,Own-child,Other,Male,7500,3593,42,Trinadad&Tobago,0.175589,POSITIVE
1407,0,93,Local-gov,Masters,5,Married-spouse-absent,Farming-fishing,Own-child,Other,Female,7500,3593,42,Taiwan,-0.237710,NEGATIVE
1407,1,93,Local-gov,Masters,5,Married-spouse-absent,Farming-fishing,Own-child,Other,Male,7500,3593,42,Taiwan,0.107807,POSITIVE
1408,0,97,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Own-child,Black,Female,7500,1851,47,Hong,-0.346540,NEGATIVE
1408,1,97,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Own-child,Black,Male,7500,1851,47,Hong,0.020797,POSITIVE
1409,0,95,State-gov,10th,3,Married-AF-spouse,Transport-moving,Wife,Other,Female,7500,1851,47,Peru,-0.329106,NEGATIVE
1409,1,95,State-gov,10th,3,Married-AF-spouse,Transport-moving,Wife,Other,Male,7500,1851,47,Peru,0.038231,POSITIVE
1410,0,97,Federal-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Own-child,Black,Female,7500,2069,47,Columbia,-0.285986,NEGATIVE
1410,1,97,Federal-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Own-child,Black,Male,7500,2069,47,Columbia,0.081350,POSITIVE
1411,0,87,Self-emp-inc,Assoc-voc,6,Married-spouse-absent,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,7500,1633,35,Laos,-0.326754,NEGATIVE
1411,1,87,Self-emp-inc,Assoc-voc,6,Married-spouse-absent,Prof-specialty,Wife,Amer-Indian-Eskimo,Male,7500,1633,35,Laos,0.040583,POSITIVE
1412,0,93,Local-gov,Masters,7,Married-spouse-absent,Farming-fishing,Wife,Other,Female,7500,762,42,Taiwan,-0.365926,NEGATIVE
1412,1,93,Local-gov,Masters,7,Married-spouse-absent,Farming-fishing,Wife,Other,Male,7500,762,42,Taiwan,0.001411,POSITIVE
1413,0,95,Self-emp-inc,10th,3,Married-AF-spouse,Transport-moving,Wife,Other,Female,7500,1851,45,Haiti,-0.349669,NEGATIVE
1413,1,95,Self-emp-inc,10th,3,Married-AF-spouse,Transport-moving,Wife,Other,Male,7500,1851,45,Haiti,0.017668,POSITIVE
1414,0,68,Self-emp-not-inc,Some-college,9,Widowed,Craft-repair,Husband,White,Female,7500,2286,27,Nicaragua,-0.195857,NEGATIVE
1414,1,68,Self-emp-not-inc,Some-college,9,Widowed,Craft-repair,Husband,White,Male,7500,2286,27,Nicaragua,0.149660,POSITIVE
1415,0,68,Local-gov,Some-college,9,Widowed,Craft-repair,Husband,White,Female,7500,2286,28,Ireland,-0.295210,NEGATIVE
1415,1,68,Local-gov,Some-college,9,Widowed,Craft-repair,Husband,White,Male,7500,2286,28,Ireland,0.050307,POSITIVE
1416,0,68,Private,Some-college,9,Widowed,Craft-repair,Husband,White,Female,7500,2286,28,Ireland,-0.213475,NEGATIVE
1416,1,68,Private,Some-college,9,Widowed,Craft-repair,Husband,White,Male,7500,2286,28,Ireland,0.132042,POSITIVE
1417,0,56,Local-gov,Bachelors,9,Widowed,Tech-support,Own-child,White,Female,7500,2286,26,Portugal,-0.120595,NEGATIVE
1417,1,56,Local-gov,Bachelors,9,Widowed,Tech-support,Own-child,White,Male,7500,2286,26,Portugal,0.226018,POSITIVE
1418,0,64,Self-emp-inc,Assoc-voc,14,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,7500,980,35,Yugoslavia,-0.079233,NEGATIVE
1418,1,64,Self-emp-inc,Assoc-voc,14,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,7500,980,35,Yugoslavia,0.003378,POSITIVE
1419,0,73,Federal-gov,7th-8th,14,Married-spouse-absent,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,7500,1197,38,Ecuador,-0.035411,NEGATIVE
1419,1,73,Federal-gov,7th-8th,14,Married-spouse-absent,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,7500,1197,38,Ecuador,0.142276,POSITIVE
1420,0,61,Federal-gov,7th-8th,14,Married-spouse-absent,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,7500,1197,38,Ecuador,-0.037627,NEGATIVE
1420,1,61,Federal-gov,7th-8th,14,Married-spouse-absent,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,7500,1197,38,Ecuador,0.023163,POSITIVE
1421,0,75,State-gov,Doctorate,11,Married-AF-spouse,Protective-serv,Husband,Black,Female,7500,2069,47,Columbia,-0.041207,NEGATIVE
1421,1,75,State-gov,Doctorate,11,Married-AF-spouse,Protective-serv,Husband,Black,Male,7500,2069,47,Columbia,0.019583,POSITIVE
1422,0,58,Local-gov,Some-college,13,Widowed,Craft-repair,Own-child,White,Female,7500,108,28,Ireland,-0.026320,NEGATIVE
1422,1,58,Local-gov,Some-college,13,Widowed,Craft-repair,Own-child,White,Male,7500,108,28,Ireland,0.151189,POSITIVE
1423,0,67,Federal-gov,7th-8th,10,Married-spouse-absent,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,7500,544,44,Ecuador,-0.053601,NEGATIVE
1423,1,67,Federal-gov,7th-8th,10,Married-spouse-absent,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,7500,544,44,Ecuador,0.029010,POSITIVE
1424,0,68,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Female,7500,108,26,Portugal,-0.145740,NEGATIVE
1424,1,68,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Male,7500,108,26,Portugal,0.221597,POSITIVE
1425,0,74,Local-gov,Masters,13,Married-spouse-absent,Farming-fishing,Own-child,Other,Female,2500,3593,42,Thailand,-0.304806,NEGATIVE
