age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,emp.var.rate,campaign,pdays,previous,poutcome,output,decision
0,unemployed,single,basic.4y,yes,no,yes,cellular,jul,mon,620,0,27,331,6,failure,0.5035363442113092,1
1,unemployed,single,basic.4y,yes,no,yes,cellular,jul,mon,620,0,27,331,6,failure,0.3226372944520754,0
0,admin.,divorced,basic.4y,no,no,yes,telephone,sep,fri,530,-2,14,709,1,failure,0.5131605559125946,1
1,admin.,divorced,basic.4y,no,no,yes,telephone,sep,fri,530,-2,14,709,1,failure,0.4947717307290395,0
0,admin.,divorced,high.school,no,no,no,cellular,apr,fri,579,1,31,309,1,failure,0.5131605559125946,1
1,admin.,divorced,high.school,no,no,no,cellular,apr,fri,579,1,31,309,1,failure,0.3536113086255735,0
0,unemployed,single,university.degree,yes,yes,yes,telephone,sep,wed,269,-3,20,760,0,success,0.5019493302286504,1
1,unemployed,single,university.degree,yes,yes,yes,telephone,sep,wed,269,-3,20,760,0,success,0.32125147070081156,0
0,admin.,divorced,basic.4y,yes,no,yes,telephone,sep,fri,899,-1,12,899,3,failure,0.5131605559125946,1
1,admin.,divorced,basic.4y,yes,no,yes,telephone,sep,fri,899,-1,12,899,3,failure,0.4938007491747337,0
0,student,single,basic.4y,yes,no,no,telephone,jul,tue,1067,1,14,780,7,failure,0.5131605559125946,1
1,student,single,basic.4y,yes,no,no,telephone,jul,tue,1067,1,14,780,7,failure,0.49890908772004783,0
0,admin.,married,basic.6y,yes,no,yes,telephone,sep,fri,881,1,38,287,7,failure,0.5011700668434063,1
1,admin.,married,basic.6y,yes,no,yes,telephone,sep,fri,881,1,38,287,7,failure,0.32057201690712345,0
0,unemployed,divorced,basic.4y,yes,no,no,telephone,may,wed,717,1,5,417,7,nonexistent,0.5131605559125946,1
1,unemployed,divorced,basic.4y,yes,no,no,telephone,may,wed,717,1,5,417,7,nonexistent,0.4997123480160492,0
0,admin.,married,illiterate,yes,yes,yes,cellular,jun,fri,842,1,7,717,4,nonexistent,0.5131605559125946,1
1,admin.,married,illiterate,yes,yes,yes,cellular,jun,fri,842,1,7,717,4,nonexistent,0.4908693749470285,0
0,unemployed,single,university.degree,no,yes,no,telephone,apr,mon,789,1,2,943,3,success,0.5131605559125946,1
1,unemployed,single,university.degree,no,yes,no,telephone,apr,mon,789,1,2,943,3,success,0.49755682505568843,0
1,unemployed,married,basic.4y,yes,yes,no,cellular,sep,fri,87,-3,9,417,0,failure,0.3203721754847719,0
0,unemployed,married,basic.4y,yes,yes,no,cellular,sep,fri,87,-3,9,417,0,failure,0.5009405601851269,1
0,unemployed,divorced,basic.4y,yes,no,yes,telephone,aug,fri,1420,1,50,919,7,failure,0.5131605559125946,1
1,unemployed,divorced,basic.4y,yes,no,yes,telephone,aug,fri,1420,1,50,919,7,failure,0.4942956061726293,0
0,student,single,illiterate,no,yes,yes,telephone,sep,thu,863,-3,30,352,7,success,0.5102966173869483,1
1,student,single,illiterate,no,yes,yes,telephone,sep,thu,863,-3,30,352,7,success,0.34948186462870895,0
1,unemployed,married,university.degree,no,yes,no,cellular,apr,mon,81,-3,15,694,0,success,0.330055374625414,0
0,unemployed,married,university.degree,no,yes,no,cellular,apr,mon,81,-3,15,694,0,success,0.5021836022789538,1
1,admin.,single,basic.4y,yes,yes,no,cellular,dec,thu,789,0,38,418,7,failure,0.3264536589198068,0
0,admin.,single,basic.4y,yes,yes,no,cellular,dec,thu,789,0,38,418,7,failure,0.5078882288033797,1
0,technician,single,university.degree,no,yes,no,cellular,apr,tue,339,-1,1,820,0,success,0.5131605559125946,1
1,technician,single,university.degree,no,yes,no,cellular,apr,tue,339,-1,1,820,0,success,0.49845144647772044,0
0,unemployed,divorced,basic.4y,yes,yes,yes,telephone,sep,fri,898,1,14,477,7,failure,0.5131605559125946,1
1,unemployed,divorced,basic.4y,yes,yes,yes,telephone,sep,fri,898,1,14,477,7,failure,0.4999001920236493,0
0,unemployed,divorced,basic.6y,yes,no,yes,telephone,aug,mon,1026,1,29,886,1,success,0.5131605559125946,1
1,unemployed,divorced,basic.6y,yes,no,yes,telephone,aug,mon,1026,1,29,886,1,success,0.49986717105224276,0
0,admin.,married,basic.4y,no,no,yes,telephone,oct,mon,710,0,10,549,6,nonexistent,0.5131605559125946,1
1,admin.,married,basic.4y,no,no,yes,telephone,oct,mon,710,0,10,549,6,nonexistent,0.4989952160532629,0
0,unemployed,divorced,basic.4y,yes,no,yes,telephone,sep,fri,710,1,26,150,7,failure,0.5131605559125946,1
1,unemployed,divorced,basic.4y,yes,no,yes,telephone,sep,fri,710,1,26,150,7,failure,0.3666152582094515,0
0,technician,divorced,basic.6y,yes,yes,yes,telephone,sep,wed,1151,1,50,559,7,failure,0.5129838595956415,1
1,technician,divorced,basic.6y,yes,yes,yes,telephone,sep,wed,1151,1,50,559,7,failure,0.48965959185702185,0
0,technician,single,university.degree,no,yes,yes,telephone,may,wed,523,-3,38,978,0,nonexistent,0.5007747405527669,1
1,technician,single,university.degree,no,yes,yes,telephone,may,wed,523,-3,38,978,0,nonexistent,0.3202277740840375,0
0,admin.,married,basic.9y,yes,yes,yes,cellular,apr,tue,599,0,9,661,2,success,0.5131605559125946,1
1,admin.,married,basic.9y,yes,yes,yes,cellular,apr,tue,599,0,9,661,2,success,0.4997051358564787,0
0,unemployed,divorced,basic.9y,no,no,no,cellular,dec,fri,993,-3,40,280,4,failure,0.5131605559125946,1
1,unemployed,divorced,basic.9y,no,no,no,cellular,dec,fri,993,-3,40,280,4,failure,0.49947795290843505,0
0,unemployed,single,high.school,no,yes,yes,cellular,sep,fri,1072,1,39,280,6,success,0.5131605559125946,1
1,unemployed,single,high.school,no,yes,yes,cellular,sep,fri,1072,1,39,280,6,success,0.49880555499318247,0
0,unemployed,divorced,illiterate,no,yes,no,telephone,sep,tue,831,1,18,733,2,nonexistent,0.5131605559125946,1
1,unemployed,divorced,illiterate,no,yes,no,telephone,sep,tue,831,1,18,733,2,nonexistent,0.49981051684332994,0
0,unemployed,single,university.degree,no,yes,yes,telephone,sep,wed,800,-1,40,784,7,success,0.5013245611199849,1
1,unemployed,single,university.degree,no,yes,yes,telephone,sep,wed,800,-1,40,784,7,success,0.47587992794964734,0
1,unemployed,married,illiterate,yes,yes,yes,telephone,sep,fri,1090,1,30,727,7,nonexistent,0.49881923418198426,0
0,unemployed,married,illiterate,yes,yes,yes,telephone,sep,fri,1090,1,30,727,7,nonexistent,0.5131605559125946,1
1,unemployed,divorced,basic.4y,yes,no,no,cellular,aug,thu,295,-2,21,497,0,failure,0.47788368310121054,0
0,unemployed,divorced,basic.4y,yes,no,no,cellular,aug,thu,295,-2,21,497,0,failure,0.50119793185858,1
0,unemployed,single,university.degree,no,no,no,telephone,mar,tue,610,-1,39,830,0,success,0.5073159479828654,1
1,unemployed,single,university.degree,no,no,no,telephone,mar,tue,610,-1,39,830,0,success,0.32595040643149203,0
0,unemployed,married,basic.4y,yes,no,yes,telephone,jul,mon,1130,0,40,897,5,nonexistent,0.5131605559125946,1
1,unemployed,married,basic.4y,yes,no,yes,telephone,jul,mon,1130,0,40,897,5,nonexistent,0.49269972468977824,0
1,unemployed,divorced,basic.4y,no,yes,no,cellular,may,wed,374,-3,31,766,0,success,0.3274571628174521,0
0,unemployed,divorced,basic.4y,no,yes,no,cellular,may,wed,374,-3,31,766,0,success,0.509027840943268,1
0,admin.,single,basic.4y,no,no,no,telephone,apr,fri,1370,1,50,969,7,nonexistent,0.5131605559125946,1
1,admin.,single,basic.4y,no,no,no,telephone,apr,fri,1370,1,50,969,7,nonexistent,0.49968364839006785,0
0,unemployed,divorced,basic.4y,yes,no,yes,telephone,sep,fri,1120,1,22,689,7,failure,0.5131605559125946,1
1,unemployed,divorced,basic.4y,yes,no,yes,telephone,sep,fri,1120,1,22,689,7,failure,0.49702904144650745,0
0,unemployed,divorced,basic.4y,yes,no,yes,telephone,mar,thu,710,-1,10,629,7,failure,0.5131605559125946,1
1,unemployed,divorced,basic.4y,yes,no,yes,telephone,mar,thu,710,-1,10,629,7,failure,0.4910693130866014,0
0,unemployed,divorced,basic.6y,yes,no,no,telephone,sep,fri,860,1,20,429,7,failure,0.5131605559125946,1
1,unemployed,divorced,basic.6y,yes,no,no,telephone,sep,fri,860,1,20,429,7,failure,0.4924935974272021,0
0,services,single,basic.4y,yes,no,no,telephone,aug,mon,1210,1,30,959,6,success,0.5131605559125946,1
1,services,single,basic.4y,yes,no,no,telephone,aug,mon,1210,1,30,959,6,success,0.4928757601738905,0
0,retired,divorced,illiterate,no,no,yes,cellular,apr,thu,39,-1,3,311,1,success,0.5131605559125946,1
1,retired,divorced,illiterate,no,no,yes,cellular,apr,thu,39,-1,3,311,1,success,0.490346886278778,0
0,admin.,married,high.school,yes,no,yes,cellular,apr,mon,471,-2,10,849,0,nonexistent,0.5131605559125946,1
1,admin.,married,high.school,yes,no,yes,cellular,apr,mon,471,-2,10,849,0,nonexistent,0.4902320714506404,0
0,self-employed,divorced,basic.6y,no,no,no,cellular,apr,wed,618,0,38,536,0,failure,0.5003912746107579,1
1,self-employed,divorced,basic.6y,no,no,no,cellular,apr,wed,618,0,38,536,0,failure,0.3198939453375864,0
0,admin.,divorced,basic.6y,yes,no,no,cellular,apr,fri,229,0,11,162,0,failure,0.5131605559125946,1
1,admin.,divorced,basic.6y,yes,no,no,cellular,apr,fri,229,0,11,162,0,failure,0.49248588036718965,0
0,technician,married,basic.9y,yes,no,yes,cellular,jul,fri,921,0,10,840,7,nonexistent,0.5131605559125946,1
1,technician,married,basic.9y,yes,no,yes,cellular,jul,fri,921,0,10,840,7,nonexistent,0.49476034748937026,0
0,admin.,divorced,basic.4y,yes,no,yes,telephone,jun,fri,1240,1,20,929,5,failure,0.5131605559125946,1
1,admin.,divorced,basic.4y,yes,no,yes,telephone,jun,fri,1240,1,20,929,5,failure,0.49030118663706124,0
0,unemployed,divorced,basic.4y,no,yes,no,telephone,sep,fri,922,1,46,488,3,failure,0.5006202456153839,1
1,unemployed,divorced,basic.4y,no,yes,no,telephone,sep,fri,922,1,46,488,3,failure,0.32009316195806475,0
0,unemployed,single,basic.6y,yes,no,yes,telephone,sep,mon,1094,1,50,509,7,failure,0.5073927617478718,1
1,unemployed,single,basic.6y,yes,no,yes,telephone,sep,mon,1094,1,50,509,7,failure,0.3260180616274496,0
1,admin.,single,basic.4y,no,yes,no,cellular,apr,fri,399,-3,17,843,0,failure,0.4991229781562119,0
0,admin.,single,basic.4y,no,yes,no,cellular,apr,fri,399,-3,17,843,0,failure,0.5131605559125946,1
1,admin.,married,professional.course,no,no,no,cellular,apr,thu,498,-1,31,629,3,success,0.4977947914534991,0
0,admin.,married,professional.course,no,no,no,cellular,apr,thu,498,-1,31,629,3,success,0.5131605559125946,1
0,unemployed,divorced,basic.6y,yes,no,yes,cellular,oct,fri,1009,1,50,459,5,failure,0.5048311041326751,1
1,unemployed,divorced,basic.6y,yes,no,yes,cellular,oct,fri,1009,1,50,459,5,failure,0.32376999170387255,0
0,unemployed,divorced,basic.9y,yes,no,no,telephone,apr,fri,1219,-2,48,207,0,failure,0.5131605559125946,1
1,unemployed,divorced,basic.9y,yes,no,no,telephone,apr,fri,1219,-2,48,207,0,failure,0.36679285257125877,0
0,unemployed,married,basic.4y,yes,no,yes,telephone,nov,fri,1320,1,21,969,7,failure,0.5131605559125946,1
1,unemployed,married,basic.4y,yes,no,yes,telephone,nov,fri,1320,1,21,969,7,failure,0.4978173811789361,0
0,unemployed,divorced,professional.course,no,yes,yes,telephone,apr,fri,174,-1,9,350,2,failure,0.5016047601433538,1
1,unemployed,divorced,professional.course,no,yes,yes,telephone,apr,fri,174,-1,9,350,2,failure,0.3209509564039698,0
0,unemployed,single,university.degree,no,yes,no,cellular,aug,wed,639,0,11,918,0,nonexistent,0.5131605559125946,1
1,unemployed,single,university.degree,no,yes,no,cellular,aug,wed,639,0,11,918,0,nonexistent,0.4982446206210292,0
0,unemployed,divorced,basic.4y,yes,no,no,telephone,aug,mon,331,0,16,249,0,failure,0.5034778153298776,1
1,unemployed,divorced,basic.4y,yes,no,no,telephone,aug,mon,331,0,16,249,0,failure,0.32258607777388654,0
1,unemployed,divorced,basic.6y,yes,yes,yes,telephone,may,fri,1052,1,50,487,6,failure,0.32438111094789635,0
0,unemployed,divorced,basic.6y,yes,yes,yes,telephone,may,fri,1052,1,50,487,6,failure,0.5055282545282807,1
0,unemployed,divorced,basic.4y,no,no,yes,telephone,apr,fri,1259,-2,44,89,0,failure,0.5131605559125946,1
1,unemployed,divorced,basic.4y,no,no,yes,telephone,apr,fri,1259,-2,44,89,0,failure,0.4972557999068059,0
1,blue-collar,single,basic.4y,yes,yes,no,telephone,sep,wed,850,-1,39,837,0,nonexistent,0.4991472073718081,0
0,blue-collar,single,basic.4y,yes,yes,no,telephone,sep,wed,850,-1,39,837,0,nonexistent,0.5131605559125946,1
0,unemployed,divorced,basic.4y,no,no,no,cellular,mar,fri,138,-1,1,10,0,failure,0.6241237830471016,1
1,unemployed,divorced,basic.4y,no,no,no,cellular,mar,fri,138,-1,1,10,0,failure,0.3567010142237922,0
1,unemployed,married,basic.4y,yes,no,no,cellular,apr,fri,729,0,41,517,0,failure,0.35341024643925695,0
0,unemployed,married,basic.4y,yes,no,no,cellular,apr,fri,729,0,41,517,0,failure,0.5131605559125946,1
0,blue-collar,married,basic.4y,yes,yes,yes,telephone,oct,mon,1471,1,50,906,7,failure,0.5131605559125946,1
1,blue-collar,married,basic.4y,yes,yes,yes,telephone,oct,mon,1471,1,50,906,7,failure,0.49968755249275704,0
1,unemployed,divorced,basic.9y,no,no,no,cellular,apr,fri,329,-3,31,769,0,success,0.354627299012037,0
0,unemployed,divorced,basic.9y,no,no,no,cellular,apr,fri,329,-3,31,769,0,success,0.5131605559125946,1
0,admin.,single,university.degree,yes,yes,no,telephone,nov,fri,918,1,43,479,6,failure,0.5000642538067142,1
1,admin.,single,university.degree,yes,yes,no,telephone,nov,fri,918,1,43,479,6,failure,0.31960937154330327,0
0,admin.,divorced,basic.4y,yes,no,yes,telephone,sep,fri,1280,1,10,969,6,failure,0.5131605559125946,1
1,admin.,divorced,basic.4y,yes,no,yes,telephone,sep,fri,1280,1,10,969,6,failure,0.4997700452966697,0
0,admin.,single,basic.4y,yes,no,yes,cellular,apr,tue,1226,-3,50,329,2,failure,0.5131605559125946,1
1,admin.,single,basic.4y,yes,no,yes,cellular,apr,tue,1226,-3,50,329,2,failure,0.49860844375363417,0
0,admin.,divorced,basic.4y,no,yes,yes,telephone,jun,fri,970,1,20,593,7,failure,0.5131605559125946,1
1,admin.,divorced,basic.4y,no,yes,yes,telephone,jun,fri,970,1,20,593,7,failure,0.49053960706824074,0
0,blue-collar,divorced,basic.6y,yes,no,no,cellular,apr,fri,368,-3,31,638,1,nonexistent,0.5131605559125946,1
1,blue-collar,divorced,basic.6y,yes,no,no,cellular,apr,fri,368,-3,31,638,1,nonexistent,0.3558594616581249,0
0,housemaid,divorced,basic.4y,no,no,yes,telephone,jun,thu,1270,1,30,899,7,failure,0.5131605559125946,1
1,housemaid,divorced,basic.4y,no,no,yes,telephone,jun,thu,1270,1,30,899,7,failure,0.4915017027777118,0
0,entrepreneur,single,basic.4y,yes,no,yes,cellular,apr,thu,779,1,40,439,1,failure,0.504486380810891,1
1,entrepreneur,single,basic.4y,yes,no,yes,cellular,apr,thu,779,1,40,439,1,failure,0.32346837466002376,0
0,unemployed,divorced,basic.4y,yes,yes,no,telephone,sep,wed,1249,1,45,751,7,nonexistent,0.5131605559125946,1
1,unemployed,divorced,basic.4y,yes,yes,no,telephone,sep,wed,1249,1,45,751,7,nonexistent,0.4955044110144281,0
0,technician,single,basic.4y,no,no,no,cellular,apr,mon,549,1,1,640,0,success,0.5131605559125946,1
1,technician,single,basic.4y,no,no,no,cellular,apr,mon,549,1,1,640,0,success,0.4984589267892334,0
0,unemployed,single,university.degree,no,yes,yes,telephone,jun,thu,531,0,17,500,7,success,0.5117985455575991,1
1,unemployed,single,university.degree,no,yes,yes,telephone,jun,thu,531,0,17,500,7,success,0.4884741164779634,0
1,self-employed,single,basic.4y,yes,yes,yes,telephone,jun,fri,541,0,10,378,4,failure,0.4995110334524601,0
0,self-employed,single,basic.4y,yes,yes,yes,telephone,jun,fri,541,0,10,378,4,failure,0.5131605559125946,1
0,admin.,divorced,basic.4y,yes,no,yes,cellular,aug,fri,560,0,10,299,7,failure,0.5131605559125946,1
1,admin.,divorced,basic.4y,yes,no,yes,cellular,aug,fri,560,0,10,299,7,failure,0.490179043672704,0
1,unemployed,divorced,basic.6y,no,no,yes,telephone,sep,fri,104,-2,1,151,0,failure,0.353055326705525,0
0,unemployed,divorced,basic.6y,no,no,yes,telephone,sep,fri,104,-2,1,151,0,failure,0.5131605559125946,1
0,unemployed,married,basic.9y,yes,no,no,cellular,sep,mon,928,0,41,318,0,failure,0.5131605559125946,1
1,unemployed,married,basic.9y,yes,no,no,cellular,sep,mon,928,0,41,318,0,failure,0.3533379530096419,0
0,entrepreneur,married,basic.4y,yes,yes,yes,telephone,dec,fri,1059,0,26,785,7,failure,0.5131605559125946,1
1,entrepreneur,married,basic.4y,yes,yes,yes,telephone,dec,fri,1059,0,26,785,7,failure,0.4986620875342314,0
0,admin.,single,basic.6y,no,yes,no,cellular,mar,tue,630,1,29,322,3,failure,0.50079342656295,1
1,admin.,single,basic.6y,no,yes,no,cellular,mar,tue,630,1,29,322,3,failure,0.3202442264238493,0
0,unemployed,divorced,basic.4y,no,no,no,telephone,jul,fri,1255,1,45,939,3,failure,0.5131605559125946,1
1,unemployed,divorced,basic.4y,no,no,no,telephone,jul,fri,1255,1,45,939,3,failure,0.49900066985635466,0
0,admin.,single,basic.6y,yes,yes,no,cellular,sep,fri,705,1,10,379,5,failure,0.5131605559125946,1
1,admin.,single,basic.6y,yes,yes,no,cellular,sep,fri,705,1,10,379,5,failure,0.49924764093914803,0
0,admin.,divorced,basic.4y,yes,yes,yes,telephone,sep,thu,811,-3,29,848,7,failure,0.5131605559125946,1
1,admin.,divorced,basic.4y,yes,yes,yes,telephone,sep,thu,811,-3,29,848,7,failure,0.4991376110522306,0
0,admin.,married,basic.6y,no,no,no,cellular,jul,fri,99,-2,11,358,0,failure,0.5019954635057644,1
1,admin.,married,basic.6y,no,no,no,cellular,jul,fri,99,-2,11,358,0,failure,0.3212916579168326,0
0,services,single,basic.4y,yes,no,no,cellular,jul,fri,519,-2,30,525,5,failure,0.5009036352332896,1
1,services,single,basic.4y,yes,no,no,cellular,jul,fri,519,-2,30,525,5,failure,0.3203399910272113,0
0,admin.,divorced,basic.4y,yes,no,no,telephone,aug,mon,128,-2,11,318,0,failure,0.5014110468121135,1
1,admin.,divorced,basic.4y,yes,no,no,telephone,aug,mon,128,-2,11,318,0,failure,0.3207820537041125,0
1,unemployed,divorced,basic.4y,yes,no,yes,telephone,sep,mon,1160,0,10,980,7,failure,0.4996093512376295,0
0,unemployed,divorced,basic.4y,yes,no,yes,telephone,sep,mon,1160,0,10,980,7,failure,0.5131605559125946,1
0,student,single,basic.4y,yes,no,no,telephone,jun,tue,737,1,14,370,7,failure,0.5131605559125946,1
1,student,single,basic.4y,yes,no,no,telephone,jun,tue,737,1,14,370,7,failure,0.4988956767396028,0
0,admin.,single,basic.4y,yes,no,no,cellular,apr,fri,733,1,32,238,7,failure,0.5131605559125946,1
1,admin.,single,basic.4y,yes,no,no,cellular,apr,fri,733,1,32,238,7,failure,0.34450470736187183,0
0,unemployed,single,basic.4y,no,yes,no,cellular,jul,fri,1396,-3,50,250,7,success,0.5131605559125946,1
1,unemployed,single,basic.4y,no,yes,no,cellular,jul,fri,1396,-3,50,250,7,success,0.4977375423349724,0
0,unemployed,divorced,university.degree,no,yes,no,cellular,sep,fri,618,-1,40,697,0,failure,0.5005815324545341,1
1,unemployed,divorced,university.degree,no,yes,no,cellular,sep,fri,618,-1,40,697,0,failure,0.320059487663438,0
0,unemployed,divorced,basic.4y,yes,no,yes,telephone,sep,mon,1075,1,50,438,7,failure,0.5057720361888437,1
1,unemployed,divorced,basic.4y,yes,no,yes,telephone,sep,mon,1075,1,50,438,7,failure,0.3245948816516777,0
0,unemployed,married,illiterate,no,no,no,cellular,may,mon,704,0,36,525,7,success,0.505277288680539,1
1,unemployed,married,illiterate,no,no,no,cellular,may,mon,704,0,36,525,7,success,0.3241611193606575,0
0,entrepreneur,single,basic.6y,no,yes,no,telephone,nov,fri,1290,1,44,944,4,failure,0.5131605559125946,1
1,entrepreneur,single,basic.6y,no,yes,no,telephone,nov,fri,1290,1,44,944,4,failure,0.4986860782350397,0
1,unemployed,divorced,basic.4y,no,no,no,cellular,sep,fri,549,-3,21,0,0,failure,0.46705947204107323,0
0,unemployed,divorced,basic.4y,no,no,no,cellular,sep,fri,549,-3,21,0,0,failure,0.6489653623093925,1
0,management,divorced,basic.6y,no,yes,no,telephone,sep,fri,610,1,21,141,7,failure,0.5131605559125946,1
1,management,divorced,basic.6y,no,yes,no,telephone,sep,fri,610,1,21,141,7,failure,0.48254359248896533,0
1,unemployed,married,illiterate,yes,yes,no,cellular,aug,fri,109,0,1,190,1,nonexistent,0.49978455902479224,0
0,unemployed,married,illiterate,yes,yes,no,cellular,aug,fri,109,0,1,190,1,nonexistent,0.5131605559125946,1
0,admin.,divorced,basic.4y,yes,no,yes,telephone,sep,fri,780,0,10,519,6,failure,0.5131605559125946,1
1,admin.,divorced,basic.4y,yes,no,yes,telephone,sep,fri,780,0,10,519,6,failure,0.4925316762543913,0
0,unemployed,single,basic.4y,yes,yes,yes,cellular,oct,mon,825,-1,41,569,6,failure,0.5131605559125946,1
1,unemployed,single,basic.4y,yes,yes,yes,cellular,oct,mon,825,-1,41,569,6,failure,0.3593103281706929,0
1,unemployed,married,university.degree,no,no,yes,cellular,mar,thu,28,-1,1,359,0,success,0.5033850450701295,1
0,unemployed,married,university.degree,no,no,yes,cellular,mar,thu,28,-1,1,359,0,success,0.4995658100742722,0
0,self-employed,divorced,basic.4y,no,no,no,cellular,apr,mon,1108,1,31,862,5,nonexistent,0.5131605559125946,1
1,self-employed,divorced,basic.4y,no,no,no,cellular,apr,mon,1108,1,31,862,5,nonexistent,0.4999917745590217,0
1,entrepreneur,single,basic.6y,yes,no,yes,cellular,aug,fri,609,1,10,453,2,nonexistent,0.49973341825150186,0
0,entrepreneur,single,basic.6y,yes,no,yes,cellular,aug,fri,609,1,10,453,2,nonexistent,0.5131605559125946,1
0,admin.,divorced,basic.4y,yes,no,yes,telephone,sep,fri,641,1,28,198,2,failure,0.5114246089982124,1
1,admin.,divorced,basic.4y,yes,no,yes,telephone,sep,fri,641,1,28,198,2,failure,0.32957270212084927,0
1,unemployed,single,basic.4y,no,yes,yes,cellular,dec,mon,840,-2,49,806,6,failure,0.3282914077656499,0
0,unemployed,single,basic.4y,no,yes,yes,cellular,dec,mon,840,-2,49,806,6,failure,0.509974110029507,1
0,unemployed,divorced,basic.4y,yes,no,no,cellular,apr,fri,949,1,41,229,0,failure,0.5131605559125946,1
1,unemployed,divorced,basic.4y,yes,no,no,cellular,apr,fri,949,1,41,229,0,failure,0.47095820586193754,0
0,unemployed,divorced,basic.6y,yes,no,no,telephone,apr,fri,929,-2,38,244,0,failure,0.5131605559125946,1
1,unemployed,divorced,basic.6y,yes,no,no,telephone,apr,fri,929,-2,38,244,0,failure,0.3690701858840113,0
0,admin.,divorced,basic.4y,yes,no,no,cellular,aug,thu,838,1,41,279,0,failure,0.5131605559125946,1
1,admin.,divorced,basic.4y,yes,no,no,cellular,aug,thu,838,1,41,279,0,failure,0.35276077271999834,0
1,housemaid,single,basic.6y,yes,yes,yes,cellular,dec,fri,720,-1,18,859,0,failure,0.49882072428980395,0
0,housemaid,single,basic.6y,yes,yes,yes,cellular,dec,fri,720,-1,18,859,0,failure,0.5131605559125946,1
0,unemployed,married,high.school,no,yes,no,telephone,dec,fri,319,-3,4,900,1,nonexistent,0.5131605559125946,1
1,unemployed,married,high.school,no,yes,no,telephone,dec,fri,319,-3,4,900,1,nonexistent,0.4993523064898311,0
0,admin.,married,university.degree,yes,no,yes,cellular,aug,thu,528,1,26,338,2,nonexistent,0.5001796483916225,1
1,admin.,married,university.degree,yes,no,yes,cellular,aug,thu,528,1,26,338,2,nonexistent,0.31970985808240865,0
0,retired,single,basic.4y,no,no,yes,cellular,aug,fri,246,-3,21,661,0,nonexistent,0.5131605559125946,1
1,retired,single,basic.4y,no,no,yes,cellular,aug,fri,246,-3,21,661,0,nonexistent,0.49045970609652156,0
0,unemployed,married,illiterate,yes,yes,yes,cellular,aug,mon,580,-3,39,848,5,success,0.5082512754933505,1
1,unemployed,married,illiterate,yes,yes,yes,cellular,aug,mon,580,-3,39,848,5,success,0.32677326298128573,0
0,unemployed,divorced,basic.6y,no,yes,no,telephone,aug,fri,571,-3,41,868,1,failure,0.5008326761177302,1
1,unemployed,divorced,basic.6y,no,yes,no,telephone,aug,fri,571,-3,41,868,1,failure,0.47418237149489556,0
1,services,divorced,illiterate,yes,yes,no,cellular,aug,mon,104,-3,13,579,1,success,0.49422113998990724,0
0,services,divorced,illiterate,yes,yes,no,cellular,aug,mon,104,-3,13,579,1,success,0.5131605559125946,1
0,unemployed,married,basic.4y,no,no,no,cellular,dec,thu,1231,-1,48,258,1,success,0.5131605559125946,1
1,unemployed,married,basic.4y,no,no,no,cellular,dec,thu,1231,-1,48,258,1,success,0.49972963335764986,0
0,blue-collar,divorced,basic.6y,no,no,no,telephone,sep,thu,1316,0,49,104,2,failure,0.5131605559125946,1
1,blue-collar,divorced,basic.6y,no,no,no,telephone,sep,thu,1316,0,49,104,2,failure,0.49672879475692644,0
0,retired,married,basic.6y,no,no,yes,cellular,mar,wed,379,0,20,361,0,nonexistent,0.5055666351943868,1
1,retired,married,basic.6y,no,no,yes,cellular,mar,wed,379,0,20,361,0,nonexistent,0.32441468333716555,0
1,entrepreneur,divorced,university.degree,no,yes,no,cellular,apr,wed,309,-3,31,839,0,success,0.3305533097895781,0
0,entrepreneur,divorced,university.degree,no,yes,no,cellular,apr,wed,309,-3,31,839,0,success,0.5019062367111162,1
0,blue-collar,divorced,professional.course,no,no,no,cellular,aug,fri,347,-3,32,783,0,nonexistent,0.5131605559125946,1
1,blue-collar,divorced,professional.course,no,no,no,cellular,aug,fri,347,-3,32,783,0,nonexistent,0.4910107107432866,0
0,admin.,divorced,basic.4y,no,no,yes,telephone,may,fri,1380,1,30,999,7,failure,0.5131605559125946,1
1,admin.,divorced,basic.4y,no,no,yes,telephone,may,fri,1380,1,30,999,7,failure,0.49201687471053734,0
0,unemployed,divorced,high.school,yes,no,yes,cellular,oct,fri,1105,1,40,617,7,failure,0.5131605559125946,1
1,unemployed,divorced,high.school,yes,no,yes,cellular,oct,fri,1105,1,40,617,7,failure,0.49942186500564917,0
0,unemployed,married,high.school,yes,no,no,telephone,sep,fri,730,1,11,429,7,nonexistent,0.5131605559125946,1
1,unemployed,married,high.school,yes,no,no,telephone,sep,fri,730,1,11,429,7,nonexistent,0.49246344430186795,0
0,blue-collar,married,basic.4y,no,no,yes,cellular,apr,mon,948,1,37,139,0,failure,0.5131605559125946,1
1,blue-collar,married,basic.4y,no,no,yes,cellular,apr,mon,948,1,37,139,0,failure,0.49969875816175413,0
0,technician,divorced,university.degree,no,no,no,cellular,apr,tue,432,-1,31,621,0,failure,0.5026758951770698,1
1,technician,divorced,university.degree,no,no,no,cellular,apr,tue,432,-1,31,621,0,failure,0.3218854161656048,0
0,unemployed,divorced,basic.4y,yes,yes,yes,telephone,sep,fri,924,1,5,575,7,failure,0.5131605559125946,1
1,unemployed,divorced,basic.4y,yes,yes,yes,telephone,sep,fri,924,1,5,575,7,failure,0.4991823144096,0
