CE_ID,PA,age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Output,Decision
5350,1,90,Local-gov,7th-8th,1,Widowed,Tech-support,Wife,White,Male,67500,108,64,United-States,-0.932421,NEGATIVE
5351,0,90,Local-gov,7th-8th,1,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,67500,2286,64,Outlying-US(Guam-USVI-etc),0.308939,POSITIVE
5351,1,90,Local-gov,7th-8th,1,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,67500,2286,64,Outlying-US(Guam-USVI-etc),-1.580725,NEGATIVE
5352,0,91,Local-gov,12th,1,Divorced,Craft-repair,Wife,Asian-Pac-Islander,Female,67500,980,66,England,1.031468,POSITIVE
5352,1,91,Local-gov,12th,1,Divorced,Craft-repair,Wife,Asian-Pac-Islander,Male,67500,980,66,England,-0.858195,NEGATIVE
5353,0,81,State-gov,Masters,1,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,67500,1415,67,Puerto-Rico,0.864427,POSITIVE
5353,1,81,State-gov,Masters,1,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,67500,1415,67,Puerto-Rico,-1.025241,NEGATIVE
5354,0,90,Private,12th,1,Widowed,Adm-clerical,Wife,White,Female,67500,544,65,Cambodia,1.178251,POSITIVE
5354,1,90,Private,12th,1,Widowed,Adm-clerical,Wife,White,Male,67500,544,65,Cambodia,-0.711413,NEGATIVE
5355,0,90,Private,12th,1,Widowed,Craft-repair,Wife,White,Female,67500,544,65,Outlying-US(Guam-USVI-etc),1.270551,POSITIVE
5355,1,90,Private,12th,1,Widowed,Craft-repair,Wife,White,Male,67500,544,65,Outlying-US(Guam-USVI-etc),-0.619109,NEGATIVE
5356,0,92,Self-emp-not-inc,Masters,1,Married-spouse-absent,Other-service,Own-child,Asian-Pac-Islander,Female,67500,1415,67,Cambodia,1.658817,POSITIVE
5356,1,92,Self-emp-not-inc,Masters,1,Married-spouse-absent,Other-service,Own-child,Asian-Pac-Islander,Male,67500,1415,67,Cambodia,-0.230852,NEGATIVE
5357,0,93,Self-emp-not-inc,1st-4th,2,Divorced,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,67500,1851,68,Canada,0.284023,POSITIVE
5357,1,93,Self-emp-not-inc,1st-4th,2,Divorced,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,67500,1851,68,Canada,-1.242113,NEGATIVE
5358,0,84,Self-emp-inc,10th,2,Separated,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,72500,2286,69,Germany,-0.016205,NEGATIVE
5358,1,84,Self-emp-inc,10th,2,Separated,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,72500,2286,69,Germany,0.046597,POSITIVE
5359,0,92,State-gov,Masters,5,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,67500,1415,54,Puerto-Rico,0.509715,POSITIVE
5359,1,92,State-gov,Masters,5,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,67500,1415,54,Puerto-Rico,-1.379960,NEGATIVE
5360,0,84,State-gov,10th,6,Separated,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,72500,2286,57,Germany,-0.069261,NEGATIVE
5360,1,84,State-gov,10th,6,Separated,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,72500,2286,57,Germany,0.339308,POSITIVE
5361,0,98,Federal-gov,5th-6th,7,Married-AF-spouse,Protective-serv,Unmarried,Black,Female,72500,1851,61,South,-0.050381,NEGATIVE
5361,1,98,Federal-gov,5th-6th,7,Married-AF-spouse,Protective-serv,Unmarried,Black,Male,72500,1851,61,South,0.358190,POSITIVE
5362,0,95,Self-emp-inc,10th,6,Married-spouse-absent,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,72500,1197,58,Outlying-US(Guam-USVI-etc),-0.371478,NEGATIVE
5362,1,95,Self-emp-inc,10th,6,Married-spouse-absent,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,72500,1197,58,Outlying-US(Guam-USVI-etc),0.037096,POSITIVE
5363,0,98,Federal-gov,5th-6th,7,Separated,Prof-specialty,Unmarried,Black,Female,72500,1851,61,Greece,-0.011473,NEGATIVE
5363,1,98,Federal-gov,5th-6th,7,Separated,Prof-specialty,Unmarried,Black,Male,72500,1851,61,Greece,0.397100,POSITIVE
5364,0,90,Local-gov,12th,1,Divorced,Craft-repair,Not-in-family,White,Female,67500,544,52,Cambodia,1.757117,POSITIVE
5364,1,90,Local-gov,12th,1,Divorced,Craft-repair,Not-in-family,White,Male,67500,544,52,Cambodia,-0.132553,NEGATIVE
5365,0,79,Local-gov,12th,1,Widowed,Adm-clerical,Not-in-family,White,Female,67500,2504,52,Cambodia,1.003655,POSITIVE
5365,1,79,Local-gov,12th,1,Widowed,Adm-clerical,Not-in-family,White,Male,67500,2504,52,Cambodia,-0.886009,NEGATIVE
5366,0,79,Local-gov,12th,1,Widowed,Craft-repair,Not-in-family,White,Female,67500,2504,52,Outlying-US(Guam-USVI-etc),1.095962,POSITIVE
5366,1,79,Local-gov,12th,1,Widowed,Craft-repair,Not-in-family,White,Male,67500,2504,52,Outlying-US(Guam-USVI-etc),-0.793709,NEGATIVE
5367,0,81,State-gov,Masters,1,Married-spouse-absent,Other-service,Other-relative,Asian-Pac-Islander,Female,67500,2940,54,Cambodia,0.808236,POSITIVE
5367,1,81,State-gov,Masters,1,Married-spouse-absent,Other-service,Other-relative,Asian-Pac-Islander,Male,67500,2940,54,Cambodia,-1.081425,NEGATIVE
5368,0,81,State-gov,Masters,1,Divorced,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,67500,1415,54,Puerto-Rico,0.555190,POSITIVE
5368,1,81,State-gov,Masters,1,Divorced,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,67500,1415,54,Puerto-Rico,-1.334474,NEGATIVE
5369,0,92,Self-emp-not-inc,Masters,1,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,67500,1415,54,Puerto-Rico,1.296553,POSITIVE
5369,1,92,Self-emp-not-inc,Masters,1,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,67500,1415,54,Puerto-Rico,-0.593113,NEGATIVE
5370,0,85,Self-emp-inc,Doctorate,3,Married-spouse-absent,Farming-fishing,Other-relative,Other,Female,72500,2940,59,India,-0.228754,NEGATIVE
5370,1,85,Self-emp-inc,Doctorate,3,Married-spouse-absent,Farming-fishing,Other-relative,Other,Male,72500,2940,59,India,0.179820,POSITIVE
5371,0,84,Self-emp-inc,10th,2,Never-married,Transport-moving,Other-relative,Amer-Indian-Eskimo,Female,72500,1197,57,Germany,-0.327191,NEGATIVE
5371,1,84,Self-emp-inc,10th,2,Never-married,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,72500,1197,57,Germany,0.081380,POSITIVE
5372,0,84,Self-emp-inc,10th,2,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Female,72500,1197,57,Germany,1.402261,POSITIVE
5372,1,84,Self-emp-inc,10th,2,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Male,72500,1197,57,Germany,-0.487404,NEGATIVE
5373,0,91,State-gov,10th,6,Widowed,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,72500,2504,58,Outlying-US(Guam-USVI-etc),-0.133133,NEGATIVE
5373,1,91,State-gov,10th,6,Widowed,Adm-clerical,Own-child,Amer-Indian-Eskimo,Male,72500,2504,58,Outlying-US(Guam-USVI-etc),0.275444,POSITIVE
5374,0,87,State-gov,1st-4th,2,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,67500,1851,55,Canada,0.933305,POSITIVE
5374,1,87,State-gov,1st-4th,2,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,67500,1851,55,Canada,-0.956366,NEGATIVE
5375,0,93,Self-emp-inc,Doctorate,3,Widowed,Farming-fishing,Own-child,Other,Female,72500,2940,59,India,-0.035539,NEGATIVE
5375,1,93,Self-emp-inc,Doctorate,3,Widowed,Farming-fishing,Own-child,Other,Male,72500,2940,59,India,0.373029,POSITIVE
5376,0,95,Without-pay,Assoc-voc,7,Married-spouse-absent,Transport-moving,Unmarried,Other,Female,72500,3375,72,Japan,-0.399805,NEGATIVE
5376,1,95,Without-pay,Assoc-voc,7,Married-spouse-absent,Transport-moving,Unmarried,Other,Male,72500,3375,72,Japan,0.008772,POSITIVE
5377,0,90,Local-gov,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Female,67500,108,64,United-States,0.995036,POSITIVE
5377,1,90,Local-gov,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Male,67500,108,64,United-States,-0.894632,NEGATIVE
5378,0,90,Local-gov,Bachelors,1,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,67500,2286,64,Outlying-US(Guam-USVI-etc),0.346735,POSITIVE
5378,1,90,Local-gov,Bachelors,1,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,67500,2286,64,Outlying-US(Guam-USVI-etc),-1.542935,NEGATIVE
5379,0,91,Local-gov,Some-college,1,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,67500,980,66,England,1.069281,POSITIVE
5379,1,91,Local-gov,Some-college,1,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,67500,980,66,England,-0.820386,NEGATIVE
5380,0,81,State-gov,11th,1,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,67500,1415,67,Puerto-Rico,0.902227,POSITIVE
5380,1,81,State-gov,11th,1,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,67500,1415,67,Puerto-Rico,-0.987439,NEGATIVE
5381,0,89,Self-emp-inc,Prof-school,2,Separated,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,72500,2286,69,Germany,-0.029120,NEGATIVE
5381,1,89,Self-emp-inc,Prof-school,2,Separated,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,72500,2286,69,Germany,0.376451,POSITIVE
5382,0,95,State-gov,Prof-school,6,Widowed,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,72500,2504,70,Outlying-US(Guam-USVI-etc),-0.339102,NEGATIVE
5382,1,95,State-gov,Prof-school,6,Widowed,Adm-clerical,Own-child,Amer-Indian-Eskimo,Male,72500,2504,70,Outlying-US(Guam-USVI-etc),0.069463,POSITIVE
5383,0,85,State-gov,Assoc-acdm,7,Married-spouse-absent,Priv-house-serv,Own-child,Other,Female,67500,2940,71,Greece,-0.354017,NEGATIVE
5383,1,85,State-gov,Assoc-acdm,7,Married-spouse-absent,Priv-house-serv,Own-child,Other,Male,67500,2940,71,Greece,0.054561,POSITIVE
5384,0,86,Without-pay,Assoc-voc,7,Married-AF-spouse,Prof-specialty,Husband,Other,Female,72500,3375,72,Greece,-0.317286,NEGATIVE
5384,1,86,Without-pay,Assoc-voc,7,Married-AF-spouse,Prof-specialty,Husband,Other,Male,72500,3375,72,Greece,0.091282,POSITIVE
5385,0,86,Without-pay,Assoc-voc,7,Married-AF-spouse,Prof-specialty,Husband,Other,Female,67500,3375,72,Canada,-0.219531,NEGATIVE
5385,1,86,Without-pay,Assoc-voc,7,Married-AF-spouse,Prof-specialty,Husband,Other,Male,67500,3375,72,Canada,0.189040,POSITIVE
5386,0,86,Without-pay,Assoc-voc,7,Never-married,Protective-serv,Husband,Other,Female,72500,1633,72,Japan,-0.259313,NEGATIVE
5386,1,86,Without-pay,Assoc-voc,7,Never-married,Protective-serv,Husband,Other,Male,72500,1633,72,Japan,0.149256,POSITIVE
5387,0,86,Without-pay,Assoc-voc,7,Never-married,Prof-specialty,Husband,Other,Female,72500,1633,72,Japan,0.402784,POSITIVE
5387,1,86,Without-pay,Assoc-voc,7,Never-married,Prof-specialty,Husband,Other,Male,72500,1633,72,Japan,-1.483884,NEGATIVE
5388,0,90,Local-gov,Some-college,1,Widowed,Adm-clerical,Wife,White,Female,67500,544,65,Cambodia,1.040080,POSITIVE
5388,1,90,Local-gov,Some-college,1,Widowed,Adm-clerical,Wife,White,Male,67500,544,65,Cambodia,-0.849585,NEGATIVE
5389,0,92,State-gov,11th,1,Married-spouse-absent,Other-service,Own-child,Asian-Pac-Islander,Female,67500,1415,67,Puerto-Rico,0.217066,POSITIVE
5389,1,92,State-gov,11th,1,Married-spouse-absent,Other-service,Own-child,Asian-Pac-Islander,Male,67500,1415,67,Puerto-Rico,-1.672605,NEGATIVE
5390,0,93,State-gov,HS-grad,2,Divorced,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,67500,1851,68,Canada,0.976734,POSITIVE
5390,1,93,State-gov,HS-grad,2,Divorced,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,67500,1851,68,Canada,-0.912933,NEGATIVE
5391,0,84,State-gov,Prof-school,2,Separated,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,72500,2286,69,Germany,0.953456,POSITIVE
5391,1,84,State-gov,Prof-school,2,Separated,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,72500,2286,69,Germany,-0.936209,NEGATIVE
5392,0,95,Self-emp-inc,Prof-school,2,Widowed,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,72500,2504,70,Outlying-US(Guam-USVI-etc),-0.078782,NEGATIVE
5392,1,95,Self-emp-inc,Prof-school,2,Widowed,Adm-clerical,Own-child,Amer-Indian-Eskimo,Male,72500,2504,70,Outlying-US(Guam-USVI-etc),0.326788,POSITIVE
5393,0,84,Self-emp-inc,Prof-school,2,Married-spouse-absent,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,67500,2286,69,Japan,-0.385969,NEGATIVE
5393,1,84,Self-emp-inc,Prof-school,2,Married-spouse-absent,Transport-moving,Own-child,Amer-Indian-Eskimo,Male,67500,2286,69,Japan,0.020293,POSITIVE
5394,0,86,Self-emp-inc,Assoc-voc,3,Married-AF-spouse,Prof-specialty,Husband,Other,Female,72500,3375,72,Japan,-0.018993,NEGATIVE
5394,1,86,Self-emp-inc,Assoc-voc,3,Married-AF-spouse,Prof-specialty,Husband,Other,Male,72500,3375,72,Japan,0.389570,POSITIVE
5395,0,87,Federal-gov,Assoc-voc,3,Separated,Prof-specialty,Husband,Black,Female,72500,1851,73,Canada,0.585928,POSITIVE
5395,1,87,Federal-gov,Assoc-voc,3,Separated,Prof-specialty,Husband,Black,Male,72500,1851,73,Canada,-0.772673,NEGATIVE
5396,0,93,State-gov,HS-grad,6,Married-spouse-absent,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,67500,1851,55,Canada,0.970624,POSITIVE
5396,1,93,State-gov,HS-grad,6,Married-spouse-absent,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,67500,1851,55,Canada,-0.912648,NEGATIVE
5397,0,92,State-gov,11th,5,Divorced,Farming-fishing,Other-relative,Asian-Pac-Islander,Female,67500,762,54,India,1.390017,POSITIVE
5397,1,92,State-gov,11th,5,Divorced,Farming-fishing,Other-relative,Asian-Pac-Islander,Male,67500,762,54,India,-0.496659,NEGATIVE
5398,0,97,Without-pay,Assoc-voc,7,Never-married,Protective-serv,Unmarried,Other,Female,72500,1633,60,Canada,-0.118988,NEGATIVE
5398,1,97,Without-pay,Assoc-voc,7,Never-married,Protective-serv,Unmarried,Other,Male,72500,1633,60,Canada,0.289588,POSITIVE
5399,0,95,State-gov,Prof-school,6,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Female,72500,1197,57,Japan,0.411097,POSITIVE
5399,1,95,State-gov,Prof-school,6,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Male,72500,1197,57,Japan,-1.475575,NEGATIVE
5400,0,81,State-gov,11th,5,Married-spouse-absent,Farming-fishing,Other-relative,Asian-Pac-Islander,Female,67500,762,54,India,1.607198,POSITIVE
5400,1,81,State-gov,11th,5,Married-spouse-absent,Farming-fishing,Other-relative,Asian-Pac-Islander,Male,67500,762,54,India,-0.279466,NEGATIVE
5401,0,87,Without-pay,Assoc-voc,7,Married-AF-spouse,Protective-serv,Unmarried,Black,Female,72500,1851,61,Canada,-0.044494,NEGATIVE
5401,1,87,Without-pay,Assoc-voc,7,Married-AF-spouse,Protective-serv,Unmarried,Black,Male,72500,1851,61,Canada,0.364077,POSITIVE
5402,0,84,State-gov,Prof-school,6,Married-spouse-absent,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,72500,1197,58,Outlying-US(Guam-USVI-etc),0.334037,POSITIVE
5402,1,84,State-gov,Prof-school,6,Married-spouse-absent,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,72500,1197,58,Outlying-US(Guam-USVI-etc),-1.552634,NEGATIVE
5403,0,87,Without-pay,Assoc-voc,7,Separated,Protective-serv,Unmarried,Black,Female,72500,1851,61,South,-0.063063,NEGATIVE
5403,1,87,Without-pay,Assoc-voc,7,Separated,Protective-serv,Unmarried,Black,Male,72500,1851,61,South,0.345510,POSITIVE
5404,0,85,State-gov,Assoc-acdm,7,Never-married,Exec-managerial,Other-relative,Other,Female,72500,1415,59,Greece,0.325073,POSITIVE
5404,1,85,State-gov,Assoc-acdm,7,Never-married,Exec-managerial,Other-relative,Other,Male,72500,1415,59,Greece,-1.271924,NEGATIVE
5405,0,87,Without-pay,Assoc-voc,7,Separated,Prof-specialty,Unmarried,Black,Female,72500,1851,61,Canada,-0.204668,NEGATIVE
5405,1,87,Without-pay,Assoc-voc,7,Separated,Prof-specialty,Unmarried,Black,Male,72500,1851,61,Canada,0.203901,POSITIVE
5406,0,87,State-gov,HS-grad,2,Never-married,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,67500,1851,55,Canada,0.971101,POSITIVE
5406,1,87,State-gov,HS-grad,2,Never-married,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,67500,1851,55,Canada,-0.918561,NEGATIVE
5407,0,93,Self-emp-not-inc,HS-grad,2,Married-spouse-absent,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,67500,1851,55,Canada,1.480515,POSITIVE
5407,1,93,Self-emp-not-inc,HS-grad,2,Married-spouse-absent,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,67500,1851,55,Canada,-0.301210,NEGATIVE
5408,0,95,Self-emp-inc,Prof-school,2,Never-married,Transport-moving,Other-relative,Amer-Indian-Eskimo,Female,72500,1197,57,Germany,-0.085477,NEGATIVE
5408,1,95,Self-emp-inc,Prof-school,2,Never-married,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,72500,1197,57,Germany,0.320094,POSITIVE
5409,0,95,Self-emp-inc,Prof-school,2,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Female,72500,1197,57,Japan,0.662511,POSITIVE
5409,1,95,Self-emp-inc,Prof-school,2,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Male,72500,1197,57,Japan,-1.227158,NEGATIVE
5410,0,84,Self-emp-inc,Prof-school,2,Married-spouse-absent,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,72500,1197,58,Outlying-US(Guam-USVI-etc),0.302008,POSITIVE
5410,1,84,Self-emp-inc,Prof-school,2,Married-spouse-absent,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,72500,1197,58,Outlying-US(Guam-USVI-etc),-1.587665,NEGATIVE
5411,0,87,Federal-gov,Assoc-voc,3,Separated,Protective-serv,Unmarried,Black,Female,72500,1851,61,Greece,-0.148442,NEGATIVE
5411,1,87,Federal-gov,Assoc-voc,3,Separated,Protective-serv,Unmarried,Black,Male,72500,1851,61,Greece,0.260136,POSITIVE
5412,0,85,Self-emp-inc,Assoc-acdm,3,Never-married,Exec-managerial,Other-relative,Other,Female,72500,1415,59,Greece,0.030287,POSITIVE
5412,1,85,Self-emp-inc,Assoc-acdm,3,Never-married,Exec-managerial,Other-relative,Other,Male,72500,1415,59,Greece,-1.187221,NEGATIVE
5413,0,95,State-gov,Prof-school,6,Married-spouse-absent,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,72500,2286,57,Japan,-0.066963,NEGATIVE
5413,1,95,State-gov,Prof-school,6,Married-spouse-absent,Transport-moving,Own-child,Amer-Indian-Eskimo,Male,72500,2286,57,Japan,0.305753,POSITIVE
5414,0,97,Without-pay,Assoc-voc,7,Married-AF-spouse,Prof-specialty,Husband,Other,Female,72500,3375,60,Japan,-0.238002,NEGATIVE
5414,1,97,Without-pay,Assoc-voc,7,Married-AF-spouse,Prof-specialty,Husband,Other,Male,72500,3375,60,Japan,0.170569,POSITIVE
5415,0,96,State-gov,Assoc-acdm,7,Never-married,Priv-house-serv,Own-child,Other,Female,72500,1415,59,India,-0.270905,NEGATIVE
5415,1,96,State-gov,Assoc-acdm,7,Never-married,Priv-house-serv,Own-child,Other,Male,72500,1415,59,India,0.137659,POSITIVE
5416,0,97,Without-pay,Assoc-voc,7,Never-married,Prof-specialty,Husband,Other,Female,72500,1633,60,Japan,0.891037,POSITIVE
5416,1,97,Without-pay,Assoc-voc,7,Never-married,Prof-specialty,Husband,Other,Male,72500,1633,60,Japan,-0.995629,NEGATIVE
5417,0,84,State-gov,Prof-school,6,Married-spouse-absent,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Female,72500,1197,58,Japan,1.200418,POSITIVE
5417,1,84,State-gov,Prof-school,6,Married-spouse-absent,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Male,72500,1197,58,Japan,-0.297470,NEGATIVE
5418,0,86,Without-pay,Assoc-voc,7,Married-AF-spouse,Prof-specialty,Husband,Other,Female,72500,1633,60,Greece,0.624888,POSITIVE
5418,1,86,Without-pay,Assoc-voc,7,Married-AF-spouse,Prof-specialty,Husband,Other,Male,72500,1633,60,Greece,-1.261779,NEGATIVE
5419,0,95,State-gov,Prof-school,2,Separated,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,72500,2286,57,Germany,1.629722,POSITIVE
5419,1,95,State-gov,Prof-school,2,Separated,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,72500,2286,57,Germany,-0.259940,NEGATIVE
5420,0,84,State-gov,Prof-school,2,Married-spouse-absent,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,72500,2504,58,Outlying-US(Guam-USVI-etc),0.731488,POSITIVE
5420,1,84,State-gov,Prof-school,2,Married-spouse-absent,Adm-clerical,Own-child,Amer-Indian-Eskimo,Male,72500,2504,58,Outlying-US(Guam-USVI-etc),-1.158174,NEGATIVE
5421,0,85,State-gov,Assoc-acdm,3,Never-married,Priv-house-serv,Own-child,Other,Female,72500,2940,59,India,0.793266,POSITIVE
5421,1,85,State-gov,Assoc-acdm,3,Never-married,Priv-house-serv,Own-child,Other,Male,72500,2940,59,India,-0.565410,NEGATIVE
5422,0,85,State-gov,Assoc-acdm,3,Never-married,Exec-managerial,Own-child,Other,Female,72500,1415,59,Greece,1.518788,POSITIVE
5422,1,85,State-gov,Assoc-acdm,3,Never-married,Exec-managerial,Own-child,Other,Male,72500,1415,59,Greece,-0.367883,NEGATIVE
5423,0,87,Without-pay,Assoc-voc,3,Separated,Prof-specialty,Husband,Black,Female,72500,1851,61,Canada,0.093024,POSITIVE
5423,1,87,Without-pay,Assoc-voc,3,Separated,Prof-specialty,Husband,Black,Male,72500,1851,61,Canada,-1.793637,NEGATIVE
5424,0,97,Self-emp-inc,Assoc-voc,3,Married-AF-spouse,Prof-specialty,Husband,Other,Female,72500,3375,60,Japan,-0.337884,NEGATIVE
5424,1,97,Self-emp-inc,Assoc-voc,3,Married-AF-spouse,Prof-specialty,Husband,Other,Male,72500,3375,60,Japan,0.070519,POSITIVE
5425,0,96,Self-emp-inc,Assoc-acdm,3,Never-married,Priv-house-serv,Own-child,Other,Female,72500,1415,59,India,-0.190699,NEGATIVE
5425,1,96,Self-emp-inc,Assoc-acdm,3,Never-married,Priv-house-serv,Own-child,Other,Male,72500,1415,59,India,0.214863,POSITIVE
5426,0,97,Self-emp-inc,Assoc-voc,3,Never-married,Prof-specialty,Husband,Other,Female,72500,1633,60,Japan,0.317766,POSITIVE
5426,1,97,Self-emp-inc,Assoc-voc,3,Never-married,Prof-specialty,Husband,Other,Male,72500,1633,60,Japan,-1.571903,NEGATIVE
5427,0,85,Self-emp-inc,Assoc-acdm,3,Married-spouse-absent,Exec-managerial,Own-child,Other,Female,67500,2940,59,Greece,0.186155,POSITIVE
5427,1,85,Self-emp-inc,Assoc-acdm,3,Married-spouse-absent,Exec-managerial,Own-child,Other,Male,67500,2940,59,Greece,-0.111041,NEGATIVE
5428,0,73,State-gov,10th,10,Married-spouse-absent,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Female,72500,1197,70,Italy,-0.075074,NEGATIVE
5428,1,73,State-gov,10th,10,Married-spouse-absent,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Male,72500,1197,70,Italy,0.333503,POSITIVE
5429,0,68,Local-gov,12th,9,Widowed,Craft-repair,Not-in-family,White,Female,67500,326,65,Italy,1.136955,POSITIVE
5429,1,68,Local-gov,12th,9,Widowed,Craft-repair,Not-in-family,White,Male,67500,326,65,Italy,-0.749709,NEGATIVE
5430,0,70,State-gov,Masters,9,Married-spouse-absent,Other-service,Other-relative,Asian-Pac-Islander,Female,67500,762,67,Cuba,0.124195,POSITIVE
5430,1,70,State-gov,Masters,9,Married-spouse-absent,Other-service,Other-relative,Asian-Pac-Islander,Male,67500,762,67,Cuba,-0.380894,NEGATIVE
5431,0,73,State-gov,10th,10,Never-married,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,72500,1197,70,Italy,-0.073279,NEGATIVE
5431,1,73,State-gov,10th,10,Never-married,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,72500,1197,70,Italy,0.335286,POSITIVE
5432,0,63,State-gov,Doctorate,11,Married-spouse-absent,Exec-managerial,Other-relative,Other,Female,72500,1415,71,Poland,-0.175091,NEGATIVE
5432,1,63,State-gov,Doctorate,11,Married-spouse-absent,Exec-managerial,Other-relative,Other,Male,72500,1415,71,Poland,0.233480,POSITIVE
5433,0,73,State-gov,10th,10,Married-spouse-absent,Sales,Own-child,Amer-Indian-Eskimo,Female,72500,1197,69,Italy,0.424637,POSITIVE
5433,1,73,State-gov,10th,10,Married-spouse-absent,Sales,Own-child,Amer-Indian-Eskimo,Male,72500,1197,69,Italy,-0.425078,NEGATIVE
5434,0,75,Without-pay,5th-6th,11,Never-married,Prof-specialty,Husband,Other,Female,72500,1633,72,Vietnam,-0.059541,NEGATIVE
5434,1,75,Without-pay,5th-6th,11,Never-married,Prof-specialty,Husband,Other,Male,72500,1633,72,Vietnam,0.349035,POSITIVE
5435,0,73,State-gov,10th,10,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Female,72500,1197,57,Italy,-0.092381,NEGATIVE
5435,1,73,State-gov,10th,10,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Male,72500,1197,57,Italy,0.316192,POSITIVE
5436,0,76,Without-pay,5th-6th,11,Married-AF-spouse,Prof-specialty,Husband,Black,Female,72500,1851,61,Vietnam,-0.104837,NEGATIVE
5436,1,76,Without-pay,5th-6th,11,Married-AF-spouse,Prof-specialty,Husband,Black,Male,72500,1851,61,Vietnam,0.303730,POSITIVE
5437,0,75,Without-pay,Assoc-voc,11,Married-AF-spouse,Prof-specialty,Unmarried,Other,Female,72500,1633,72,Jamaica,-0.177157,NEGATIVE
5437,1,75,Without-pay,Assoc-voc,11,Married-AF-spouse,Prof-specialty,Unmarried,Other,Male,72500,1633,72,Jamaica,0.231417,POSITIVE
5438,0,68,Local-gov,7th-8th,5,Widowed,Tech-support,Not-in-family,White,Female,67500,108,64,China,1.523864,POSITIVE
