CE_ID,PA,age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Output,Decision
4364,0,68,Private,Bachelors,5,Widowed,Tech-support,Not-in-family,White,Female,7500,108,89,Guatemala,0.198582,POSITIVE
4364,1,68,Private,Bachelors,5,Widowed,Tech-support,Not-in-family,White,Male,7500,108,89,Guatemala,-0.788524,NEGATIVE
4365,0,68,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Female,7500,1197,89,Guatemala,0.651766,POSITIVE
4365,1,68,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Male,7500,1197,89,Guatemala,-0.788524,NEGATIVE
4366,0,68,Private,Bachelors,5,Widowed,Tech-support,Wife,White,Female,7500,1197,89,Guatemala,0.977455,POSITIVE
4366,1,68,Private,Bachelors,5,Widowed,Tech-support,Wife,White,Male,7500,1197,89,Guatemala,-0.788524,NEGATIVE
4367,0,68,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,7500,1197,89,Guatemala,0.206085,POSITIVE
4367,1,68,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,7500,1197,89,Guatemala,-0.788524,NEGATIVE
4368,0,68,Private,Bachelors,5,Widowed,Tech-support,Not-in-family,White,Female,7500,108,76,Guatemala,0.408912,POSITIVE
4368,1,68,Private,Bachelors,5,Widowed,Tech-support,Not-in-family,White,Male,7500,108,76,Guatemala,-0.788524,NEGATIVE
4369,0,68,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Female,7500,1197,76,Guatemala,0.802504,POSITIVE
4369,1,68,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Male,7500,1197,76,Guatemala,-0.788524,NEGATIVE
4370,0,68,Private,Bachelors,5,Widowed,Tech-support,Wife,White,Female,7500,108,76,Guatemala,0.010570,POSITIVE
4370,1,68,Private,Bachelors,5,Widowed,Tech-support,Wife,White,Male,7500,108,76,Guatemala,-0.788524,NEGATIVE
4371,0,68,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,7500,1197,76,Guatemala,0.404161,POSITIVE
4371,1,68,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,7500,1197,76,Guatemala,-0.788524,NEGATIVE
4372,0,56,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Female,7500,1197,89,Guatemala,0.286296,POSITIVE
4372,1,56,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Male,7500,1197,89,Guatemala,-0.788524,NEGATIVE
4373,0,56,Private,Bachelors,5,Widowed,Tech-support,Not-in-family,White,Female,7500,108,89,El-Salvador,0.102427,POSITIVE
4373,1,56,Private,Bachelors,5,Widowed,Tech-support,Not-in-family,White,Male,7500,108,89,El-Salvador,-0.788524,NEGATIVE
4374,0,56,Private,Bachelors,5,Widowed,Tech-support,Not-in-family,White,Female,7500,108,76,Guatemala,0.256920,POSITIVE
4374,1,56,Private,Bachelors,5,Widowed,Tech-support,Not-in-family,White,Male,7500,108,76,Guatemala,-0.788524,NEGATIVE
4375,0,56,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Female,7500,1197,76,Guatemala,0.446868,POSITIVE
4375,1,56,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Male,7500,1197,76,Guatemala,-0.788524,NEGATIVE
4376,0,56,Private,Bachelors,5,Widowed,Tech-support,Wife,White,Female,7500,108,76,El-Salvador,0.246807,POSITIVE
4376,1,56,Private,Bachelors,5,Widowed,Tech-support,Wife,White,Male,7500,108,76,El-Salvador,-0.788524,NEGATIVE
4377,0,68,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,12500,108,89,Portugal,0.532649,POSITIVE
4377,1,68,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,12500,108,89,Portugal,-0.788524,NEGATIVE
4378,0,68,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,12500,108,76,Portugal,0.966035,POSITIVE
4378,1,68,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,12500,108,76,Portugal,-0.788524,NEGATIVE
4379,0,56,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,12500,108,89,Portugal,0.157602,POSITIVE
4379,1,56,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,12500,108,89,Portugal,-0.788524,NEGATIVE
4380,0,56,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,12500,108,76,Portugal,0.590987,POSITIVE
4380,1,56,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,12500,108,76,Portugal,-0.788524,NEGATIVE
4381,0,68,Private,Bachelors,5,Widowed,Tech-support,Not-in-family,White,Female,7500,1197,89,Portugal,0.757646,POSITIVE
4381,1,68,Private,Bachelors,5,Widowed,Tech-support,Not-in-family,White,Male,7500,1197,89,Portugal,-0.788524,NEGATIVE
4382,0,68,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Female,7500,1197,89,Ecuador,0.323810,POSITIVE
4382,1,68,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Male,7500,1197,89,Ecuador,-0.788524,NEGATIVE
4383,0,68,Private,Bachelors,5,Widowed,Tech-support,Wife,White,Female,7500,1197,89,Portugal,0.302389,POSITIVE
4383,1,68,Private,Bachelors,5,Widowed,Tech-support,Wife,White,Male,7500,1197,89,Portugal,-0.788524,NEGATIVE
4384,0,68,Private,Bachelors,5,Widowed,Tech-support,Not-in-family,White,Female,7500,1197,76,Portugal,1.106688,POSITIVE
4384,1,68,Private,Bachelors,5,Widowed,Tech-support,Not-in-family,White,Male,7500,1197,76,Portugal,-0.788524,NEGATIVE
4385,0,68,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Female,7500,1197,76,Portugal,0.250813,POSITIVE
4385,1,68,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Male,7500,1197,76,Portugal,-0.788524,NEGATIVE
4386,0,68,Private,Bachelors,5,Widowed,Tech-support,Wife,White,Female,7500,1197,76,Portugal,0.708345,POSITIVE
4386,1,68,Private,Bachelors,5,Widowed,Tech-support,Wife,White,Male,7500,1197,76,Portugal,-0.788524,NEGATIVE
4387,0,56,Private,Bachelors,5,Widowed,Tech-support,Not-in-family,White,Female,7500,1197,89,Portugal,0.382598,POSITIVE
4387,1,56,Private,Bachelors,5,Widowed,Tech-support,Not-in-family,White,Male,7500,1197,89,Portugal,-0.788524,NEGATIVE
4388,0,56,Private,Bachelors,5,Widowed,Tech-support,Not-in-family,White,Female,7500,1197,76,Portugal,0.815984,POSITIVE
4388,1,56,Private,Bachelors,5,Widowed,Tech-support,Not-in-family,White,Male,7500,1197,76,Portugal,-0.788524,NEGATIVE
4389,0,56,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Female,7500,1197,76,Portugal,0.044615,POSITIVE
4389,1,56,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Male,7500,1197,76,Portugal,-0.788524,NEGATIVE
4390,0,56,Private,Bachelors,5,Widowed,Tech-support,Wife,White,Female,7500,1197,76,Portugal,0.360727,POSITIVE
4390,1,56,Private,Bachelors,5,Widowed,Tech-support,Wife,White,Male,7500,1197,76,Portugal,-0.788524,NEGATIVE
4391,0,68,Private,Bachelors,9,Never-married,Tech-support,Wife,White,Female,12500,108,76,Guatemala,3.078046,POSITIVE
4391,1,68,Private,Bachelors,9,Never-married,Tech-support,Wife,White,Male,12500,108,76,Guatemala,-0.788524,NEGATIVE
4392,0,56,Private,Bachelors,9,Never-married,Tech-support,Wife,White,Female,12500,108,76,Guatemala,3.548814,POSITIVE
4392,1,56,Private,Bachelors,9,Never-married,Tech-support,Wife,White,Male,12500,108,76,Guatemala,-0.788524,NEGATIVE
4393,0,68,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Female,12500,108,76,Guatemala,3.339917,POSITIVE
4393,1,68,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Male,12500,108,76,Guatemala,-0.788524,NEGATIVE
4394,0,56,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Female,12500,108,76,Guatemala,3.351050,POSITIVE
4394,1,56,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Male,12500,108,76,Guatemala,-0.788524,NEGATIVE
4395,0,68,Private,Bachelors,9,Never-married,Tech-support,Wife,White,Female,2500,108,76,Guatemala,0.285082,POSITIVE
4395,1,68,Private,Bachelors,9,Never-married,Tech-support,Wife,White,Male,2500,108,76,Guatemala,-0.788524,NEGATIVE
4396,0,56,Private,Bachelors,9,Never-married,Tech-support,Wife,White,Female,2500,108,76,Guatemala,0.395870,POSITIVE
4396,1,56,Private,Bachelors,9,Never-married,Tech-support,Wife,White,Male,2500,108,76,Guatemala,-0.788524,NEGATIVE
4397,0,70,Self-emp-inc,Prof-school,11,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2500,762,83,Thailand,0.033451,POSITIVE
4397,1,70,Self-emp-inc,Prof-school,11,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2500,762,83,Thailand,-0.788524,NEGATIVE
4398,0,61,Federal-gov,7th-8th,12,Divorced,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,7500,1197,88,El-Salvador,0.105558,POSITIVE
4398,1,61,Federal-gov,7th-8th,12,Divorced,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,7500,1197,88,El-Salvador,-0.788524,NEGATIVE
4399,0,68,Private,Bachelors,9,Never-married,Tech-support,Wife,White,Female,12500,108,76,Portugal,2.573898,POSITIVE
4399,1,68,Private,Bachelors,9,Never-married,Tech-support,Wife,White,Male,12500,108,76,Portugal,-0.788524,NEGATIVE
4400,0,56,Private,Bachelors,9,Never-married,Tech-support,Wife,White,Female,12500,108,76,Portugal,2.194084,POSITIVE
4400,1,56,Private,Bachelors,9,Never-married,Tech-support,Wife,White,Male,12500,108,76,Portugal,-0.788524,NEGATIVE
4401,0,68,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Female,12500,108,76,Portugal,2.931751,POSITIVE
4401,1,68,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Male,12500,108,76,Portugal,-0.788524,NEGATIVE
4402,0,56,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Female,12500,108,76,Portugal,2.756152,POSITIVE
4402,1,56,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Male,12500,108,76,Portugal,-0.788524,NEGATIVE
4403,0,73,Federal-gov,7th-8th,12,Separated,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,7500,1197,88,Ecuador,0.229823,POSITIVE
4403,1,73,Federal-gov,7th-8th,12,Separated,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,7500,1197,88,Ecuador,-0.788524,NEGATIVE
4404,0,62,Local-gov,12th,13,Separated,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,7500,1197,90,Ecuador,0.112833,POSITIVE
4404,1,62,Local-gov,12th,13,Separated,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,7500,1197,90,Ecuador,-0.788524,NEGATIVE
4405,0,71,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,2500,980,85,Laos,0.042516,POSITIVE
4405,1,71,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,2500,980,85,Laos,-0.788524,NEGATIVE
4406,0,62,Local-gov,12th,13,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,7500,1197,90,Ecuador,0.046496,POSITIVE
4406,1,62,Local-gov,12th,13,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,7500,1197,90,Ecuador,-0.788524,NEGATIVE
4407,0,56,Private,Bachelors,1,Never-married,Tech-support,Wife,White,Female,12500,108,89,Guatemala,1.464271,POSITIVE
4407,1,56,Private,Bachelors,1,Never-married,Tech-support,Wife,White,Male,12500,108,89,Guatemala,-0.788524,NEGATIVE
4408,0,62,Self-emp-inc,Prof-school,3,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,12500,762,92,Thailand,0.134355,POSITIVE
4408,1,62,Self-emp-inc,Prof-school,3,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,12500,762,92,Thailand,-0.788524,NEGATIVE
4409,0,68,Private,Bachelors,1,Married-civ-spouse,Tech-support,Wife,White,Female,12500,108,76,Guatemala,0.454184,POSITIVE
4409,1,68,Private,Bachelors,1,Married-civ-spouse,Tech-support,Wife,White,Male,12500,108,76,Guatemala,-0.788524,NEGATIVE
4410,0,57,Self-emp-not-inc,Some-college,1,Married-civ-spouse,Craft-repair,Wife,White,Female,12500,326,77,Nicaragua,0.509814,POSITIVE
4410,1,57,Self-emp-not-inc,Some-college,1,Married-civ-spouse,Craft-repair,Wife,White,Male,12500,326,77,Nicaragua,-0.788524,NEGATIVE
4411,0,76,State-gov,Doctorate,7,Separated,Protective-serv,Other-relative,Black,Female,7500,1851,98,Hong,0.002863,POSITIVE
4411,1,76,State-gov,Doctorate,7,Separated,Protective-serv,Other-relative,Black,Male,7500,1851,98,Hong,-0.788524,NEGATIVE
4412,0,65,State-gov,Doctorate,7,Separated,Protective-serv,Other-relative,Black,Female,7500,1851,98,Holand-Netherlands,0.057665,POSITIVE
4412,1,65,State-gov,Doctorate,7,Separated,Protective-serv,Other-relative,Black,Male,7500,1851,98,Holand-Netherlands,-0.788524,NEGATIVE
4413,0,56,Private,Bachelors,5,Never-married,Tech-support,Not-in-family,White,Female,7500,108,89,Guatemala,0.676231,POSITIVE
4413,1,56,Private,Bachelors,5,Never-married,Tech-support,Not-in-family,White,Male,7500,108,89,Guatemala,-0.788524,NEGATIVE
4414,0,56,Private,Bachelors,5,Never-married,Tech-support,Wife,White,Female,7500,108,89,Guatemala,0.637639,POSITIVE
4414,1,56,Private,Bachelors,5,Never-married,Tech-support,Wife,White,Male,7500,108,89,Guatemala,-0.788524,NEGATIVE
4415,0,74,Local-gov,Masters,5,Never-married,Farming-fishing,Not-in-family,Other,Female,7500,1415,84,Trinadad&Tobago,0.102871,POSITIVE
4415,1,74,Local-gov,Masters,5,Never-married,Farming-fishing,Not-in-family,Other,Male,7500,1415,84,Trinadad&Tobago,-0.788524,NEGATIVE
4416,0,64,State-gov,10th,6,Never-married,Transport-moving,Other-relative,Other,Female,7500,1633,85,Peru,0.388801,POSITIVE
4416,1,64,State-gov,10th,6,Never-married,Transport-moving,Other-relative,Other,Male,7500,1633,85,Peru,-0.788524,NEGATIVE
4417,0,68,Private,Bachelors,1,Never-married,Tech-support,Wife,White,Female,12500,108,76,Portugal,1.623547,POSITIVE
4417,1,68,Private,Bachelors,1,Never-married,Tech-support,Wife,White,Male,12500,108,76,Portugal,-0.788524,NEGATIVE
4418,0,56,Private,Bachelors,1,Never-married,Tech-support,Wife,White,Female,12500,108,76,Portugal,1.243733,POSITIVE
4418,1,56,Private,Bachelors,1,Never-married,Tech-support,Wife,White,Male,12500,108,76,Portugal,-0.788524,NEGATIVE
4419,0,56,Private,Bachelors,1,Married-civ-spouse,Tech-support,Wife,White,Female,12500,108,89,Portugal,0.134121,POSITIVE
4419,1,56,Private,Bachelors,1,Married-civ-spouse,Tech-support,Wife,White,Male,12500,108,89,Portugal,-0.788524,NEGATIVE
4420,0,56,Private,Bachelors,1,Married-civ-spouse,Tech-support,Wife,White,Female,12500,108,76,Portugal,0.554894,POSITIVE
4420,1,56,Private,Bachelors,1,Married-civ-spouse,Tech-support,Wife,White,Male,12500,108,76,Portugal,-0.788524,NEGATIVE
4421,0,68,Private,Bachelors,5,Never-married,Tech-support,Wife,White,Female,7500,1197,89,Portugal,1.155086,POSITIVE
4421,1,68,Private,Bachelors,5,Never-married,Tech-support,Wife,White,Male,7500,1197,89,Portugal,-0.788524,NEGATIVE
4422,0,68,Private,Bachelors,1,Never-married,Tech-support,Not-in-family,White,Female,7500,1197,89,Portugal,0.838973,POSITIVE
4422,1,68,Private,Bachelors,1,Never-married,Tech-support,Not-in-family,White,Male,7500,1197,89,Portugal,-0.788524,NEGATIVE
4423,0,68,Private,Bachelors,1,Never-married,Tech-support,Wife,White,Female,7500,1197,89,Portugal,0.383716,POSITIVE
4423,1,68,Private,Bachelors,1,Never-married,Tech-support,Wife,White,Male,7500,1197,89,Portugal,-0.788524,NEGATIVE
4424,0,68,Private,Bachelors,5,Never-married,Tech-support,Not-in-family,White,Female,7500,108,89,Portugal,0.376213,POSITIVE
4424,1,68,Private,Bachelors,5,Never-married,Tech-support,Not-in-family,White,Male,7500,108,89,Portugal,-0.788524,NEGATIVE
4425,0,76,State-gov,Doctorate,7,Separated,Protective-serv,Unmarried,Black,Female,7500,2069,86,Columbia,0.090335,POSITIVE
4425,1,76,State-gov,Doctorate,7,Separated,Protective-serv,Unmarried,Black,Male,7500,2069,86,Columbia,-0.788524,NEGATIVE
4426,0,68,Private,Bachelors,1,Never-married,Tech-support,Not-in-family,White,Female,7500,1197,76,Portugal,1.118792,POSITIVE
4426,1,68,Private,Bachelors,1,Never-married,Tech-support,Not-in-family,White,Male,7500,1197,76,Portugal,-0.788524,NEGATIVE
4427,0,68,Private,Bachelors,5,Never-married,Tech-support,Not-in-family,White,Female,7500,108,76,Portugal,0.725200,POSITIVE
4427,1,68,Private,Bachelors,5,Never-married,Tech-support,Not-in-family,White,Male,7500,108,76,Portugal,-0.788524,NEGATIVE
4428,0,68,Private,Bachelors,5,Never-married,Tech-support,Wife,White,Female,7500,1197,76,Portugal,1.576324,POSITIVE
4428,1,68,Private,Bachelors,5,Never-married,Tech-support,Wife,White,Male,7500,1197,76,Portugal,-0.788524,NEGATIVE
4429,0,68,Private,Bachelors,1,Never-married,Tech-support,Wife,White,Female,7500,1197,76,Portugal,0.720450,POSITIVE
4429,1,68,Private,Bachelors,1,Never-married,Tech-support,Wife,White,Male,7500,1197,76,Portugal,-0.788524,NEGATIVE
4430,0,68,Private,Bachelors,5,Never-married,Tech-support,Wife,White,Female,7500,108,76,Portugal,0.326858,POSITIVE
4430,1,68,Private,Bachelors,5,Never-married,Tech-support,Wife,White,Male,7500,108,76,Portugal,-0.788524,NEGATIVE
4431,0,56,Private,Bachelors,1,Never-married,Tech-support,Wife,White,Female,7500,1197,89,Portugal,0.008668,POSITIVE
4431,1,56,Private,Bachelors,1,Never-married,Tech-support,Wife,White,Male,7500,1197,89,Portugal,-0.788524,NEGATIVE
4432,0,56,Private,Bachelors,5,Never-married,Tech-support,Not-in-family,White,Female,7500,108,76,Portugal,0.434551,POSITIVE
4432,1,56,Private,Bachelors,5,Never-married,Tech-support,Not-in-family,White,Male,7500,108,76,Portugal,-0.788524,NEGATIVE
4433,0,56,Private,Bachelors,1,Never-married,Tech-support,Not-in-family,White,Female,7500,1197,76,Portugal,0.713547,POSITIVE
4433,1,56,Private,Bachelors,1,Never-married,Tech-support,Not-in-family,White,Male,7500,1197,76,Portugal,-0.788524,NEGATIVE
4434,0,56,Private,Bachelors,5,Never-married,Tech-support,Wife,White,Female,7500,1197,76,Portugal,1.213425,POSITIVE
4434,1,56,Private,Bachelors,5,Never-married,Tech-support,Wife,White,Male,7500,1197,76,Portugal,-0.788524,NEGATIVE
4435,0,56,Private,Bachelors,1,Never-married,Tech-support,Wife,White,Female,7500,1197,76,Portugal,0.442055,POSITIVE
4435,1,56,Private,Bachelors,1,Never-married,Tech-support,Wife,White,Male,7500,1197,76,Portugal,-0.788524,NEGATIVE
4436,0,76,State-gov,Assoc-voc,7,Divorced,Protective-serv,Other-relative,Black,Female,7500,2069,98,Columbia,0.070638,POSITIVE
4436,1,76,State-gov,Assoc-voc,7,Divorced,Protective-serv,Other-relative,Black,Male,7500,2069,98,Columbia,-0.788524,NEGATIVE
4437,0,68,Private,Bachelors,5,Married-civ-spouse,Tech-support,Not-in-family,White,Female,7500,1197,76,Portugal,0.826793,POSITIVE
4437,1,68,Private,Bachelors,5,Married-civ-spouse,Tech-support,Not-in-family,White,Male,7500,1197,76,Portugal,-0.788524,NEGATIVE
4438,0,68,Private,Bachelors,5,Married-civ-spouse,Tech-support,Not-in-family,White,Female,7500,108,76,Portugal,0.410280,POSITIVE
4438,1,68,Private,Bachelors,5,Married-civ-spouse,Tech-support,Not-in-family,White,Male,7500,108,76,Portugal,-0.788524,NEGATIVE
4439,0,68,Private,Bachelors,5,Married-civ-spouse,Tech-support,Wife,White,Female,7500,1197,76,Portugal,0.882563,POSITIVE
4439,1,68,Private,Bachelors,5,Married-civ-spouse,Tech-support,Wife,White,Male,7500,1197,76,Portugal,-0.788524,NEGATIVE
4440,0,68,Private,Bachelors,5,Married-civ-spouse,Tech-support,Wife,White,Female,7500,108,76,Portugal,0.100440,POSITIVE
4440,1,68,Private,Bachelors,5,Married-civ-spouse,Tech-support,Wife,White,Male,7500,108,76,Portugal,-0.788524,NEGATIVE
4441,0,90,Private,Bachelors,9,Widowed,Tech-support,Not-in-family,White,Female,17500,2286,64,Guatemala,4.658987,POSITIVE
4441,1,90,Private,Bachelors,9,Widowed,Tech-support,Not-in-family,White,Male,17500,2286,64,Guatemala,-0.788524,NEGATIVE
4442,0,79,Private,Bachelors,9,Widowed,Tech-support,Not-in-family,White,Female,17500,2286,64,Guatemala,4.086407,POSITIVE
4442,1,79,Private,Bachelors,9,Widowed,Tech-support,Not-in-family,White,Male,17500,2286,64,Guatemala,-0.788524,NEGATIVE
4443,0,90,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Female,17500,2286,64,Guatemala,4.470868,POSITIVE
4443,1,90,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Male,17500,2286,64,Guatemala,-0.788524,NEGATIVE
4444,0,79,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Female,17500,2286,64,Guatemala,4.309202,POSITIVE
4444,1,79,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Male,17500,2286,64,Guatemala,-0.788524,NEGATIVE
4445,0,90,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Female,17500,3375,64,Portugal,3.684292,POSITIVE
4445,1,90,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Male,17500,3375,64,Portugal,-0.788524,NEGATIVE
4446,0,90,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Female,17500,2286,64,Portugal,4.077008,POSITIVE
4446,1,90,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Male,17500,2286,64,Portugal,-0.788524,NEGATIVE
4447,0,79,Private,Bachelors,9,Widowed,Tech-support,Not-in-family,White,Female,17500,2286,64,Portugal,3.713422,POSITIVE
4447,1,79,Private,Bachelors,9,Widowed,Tech-support,Not-in-family,White,Male,17500,2286,64,Portugal,-0.788524,NEGATIVE
4448,0,79,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Female,17500,2286,64,Portugal,4.005126,POSITIVE
4448,1,79,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Male,17500,2286,64,Portugal,-0.788524,NEGATIVE
4449,0,90,Private,Bachelors,9,Widowed,Tech-support,Not-in-family,White,Female,17500,2286,51,Guatemala,3.847106,POSITIVE
4449,1,90,Private,Bachelors,9,Widowed,Tech-support,Not-in-family,White,Male,17500,2286,51,Guatemala,-0.788524,NEGATIVE
4450,0,90,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Female,17500,2286,51,Guatemala,3.821695,POSITIVE
4450,1,90,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Male,17500,2286,51,Guatemala,-0.788524,NEGATIVE
4451,0,90,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Female,17500,3375,51,Portugal,3.161638,POSITIVE
4451,1,90,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Male,17500,3375,51,Portugal,-0.788524,NEGATIVE
4452,0,90,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Female,17500,2286,51,Portugal,3.457659,POSITIVE
4452,1,90,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Male,17500,2286,51,Portugal,-0.788524,NEGATIVE
4453,0,79,Private,Bachelors,9,Widowed,Tech-support,Not-in-family,White,Female,17500,2286,51,Guatemala,3.819249,POSITIVE
4453,1,79,Private,Bachelors,9,Widowed,Tech-support,Not-in-family,White,Male,17500,2286,51,Guatemala,-0.788524,NEGATIVE
4454,0,79,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Female,17500,2286,51,Guatemala,3.838960,POSITIVE
4454,1,79,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Male,17500,2286,51,Guatemala,-0.788524,NEGATIVE
4455,0,79,Private,Bachelors,9,Widowed,Tech-support,Not-in-family,White,Female,17500,2286,51,Portugal,3.360368,POSITIVE
4455,1,79,Private,Bachelors,9,Widowed,Tech-support,Not-in-family,White,Male,17500,2286,51,Portugal,-0.788524,NEGATIVE
4456,0,79,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Female,17500,2286,51,Portugal,3.489635,POSITIVE
4456,1,79,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Male,17500,2286,51,Portugal,-0.788524,NEGATIVE
4457,0,90,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Female,17500,2286,64,Guatemala,3.125281,POSITIVE
4457,1,90,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Male,17500,2286,64,Guatemala,-0.788524,NEGATIVE
4458,0,90,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,17500,2286,64,Guatemala,2.972372,POSITIVE
4458,1,90,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,17500,2286,64,Guatemala,-0.788524,NEGATIVE
4459,0,90,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,17500,3375,64,Portugal,2.110151,POSITIVE
4459,1,90,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,17500,3375,64,Portugal,-0.788524,NEGATIVE
4460,0,90,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,17500,2286,64,Portugal,2.521464,POSITIVE
4460,1,90,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,17500,2286,64,Portugal,-0.788524,NEGATIVE
4461,0,79,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Female,17500,2286,64,Guatemala,3.038687,POSITIVE
4461,1,79,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Male,17500,2286,64,Guatemala,-0.788524,NEGATIVE
4462,0,79,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,17500,2286,64,Guatemala,2.901710,POSITIVE
4462,1,79,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,17500,2286,64,Guatemala,-0.788524,NEGATIVE
4463,0,79,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,17500,3375,64,Portugal,2.023556,POSITIVE
4463,1,79,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,17500,3375,64,Portugal,-0.788524,NEGATIVE
4464,0,79,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,17500,2286,64,Portugal,2.438346,POSITIVE
4464,1,79,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,17500,2286,64,Portugal,-0.788524,NEGATIVE
4465,0,90,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Female,17500,2286,51,Guatemala,2.499644,POSITIVE
4465,1,90,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Male,17500,2286,51,Guatemala,-0.788524,NEGATIVE
4466,0,90,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,17500,2286,51,Guatemala,1.831411,POSITIVE
4466,1,90,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,17500,2286,51,Guatemala,-0.788524,NEGATIVE
