status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,output,decision
A13,0,A30,A41,7299,A61,A74,4,A102,4,A121,0,A141,A153,1,A171,1,A192,A201,A92,0.4841043777148776,0
A13,0,A30,A41,7299,A61,A74,4,A102,4,A121,1,A141,A153,1,A171,1,A192,A201,A92,0.5330201582458004,1
A14,1,A33,A40,11100,A63,A72,4,A103,1,A121,0,A141,A152,1,A171,1,A191,A201,A92,0.49749053420966677,0
A14,1,A33,A40,11100,A63,A72,4,A103,1,A121,1,A141,A152,1,A171,1,A191,A201,A92,0.5463416588435491,1
A13,74,A34,A49,12399,A65,A71,1,A103,4,A121,0,A141,A151,1,A171,2,A192,A201,A92,0.45632706550204133,0
A13,74,A34,A49,12399,A65,A71,1,A103,4,A121,1,A141,A151,1,A171,2,A192,A201,A92,0.5052189002572147,1
A11,57,A30,A49,9100,A65,A72,1,A103,1,A121,1,A143,A152,3,A171,1,A191,A201,A92,0.5367574243430994,1
A11,57,A30,A49,9100,A65,A72,1,A103,1,A121,0,A143,A152,3,A171,1,A191,A201,A92,0.4878646009557383,0
A14,79,A33,A49,10195,A63,A72,1,A103,2,A121,0,A141,A153,2,A174,2,A191,A202,A91,0.45120239587686894,0
A14,79,A33,A49,10195,A63,A72,1,A103,2,A121,1,A141,A153,2,A174,2,A191,A202,A91,0.5000196574255723,1
A11,0,A34,A410,6000,A63,A72,4,A101,3,A123,1,A142,A153,3,A174,1,A191,A201,A92,0.5474155091376722,1
A11,0,A34,A410,6000,A63,A72,4,A101,3,A123,0,A142,A153,3,A174,1,A191,A201,A92,0.4986082230318939,0
A13,0,A34,A41,2300,A63,A74,4,A101,4,A122,1,A141,A153,4,A174,1,A192,A201,A92,0.5484615216240468,1
A13,0,A34,A41,2300,A63,A74,4,A101,4,A122,0,A141,A153,4,A174,1,A192,A201,A92,0.4996439098051214,0
A11,72,A30,A49,4799,A65,A71,4,A102,4,A122,0,A142,A153,2,A174,1,A192,A201,A92,0.45380889124874463,0
A11,72,A30,A49,4799,A65,A71,4,A102,4,A122,1,A142,A153,2,A174,1,A192,A201,A92,0.5026555882655677,1
A11,25,A30,A40,399,A65,A74,4,A101,4,A123,1,A142,A153,3,A171,2,A191,A201,A92,0.5051041139453454,1
A11,25,A30,A40,399,A65,A74,4,A101,4,A123,0,A142,A153,3,A171,2,A191,A201,A92,0.45624993507640127,0
A14,73,A34,A46,5600,A61,A71,4,A101,2,A122,1,A142,A152,4,A173,1,A192,A201,A92,0.5441226524508699,1
A14,73,A34,A46,5600,A61,A71,4,A101,2,A122,0,A142,A152,4,A173,1,A192,A201,A92,0.4952781291041081,0
A14,22,A34,A41,18400,A63,A71,3,A102,1,A121,0,A141,A153,4,A172,2,A192,A201,A92,0.49091116162247583,0
A14,22,A34,A41,18400,A63,A71,3,A102,1,A121,1,A141,A153,4,A172,2,A192,A201,A92,0.5398443572401167,1
A13,17,A30,A410,7999,A65,A72,2,A101,4,A121,0,A141,A151,4,A174,1,A191,A202,A92,0.47885308166950274,0
A13,17,A30,A410,7999,A65,A72,2,A101,4,A121,1,A141,A151,4,A174,1,A191,A202,A92,0.5277810866916652,1
A14,76,A33,A40,1465,A61,A74,3,A101,4,A123,0,A143,A151,1,A173,2,A191,A202,A92,0.49999295454472353,0
A14,76,A33,A40,1465,A61,A74,3,A101,4,A123,1,A143,A151,1,A173,2,A191,A202,A92,0.5488039579637958,1
A11,0,A33,A41,10499,A63,A72,1,A101,4,A121,1,A141,A151,1,A171,2,A191,A201,A92,0.5003629801157229,1
A11,0,A33,A41,10499,A63,A72,1,A101,4,A121,0,A141,A151,1,A171,2,A191,A201,A92,0.4515764813126615,0
A13,8,A33,A40,10099,A63,A71,2,A102,4,A122,1,A141,A152,4,A171,2,A191,A202,A92,0.50875823294331,1
A13,8,A33,A40,10099,A63,A71,2,A102,4,A122,0,A141,A152,4,A171,2,A191,A202,A92,0.4598687423729719,0
A13,24,A33,A40,4999,A63,A72,3,A101,1,A121,1,A143,A151,1,A171,2,A191,A202,A92,0.5302655865224921,1
A13,24,A33,A40,4999,A63,A72,3,A101,1,A121,0,A143,A151,1,A171,2,A191,A202,A92,0.4813458407081097,0
A11,3,A33,A40,11257,A63,A72,3,A102,1,A122,1,A141,A151,2,A171,1,A191,A202,A92,0.51310869377557,1
A11,3,A33,A40,11257,A63,A72,3,A102,1,A122,0,A141,A151,2,A171,1,A191,A202,A92,0.46418100613480745,0
A11,12,A33,A40,5999,A63,A72,2,A102,1,A121,1,A143,A151,4,A171,1,A191,A201,A92,0.5296118111048997,1
A11,12,A33,A40,5999,A63,A72,2,A102,1,A121,0,A143,A151,4,A171,1,A191,A201,A92,0.4806982765229136,0
A13,59,A34,A41,3500,A61,A71,3,A101,1,A123,0,A141,A151,2,A174,1,A191,A202,A91,0.49261205306904166,0
A13,59,A34,A41,3500,A61,A71,3,A101,1,A123,1,A141,A151,2,A174,1,A191,A202,A91,0.5414823527198328,1
A13,6,A33,A40,9499,A65,A71,4,A101,2,A123,0,A143,A153,2,A173,2,A192,A201,A91,0.4518825919433886,0
A13,6,A33,A40,9499,A65,A71,4,A101,2,A123,1,A143,A153,2,A173,2,A192,A201,A91,0.5006986730841256,1
A13,1,A33,A40,4899,A63,A72,1,A103,4,A121,1,A141,A152,1,A171,1,A191,A201,A92,0.5148258721685953,1
A13,1,A33,A40,4899,A63,A72,1,A103,4,A121,0,A141,A152,1,A171,1,A191,A201,A92,0.4659120053929151,0
A14,25,A30,A40,10699,A63,A71,4,A101,4,A123,0,A141,A153,1,A171,1,A192,A201,A91,0.45153491355382064,0
A14,25,A30,A40,10699,A63,A71,4,A101,4,A123,1,A141,A153,1,A171,1,A192,A201,A91,0.5003629801157229,1
A13,0,A33,A40,2600,A63,A72,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A92,0.5043044097886511,1
A13,0,A33,A40,2600,A63,A72,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A92,0.4554498905232162,0
A13,13,A30,A43,12999,A61,A71,4,A101,3,A121,1,A142,A152,1,A171,2,A191,A201,A92,0.5041432503322111,1
A13,13,A30,A43,12999,A61,A71,4,A101,3,A121,0,A142,A152,1,A171,2,A191,A201,A92,0.455301356282077,0
A11,80,A30,A48,3899,A63,A74,1,A103,2,A122,1,A141,A153,4,A171,2,A192,A202,A92,0.5011173347038647,1
A11,80,A30,A48,3899,A63,A74,1,A103,2,A122,0,A141,A153,4,A171,2,A192,A202,A92,0.4523087509513554,0
A11,27,A34,A49,8099,A63,A72,3,A101,4,A123,1,A142,A151,4,A171,1,A192,A201,A92,0.5077056622743465,1
A11,27,A34,A49,8099,A63,A72,3,A101,4,A123,0,A142,A151,4,A171,1,A192,A201,A92,0.458849368708817,0
A14,33,A34,A40,6734,A63,A72,4,A101,4,A121,1,A141,A151,4,A173,2,A192,A201,A91,0.5487930951742845,1
A14,33,A34,A40,6734,A63,A72,4,A101,4,A121,0,A141,A151,4,A173,2,A192,A201,A91,0.49998532515019595,0
A13,80,A30,A44,1699,A61,A74,3,A103,4,A122,0,A143,A151,4,A171,1,A191,A202,A91,0.4576362331599725,0
A13,80,A30,A44,1699,A61,A74,3,A103,4,A122,1,A143,A151,4,A171,1,A191,A202,A91,0.506494263961721,1
A11,3,A33,A40,8499,A63,A72,2,A101,4,A123,0,A142,A151,4,A171,1,A192,A202,A92,0.478544652004082,0
A11,3,A33,A40,8499,A63,A72,2,A101,4,A123,1,A142,A151,4,A171,1,A192,A202,A92,0.5274806459311457,1
A13,7,A33,A41,3900,A61,A72,4,A103,1,A123,1,A141,A153,4,A174,2,A192,A202,A91,0.5345210380718,1
A13,7,A33,A41,3900,A61,A72,4,A103,1,A123,0,A141,A153,4,A174,2,A192,A202,A91,0.4856021759014127,0
A13,0,A33,A45,17400,A63,A72,1,A103,1,A121,0,A143,A151,1,A171,1,A192,A201,A92,0.4940995211975621,0
A13,0,A33,A45,17400,A63,A72,1,A103,1,A121,1,A143,A151,1,A171,1,A192,A201,A92,0.5429130899337261,1
A11,11,A33,A40,3199,A63,A72,4,A101,4,A121,0,A142,A151,1,A171,1,A191,A201,A92,0.45358008150156603,0
A11,11,A33,A40,3199,A63,A72,4,A101,4,A121,1,A142,A151,1,A171,1,A191,A201,A92,0.5024133612179407,1
A13,4,A33,A40,9200,A65,A74,4,A102,2,A121,1,A142,A151,1,A171,2,A191,A201,A92,0.513402219013562,1
A13,4,A33,A40,9200,A65,A74,4,A102,2,A121,0,A142,A151,1,A171,2,A191,A201,A92,0.4645187882146031,0
A13,1,A34,A41,15600,A65,A74,1,A101,1,A121,0,A141,A151,4,A171,2,A192,A201,A92,0.4708018177175003,0
A13,1,A34,A41,15600,A65,A74,1,A101,1,A121,1,A141,A151,4,A171,2,A192,A201,A92,0.5196628330106305,1
A13,25,A34,A40,4699,A63,A72,3,A101,4,A123,1,A142,A152,1,A171,1,A191,A202,A92,0.5018678695615334,1
A13,25,A34,A40,4699,A63,A72,3,A101,4,A123,0,A142,A152,1,A171,1,A191,A202,A92,0.4530393365860181,0
A14,3,A33,A49,19999,A63,A72,4,A101,4,A121,1,A141,A151,1,A171,1,A192,A201,A91,0.5024228977380457,1
A14,3,A33,A49,19999,A63,A72,4,A101,4,A121,0,A141,A151,1,A171,1,A192,A201,A91,0.453553608910402,0
A13,8,A33,A40,2999,A63,A72,1,A101,1,A121,1,A142,A151,1,A171,1,A191,A201,A92,0.5008693803653694,1
A13,8,A33,A40,2999,A63,A72,1,A101,1,A121,0,A142,A151,1,A171,1,A191,A201,A92,0.45204605482967636,0
A13,6,A34,A43,13799,A63,A72,1,A101,1,A123,0,A141,A151,1,A173,2,A192,A201,A91,0.45285785258035,0
A13,6,A34,A43,13799,A63,A72,1,A101,1,A123,1,A141,A151,1,A173,2,A192,A201,A91,0.501713376304956,1
A14,12,A33,A40,15099,A63,A72,4,A101,4,A121,1,A141,A151,1,A171,2,A191,A202,A92,0.5041012915145523,1
A14,12,A33,A40,15099,A63,A72,4,A101,4,A121,0,A141,A151,1,A171,2,A191,A202,A92,0.45523324132646786,0
A13,19,A33,A41,13399,A65,A71,1,A101,3,A123,1,A143,A151,1,A174,1,A191,A201,A91,0.5005079385008504,1
A13,19,A33,A41,13399,A65,A71,1,A101,3,A123,0,A143,A151,1,A174,1,A191,A201,A91,0.45171630509347965,0
A13,17,A33,A40,6499,A65,A71,1,A101,2,A122,1,A141,A152,1,A173,2,A191,A201,A92,0.5011793232073831,1
A13,17,A33,A40,6499,A65,A71,1,A101,2,A122,0,A141,A152,1,A173,2,A191,A201,A92,0.45234938618135345,0
A13,6,A33,A40,10599,A63,A71,3,A103,4,A123,1,A143,A151,4,A174,2,A191,A201,A92,0.5053714710330133,1
A13,6,A33,A40,10599,A63,A71,3,A103,4,A123,0,A143,A151,4,A174,2,A191,A201,A92,0.45645199284184373,0
A14,57,A34,A40,7799,A63,A71,4,A103,4,A122,0,A142,A153,4,A173,2,A191,A201,A92,0.4747801535686291,0
A14,57,A34,A40,7799,A63,A71,4,A103,4,A122,1,A142,A153,4,A173,2,A191,A201,A92,0.5237044963203829,1
A13,1,A34,A40,13699,A63,A74,1,A103,1,A123,0,A141,A151,4,A173,2,A191,A201,A92,0.454559750679953,0
A13,1,A34,A40,13699,A63,A74,1,A103,1,A123,1,A141,A151,4,A173,2,A191,A201,A92,0.503445201045221,1
A13,8,A33,A45,8299,A63,A74,1,A101,4,A123,0,A141,A153,3,A171,1,A192,A202,A92,0.45164072372338193,0
A13,8,A33,A45,8299,A63,A74,1,A101,4,A123,1,A141,A153,3,A171,1,A192,A202,A92,0.5004354593174369,1
A13,22,A30,A40,19700,A65,A74,1,A103,1,A121,0,A141,A152,3,A174,2,A192,A202,A91,0.4834241723207597,0
A13,22,A30,A40,19700,A65,A74,1,A103,1,A121,1,A141,A152,3,A174,2,A192,A202,A91,0.5323611375869293,1
A13,0,A33,A40,2400,A63,A72,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A92,0.5080431792357659,1
A13,0,A33,A40,2400,A63,A72,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A92,0.45916764956020434,0
A13,0,A33,A40,17103,A65,A74,3,A103,4,A121,1,A143,A152,2,A171,2,A191,A201,A91,0.5003858682864776,1
A13,0,A33,A40,17103,A65,A74,3,A103,4,A121,0,A143,A152,2,A171,2,A191,A201,A91,0.4516029338746838,0
A13,31,A34,A41,16500,A65,A74,1,A102,2,A123,1,A142,A152,1,A174,1,A192,A202,A92,0.5476045218904647,1
A13,31,A34,A41,16500,A65,A74,1,A102,2,A123,0,A142,A152,1,A174,1,A192,A202,A92,0.4987379218247297,0
A13,29,A34,A44,18299,A63,A72,1,A103,4,A121,1,A143,A151,1,A171,1,A191,A201,A91,0.5037808768633526,1
A13,29,A34,A44,18299,A63,A72,1,A103,4,A121,0,A143,A151,1,A171,1,A191,A201,A91,0.4548699899133029,0
A13,48,A30,A44,14700,A65,A71,3,A102,1,A122,1,A142,A151,2,A174,2,A192,A202,A92,0.5470979369537237,1
A13,48,A30,A44,14700,A65,A71,3,A102,1,A122,0,A142,A151,2,A174,2,A192,A202,A92,0.4982343864441358,0
A13,58,A30,A49,8699,A65,A74,4,A102,1,A121,0,A142,A151,1,A174,2,A192,A201,A91,0.4612296922086692,0
A13,58,A30,A49,8699,A65,A74,4,A102,1,A121,1,A142,A151,1,A174,2,A192,A201,A91,0.5101310330987726,1
A13,80,A30,A49,14299,A65,A74,2,A103,4,A121,0,A143,A153,1,A173,2,A192,A202,A91,0.4558084866856122,0
A13,80,A30,A49,14299,A65,A74,2,A103,4,A121,1,A143,A153,1,A173,2,A192,A202,A91,0.5046505657906484,1
A11,13,A33,A40,4133,A63,A72,1,A101,3,A121,1,A141,A151,3,A171,2,A192,A201,A92,0.5000234721228308,1
A11,13,A33,A40,4133,A63,A72,1,A101,3,A121,0,A141,A151,3,A171,2,A192,A201,A92,0.4512231769581471,0
A13,75,A30,A46,870,A63,A71,4,A102,3,A122,0,A142,A153,3,A171,1,A192,A202,A91,0.45221283543093593,0
A13,75,A30,A46,870,A63,A71,4,A102,3,A122,1,A142,A153,3,A171,1,A192,A202,A91,0.5010338885875434,1
