CE_ID,PA,status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,output,decision
322,0,A13,66,A32,A40,17501,A61,A71,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.159673,NEGATIVE
322,1,A13,66,A32,A40,17501,A61,A71,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.032645,POSITIVE
323,0,A13,61,A32,A40,17501,A61,A71,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.067241,NEGATIVE
323,1,A13,61,A32,A40,17501,A61,A71,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.125078,POSITIVE
324,0,A13,66,A32,A46,18000,A61,A73,1,A101,1,A123,0,A141,A151,1,A172,1,A191,A202,A91,-0.144107,NEGATIVE
324,1,A13,66,A32,A46,18000,A61,A73,1,A101,1,A123,1,A141,A151,1,A172,1,A191,A202,A91,0.048211,POSITIVE
325,0,A13,61,A32,A45,17501,A61,A73,1,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.175058,NEGATIVE
325,1,A13,61,A32,A45,17501,A61,A73,1,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.017261,POSITIVE
326,0,A13,67,A32,A41,18250,A62,A73,1,A102,1,A123,0,A141,A152,1,A172,1,A191,A202,A91,-0.175626,NEGATIVE
326,1,A13,67,A32,A41,18250,A62,A73,1,A102,1,A123,1,A141,A152,1,A172,1,A191,A202,A91,0.016693,POSITIVE
327,0,A13,61,A32,A41,18000,A61,A73,1,A101,1,A123,0,A141,A151,1,A172,1,A191,A202,A91,-0.144884,NEGATIVE
327,1,A13,61,A32,A41,18000,A61,A73,1,A101,1,A123,1,A141,A151,1,A172,1,A191,A202,A91,0.047434,POSITIVE
328,0,A13,66,A32,A45,17501,A61,A73,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.072989,NEGATIVE
328,1,A13,66,A32,A45,17501,A61,A73,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.119330,POSITIVE
329,0,A13,64,A32,A48,19500,A62,A73,1,A102,3,A122,0,A142,A152,3,A173,1,A191,A202,A91,-0.001968,NEGATIVE
329,1,A13,64,A32,A48,19500,A62,A73,1,A102,3,A122,1,A142,A152,3,A173,1,A191,A202,A91,0.190351,POSITIVE
330,0,A13,66,A32,A40,17501,A61,A73,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.166198,NEGATIVE
330,1,A13,66,A32,A40,17501,A61,A73,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.026121,POSITIVE
331,0,A13,61,A32,A40,17501,A61,A73,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.073765,NEGATIVE
331,1,A13,61,A32,A40,17501,A61,A73,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.118553,POSITIVE
332,0,A13,67,A32,A47,18500,A62,A71,1,A102,2,A123,0,A141,A152,2,A172,1,A191,A202,A91,-0.177921,NEGATIVE
332,1,A13,67,A32,A47,18500,A62,A71,1,A102,2,A123,1,A141,A152,2,A172,1,A191,A202,A91,0.014397,POSITIVE
333,0,A13,62,A32,A46,18250,A62,A71,1,A102,1,A123,0,A141,A152,1,A172,1,A191,A202,A91,-0.157004,NEGATIVE
333,1,A13,62,A32,A46,18250,A62,A71,1,A102,1,A123,1,A141,A152,1,A172,1,A191,A202,A91,0.035315,POSITIVE
334,0,A13,68,A32,A42,19000,A62,A72,1,A102,2,A123,0,A142,A152,2,A173,1,A192,A202,A92,-0.128100,NEGATIVE
334,1,A13,68,A32,A42,19000,A62,A72,1,A102,2,A123,1,A142,A152,2,A173,1,A192,A202,A92,0.064219,POSITIVE
335,0,A13,62,A32,A42,18500,A62,A71,1,A102,2,A123,0,A141,A152,2,A172,1,A191,A202,A91,-0.178698,NEGATIVE
335,1,A13,62,A32,A42,18500,A62,A71,1,A102,2,A123,1,A141,A152,2,A172,1,A191,A202,A91,0.013620,POSITIVE
336,0,A13,66,A32,A46,18000,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A202,A91,-0.145901,NEGATIVE
336,1,A13,66,A32,A46,18000,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A202,A91,0.046418,POSITIVE
337,0,A13,61,A32,A45,17501,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.177051,NEGATIVE
337,1,A13,61,A32,A45,17501,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.015267,POSITIVE
338,0,A13,67,A32,A41,18250,A62,A71,1,A102,1,A121,0,A141,A152,1,A172,1,A191,A202,A91,-0.177319,NEGATIVE
338,1,A13,67,A32,A41,18250,A62,A71,1,A102,1,A121,1,A141,A152,1,A172,1,A191,A202,A91,0.015000,POSITIVE
339,0,A13,61,A32,A41,18000,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A202,A91,-0.146677,NEGATIVE
339,1,A13,61,A32,A41,18000,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A202,A91,0.045641,POSITIVE
340,0,A13,66,A32,A40,15001,A61,A73,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.025738,NEGATIVE
340,1,A13,66,A32,A40,15001,A61,A73,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.166581,POSITIVE
341,0,A13,66,A32,A45,15001,A61,A71,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.129024,NEGATIVE
341,1,A13,66,A32,A45,15001,A61,A71,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.063295,POSITIVE
342,0,A13,61,A32,A45,15001,A61,A71,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.036591,NEGATIVE
342,1,A13,61,A32,A45,15001,A61,A71,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.155728,POSITIVE
343,0,A13,66,A32,A40,15250,A61,A71,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.160868,NEGATIVE
343,1,A13,66,A32,A40,15250,A61,A71,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.031450,POSITIVE
344,0,A13,61,A32,A40,15001,A61,A71,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.129801,NEGATIVE
344,1,A13,61,A32,A40,15001,A61,A71,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.062518,POSITIVE
345,0,A13,66,A32,A40,15001,A61,A71,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.027731,NEGATIVE
345,1,A13,66,A32,A40,15001,A61,A71,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.164588,POSITIVE
346,0,A13,66,A32,A45,15001,A61,A73,1,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.135549,NEGATIVE
346,1,A13,66,A32,A45,15001,A61,A73,1,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.056770,POSITIVE
347,0,A13,61,A32,A45,15001,A61,A73,1,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.043115,NEGATIVE
347,1,A13,61,A32,A45,15001,A61,A73,1,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.149203,POSITIVE
348,0,A13,66,A32,A40,15250,A61,A73,1,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.167067,NEGATIVE
348,1,A13,66,A32,A40,15250,A61,A73,1,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.025252,POSITIVE
349,0,A13,61,A32,A40,15001,A61,A73,1,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.136325,NEGATIVE
349,1,A13,61,A32,A40,15001,A61,A73,1,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.055994,POSITIVE
350,0,A13,66,A32,A40,15001,A61,A73,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.034256,NEGATIVE
350,1,A13,66,A32,A40,15001,A61,A73,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.158063,POSITIVE
351,0,A13,66,A32,A46,15500,A61,A71,1,A101,1,A123,0,A141,A151,1,A172,1,A191,A202,A91,-0.189012,NEGATIVE
351,1,A13,66,A32,A46,15500,A61,A71,1,A101,1,A123,1,A141,A151,1,A172,1,A191,A202,A91,0.003307,POSITIVE
352,0,A13,61,A32,A45,15250,A61,A71,1,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.168095,NEGATIVE
352,1,A13,61,A32,A45,15250,A61,A71,1,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.024224,POSITIVE
353,0,A13,67,A32,A42,16000,A62,A71,1,A102,2,A123,0,A141,A152,2,A172,1,A191,A202,A91,-0.139189,NEGATIVE
353,1,A13,67,A32,A42,16000,A62,A71,1,A102,2,A123,1,A141,A152,2,A172,1,A191,A202,A91,0.053130,POSITIVE
354,0,A13,61,A32,A41,15500,A61,A71,1,A101,1,A123,0,A141,A151,1,A172,1,A191,A202,A91,-0.189789,NEGATIVE
354,1,A13,61,A32,A41,15500,A61,A71,1,A101,1,A123,1,A141,A151,1,A172,1,A191,A202,A91,0.002530,POSITIVE
355,0,A13,66,A32,A45,15001,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.137542,NEGATIVE
355,1,A13,66,A32,A45,15001,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.054777,POSITIVE
356,0,A13,61,A32,A45,15001,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.045109,NEGATIVE
356,1,A13,61,A32,A45,15001,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.147210,POSITIVE
357,0,A13,66,A32,A40,15250,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.168960,NEGATIVE
357,1,A13,66,A32,A40,15250,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.023359,POSITIVE
358,0,A13,61,A32,A40,15001,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.138318,NEGATIVE
358,1,A13,61,A32,A40,15001,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.054000,POSITIVE
359,0,A13,68,A31,A47,19000,A62,A73,3,A102,2,A123,0,A143,A152,2,A173,1,A192,A202,A92,-0.135335,NEGATIVE
359,1,A13,68,A31,A47,19000,A62,A73,3,A102,2,A123,1,A143,A152,2,A173,1,A192,A202,A92,0.056983,POSITIVE
360,0,A13,62,A30,A47,18500,A62,A73,3,A102,2,A123,0,A143,A152,2,A172,1,A191,A202,A91,-0.175010,NEGATIVE
360,1,A13,62,A30,A47,18500,A62,A73,3,A102,2,A123,1,A143,A152,2,A172,1,A191,A202,A91,0.017308,POSITIVE
361,0,A13,68,A31,A43,19250,A62,A73,3,A102,3,A123,0,A143,A152,3,A173,1,A192,A202,A92,-0.162492,NEGATIVE
361,1,A13,68,A31,A43,19250,A62,A73,3,A102,3,A123,1,A143,A152,3,A173,1,A192,A202,A92,0.029827,POSITIVE
362,0,A13,63,A31,A42,19000,A62,A73,3,A102,2,A123,0,A143,A152,2,A173,1,A192,A202,A92,-0.136113,NEGATIVE
362,1,A13,63,A31,A42,19000,A62,A73,3,A102,2,A123,1,A143,A152,2,A173,1,A192,A202,A92,0.056206,POSITIVE
363,0,A13,67,A30,A46,18250,A62,A73,3,A102,1,A121,0,A143,A152,1,A172,1,A191,A202,A91,-0.168168,NEGATIVE
363,1,A13,67,A30,A46,18250,A62,A73,3,A102,1,A121,1,A143,A152,1,A172,1,A191,A202,A91,0.024150,POSITIVE
364,0,A13,61,A30,A45,17750,A61,A73,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.188393,NEGATIVE
364,1,A13,61,A30,A45,17750,A61,A73,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.003925,POSITIVE
365,0,A13,68,A31,A42,18750,A62,A73,3,A102,2,A122,0,A143,A152,2,A173,1,A192,A202,A92,-0.148721,NEGATIVE
365,1,A13,68,A31,A42,18750,A62,A73,3,A102,2,A122,1,A143,A152,2,A173,1,A192,A202,A92,0.043597,POSITIVE
366,0,A13,62,A30,A41,18250,A62,A73,3,A102,1,A121,0,A143,A152,1,A172,1,A191,A202,A91,-0.168945,NEGATIVE
366,1,A13,62,A30,A41,18250,A62,A73,3,A102,1,A121,1,A143,A152,1,A172,1,A191,A202,A91,0.023373,POSITIVE
367,0,A13,69,A31,A48,19500,A63,A72,3,A103,3,A123,0,A143,A153,3,A173,1,A192,A202,A92,-0.121125,NEGATIVE
367,1,A13,69,A31,A48,19500,A63,A72,3,A103,3,A123,1,A143,A153,3,A173,1,A192,A202,A92,0.071193,POSITIVE
368,0,A13,63,A31,A47,19000,A62,A72,3,A102,2,A123,0,A143,A152,2,A173,1,A192,A202,A92,-0.180450,NEGATIVE
368,1,A13,63,A31,A47,19000,A62,A72,3,A102,2,A123,1,A143,A152,2,A173,1,A192,A202,A92,0.011869,POSITIVE
369,0,A13,69,A31,A44,19750,A63,A72,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.138457,NEGATIVE
369,1,A13,69,A31,A44,19750,A63,A72,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.053862,POSITIVE
370,0,A13,64,A31,A43,19500,A63,A72,3,A103,3,A123,0,A143,A153,3,A173,1,A192,A202,A92,-0.121901,NEGATIVE
370,1,A13,64,A31,A43,19500,A63,A72,3,A103,3,A123,1,A143,A153,3,A173,1,A192,A202,A92,0.070417,POSITIVE
371,0,A13,68,A31,A47,19000,A62,A72,3,A102,2,A122,0,A143,A152,2,A173,1,A192,A202,A92,-0.136730,NEGATIVE
371,1,A13,68,A31,A47,19000,A62,A72,3,A102,2,A122,1,A143,A152,2,A173,1,A192,A202,A92,0.055588,POSITIVE
372,0,A13,62,A30,A47,18500,A62,A71,3,A102,2,A121,0,A143,A152,2,A172,1,A191,A202,A91,-0.176605,NEGATIVE
372,1,A13,62,A30,A47,18500,A62,A71,3,A102,2,A121,1,A143,A152,2,A172,1,A191,A202,A91,0.015714,POSITIVE
373,0,A13,68,A31,A43,19250,A62,A72,3,A102,3,A122,0,A143,A152,3,A173,1,A192,A202,A92,-0.163786,NEGATIVE
373,1,A13,68,A31,A43,19250,A62,A72,3,A102,3,A122,1,A143,A152,3,A173,1,A192,A202,A92,0.028533,POSITIVE
374,0,A13,63,A31,A42,19000,A62,A72,3,A102,2,A122,0,A143,A152,2,A173,1,A192,A202,A92,-0.137508,NEGATIVE
374,1,A13,63,A31,A42,19000,A62,A72,3,A102,2,A122,1,A143,A152,2,A173,1,A192,A202,A92,0.054811,POSITIVE
375,0,A13,69,A31,A48,19500,A63,A73,3,A103,3,A123,0,A142,A153,3,A173,1,A192,A202,A92,-0.125040,NEGATIVE
375,1,A13,69,A31,A48,19500,A63,A73,3,A103,3,A123,1,A142,A153,3,A173,1,A192,A202,A92,0.067279,POSITIVE
376,0,A13,63,A31,A47,19000,A62,A73,3,A102,2,A123,0,A142,A152,2,A173,1,A192,A202,A92,-0.185017,NEGATIVE
376,1,A13,63,A31,A47,19000,A62,A73,3,A102,2,A123,1,A142,A152,2,A173,1,A192,A202,A92,0.007302,POSITIVE
377,0,A13,69,A31,A44,19750,A63,A73,3,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,-0.142045,NEGATIVE
377,1,A13,69,A31,A44,19750,A63,A73,3,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.050274,POSITIVE
378,0,A13,64,A31,A43,19500,A63,A73,3,A103,3,A123,0,A142,A153,3,A173,1,A192,A202,A92,-0.125816,NEGATIVE
378,1,A13,64,A31,A43,19500,A63,A73,3,A103,3,A123,1,A142,A153,3,A173,1,A192,A202,A92,0.066503,POSITIVE
379,0,A13,68,A31,A47,19000,A62,A73,3,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,-0.141298,NEGATIVE
379,1,A13,68,A31,A47,19000,A62,A73,3,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.051021,POSITIVE
380,0,A13,62,A30,A47,18500,A62,A73,3,A102,2,A121,0,A141,A152,2,A172,1,A191,A202,A91,-0.181824,NEGATIVE
380,1,A13,62,A30,A47,18500,A62,A73,3,A102,2,A121,1,A141,A152,2,A172,1,A191,A202,A91,0.010494,POSITIVE
381,0,A13,68,A31,A43,19250,A62,A73,3,A102,3,A122,0,A142,A152,3,A173,1,A192,A202,A92,-0.168028,NEGATIVE
381,1,A13,68,A31,A43,19250,A62,A73,3,A102,3,A122,1,A142,A152,3,A173,1,A192,A202,A92,0.024291,POSITIVE
382,0,A13,63,A31,A42,19000,A62,A73,3,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,-0.142075,NEGATIVE
382,1,A13,63,A31,A42,19000,A62,A73,3,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.050244,POSITIVE
383,0,A13,69,A31,A49,19750,A63,A72,3,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,-0.156908,NEGATIVE
383,1,A13,69,A31,A49,19750,A63,A72,3,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.035411,POSITIVE
384,0,A13,64,A31,A48,19500,A63,A72,3,A103,3,A123,0,A142,A153,3,A173,1,A192,A202,A92,-0.150504,NEGATIVE
384,1,A13,64,A31,A48,19500,A63,A72,3,A103,3,A123,1,A142,A153,3,A173,1,A192,A202,A92,0.041815,POSITIVE
385,0,A13,69,A31,A44,19750,A63,A72,3,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,-0.187176,NEGATIVE
385,1,A13,69,A31,A44,19750,A63,A72,3,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.005142,POSITIVE
386,0,A13,64,A31,A44,19750,A63,A72,3,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,-0.157685,NEGATIVE
386,1,A13,64,A31,A44,19750,A63,A72,3,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.034634,POSITIVE
387,0,A13,69,A31,A48,19500,A63,A72,3,A103,3,A122,0,A142,A153,3,A173,1,A192,A202,A92,-0.126236,NEGATIVE
387,1,A13,69,A31,A48,19500,A63,A72,3,A103,3,A122,1,A142,A153,3,A173,1,A192,A202,A92,0.066083,POSITIVE
388,0,A13,63,A31,A47,19000,A62,A72,3,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,-0.186412,NEGATIVE
388,1,A13,63,A31,A47,19000,A62,A72,3,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.005907,POSITIVE
389,0,A13,69,A31,A44,19750,A63,A72,3,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,-0.143141,NEGATIVE
389,1,A13,69,A31,A44,19750,A63,A72,3,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0.049177,POSITIVE
390,0,A13,64,A31,A43,19500,A63,A72,3,A103,3,A122,0,A142,A153,3,A173,1,A192,A202,A92,-0.127012,NEGATIVE
390,1,A13,64,A31,A43,19500,A63,A72,3,A103,3,A122,1,A142,A153,3,A173,1,A192,A202,A92,0.065307,POSITIVE
391,0,A13,67,A30,A47,16000,A62,A73,3,A102,2,A123,0,A143,A152,2,A172,1,A191,A202,A91,-0.135501,NEGATIVE
391,1,A13,67,A30,A47,16000,A62,A73,3,A102,2,A123,1,A143,A152,2,A172,1,A191,A202,A91,0.056818,POSITIVE
392,0,A13,61,A30,A46,15500,A61,A73,3,A101,1,A123,0,A143,A151,1,A172,1,A191,A202,A91,-0.175176,NEGATIVE
392,1,A13,61,A30,A46,15500,A61,A73,3,A101,1,A123,1,A143,A151,1,A172,1,A191,A202,A91,0.017143,POSITIVE
393,0,A13,68,A31,A42,16250,A62,A73,3,A102,2,A123,0,A143,A152,2,A173,1,A192,A202,A92,-0.162657,NEGATIVE
393,1,A13,68,A31,A42,16250,A62,A73,3,A102,2,A123,1,A143,A152,2,A173,1,A192,A202,A92,0.029662,POSITIVE
394,0,A13,62,A30,A42,16000,A62,A73,3,A102,2,A123,0,A143,A152,2,A172,1,A191,A202,A91,-0.136278,NEGATIVE
394,1,A13,62,A30,A42,16000,A62,A73,3,A102,2,A123,1,A143,A152,2,A172,1,A191,A202,A91,0.056041,POSITIVE
395,0,A13,66,A30,A45,15250,A61,A73,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.148885,NEGATIVE
395,1,A13,66,A30,A45,15250,A61,A73,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.043434,POSITIVE
396,0,A13,61,A30,A45,15001,A61,A73,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.112780,NEGATIVE
396,1,A13,61,A30,A45,15001,A61,A73,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.079538,POSITIVE
397,0,A13,66,A30,A41,15500,A61,A73,3,A101,1,A121,0,A143,A151,1,A172,1,A191,A202,A91,-0.185766,NEGATIVE
397,1,A13,66,A30,A41,15500,A61,A73,3,A101,1,A121,1,A143,A151,1,A172,1,A191,A202,A91,0.006553,POSITIVE
398,0,A13,61,A30,A40,15250,A61,A73,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.149661,NEGATIVE
398,1,A13,61,A30,A40,15250,A61,A73,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.042658,POSITIVE
399,0,A13,68,A31,A47,16500,A62,A72,3,A102,2,A123,0,A143,A152,2,A173,1,A192,A202,A92,-0.140941,NEGATIVE
399,1,A13,68,A31,A47,16500,A62,A72,3,A102,2,A123,1,A143,A152,2,A173,1,A192,A202,A92,0.051378,POSITIVE
400,0,A13,63,A31,A47,16250,A62,A72,3,A102,2,A123,0,A143,A152,2,A173,1,A192,A202,A92,-0.124386,NEGATIVE
400,1,A13,63,A31,A47,16250,A62,A72,3,A102,2,A123,1,A143,A152,2,A173,1,A192,A202,A92,0.067933,POSITIVE
401,0,A13,68,A31,A43,16750,A62,A72,3,A102,3,A123,0,A143,A152,3,A173,1,A192,A202,A92,-0.158271,NEGATIVE
401,1,A13,68,A31,A43,16750,A62,A72,3,A102,3,A123,1,A143,A152,3,A173,1,A192,A202,A92,0.034048,POSITIVE
402,0,A13,63,A31,A42,16500,A62,A72,3,A102,2,A123,0,A143,A152,2,A173,1,A192,A202,A92,-0.141717,NEGATIVE
402,1,A13,63,A31,A42,16500,A62,A72,3,A102,2,A123,1,A143,A152,2,A173,1,A192,A202,A92,0.050602,POSITIVE
403,0,A13,67,A30,A47,16000,A62,A71,3,A102,2,A121,0,A143,A152,2,A172,1,A191,A202,A91,-0.137096,NEGATIVE
403,1,A13,67,A30,A47,16000,A62,A71,3,A102,2,A121,1,A143,A152,2,A172,1,A191,A202,A91,0.055223,POSITIVE
404,0,A13,61,A30,A46,15500,A61,A71,3,A101,1,A121,0,A143,A151,1,A172,1,A191,A202,A91,-0.176969,NEGATIVE
404,1,A13,61,A30,A46,15500,A61,A71,3,A101,1,A121,1,A143,A151,1,A172,1,A191,A202,A91,0.015349,POSITIVE
405,0,A13,68,A31,A42,16250,A62,A72,3,A102,2,A122,0,A143,A152,2,A173,1,A192,A202,A92,-0.164152,NEGATIVE
405,1,A13,68,A31,A42,16250,A62,A72,3,A102,2,A122,1,A143,A152,2,A173,1,A192,A202,A92,0.028167,POSITIVE
406,0,A13,62,A30,A42,16000,A62,A71,3,A102,2,A121,0,A143,A152,2,A172,1,A191,A202,A91,-0.137872,NEGATIVE
406,1,A13,62,A30,A42,16000,A62,A71,3,A102,2,A121,1,A143,A152,2,A172,1,A191,A202,A91,0.054447,POSITIVE
407,0,A13,68,A31,A47,16500,A62,A73,3,A102,2,A123,0,A142,A152,2,A173,1,A192,A202,A92,-0.145508,NEGATIVE
407,1,A13,68,A31,A47,16500,A62,A73,3,A102,2,A123,1,A142,A152,2,A173,1,A192,A202,A92,0.046811,POSITIVE
408,0,A13,63,A31,A47,16250,A62,A73,3,A102,2,A123,0,A142,A152,2,A173,1,A192,A202,A92,-0.129279,NEGATIVE
408,1,A13,63,A31,A47,16250,A62,A73,3,A102,2,A123,1,A142,A152,2,A173,1,A192,A202,A92,0.063040,POSITIVE
409,0,A13,68,A31,A43,16750,A62,A73,3,A102,3,A123,0,A142,A152,3,A173,1,A192,A202,A92,-0.162512,NEGATIVE
409,1,A13,68,A31,A43,16750,A62,A73,3,A102,3,A123,1,A142,A152,3,A173,1,A192,A202,A92,0.029807,POSITIVE
410,0,A13,63,A31,A42,16500,A62,A73,3,A102,2,A123,0,A142,A152,2,A173,1,A192,A202,A92,-0.146284,NEGATIVE
410,1,A13,63,A31,A42,16500,A62,A73,3,A102,2,A123,1,A142,A152,2,A173,1,A192,A202,A92,0.046035,POSITIVE
411,0,A13,67,A30,A47,16000,A62,A73,3,A102,2,A121,0,A141,A152,2,A172,1,A191,A202,A91,-0.142315,NEGATIVE
411,1,A13,67,A30,A47,16000,A62,A73,3,A102,2,A121,1,A141,A152,2,A172,1,A191,A202,A91,0.050004,POSITIVE
412,0,A13,61,A30,A46,15500,A61,A73,3,A101,1,A121,0,A141,A151,1,A172,1,A191,A202,A91,-0.182842,NEGATIVE
412,1,A13,61,A30,A46,15500,A61,A73,3,A101,1,A121,1,A141,A151,1,A172,1,A191,A202,A91,0.009477,POSITIVE
413,0,A13,68,A31,A42,16250,A62,A73,3,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,-0.169045,NEGATIVE
413,1,A13,68,A31,A42,16250,A62,A73,3,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.023274,POSITIVE
414,0,A13,62,A30,A42,16000,A62,A73,3,A102,2,A121,0,A141,A152,2,A172,1,A191,A202,A91,-0.143092,NEGATIVE
414,1,A13,62,A30,A42,16000,A62,A73,3,A102,2,A121,1,A141,A152,2,A172,1,A191,A202,A91,0.049227,POSITIVE
415,0,A13,69,A31,A48,17000,A63,A72,3,A103,3,A123,0,A142,A153,3,A173,1,A192,A202,A92,-0.110995,NEGATIVE
415,1,A13,69,A31,A48,17000,A63,A72,3,A103,3,A123,1,A142,A153,3,A173,1,A192,A202,A92,0.081324,POSITIVE
416,0,A13,63,A31,A47,16500,A62,A72,3,A102,2,A123,0,A142,A152,2,A173,1,A192,A202,A92,-0.190622,NEGATIVE
416,1,A13,63,A31,A47,16500,A62,A72,3,A102,2,A123,1,A142,A152,2,A173,1,A192,A202,A92,0.001697,POSITIVE
417,0,A13,69,A31,A44,17250,A63,A72,3,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,-0.118176,NEGATIVE
417,1,A13,69,A31,A44,17250,A63,A72,3,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.074143,POSITIVE
418,0,A13,64,A31,A43,17000,A63,A72,3,A103,3,A123,0,A142,A153,3,A173,1,A192,A202,A92,-0.111772,NEGATIVE
418,1,A13,64,A31,A43,17000,A63,A72,3,A103,3,A123,1,A142,A153,3,A173,1,A192,A202,A92,0.080547,POSITIVE
419,0,A13,68,A31,A47,16500,A62,A72,3,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,-0.146903,NEGATIVE
