age,campaign,contact,day_of_week,decision,default,duration,education,emp.var.rate,housing,job,loan,marital,month,pdays,poutcome,previous
0,34,telephone,fri,0,unknown,failure,illiterate,4328,unknown,services,unknown,married,apr,239,1,4
1,34,telephone,fri,0,unknown,failure,illiterate,4328,unknown,services,unknown,married,apr,239,1,4
0,33,cellular,tue,0,no,previous,basic.6y,4149,no,admin.,no,divorced,jul,236,0,0
1,33,cellular,tue,0,no,previous,basic.6y,4149,no,admin.,no,divorced,jul,236,0,0
0,33,cellular,tue,1,no,previous,basic.6y,4149,no,admin.,no,divorced,jul,220,0,0
1,33,cellular,tue,1,no,previous,basic.6y,4149,no,admin.,no,divorced,jul,220,0,0
0,33,cellular,wed,0,no,poutcome,basic.9y,4110,no,housemaid,no,married,feb,239,0,2
1,33,cellular,wed,0,no,poutcome,basic.9y,4110,no,housemaid,no,married,feb,239,0,2
0,33,cellular,tue,0,no,poutcome,basic.6y,4094,no,entrepreneur,no,divorced,feb,221,0,1
1,33,cellular,tue,0,no,poutcome,basic.6y,4094,no,entrepreneur,no,divorced,feb,221,0,1
0,36,cellular,mon,0,no,previous,basic.4y,4220,no,admin.,no,divorced,jan,188,0,0
1,36,cellular,mon,0,no,previous,basic.4y,4220,no,admin.,no,divorced,jan,188,0,0
0,33,cellular,wed,0,no,age,basic.9y,4281,no,management,no,married,sep,199,0,2
1,33,cellular,wed,0,no,age,basic.9y,4281,no,management,no,married,sep,199,0,2
0,33,cellular,mon,0,no,previous,basic.4y,4064,no,admin.,no,divorced,jul,188,0,0
1,33,cellular,mon,0,no,previous,basic.4y,4064,no,admin.,no,divorced,jul,188,0,0
0,34,telephone,(null),0,unknown,failure,professional.course,4343,unknown,student,unknown,single,may,211,1,5
1,34,telephone,(null),0,unknown,failure,professional.course,4343,unknown,student,unknown,single,may,211,1,5
0,33,cellular,wed,1,no,age,basic.9y,4125,no,management,no,married,mar,199,0,2
1,33,cellular,wed,1,no,age,basic.9y,4125,no,management,no,married,mar,199,0,2
0,33,cellular,tue,0,no,poutcome,basic.6y,4001,no,blue-collar,no,divorced,feb,221,0,1
1,33,cellular,tue,0,no,poutcome,basic.6y,4001,no,blue-collar,no,divorced,feb,221,0,1
0,33,cellular,mon,1,no,previous,basic.4y,3908,no,admin.,no,divorced,jan,188,0,0
1,33,cellular,mon,1,no,previous,basic.4y,3908,no,admin.,no,divorced,jan,188,0,0
0,31,telephone,(null),1,unknown,nonexistent,professional.course,4289,unknown,unemployed,unknown,single,dec,241,1,6
1,31,telephone,(null),1,unknown,nonexistent,professional.course,4289,unknown,unemployed,unknown,single,dec,241,1,6
0,31,telephone,fri,0,unknown,failure,illiterate,4172,unknown,technician,unknown,married,oct,244,1,4
1,31,telephone,fri,0,unknown,failure,illiterate,4172,unknown,technician,unknown,married,oct,244,1,4
0,31,telephone,(null),0,unknown,nonexistent,professional.course,4203,unknown,management,unknown,single,nov,247,1,6
1,31,telephone,(null),0,unknown,nonexistent,professional.course,4203,unknown,management,unknown,single,nov,247,1,6
0,31,telephone,(null),0,unknown,failure,professional.course,4187,unknown,student,unknown,single,nov,230,1,5
1,31,telephone,(null),0,unknown,failure,professional.course,4187,unknown,student,unknown,single,nov,230,1,5
0,31,telephone,(null),0,unknown,nonexistent,professional.course,4133,unknown,unemployed,unknown,single,may,247,1,6
1,31,telephone,(null),0,unknown,nonexistent,professional.course,4133,unknown,unemployed,unknown,single,may,247,1,6
0,32,telephone,(null),0,unknown,nonexistent,professional.course,4133,unknown,unemployed,unknown,single,jun,232,1,6
1,32,telephone,(null),0,unknown,nonexistent,professional.course,4133,unknown,unemployed,unknown,single,jun,232,1,6
0,28,telephone,fri,0,unknown,age,illiterate,4110,unknown,student,unknown,married,nov,243,1,4
1,28,telephone,fri,0,unknown,age,illiterate,4110,unknown,student,unknown,married,nov,243,1,4
0,28,telephone,(null),1,unknown,nonexistent,professional.course,4203,unknown,unemployed,unknown,single,dec,232,1,6
1,28,telephone,(null),1,unknown,nonexistent,professional.course,4203,unknown,unemployed,unknown,single,dec,232,1,6
0,31,telephone,(null),0,unknown,failure,professional.course,4187,unknown,technician,unknown,single,nov,211,1,5
1,31,telephone,(null),0,unknown,failure,professional.course,4187,unknown,technician,unknown,single,nov,211,1,5
0,32,telephone,(null),0,unknown,nonexistent,professional.course,4211,unknown,management,unknown,single,dec,216,1,6
1,32,telephone,(null),0,unknown,nonexistent,professional.course,4211,unknown,management,unknown,single,dec,216,1,6
0,31,telephone,fri,1,unknown,failure,illiterate,4117,unknown,housemaid,unknown,married,nov,213,1,4
1,31,telephone,fri,1,unknown,failure,illiterate,4117,unknown,housemaid,unknown,married,nov,213,1,4
0,32,cellular,tue,1,no,poutcome,basic.6y,4079,no,blue-collar,no,divorced,oct,190,0,1
1,32,cellular,tue,1,no,poutcome,basic.6y,4079,no,blue-collar,no,divorced,oct,190,0,1
0,32,telephone,(null),1,unknown,nonexistent,professional.course,4133,unknown,management,unknown,single,sep,214,1,6
1,32,telephone,(null),1,unknown,nonexistent,professional.course,4133,unknown,management,unknown,single,sep,214,1,6
0,30,cellular,wed,1,no,poutcome,basic.9y,3954,no,housemaid,no,married,aug,239,0,2
1,30,cellular,wed,1,no,poutcome,basic.9y,3954,no,housemaid,no,married,aug,239,0,2
0,30,cellular,wed,0,no,age,basic.9y,3969,no,management,no,married,sep,224,0,2
1,30,cellular,wed,0,no,age,basic.9y,3969,no,management,no,married,sep,224,0,2
0,31,telephone,fri,0,unknown,failure,illiterate,4016,unknown,services,unknown,married,apr,244,1,4
1,31,telephone,fri,0,unknown,failure,illiterate,4016,unknown,services,unknown,married,apr,244,1,4
0,31,telephone,(null),0,unknown,failure,professional.course,4031,unknown,student,unknown,single,may,230,1,5
1,31,telephone,(null),0,unknown,failure,professional.course,4031,unknown,student,unknown,single,may,230,1,5
0,28,telephone,fri,1,unknown,failure,illiterate,4016,unknown,services,unknown,married,oct,239,1,4
1,28,telephone,fri,1,unknown,failure,illiterate,4016,unknown,services,unknown,married,oct,239,1,4
0,28,telephone,(null),0,unknown,nonexistent,professional.course,4055,unknown,unemployed,unknown,single,may,247,1,6
1,28,telephone,(null),0,unknown,nonexistent,professional.course,4055,unknown,unemployed,unknown,single,may,247,1,6
0,26,telephone,(null),0,unknown,nonexistent,professional.course,3977,unknown,unemployed,unknown,single,mar,247,1,6
1,26,telephone,(null),0,unknown,nonexistent,professional.course,3977,unknown,unemployed,unknown,single,mar,247,1,6
0,30,cellular,tue,0,no,previous,basic.6y,3837,no,admin.,no,divorced,jul,236,0,0
1,30,cellular,tue,0,no,previous,basic.6y,3837,no,admin.,no,divorced,jul,236,0,0
0,30,cellular,mon,0,no,previous,basic.4y,3830,no,self-employed,no,divorced,jul,219,0,0
1,30,cellular,mon,0,no,previous,basic.4y,3830,no,self-employed,no,divorced,jul,219,0,0
0,30,cellular,tue,0,no,poutcome,basic.6y,3845,no,blue-collar,no,divorced,jul,228,0,1
1,30,cellular,tue,0,no,poutcome,basic.6y,3845,no,blue-collar,no,divorced,jul,228,0,1
0,30,cellular,tue,0,no,poutcome,basic.6y,3845,no,blue-collar,no,divorced,jul,220,0,1
1,30,cellular,tue,0,no,poutcome,basic.6y,3845,no,blue-collar,no,divorced,jul,220,0,1
0,30,cellular,tue,0,no,previous,basic.6y,3837,no,self-employed,no,divorced,jan,236,0,0
1,30,cellular,tue,0,no,previous,basic.6y,3837,no,self-employed,no,divorced,jan,236,0,0
0,30,cellular,tue,0,no,poutcome,basic.6y,3845,no,blue-collar,no,divorced,apr,237,0,1
1,30,cellular,tue,0,no,poutcome,basic.6y,3845,no,blue-collar,no,divorced,apr,237,0,1
0,30,cellular,wed,0,no,poutcome,basic.9y,3853,no,blue-collar,no,married,feb,239,0,2
1,30,cellular,wed,0,no,poutcome,basic.9y,3853,no,blue-collar,no,married,feb,239,0,2
0,30,cellular,tue,0,no,poutcome,basic.6y,3782,no,services,no,divorced,feb,221,0,1
1,30,cellular,tue,0,no,poutcome,basic.6y,3782,no,services,no,divorced,feb,221,0,1
0,30,cellular,wed,1,no,age,basic.9y,3813,no,entrepreneur,no,married,mar,224,0,2
1,30,cellular,wed,1,no,age,basic.9y,3813,no,entrepreneur,no,married,mar,224,0,2
0,27,telephone,fri,0,unknown,age,illiterate,3876,unknown,housemaid,unknown,married,oct,243,1,4
1,27,telephone,fri,0,unknown,age,illiterate,3876,unknown,housemaid,unknown,married,oct,243,1,4
0,27,telephone,thu,1,unknown,age,high.school,3829,unknown,student,unknown,married,nov,226,1,3
1,27,telephone,thu,1,unknown,age,high.school,3829,unknown,student,unknown,married,nov,226,1,3
0,26,telephone,(null),0,unknown,failure,professional.course,3891,unknown,technician,unknown,single,sep,230,1,5
1,26,telephone,(null),0,unknown,failure,professional.course,3891,unknown,technician,unknown,single,sep,230,1,5
0,26,telephone,(null),1,unknown,failure,professional.course,3891,unknown,management,unknown,single,dec,230,1,5
1,26,telephone,(null),1,unknown,failure,professional.course,3891,unknown,management,unknown,single,dec,230,1,5
0,26,telephone,fri,0,unknown,failure,illiterate,3805,unknown,housemaid,unknown,married,nov,229,1,4
1,26,telephone,fri,0,unknown,failure,illiterate,3805,unknown,housemaid,unknown,married,nov,229,1,4
0,28,telephone,(null),1,unknown,nonexistent,professional.course,3821,unknown,management,unknown,single,sep,232,1,6
1,28,telephone,(null),1,unknown,nonexistent,professional.course,3821,unknown,management,unknown,single,sep,232,1,6
0,28,telephone,fri,0,unknown,age,illiterate,3876,unknown,student,unknown,married,may,243,1,4
1,28,telephone,fri,0,unknown,age,illiterate,3876,unknown,student,unknown,married,may,243,1,4
0,28,cellular,wed,1,no,age,basic.9y,3782,no,student,no,married,may,240,0,2
1,28,cellular,wed,1,no,age,basic.9y,3782,no,student,no,married,may,240,0,2
0,26,cellular,wed,0,no,age,basic.9y,3782,no,student,no,married,may,240,0,2
1,26,cellular,wed,0,no,age,basic.9y,3782,no,student,no,married,may,240,0,2
0,28,telephone,(null),0,unknown,nonexistent,professional.course,3899,unknown,management,unknown,single,may,247,1,6
1,28,telephone,(null),0,unknown,nonexistent,professional.course,3899,unknown,management,unknown,single,may,247,1,6
0,26,telephone,fri,0,unknown,failure,illiterate,3805,unknown,housemaid,unknown,married,may,244,1,4
1,26,telephone,fri,0,unknown,failure,illiterate,3805,unknown,housemaid,unknown,married,may,244,1,4
0,30,cellular,wed,1,no,poutcome,basic.9y,3954,no,services,no,married,aug,196,0,2
1,30,cellular,wed,1,no,poutcome,basic.9y,3954,no,services,no,married,aug,196,0,2
0,31,telephone,thu,1,unknown,age,high.school,3985,unknown,housemaid,unknown,married,oct,203,1,3
1,31,telephone,thu,1,unknown,age,high.school,3985,unknown,housemaid,unknown,married,oct,203,1,3
0,31,telephone,(null),1,unknown,failure,professional.course,4031,unknown,technician,unknown,single,may,211,1,5
1,31,telephone,(null),1,unknown,failure,professional.course,4031,unknown,technician,unknown,single,may,211,1,5
0,32,telephone,fri,0,unknown,age,illiterate,3954,unknown,housemaid,unknown,married,apr,205,1,4
1,32,telephone,fri,0,unknown,age,illiterate,3954,unknown,housemaid,unknown,married,apr,205,1,4
0,28,telephone,(null),1,unknown,nonexistent,professional.course,4047,unknown,unemployed,unknown,single,nov,214,1,6
1,28,telephone,(null),1,unknown,nonexistent,professional.course,4047,unknown,unemployed,unknown,single,nov,214,1,6
0,30,cellular,mon,0,no,previous,basic.4y,3751,no,admin.,no,divorced,jul,204,0,0
1,30,cellular,mon,0,no,previous,basic.4y,3751,no,admin.,no,divorced,jul,204,0,0
0,30,cellular,tue,0,no,previous,basic.6y,3837,no,self-employed,no,divorced,jul,189,0,0
1,30,cellular,tue,0,no,previous,basic.6y,3837,no,self-employed,no,divorced,jul,189,0,0
0,30,cellular,tue,0,no,previous,basic.6y,3766,no,admin.,no,divorced,jul,189,0,0
1,30,cellular,tue,0,no,previous,basic.6y,3766,no,admin.,no,divorced,jul,189,0,0
0,31,telephone,thu,0,unknown,age,high.school,3829,unknown,retired,unknown,married,apr,203,1,3
1,31,telephone,thu,0,unknown,age,high.school,3829,unknown,retired,unknown,married,apr,203,1,3
0,28,telephone,fri,0,unknown,failure,illiterate,3805,unknown,technician,unknown,married,nov,213,1,4
1,28,telephone,fri,0,unknown,failure,illiterate,3805,unknown,technician,unknown,married,nov,213,1,4
0,28,telephone,(null),1,unknown,failure,professional.course,3813,unknown,technician,unknown,single,sep,215,1,5
1,28,telephone,(null),1,unknown,failure,professional.course,3813,unknown,technician,unknown,single,sep,215,1,5
0,28,telephone,fri,0,unknown,failure,illiterate,3805,unknown,housemaid,unknown,married,nov,213,1,4
1,28,telephone,fri,0,unknown,failure,illiterate,3805,unknown,housemaid,unknown,married,nov,213,1,4
0,28,telephone,(null),0,unknown,nonexistent,professional.course,3891,unknown,unemployed,unknown,single,nov,201,1,6
1,28,telephone,(null),0,unknown,nonexistent,professional.course,3891,unknown,unemployed,unknown,single,nov,201,1,6
0,26,telephone,(null),1,unknown,failure,professional.course,3813,unknown,technician,unknown,single,dec,199,1,5
1,26,telephone,(null),1,unknown,failure,professional.course,3813,unknown,technician,unknown,single,dec,199,1,5
0,28,telephone,(null),0,unknown,failure,professional.course,3813,unknown,management,unknown,single,dec,199,1,5
1,28,telephone,(null),0,unknown,failure,professional.course,3813,unknown,management,unknown,single,dec,199,1,5
0,34,telephone,thu,0,unknown,age,high.school,4297,unknown,retired,unknown,married,oct,172,1,3
1,34,telephone,thu,0,unknown,age,high.school,4297,unknown,retired,unknown,married,oct,172,1,3
0,33,cellular,tue,0,no,previous,basic.6y,4079,no,blue-collar,no,divorced,jul,159,0,0
1,33,cellular,tue,0,no,previous,basic.6y,4079,no,blue-collar,no,divorced,jul,159,0,0
0,36,cellular,mon,1,no,previous,basic.4y,4298,no,admin.,no,divorced,jul,125,0,0
1,36,cellular,mon,1,no,previous,basic.4y,4298,no,admin.,no,divorced,jul,125,0,0
0,34,telephone,fri,1,unknown,age,illiterate,4312,unknown,self-employed,unknown,married,oct,143,1,4
1,34,telephone,fri,1,unknown,age,illiterate,4312,unknown,self-employed,unknown,married,oct,143,1,4
0,33,cellular,wed,1,no,poutcome,basic.9y,4110,no,housemaid,no,married,aug,134,0,2
1,33,cellular,wed,1,no,poutcome,basic.9y,4110,no,housemaid,no,married,aug,134,0,2
0,36,cellular,tue,0,no,previous,basic.6y,4235,no,blue-collar,no,divorced,jan,159,0,0
1,36,cellular,tue,0,no,previous,basic.6y,4235,no,blue-collar,no,divorced,jan,159,0,0
0,36,cellular,wed,0,no,poutcome,basic.9y,4266,no,housemaid,no,married,feb,134,0,2
1,36,cellular,wed,0,no,poutcome,basic.9y,4266,no,housemaid,no,married,feb,134,0,2
0,36,cellular,mon,1,no,previous,basic.4y,4142,no,admin.,no,divorced,jan,125,0,0
1,36,cellular,mon,1,no,previous,basic.4y,4142,no,admin.,no,divorced,jan,125,0,0
0,35,telephone,(null),0,unknown,failure,professional.course,4343,unknown,student,unknown,single,may,174,1,5
1,35,telephone,(null),0,unknown,failure,professional.course,4343,unknown,student,unknown,single,may,174,1,5
0,34,telephone,(null),1,unknown,failure,professional.course,4281,unknown,technician,unknown,single,jun,180,1,5
1,34,telephone,(null),1,unknown,failure,professional.course,4281,unknown,technician,unknown,single,jun,180,1,5
0,35,cellular,tue,1,no,poutcome,basic.6y,4157,no,entrepreneur,no,divorced,feb,162,0,1
1,35,cellular,tue,1,no,poutcome,basic.6y,4157,no,entrepreneur,no,divorced,feb,162,0,1
0,35,cellular,tue,0,no,poutcome,basic.6y,4094,no,entrepreneur,no,divorced,feb,131,0,1
1,35,cellular,tue,0,no,poutcome,basic.6y,4094,no,entrepreneur,no,divorced,feb,131,0,1
0,33,telephone,fri,1,unknown,failure,illiterate,4172,unknown,services,unknown,married,apr,168,1,4
1,33,telephone,fri,1,unknown,failure,illiterate,4172,unknown,services,unknown,married,apr,168,1,4
0,33,cellular,tue,1,no,previous,basic.6y,3923,no,blue-collar,no,divorced,jan,159,0,0
1,33,cellular,tue,1,no,previous,basic.6y,3923,no,blue-collar,no,divorced,jan,159,0,0
0,33,cellular,tue,0,no,previous,basic.6y,3993,no,admin.,no,divorced,jul,128,0,0
1,33,cellular,tue,0,no,previous,basic.6y,3993,no,admin.,no,divorced,jul,128,0,0
0,33,cellular,wed,1,no,poutcome,basic.9y,3954,no,housemaid,no,married,feb,134,0,2
1,33,cellular,wed,1,no,poutcome,basic.9y,3954,no,housemaid,no,married,feb,134,0,2
0,33,cellular,tue,0,no,previous,basic.6y,3837,no,admin.,no,divorced,jan,128,0,0
1,33,cellular,tue,0,no,previous,basic.6y,3837,no,admin.,no,divorced,jan,128,0,0
0,32,telephone,(null),1,unknown,failure,professional.course,4187,unknown,student,unknown,single,nov,174,1,5
1,32,telephone,(null),1,unknown,failure,professional.course,4187,unknown,student,unknown,single,nov,174,1,5
0,30,cellular,wed,1,no,age,basic.9y,3969,no,student,no,married,sep,168,0,2
1,30,cellular,wed,1,no,age,basic.9y,3969,no,student,no,married,sep,168,0,2
0,31,telephone,fri,1,unknown,age,illiterate,4000,unknown,housemaid,unknown,married,oct,174,1,4
1,31,telephone,fri,1,unknown,age,illiterate,4000,unknown,housemaid,unknown,married,oct,174,1,4
0,30,cellular,tue,1,no,poutcome,basic.6y,3845,no,services,no,divorced,jul,175,0,1
1,30,cellular,tue,1,no,poutcome,basic.6y,3845,no,services,no,divorced,jul,175,0,1
0,30,cellular,tue,0,no,poutcome,basic.6y,3845,no,services,no,divorced,jul,159,0,1
1,30,cellular,tue,0,no,poutcome,basic.6y,3845,no,services,no,divorced,jul,159,0,1
0,30,cellular,tue,0,no,poutcome,basic.6y,3782,no,blue-collar,no,divorced,aug,162,0,1
1,30,cellular,tue,0,no,poutcome,basic.6y,3782,no,blue-collar,no,divorced,aug,162,0,1
0,32,cellular,tue,1,no,poutcome,basic.6y,3938,no,entrepreneur,no,divorced,aug,131,0,1
1,32,cellular,tue,1,no,poutcome,basic.6y,3938,no,entrepreneur,no,divorced,aug,131,0,1
0,30,telephone,(null),0,unknown,nonexistent,professional.course,4047,unknown,technician,unknown,single,nov,152,1,6
1,30,telephone,(null),0,unknown,nonexistent,professional.course,4047,unknown,technician,unknown,single,nov,152,1,6
0,30,cellular,tue,1,no,previous,basic.6y,3766,no,self-employed,no,divorced,jul,128,0,0
1,30,cellular,tue,1,no,previous,basic.6y,3766,no,self-employed,no,divorced,jul,128,0,0
0,30,cellular,wed,1,no,poutcome,basic.9y,3797,no,blue-collar,no,married,aug,134,0,2
1,30,cellular,wed,1,no,poutcome,basic.9y,3797,no,blue-collar,no,married,aug,134,0,2
0,28,telephone,(null),0,unknown,nonexistent,professional.course,3891,unknown,unemployed,unknown,single,dec,183,1,6
1,28,telephone,(null),0,unknown,nonexistent,professional.course,3891,unknown,unemployed,unknown,single,dec,183,1,6
0,28,telephone,(null),0,unknown,nonexistent,professional.course,3821,unknown,management,unknown,single,dec,183,1,6
1,28,telephone,(null),0,unknown,nonexistent,professional.course,3821,unknown,management,unknown,single,dec,183,1,6
0,28,telephone,(null),1,unknown,failure,professional.course,3813,unknown,student,unknown,single,dec,149,1,5
1,28,telephone,(null),1,unknown,failure,professional.course,3813,unknown,student,unknown,single,dec,149,1,5
0,32,telephone,(null),0,unknown,nonexistent,professional.course,4047,unknown,technician,unknown,single,may,180,1,6
1,32,telephone,(null),0,unknown,nonexistent,professional.course,4047,unknown,technician,unknown,single,may,180,1,6
0,32,cellular,tue,0,no,poutcome,basic.6y,3782,no,entrepreneur,no,divorced,feb,137,0,1
1,32,cellular,tue,0,no,poutcome,basic.6y,3782,no,entrepreneur,no,divorced,feb,137,0,1
0,30,telephone,(null),0,unknown,failure,professional.course,3875,unknown,student,unknown,single,may,174,1,5
1,30,telephone,(null),0,unknown,failure,professional.course,3875,unknown,student,unknown,single,may,174,1,5
0,42,telephone,(null),0,unknown,nonexistent,professional.course,4992,unknown,management,unknown,single,jun,120,1,6
1,42,telephone,(null),0,unknown,nonexistent,professional.course,4992,unknown,management,unknown,single,jun,120,1,6
0,42,telephone,(null),1,unknown,failure,professional.course,4984,unknown,technician,unknown,single,mar,117,1,5
1,42,telephone,(null),1,unknown,failure,professional.course,4984,unknown,technician,unknown,single,mar,117,1,5
0,42,telephone,fri,0,unknown,age,illiterate,4969,unknown,housemaid,unknown,married,feb,111,1,4
1,42,telephone,fri,0,unknown,age,illiterate,4969,unknown,housemaid,unknown,married,feb,111,1,4
0,42,telephone,fri,0,unknown,failure,illiterate,4898,unknown,housemaid,unknown,married,feb,114,1,4
1,42,telephone,fri,0,unknown,failure,illiterate,4898,unknown,housemaid,unknown,married,feb,114,1,4
0,41,cellular,mon,0,no,previous,basic.4y,4923,no,admin.,no,divorced,oct,110,0,0
1,41,cellular,mon,0,no,previous,basic.4y,4923,no,admin.,no,divorced,oct,110,0,0
0,41,telephone,thu,0,unknown,age,high.school,4961,unknown,student,unknown,married,aug,117,1,3
1,41,telephone,thu,0,unknown,age,high.school,4961,unknown,student,unknown,married,aug,117,1,3
0,41,telephone,(null),0,unknown,failure,professional.course,4984,unknown,management,unknown,single,sep,117,1,5
1,41,telephone,(null),0,unknown,failure,professional.course,4984,unknown,management,unknown,single,sep,117,1,5
0,41,cellular,wed,0,no,age,basic.9y,4875,no,entrepreneur,no,married,aug,115,0,2
1,41,cellular,wed,0,no,age,basic.9y,4875,no,entrepreneur,no,married,aug,115,0,2
0,39,telephone,fri,0,unknown,failure,illiterate,4953,unknown,services,unknown,married,oct,114,1,4
1,39,telephone,fri,0,unknown,failure,illiterate,4953,unknown,services,unknown,married,oct,114,1,4
0,41,telephone,(null),1,unknown,nonexistent,professional.course,4984,unknown,technician,unknown,single,may,117,1,6
1,41,telephone,(null),1,unknown,nonexistent,professional.course,4984,unknown,technician,unknown,single,may,117,1,6
0,39,cellular,tue,1,no,previous,basic.6y,4930,no,blue-collar,no,divorced,apr,96,0,0
1,39,cellular,tue,1,no,previous,basic.6y,4930,no,blue-collar,no,divorced,apr,96,0,0
0,39,cellular,wed,1,no,poutcome,basic.9y,4946,no,housemaid,no,married,feb,98,0,2
1,39,cellular,wed,1,no,poutcome,basic.9y,4946,no,housemaid,no,married,feb,98,0,2
0,39,cellular,tue,0,no,poutcome,basic.6y,4860,no,entrepreneur,no,divorced,apr,99,0,1
1,39,cellular,tue,0,no,poutcome,basic.6y,4860,no,entrepreneur,no,divorced,apr,99,0,1
0,39,cellular,mon,0,no,previous,basic.4y,4845,no,self-employed,no,divorced,jan,94,0,0
1,39,cellular,mon,0,no,previous,basic.4y,4845,no,self-employed,no,divorced,jan,94,0,0
0,39,cellular,tue,1,no,previous,basic.6y,4852,no,admin.,no,divorced,jan,95,0,0
1,39,cellular,tue,1,no,previous,basic.6y,4852,no,admin.,no,divorced,jan,95,0,0
0,39,telephone,fri,0,unknown,age,illiterate,4813,unknown,housemaid,unknown,married,nov,111,1,4
1,39,telephone,fri,0,unknown,age,illiterate,4813,unknown,housemaid,unknown,married,nov,111,1,4
0,39,telephone,fri,0,unknown,failure,illiterate,4820,unknown,services,unknown,married,aug,114,1,4
1,39,telephone,fri,0,unknown,failure,illiterate,4820,unknown,services,unknown,married,aug,114,1,4
0,39,telephone,fri,0,unknown,age,illiterate,4735,unknown,student,unknown,married,aug,111,1,4
1,39,telephone,fri,0,unknown,age,illiterate,4735,unknown,student,unknown,married,aug,111,1,4
0,39,telephone,thu,0,unknown,age,high.school,4727,unknown,housemaid,unknown,married,aug,109,1,3
1,39,telephone,thu,0,unknown,age,high.school,4727,unknown,housemaid,unknown,married,aug,109,1,3
0,41,cellular,wed,0,no,age,basic.9y,4797,no,entrepreneur,no,married,may,115,0,2
1,41,cellular,wed,0,no,age,basic.9y,4797,no,entrepreneur,no,married,may,115,0,2
0,41,telephone,fri,0,unknown,age,illiterate,4813,unknown,self-employed,unknown,married,feb,111,1,4
1,41,telephone,fri,0,unknown,age,illiterate,4813,unknown,self-employed,unknown,married,feb,111,1,4
0,41,telephone,fri,0,unknown,age,illiterate,4735,unknown,housemaid,unknown,married,feb,111,1,4
1,41,telephone,fri,0,unknown,age,illiterate,4735,unknown,housemaid,unknown,married,feb,111,1,4
0,39,cellular,tue,0,no,previous,basic.6y,4704,no,blue-collar,no,divorced,jan,96,0,0
1,39,cellular,tue,0,no,previous,basic.6y,4704,no,blue-collar,no,divorced,jan,96,0,0
0,39,cellular,wed,0,no,poutcome,basic.9y,4634,no,housemaid,no,married,feb,102,0,2
1,39,cellular,wed,0,no,poutcome,basic.9y,4634,no,housemaid,no,married,feb,102,0,2
0,39,telephone,thu,0,unknown,age,high.school,4571,unknown,housemaid,unknown,married,may,109,1,3
1,39,telephone,thu,0,unknown,age,high.school,4571,unknown,housemaid,unknown,married,may,109,1,3
0,39,cellular,wed,0,no,age,basic.9y,4563,no,management,no,married,feb,105,0,2
1,39,cellular,wed,0,no,age,basic.9y,4563,no,management,no,married,feb,105,0,2
0,39,cellular,wed,0,no,poutcome,basic.9y,4478,no,blue-collar,no,married,feb,102,0,2
1,39,cellular,wed,0,no,poutcome,basic.9y,4478,no,blue-collar,no,married,feb,102,0,2
0,38,cellular,tue,0,no,previous,basic.6y,4860,no,blue-collar,no,divorced,jul,96,0,0
1,38,cellular,tue,0,no,previous,basic.6y,4860,no,blue-collar,no,divorced,jul,96,0,0
0,36,telephone,fri,0,unknown,age,illiterate,4937,unknown,self-employed,unknown,married,oct,99,1,4
1,36,telephone,fri,0,unknown,age,illiterate,4937,unknown,self-employed,unknown,married,oct,99,1,4
0,38,telephone,(null),1,unknown,failure,professional.course,4968,unknown,student,unknown,single,jun,104,1,5
1,38,telephone,(null),1,unknown,failure,professional.course,4968,unknown,student,unknown,single,jun,104,1,5
0,37,telephone,fri,1,unknown,failure,illiterate,4953,unknown,services,unknown,married,apr,98,1,4
1,37,telephone,fri,1,unknown,failure,illiterate,4953,unknown,services,unknown,married,apr,98,1,4
0,36,cellular,wed,1,no,poutcome,basic.9y,4891,no,housemaid,no,married,feb,88,0,2
1,36,cellular,wed,1,no,poutcome,basic.9y,4891,no,housemaid,no,married,feb,88,0,2
0,36,cellular,tue,1,no,previous,basic.6y,4860,no,blue-collar,no,divorced,jan,83,0,0
1,36,cellular,tue,1,no,previous,basic.6y,4860,no,blue-collar,no,divorced,jan,83,0,0
0,38,telephone,(null),0,unknown,failure,professional.course,4812,unknown,student,unknown,single,nov,111,1,5
1,38,telephone,(null),0,unknown,failure,professional.course,4812,unknown,student,unknown,single,nov,111,1,5
0,36,telephone,fri,1,unknown,failure,illiterate,4797,unknown,services,unknown,married,oct,105,1,4
1,36,telephone,fri,1,unknown,failure,illiterate,4797,unknown,services,unknown,married,oct,105,1,4
0,38,telephone,(null),1,unknown,failure,professional.course,4828,unknown,student,unknown,single,may,105,1,5
1,38,telephone,(null),1,unknown,failure,professional.course,4828,unknown,student,unknown,single,may,105,1,5
0,38,cellular,mon,0,no,previous,basic.4y,4689,no,admin.,no,divorced,apr,94,0,0
1,38,cellular,mon,0,no,previous,basic.4y,4689,no,admin.,no,divorced,apr,94,0,0
0,38,cellular,wed,1,no,poutcome,basic.9y,4712,no,housemaid,no,married,feb,96,0,2
1,38,cellular,wed,1,no,poutcome,basic.9y,4712,no,housemaid,no,married,feb,96,0,2
0,38,cellular,mon,0,no,previous,basic.4y,4689,no,admin.,no,divorced,jan,91,0,0
1,38,cellular,mon,0,no,previous,basic.4y,4689,no,admin.,no,divorced,jan,91,0,0
0,36,telephone,thu,0,unknown,age,high.school,4766,unknown,retired,unknown,married,apr,93,1,3
1,36,telephone,thu,0,unknown,age,high.school,4766,unknown,retired,unknown,married,apr,93,1,3
