status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,credit
2,64,1,9,3430,2,1,1,2,1,0,1,2,1,1,3,1,1,1,1,1
2,21,1,0,5003,2,0,1,0,4,1,1,0,1,2,2,1,1,0,0,0
1,67,1,0,5084,2,1,1,2,1,0,1,2,0,4,3,2,1,1,1,1
1,40,2,7,5998,1,0,4,0,3,3,1,0,1,1,2,1,1,0,1,0
1,78,0,9,11760,2,1,4,2,4,1,1,2,2,1,0,1,1,0,1,1
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
2,78,1,9,2390,2,1,4,2,4,1,1,2,2,1,0,1,1,0,1,1
2,64,2,9,2424,2,1,1,2,1,0,1,2,1,1,3,1,1,1,1,1
1,40,2,7,5998,1,0,4,0,3,3,1,0,1,1,2,1,1,0,1,0
2,68,0,2,7238,0,1,4,0,1,1,1,2,1,1,0,1,0,0,1,1
2,68,1,2,3914,0,0,4,0,1,1,1,2,1,1,0,1,0,0,1,1
1,40,2,7,5998,1,0,4,0,3,3,1,0,1,1,2,1,1,0,1,0
1,31,1,0,1358,0,1,1,1,1,0,1,1,1,4,3,2,1,0,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,64,1,9,2101,2,0,1,2,1,0,0,2,1,1,3,1,1,1,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
2,76,1,1,1388,1,0,4,0,1,1,1,1,0,1,1,2,1,0,1,1
1,64,1,9,8229,2,0,1,2,1,0,1,2,1,1,3,1,1,1,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
0,64,2,9,2360,2,0,1,2,1,0,1,2,1,1,3,1,1,1,1,1
2,24,1,4,3235,0,1,3,0,2,2,1,2,1,1,3,1,1,0,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,40,2,7,5998,1,0,4,0,3,3,1,0,1,1,2,1,1,0,1,0
2,64,0,9,4679,2,1,1,2,1,0,1,2,1,1,3,1,1,1,1,1
1,0,2,9,1797,2,0,1,2,1,0,1,2,2,4,3,1,1,1,1,1
2,64,1,9,1766,2,0,1,2,1,0,0,2,1,1,3,1,1,1,1,1
2,78,2,9,5103,2,0,4,2,4,1,1,2,2,1,0,1,1,0,1,1
1,76,2,1,3384,1,0,4,0,1,1,1,1,0,1,1,2,1,0,1,1
1,40,2,7,5998,1,0,4,0,3,3,1,0,1,1,2,1,1,0,1,0
1,64,1,9,14318,2,1,1,2,1,0,1,2,1,1,3,1,1,1,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,12,1,4,766,0,0,4,0,3,0,1,2,1,1,1,1,0,0,1,0
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
1,6,1,4,2647,0,0,2,0,3,0,1,2,0,1,2,2,1,0,1,1
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
1,76,1,1,2576,1,0,4,0,1,1,1,1,0,1,1,2,1,0,1,1
2,64,2,9,3380,2,1,1,2,1,0,1,2,1,1,3,1,1,1,1,1
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
1,40,2,7,5998,1,0,4,0,3,3,1,0,1,1,2,1,1,0,1,0
1,64,0,9,9857,2,1,1,2,1,0,1,2,1,1,3,1,1,1,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,67,2,0,3652,2,1,1,2,1,0,1,2,0,4,3,2,1,1,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,78,1,9,8335,2,1,4,2,4,1,1,2,2,1,0,1,1,0,1,1
2,31,1,0,1533,0,0,1,1,1,0,1,1,1,4,3,2,1,0,1,1
2,24,2,4,2872,1,1,3,0,4,0,1,2,1,1,2,2,1,0,1,1
1,31,1,0,2462,0,0,1,1,1,0,0,1,1,4,3,2,1,0,1,1
1,31,1,0,1534,0,0,1,1,1,0,0,1,1,4,3,2,1,0,1,1
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
2,0,2,9,6614,0,1,3,1,1,1,1,2,0,4,0,1,1,0,1,1
1,68,0,2,6887,0,0,4,0,1,1,1,2,1,1,0,1,0,0,1,1
1,78,1,9,625,2,0,4,2,4,1,1,2,2,1,0,1,1,0,1,1
2,0,1,0,1453,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1
1,68,2,2,4281,0,0,4,0,1,1,0,2,1,1,0,1,0,0,1,1
2,76,1,1,2476,1,1,4,0,1,1,1,1,0,1,1,2,1,0,1,1
2,67,1,0,1820,2,0,1,2,1,0,1,2,0,4,3,2,1,1,1,1
2,76,1,1,10222,1,1,4,0,1,1,1,1,0,1,1,2,1,0,1,1
0,76,1,1,3749,1,0,4,0,1,1,1,1,0,1,1,2,1,0,1,1
2,68,2,2,2611,0,1,4,0,1,1,1,2,1,1,0,1,0,0,1,1
1,76,1,1,2579,1,0,4,0,1,1,1,1,0,1,1,2,1,0,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,67,0,0,3414,2,0,1,2,1,0,1,2,0,4,3,2,1,1,1,1
1,68,1,2,2712,0,1,4,0,1,1,1,2,1,1,0,1,0,0,1,1
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
2,68,0,2,2032,0,1,4,0,1,1,1,2,1,1,0,1,0,0,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
2,76,0,1,15653,1,1,4,0,1,1,0,1,0,1,1,2,1,0,1,1
2,68,2,2,4139,0,0,4,0,1,1,1,2,1,1,0,1,0,0,1,1
2,31,1,0,7814,0,1,1,1,1,0,1,1,1,4,3,2,1,0,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
2,31,2,0,1455,0,1,1,1,1,0,1,1,1,4,3,2,1,0,1,1
1,40,2,7,5998,1,0,4,0,3,3,1,0,1,1,2,1,1,0,1,0
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,76,1,1,8978,1,1,4,0,1,1,1,1,0,1,1,2,1,0,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,31,1,0,2329,0,0,1,1,1,0,1,1,1,4,3,2,1,0,1,1
1,6,1,7,448,1,0,4,0,4,1,0,2,1,1,2,1,0,0,0,0
2,64,1,9,1574,2,0,1,2,1,0,1,2,1,1,3,1,1,1,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
2,67,2,0,2197,2,1,1,2,1,0,1,2,0,4,3,2,1,1,1,1
2,31,1,0,2445,0,0,1,1,1,0,1,1,1,4,3,2,1,0,1,1
1,6,2,3,3384,1,0,1,0,4,0,1,2,0,1,3,1,1,0,1,0
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
2,6,1,4,1346,1,1,2,0,4,3,1,0,2,1,2,2,1,0,1,1
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
1,67,2,0,4843,2,1,1,2,1,0,1,2,0,4,3,2,1,1,1,1
1,64,1,9,3386,2,1,1,2,1,0,1,2,1,1,3,1,1,1,1,1
1,31,2,0,975,0,0,1,1,1,0,0,1,1,4,3,2,1,0,1,1
1,12,1,3,7865,1,1,4,0,4,3,1,2,2,1,3,1,1,0,1,0
1,76,2,1,1526,1,1,4,0,1,1,1,1,0,1,1,2,1,0,1,1
1,67,2,0,6331,2,1,1,2,1,0,1,2,0,4,3,2,1,1,1,1
1,64,1,9,7174,2,1,1,2,1,0,1,2,1,1,3,1,1,1,1,1
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
2,68,1,2,2507,0,1,4,0,1,1,1,2,1,1,0,1,0,0,1,1
2,64,1,9,2141,2,1,1,2,1,0,1,2,1,1,3,1,1,1,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
2,78,1,9,2515,2,0,4,2,4,1,1,2,2,1,0,1,1,0,1,1
1,78,1,9,2315,2,1,4,2,4,1,1,2,2,1,0,1,1,0,1,1
1,67,1,0,1498,2,0,1,2,1,0,0,2,0,4,3,2,1,1,1,1
2,64,1,9,1418,2,0,1,2,1,0,1,2,1,1,3,1,1,1,1,1
1,40,2,7,5998,1,0,4,0,3,3,1,0,1,1,2,1,1,0,1,0
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
1,36,0,0,7432,1,0,2,0,2,1,1,2,0,1,2,1,1,0,0,1
1,40,2,7,5998,1,0,4,0,3,3,1,0,1,1,2,1,1,0,1,0
1,40,2,7,5998,1,0,4,0,3,3,1,0,1,1,2,1,1,0,1,0
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,40,2,7,5998,1,0,4,0,3,3,1,0,1,1,2,1,1,0,1,0
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
1,9,1,4,790,0,0,4,0,3,0,1,2,1,1,1,1,1,0,0,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
2,68,2,2,1530,0,0,4,0,1,1,1,2,1,1,0,1,0,0,1,1
1,2,1,1,1437,0,1,1,0,3,0,1,0,1,4,0,1,1,0,0,1
1,78,1,9,14782,2,1,4,2,4,1,0,2,2,1,0,1,1,0,1,1
1,48,1,4,10961,0,1,1,1,2,3,1,0,1,2,2,1,1,0,1,0
2,76,1,1,10974,1,2,4,0,1,1,1,1,0,1,1,2,1,0,1,1
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
2,67,1,0,2697,2,0,1,2,1,0,1,2,0,4,3,2,1,1,1,1
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
1,40,2,7,5998,1,0,4,0,3,3,1,0,1,1,2,1,1,0,1,0
1,40,2,7,5998,1,0,4,0,3,3,1,0,1,1,2,1,1,0,1,0
2,10,2,3,2146,1,0,1,0,3,0,0,2,0,2,2,1,1,0,0,1
1,12,1,1,3386,1,1,3,0,4,3,1,2,2,1,2,1,1,0,1,0
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,67,1,0,2302,2,0,1,2,1,0,1,2,0,4,3,2,1,1,1,1
1,67,2,0,1928,2,0,1,2,1,0,1,2,0,4,3,2,1,1,1,1
1,31,0,0,6681,0,0,1,1,1,0,1,1,1,4,3,2,1,0,1,1
1,40,2,7,5998,1,0,4,0,3,3,1,0,1,1,2,1,1,0,1,0
1,40,2,7,5998,1,0,4,0,3,3,1,0,1,1,2,1,1,0,1,0
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
2,76,1,1,2051,1,0,4,0,1,1,1,1,0,1,1,2,1,0,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,76,1,1,2712,1,1,4,0,1,1,1,1,0,1,1,2,1,0,1,1
1,64,1,9,1042,2,0,1,2,1,0,1,2,1,1,3,1,1,1,1,1
1,76,1,1,4351,1,0,4,0,1,1,1,1,0,1,1,2,1,0,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
2,24,1,9,1559,1,1,4,0,4,2,1,0,1,1,2,1,1,0,1,1
1,68,1,2,3190,0,0,4,0,1,1,0,2,1,1,0,1,0,0,1,1
1,36,1,3,9034,1,0,4,1,1,3,1,2,0,1,3,1,1,0,1,0
1,39,2,4,4933,1,1,2,2,2,0,0,2,1,2,2,1,0,0,1,0
0,68,2,2,939,0,1,4,0,1,1,1,2,1,1,0,1,0,0,1,1
2,0,1,9,7824,2,0,1,0,1,0,1,1,2,4,3,1,1,0,1,1
2,15,1,1,3812,1,0,1,0,4,2,0,2,1,1,2,1,1,0,0,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,68,0,2,2862,0,1,4,0,1,1,1,2,1,1,0,1,0,0,1,1
1,40,2,7,5998,1,0,4,0,3,3,1,0,1,1,2,1,1,0,1,0
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
2,78,2,9,682,2,1,4,2,4,1,1,2,2,1,0,1,1,0,1,1
1,68,1,2,3060,0,1,4,0,1,1,1,2,1,1,0,1,0,0,1,1
2,31,2,0,2751,0,1,1,1,1,0,1,1,1,4,3,2,1,0,1,1
2,78,2,9,9566,2,0,4,2,4,1,1,2,2,1,0,1,1,0,1,1
1,67,0,0,7057,2,1,1,2,1,0,1,2,0,4,3,2,1,1,1,1
1,40,2,7,5998,1,0,4,0,3,3,1,0,1,1,2,1,1,0,1,0
2,64,1,9,2848,2,0,1,2,1,0,1,2,1,1,3,1,1,1,1,1
1,67,1,0,760,2,1,1,2,1,0,1,2,0,4,3,2,1,1,1,1
2,31,1,0,2603,0,0,1,1,1,0,1,1,1,4,3,2,1,0,1,1
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
1,31,2,0,958,0,1,1,1,1,0,1,1,1,4,3,2,1,0,1,1
1,31,2,0,5371,0,0,1,1,1,0,1,1,1,4,3,2,1,0,1,1
1,31,2,0,3878,0,0,1,1,1,0,1,1,1,4,3,2,1,0,1,1
2,78,1,9,2186,2,1,4,2,4,1,1,2,2,1,0,1,1,0,1,1
1,64,2,9,3384,2,0,1,2,1,0,1,2,1,1,3,1,1,1,1,1
2,15,1,1,3029,1,1,2,0,2,2,1,2,1,1,2,1,0,0,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,76,1,1,750,1,2,4,0,1,1,1,1,0,1,1,2,1,0,1,1
2,31,2,0,1927,0,0,1,1,1,0,1,1,1,4,3,2,1,0,1,1
2,68,2,2,5804,0,0,4,0,1,1,1,2,1,1,0,1,0,0,1,1
2,78,2,9,1316,2,0,4,2,4,1,1,2,2,1,0,1,1,0,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,64,0,9,7582,2,2,1,2,1,0,1,2,1,1,3,1,1,1,1,1
2,78,1,9,2279,2,0,4,2,4,1,1,2,2,1,0,1,1,0,1,1
1,64,1,9,1048,2,0,1,2,1,0,0,2,1,1,3,1,1,1,1,1
0,31,1,0,3049,0,0,1,1,1,0,1,1,1,4,3,2,1,0,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
0,64,1,9,4210,2,0,1,2,1,0,1,2,1,1,3,1,1,1,1,1
1,68,1,2,1203,0,1,4,0,1,1,1,2,1,1,0,1,0,0,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,12,1,4,1107,1,0,2,0,2,0,0,2,0,1,3,2,1,0,1,1
1,78,0,9,4370,2,1,4,2,4,1,1,2,2,1,0,1,1,0,1,1
1,64,1,9,12389,2,0,1,2,1,0,1,2,1,1,3,1,1,1,1,1
1,78,1,9,4308,2,0,4,2,4,1,0,2,2,1,0,1,1,0,1,1
1,78,1,9,14896,2,1,4,2,4,1,1,2,2,1,0,1,1,0,1,1
1,78,1,9,3857,2,0,4,2,4,1,1,2,2,1,0,1,1,0,1,1
1,40,2,7,5998,1,0,4,0,3,3,1,0,1,1,2,1,1,0,1,0
2,18,1,6,1943,1,0,4,0,4,0,0,2,1,1,2,1,0,0,0,0
1,76,1,1,3973,1,2,4,0,1,1,0,1,0,1,1,2,1,0,1,1
1,31,1,0,2522,0,1,1,1,1,0,1,1,1,4,3,2,1,0,1,1
2,68,1,2,5499,0,0,4,0,1,1,1,2,1,1,0,1,0,0,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,78,1,9,3500,2,0,4,2,4,1,1,2,2,1,0,1,1,0,1,1
2,68,1,2,783,0,0,4,0,1,1,1,2,1,1,0,1,0,0,1,1
1,64,1,9,4817,2,1,1,2,1,0,1,2,1,1,3,1,1,1,1,1
2,68,1,2,8133,0,0,4,0,1,1,1,2,1,1,0,1,0,0,1,1
1,31,2,0,1872,0,2,1,1,1,0,1,1,1,4,3,2,1,0,1,1
1,7,2,9,338,0,1,1,2,1,0,1,0,2,4,0,2,1,0,0,1
2,24,1,4,1311,1,1,4,0,3,1,1,2,1,1,2,1,1,0,1,1
2,67,2,0,1149,2,0,1,2,1,0,1,2,0,4,3,2,1,1,1,1
2,76,2,1,3380,1,1,4,0,1,1,1,1,0,1,1,2,1,0,1,1
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
1,31,1,0,448,0,0,1,1,1,0,0,1,1,4,3,2,1,0,1,1
2,24,2,1,3868,1,1,4,0,2,2,1,2,0,2,3,1,1,0,0,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
2,68,2,2,9566,0,0,4,0,1,1,1,2,1,1,0,1,0,0,1,1
2,64,0,9,14300,2,1,1,2,1,0,1,2,1,1,3,1,1,1,1,1
2,68,1,2,1309,0,0,4,0,1,1,1,2,1,1,0,1,0,0,1,1
1,36,0,9,2145,1,1,2,0,1,2,0,2,1,2,2,1,1,0,1,0
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,21,1,4,1835,1,0,3,0,2,0,0,2,1,2,2,1,1,0,0,0
1,40,2,7,5998,1,0,4,0,3,3,1,0,1,1,2,1,1,0,1,0
2,64,2,9,12680,2,1,1,2,1,0,1,2,1,1,3,1,1,1,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
2,68,0,2,1591,0,1,4,0,1,1,1,2,1,1,0,1,0,0,1,1
2,12,1,7,719,1,1,4,0,4,2,1,0,1,1,1,2,0,0,1,0
0,67,2,0,3148,2,0,1,2,1,0,1,2,0,4,3,2,1,1,1,1
1,78,2,9,1928,2,0,4,2,4,1,1,2,2,1,0,1,1,0,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
2,78,2,9,1592,2,1,4,2,4,1,1,2,2,1,0,1,1,0,1,1
2,67,1,0,1766,2,0,1,2,1,0,0,2,0,4,3,2,1,1,1,1
0,76,1,1,1494,1,0,4,0,1,1,1,1,0,1,1,2,1,0,1,1
1,31,1,0,685,0,1,1,1,1,0,0,1,1,4,3,2,1,0,1,1
2,9,1,3,2301,1,0,2,0,4,1,0,2,0,1,2,1,1,0,0,1
2,68,1,2,3757,0,1,4,0,1,1,1,2,1,1,0,1,0,0,1,1
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
2,31,1,0,2507,0,1,1,1,1,0,1,1,1,4,3,2,1,0,1,1
1,64,1,9,2606,2,0,1,2,1,0,1,2,1,1,3,1,1,1,1,1
2,76,2,1,5711,1,1,4,0,1,1,1,1,0,1,1,2,1,0,1,1
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
2,31,2,0,11054,0,0,1,1,1,0,1,1,1,4,3,2,1,0,1,1
2,31,2,0,2404,0,0,1,1,1,0,1,1,1,4,3,2,1,0,1,1
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
1,0,0,9,2899,1,1,1,1,3,0,1,2,2,4,2,2,1,1,1,1
1,76,1,1,2039,1,0,4,0,1,1,0,1,0,1,1,2,1,0,1,1
0,68,1,2,1905,0,1,4,0,1,1,1,2,1,1,0,1,0,0,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
2,18,1,3,1984,1,0,4,0,4,3,1,0,2,2,2,1,0,0,1,1
1,64,1,9,1823,2,2,1,2,1,0,1,2,1,1,3,1,1,1,1,1
1,76,1,1,4221,1,0,4,0,1,1,1,1,0,1,1,2,1,0,1,1
1,78,1,9,951,2,0,4,2,4,1,1,2,2,1,0,1,1,0,1,1
1,31,2,0,3124,0,0,1,1,1,0,1,1,1,4,3,2,1,0,1,1
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
2,68,0,2,8613,0,0,4,0,1,1,1,2,1,1,0,1,0,0,1,1
1,67,0,0,1965,2,0,1,2,1,0,1,2,0,4,3,2,1,1,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,40,2,7,5998,1,0,4,0,3,3,1,0,1,1,2,1,1,0,1,0
2,18,2,3,3780,1,0,3,0,2,2,1,2,1,2,3,1,1,0,1,1
0,64,2,9,1323,2,1,1,2,1,0,1,2,1,1,3,1,1,1,1,1
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
1,31,1,0,3857,0,0,1,1,1,0,1,1,1,4,3,2,1,0,1,1
0,31,1,0,2100,0,0,1,1,1,0,1,1,1,4,3,2,1,0,1,1
2,31,1,0,1204,0,0,1,1,1,0,1,1,1,4,3,2,1,0,1,1
2,31,2,0,1185,0,0,1,1,1,0,1,1,1,4,3,2,1,0,1,1
1,36,0,9,9857,1,1,1,0,3,1,1,2,1,2,1,2,1,0,1,1
1,67,2,0,3394,2,2,1,2,1,0,1,2,0,4,3,2,1,1,1,1
1,40,2,7,5998,1,0,4,0,3,3,1,0,1,1,2,1,1,0,1,0
2,78,1,9,428,2,1,4,2,4,1,1,2,2,1,0,1,1,0,1,1
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
2,68,1,2,1574,0,0,4,0,1,1,1,2,1,1,0,1,0,0,1,1
2,67,2,0,6110,2,0,1,2,1,0,1,2,0,4,3,2,1,1,1,1
1,24,1,3,2828,0,0,4,0,4,0,0,1,1,1,2,1,1,0,1,1
0,78,2,9,1271,2,0,4,2,4,1,1,2,2,1,0,1,1,0,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,0,1,4,11560,2,0,1,2,3,0,1,2,2,4,3,1,1,1,0,1
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
1,68,1,2,4796,0,1,4,0,1,1,1,2,1,1,0,1,0,0,1,1
1,64,0,9,6681,2,0,1,2,1,0,1,2,1,1,3,1,1,1,1,1
2,76,2,1,5103,1,0,4,0,1,1,1,1,0,1,1,2,1,0,1,1
1,78,1,9,3446,2,1,4,2,4,1,1,2,2,1,0,1,1,0,1,1
1,40,2,7,5998,1,0,4,0,3,3,1,0,1,1,2,1,1,0,1,0
2,31,1,0,1469,0,1,1,1,1,0,1,1,1,4,3,2,1,0,1,1
2,76,1,1,2613,1,0,4,0,1,1,1,1,0,1,1,2,1,0,1,1
1,31,1,0,2118,0,0,1,1,1,0,1,1,1,4,3,2,1,0,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,76,1,1,1372,1,1,4,0,1,1,1,1,0,1,1,2,1,0,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,0,1,9,741,1,2,1,1,1,0,0,2,0,4,3,1,1,0,1,1
1,76,2,1,1288,1,1,4,0,1,1,1,1,0,1,1,2,1,0,1,1
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
1,68,2,2,1361,0,0,4,0,1,1,1,2,1,1,0,1,0,0,1,1
1,40,2,7,5998,1,0,4,0,3,3,1,0,1,1,2,1,1,0,1,0
2,3,1,0,2507,2,1,4,2,4,2,1,0,0,4,0,1,0,0,0,1
1,78,1,9,1514,2,0,4,2,4,1,0,2,2,1,0,1,1,0,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
1,48,1,1,10297,1,1,4,0,4,3,1,1,2,3,2,2,1,0,1,0
2,78,2,9,3485,2,0,4,2,4,1,1,2,2,1,0,1,1,0,1,1
1,40,2,7,5998,1,0,4,0,3,3,1,0,1,1,2,1,1,0,1,0
2,64,1,9,2255,2,0,1,2,1,0,1,2,1,1,3,1,1,1,1,1
2,78,2,9,936,2,1,4,2,4,1,1,2,2,1,0,1,1,0,1,1
1,15,1,6,1514,1,0,4,2,2,0,0,2,1,1,2,1,1,0,1,1
1,12,1,6,639,1,0,4,0,2,2,1,2,1,1,2,1,0,0,1,0
1,31,1,0,2329,0,0,1,1,1,0,1,1,1,4,3,2,1,0,1,1
1,26,1,1,7966,1,0,2,0,3,2,1,2,1,2,2,1,0,0,1,1
2,64,2,9,629,2,1,1,2,1,0,1,2,1,1,3,1,1,1,1,1
1,7,1,4,2329,1,0,1,2,1,0,1,2,1,1,2,1,0,0,0,1
1,67,2,0,5998,2,0,1,2,1,0,1,2,0,4,3,2,1,1,1,1
2,68,1,2,1595,0,1,4,0,1,1,1,2,1,1,0,1,0,0,1,1
2,68,1,2,1473,0,0,4,0,1,1,1,2,1,1,0,1,0,0,1,1
1,40,2,7,5998,1,0,4,0,3,3,1,0,1,1,2,1,1,0,1,0
1,68,2,2,2122,0,0,4,0,1,1,1,2,1,1,0,1,0,0,1,1
2,0,1,0,640,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
2,78,1,9,3812,2,0,4,2,4,1,0,2,2,1,0,1,1,0,1,1
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
1,64,1,9,7308,2,2,1,2,1,0,1,2,1,1,3,1,1,1,1,1
2,67,1,0,1300,2,1,1,2,1,0,1,2,0,4,3,2,1,1,1,1
1,0,2,9,5234,0,2,3,1,1,1,1,2,0,4,0,1,0,0,1,1
1,72,1,4,5595,1,0,2,0,2,2,0,2,1,1,2,1,0,0,1,0
1,67,2,0,2348,2,0,1,2,1,0,1,2,0,4,3,2,1,1,1,1
1,40,2,7,5998,1,0,4,0,3,3,1,0,1,1,2,1,1,0,1,0
1,40,2,7,5998,1,0,4,0,3,3,1,0,1,1,2,1,1,0,1,0
