age,capital-gain,capital-loss,decision,education,education-num,hours-per-week,marital-status,native-country,occupation,output,race,relationship,sex,workclass
81,7500,2504,0,Some-college,9,78,Divorced,France,Craft-repair,0.49100846944659376,White,Husband,Female,Self-emp-not-inc
81,7500,2504,1,Some-college,9,78,Divorced,France,Craft-repair,0.5838132314137379,White,Husband,Male,Self-emp-not-inc
83,7500,2722,0,HS-grad,9,80,Divorced,Laos,Sales,0.4446231062638557,Asian-Pac-Islander,Husband,Female,Self-emp-not-inc
83,7500,2722,1,HS-grad,9,80,Divorced,Laos,Sales,0.5409773858057234,Asian-Pac-Islander,Husband,Male,Self-emp-not-inc
81,7500,1197,0,Some-college,13,78,Divorced,France,Craft-repair,0.4840149493817021,White,Husband,Female,Self-emp-not-inc
81,7500,1197,1,Some-college,13,78,Divorced,France,Craft-repair,0.5774463215339017,White,Husband,Male,Self-emp-not-inc
83,7500,1415,0,HS-grad,13,80,Divorced,Laos,Sales,0.4249266578404021,Asian-Pac-Islander,Husband,Female,Self-emp-not-inc
83,7500,1415,1,HS-grad,13,80,Divorced,Laos,Sales,0.5178791237543271,Asian-Pac-Islander,Husband,Male,Self-emp-not-inc
79,7500,762,0,Bachelors,13,76,Married-civ-spouse,Portugal,Tech-support,0.4771798648741321,White,Husband,Female,Private
79,7500,762,1,Bachelors,13,76,Married-civ-spouse,Portugal,Tech-support,0.57119319060619,White,Husband,Male,Private
81,7500,762,0,Some-college,13,78,Married-civ-spouse,France,Craft-repair,0.43669751188193423,White,Husband,Female,Private
81,7500,762,1,Some-college,13,78,Married-civ-spouse,France,Craft-repair,0.5317865735688078,White,Husband,Male,Private
79,7500,1851,0,Bachelors,9,76,Married-civ-spouse,Portugal,Tech-support,0.4663937432791137,White,Husband,Female,Private
79,7500,1851,1,Bachelors,9,76,Married-civ-spouse,Portugal,Tech-support,0.5612623950550724,White,Husband,Male,Private
81,7500,1851,0,Some-college,9,78,Married-civ-spouse,France,Craft-repair,0.4281556601045387,White,Husband,Female,Private
81,7500,1851,1,Some-college,9,78,Married-civ-spouse,France,Craft-repair,0.5217073462964709,White,Husband,Male,Private
97,7500,3158,0,Doctorate,11,97,Married-spouse-absent,Peru,Protective-serv,0.4653421669509955,Black,Own-child,Female,State-gov
97,7500,3158,1,Doctorate,11,97,Married-spouse-absent,Peru,Protective-serv,0.5602902246546712,Black,Own-child,Male,State-gov
93,7500,1415,0,Masters,13,92,Widowed,Thailand,Farming-fishing,0.4948094364705931,Other,Own-child,Female,Local-gov
93,7500,1415,1,Masters,13,92,Widowed,Thailand,Farming-fishing,0.5872605339390171,Other,Own-child,Male,Local-gov
95,7500,1633,0,10th,14,95,Married-spouse-absent,El-Salvador,Transport-moving,0.46714540826589357,Other,Own-child,Female,State-gov
95,7500,1633,1,10th,14,95,Married-spouse-absent,El-Salvador,Transport-moving,0.5619571832825548,Other,Own-child,Male,State-gov
97,7500,1851,0,Doctorate,15,97,Married-spouse-absent,Peru,Protective-serv,0.4405650866986283,Black,Own-child,Female,State-gov
97,7500,1851,1,Doctorate,15,97,Married-spouse-absent,Peru,Protective-serv,0.5363271275039355,Black,Own-child,Male,State-gov
83,2500,2722,0,HS-grad,13,80,Divorced,Laos,Sales,0.45888107461736827,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
83,2500,2722,1,HS-grad,13,80,Divorced,Laos,Sales,0.554299511709247,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
85,2500,2940,0,Prof-school,13,83,Never-married,Taiwan,Exec-managerial,0.4191197370581131,Asian-Pac-Islander,Own-child,Female,Self-emp-inc
85,2500,2940,1,Prof-school,13,83,Never-married,Taiwan,Exec-managerial,0.5109115173202551,Asian-Pac-Islander,Own-child,Male,Self-emp-inc
81,2500,3375,0,Some-college,9,78,Divorced,France,Craft-repair,0.4767769708352536,White,Own-child,Female,Self-emp-not-inc
81,2500,3375,1,Some-college,9,78,Divorced,France,Craft-repair,0.5708235492873877,White,Own-child,Male,Self-emp-not-inc
83,2500,3593,0,HS-grad,9,80,Divorced,Laos,Sales,0.41923927986910625,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
83,2500,3593,1,HS-grad,9,80,Divorced,Laos,Sales,0.511064193551223,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
97,2500,3158,0,Doctorate,15,97,Married-spouse-absent,Peru,Protective-serv,0.47969068034165324,Black,Wife,Female,State-gov
97,2500,3158,1,Doctorate,15,97,Married-spouse-absent,Peru,Protective-serv,0.5734937457123986,Black,Wife,Male,State-gov
95,2500,3811,0,10th,11,95,Married-spouse-absent,El-Salvador,Transport-moving,0.4976517672650523,Other,Wife,Female,State-gov
95,2500,3811,1,10th,11,95,Married-spouse-absent,El-Salvador,Transport-moving,0.5898327454544027,Other,Wife,Male,State-gov
97,2500,4029,0,Doctorate,11,97,Married-spouse-absent,Peru,Protective-serv,0.4511951407944461,Black,Wife,Female,State-gov
97,2500,4029,1,Doctorate,11,97,Married-spouse-absent,Peru,Protective-serv,0.5471356182365674,Black,Wife,Male,State-gov
81,2500,326,0,Some-college,9,78,Divorced,Nicaragua,Craft-repair,0.48193561590188894,White,Wife,Female,Self-emp-not-inc
81,2500,326,1,Some-college,9,78,Divorced,Nicaragua,Craft-repair,0.5755473391239325,White,Wife,Male,Self-emp-not-inc
81,2500,326,0,Some-college,9,78,Divorced,Ireland,Craft-repair,0.43358283136367554,White,Wife,Female,Self-emp-not-inc
81,2500,326,1,Some-college,9,78,Divorced,Ireland,Craft-repair,0.5281192985662354,White,Wife,Male,Self-emp-not-inc
83,7500,3593,0,HS-grad,5,80,Divorced,Scotland,Sales,0.4402796970179726,Asian-Pac-Islander,Husband,Female,Self-emp-not-inc
83,7500,3593,1,HS-grad,5,80,Divorced,Scotland,Sales,0.5359926361540772,Asian-Pac-Islander,Husband,Male,Self-emp-not-inc
97,7500,4029,0,Doctorate,7,97,Married-spouse-absent,Hong,Protective-serv,0.4736609042379747,Black,Own-child,Female,State-gov
97,7500,4029,1,Doctorate,7,97,Married-spouse-absent,Hong,Protective-serv,0.5679617625357607,Black,Own-child,Male,State-gov
89,7500,1197,0,7th-8th,4,88,Separated,El-Salvador,Machine-op-inspct,0.45181203212425164,Amer-Indian-Eskimo,Own-child,Female,Federal-gov
89,7500,1197,1,7th-8th,4,88,Separated,El-Salvador,Machine-op-inspct,0.5477121346907898,Amer-Indian-Eskimo,Own-child,Male,Federal-gov
81,2500,2504,0,Some-college,1,78,Divorced,Nicaragua,Craft-repair,0.4603690573423967,White,Wife,Female,Self-emp-not-inc
81,2500,2504,1,Some-college,1,78,Divorced,Nicaragua,Craft-repair,0.5556815886912793,White,Wife,Male,Self-emp-not-inc
79,2500,108,0,Bachelors,5,76,Married-civ-spouse,El-Salvador,Tech-support,0.41132877550019636,White,Wife,Female,Private
79,2500,108,1,Bachelors,5,76,Married-civ-spouse,El-Salvador,Tech-support,0.5009367489040034,White,Wife,Male,Private
81,2500,1197,0,Some-college,5,78,Divorced,Guatemala,Craft-repair,0.482580303050045,White,Wife,Female,Self-emp-not-inc
81,2500,1197,1,Some-college,5,78,Divorced,Guatemala,Craft-repair,0.5761362210345099,White,Wife,Male,Self-emp-not-inc
83,2500,1415,0,HS-grad,5,80,Divorced,Nicaragua,Sales,0.41775869355573897,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
83,2500,1415,1,HS-grad,5,80,Divorced,Nicaragua,Sales,0.5091732205815039,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
81,7500,3375,0,Some-college,5,78,Divorced,Ireland,Craft-repair,0.45733475745663194,White,Husband,Female,Self-emp-not-inc
81,7500,3375,1,Some-college,5,78,Divorced,Ireland,Craft-repair,0.5528614683448337,White,Husband,Male,Self-emp-not-inc
97,7500,4029,0,Doctorate,7,97,Married-spouse-absent,Columbia,Protective-serv,0.4270456815511286,Black,Own-child,Female,State-gov
97,7500,4029,1,Doctorate,7,97,Married-spouse-absent,Columbia,Protective-serv,0.5203921821593388,Black,Own-child,Male,State-gov
87,7500,980,0,Assoc-voc,3,85,Never-married,Laos,Prof-specialty,0.48390606154984245,Amer-Indian-Eskimo,Wife,Female,Self-emp-inc
87,7500,980,1,Assoc-voc,3,85,Never-married,Laos,Prof-specialty,0.5773470095635113,Amer-Indian-Eskimo,Wife,Male,Self-emp-inc
79,2500,2286,0,Bachelors,1,76,Married-civ-spouse,Portugal,Tech-support,0.49252430712333006,White,Wife,Female,Private
79,2500,2286,1,Bachelors,1,76,Married-civ-spouse,Portugal,Tech-support,0.585189272559196,White,Wife,Male,Private
81,2500,2504,0,Some-college,1,78,Divorced,Ireland,Craft-repair,0.41657363686949167,White,Wife,Female,Self-emp-not-inc
81,2500,2504,1,Some-college,1,78,Divorced,Ireland,Craft-repair,0.5076581510760779,White,Wife,Male,Self-emp-not-inc
81,2500,1197,0,Some-college,5,78,Divorced,Ireland,Craft-repair,0.43612271201632635,White,Wife,Female,Self-emp-not-inc
81,2500,1197,1,Some-college,5,78,Divorced,Ireland,Craft-repair,0.5311105088380308,White,Wife,Male,Self-emp-not-inc
93,7500,3158,0,Assoc-voc,11,60,Never-married,Columbia,Prof-specialty,0.4927127660386507,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
93,7500,3158,1,Assoc-voc,11,60,Never-married,Columbia,Prof-specialty,0.5853603959401331,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
95,7500,3375,0,7th-8th,12,63,Separated,Guatemala,Machine-op-inspct,0.4699574817976818,Amer-Indian-Eskimo,Husband,Female,Federal-gov
95,7500,3375,1,7th-8th,12,63,Separated,Guatemala,Machine-op-inspct,0.5645522187701373,Amer-Indian-Eskimo,Husband,Male,Federal-gov
95,7500,3375,0,12th,13,65,Widowed,Nicaragua,Adm-clerical,0.44732666272533445,Amer-Indian-Eskimo,Husband,Female,Local-gov
95,7500,3375,1,12th,13,65,Widowed,Nicaragua,Adm-clerical,0.5435146367004738,Amer-Indian-Eskimo,Husband,Male,Local-gov
96,7500,3593,0,Masters,13,67,Widowed,Thailand,Farming-fishing,0.4286735718051585,Other,Husband,Female,Local-gov
96,7500,3593,1,Masters,13,67,Widowed,Thailand,Farming-fishing,0.5223204055303491,Other,Husband,Male,Local-gov
97,7500,3811,0,10th,14,70,Married-spouse-absent,El-Salvador,Transport-moving,0.41082231816286785,Other,Husband,Female,State-gov
97,7500,3811,1,10th,14,70,Married-spouse-absent,El-Salvador,Transport-moving,0.5002867499685624,Other,Husband,Male,State-gov
84,7500,3375,0,12th,13,65,Widowed,Nicaragua,Adm-clerical,0.49633306574490804,Amer-Indian-Eskimo,Husband,Female,Local-gov
84,7500,3375,1,12th,13,65,Widowed,Nicaragua,Adm-clerical,0.5886399884161512,Amer-Indian-Eskimo,Husband,Male,Local-gov
85,7500,3593,0,Masters,13,67,Widowed,Thailand,Farming-fishing,0.4735669167153519,Other,Husband,Female,Local-gov
85,7500,3593,1,Masters,13,67,Widowed,Thailand,Farming-fishing,0.567875386288324,Other,Husband,Male,Local-gov
86,7500,3811,0,10th,14,70,Married-spouse-absent,El-Salvador,Transport-moving,0.4509101484185217,Other,Husband,Female,State-gov
86,7500,3811,1,10th,14,70,Married-spouse-absent,El-Salvador,Transport-moving,0.546869243163779,Other,Husband,Male,State-gov
87,7500,4029,0,Doctorate,15,72,Married-spouse-absent,Peru,Protective-serv,0.4315279168938078,Black,Husband,Female,State-gov
87,7500,4029,1,Doctorate,15,72,Married-spouse-absent,Peru,Protective-serv,0.5256948449173868,Black,Husband,Male,State-gov
79,7500,108,0,Bachelors,13,51,Married-civ-spouse,Portugal,Tech-support,0.46576017323330493,White,Husband,Female,Private
79,7500,108,1,Bachelors,13,51,Married-civ-spouse,Portugal,Tech-support,0.5606769811559725,White,Husband,Male,Private
81,7500,326,0,Some-college,13,53,Divorced,France,Craft-repair,0.42454671626140217,White,Husband,Female,Self-emp-not-inc
81,7500,326,1,Some-college,13,53,Divorced,France,Craft-repair,0.5174281866277674,White,Husband,Male,Self-emp-not-inc
79,7500,1197,0,Bachelors,9,51,Married-civ-spouse,Portugal,Tech-support,0.45500753242755154,White,Husband,Female,Private
79,7500,1197,1,Bachelors,9,51,Married-civ-spouse,Portugal,Tech-support,0.550694215043613,White,Husband,Male,Private
95,7500,762,0,10th,15,70,Married-spouse-absent,Peru,Transport-moving,0.4681210523749045,Other,Own-child,Female,State-gov
95,7500,762,1,10th,15,70,Married-spouse-absent,Peru,Transport-moving,0.5628581744552195,Other,Own-child,Male,State-gov
97,7500,1851,0,Doctorate,11,72,Married-spouse-absent,Hong,Protective-serv,0.42574963865480286,Black,Own-child,Female,State-gov
97,7500,1851,1,Doctorate,11,72,Married-spouse-absent,Hong,Protective-serv,0.518855803674788,Black,Own-child,Male,State-gov
97,7500,1851,0,Doctorate,15,72,Married-spouse-absent,Columbia,Protective-serv,0.48861921603075065,Black,Own-child,Female,State-gov
97,7500,1851,1,Doctorate,15,72,Married-spouse-absent,Columbia,Protective-serv,0.5816413641934741,Black,Own-child,Male,State-gov
93,2500,3593,0,Masters,13,67,Widowed,Trinadad&Tobago,Farming-fishing,0.43484042504708204,Other,Own-child,Female,Local-gov
93,2500,3593,1,Masters,13,67,Widowed,Trinadad&Tobago,Farming-fishing,0.5296008450184188,Other,Own-child,Male,Local-gov
83,2500,544,0,HS-grad,10,55,Divorced,Scotland,Sales,0.4937835703333025,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
83,2500,544,1,HS-grad,10,55,Divorced,Scotland,Sales,0.5863311602277959,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
85,2500,762,0,Prof-school,11,58,Never-married,Thailand,Exec-managerial,0.4175582803816136,Asian-Pac-Islander,Wife,Female,Self-emp-inc
85,2500,762,1,Prof-school,11,58,Never-married,Thailand,Exec-managerial,0.5089170544469919,Asian-Pac-Islander,Wife,Male,Self-emp-inc
91,2500,3375,0,12th,13,65,Widowed,Ecuador,Adm-clerical,0.4644530709922428,Amer-Indian-Eskimo,Own-child,Female,Local-gov
91,2500,3375,1,12th,13,65,Widowed,Ecuador,Adm-clerical,0.559467693218517,Amer-Indian-Eskimo,Own-child,Male,Local-gov
83,2500,544,0,HS-grad,10,55,Divorced,France,Sales,0.44296976578209013,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
83,2500,544,1,HS-grad,10,55,Divorced,France,Sales,0.5391432379835656,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
79,7500,2286,0,Bachelors,5,51,Married-civ-spouse,Guatemala,Tech-support,0.4954288773588523,White,Husband,Female,Private
79,7500,2286,1,Bachelors,5,51,Married-civ-spouse,Guatemala,Tech-support,0.587821785309612,White,Husband,Male,Private
81,7500,2504,0,Some-college,5,53,Divorced,Nicaragua,Craft-repair,0.44397080403700645,White,Husband,Female,Self-emp-not-inc
81,7500,2504,1,Some-college,5,53,Divorced,Nicaragua,Craft-repair,0.5403138002220091,White,Husband,Male,Self-emp-not-inc
79,7500,3375,0,7th-8th,1,51,Married-civ-spouse,El-Salvador,Tech-support,0.43351013852043563,White,Husband,Female,Private
79,7500,3375,1,7th-8th,1,51,Married-civ-spouse,El-Salvador,Tech-support,0.5280333205227601,White,Husband,Male,Private
79,7500,3375,0,Bachelors,1,64,Married-civ-spouse,El-Salvador,Tech-support,0.4607327790050491,White,Husband,Female,Private
79,7500,3375,1,Bachelors,1,64,Married-civ-spouse,El-Salvador,Tech-support,0.5560193215116965,White,Husband,Male,Private
81,7500,3375,0,Some-college,1,65,Divorced,El-Salvador,Craft-repair,0.4107540625296406,White,Husband,Female,Self-emp-not-inc
81,7500,3375,1,Some-college,1,65,Divorced,El-Salvador,Craft-repair,0.5001987499895321,White,Husband,Male,Self-emp-not-inc
81,7500,3375,0,Some-college,1,52,Divorced,El-Salvador,Craft-repair,0.4508764763780153,White,Husband,Female,Self-emp-not-inc
81,7500,3375,1,Some-college,1,52,Divorced,El-Salvador,Craft-repair,0.5468377719606886,White,Husband,Male,Self-emp-not-inc
79,7500,3375,0,Bachelors,1,51,Married-civ-spouse,Guatemala,Tech-support,0.4846126104945929,White,Husband,Female,Private
79,7500,3375,1,Bachelors,1,51,Married-civ-spouse,Guatemala,Tech-support,0.5779915715486001,White,Husband,Male,Private
81,7500,3375,0,Some-college,1,53,Divorced,Guatemala,Craft-repair,0.4193512837728671,White,Husband,Female,Self-emp-not-inc
81,7500,3375,1,Some-college,1,53,Divorced,Guatemala,Craft-repair,0.5112071226205993,White,Husband,Male,Self-emp-not-inc
95,7500,2940,0,10th,7,70,Married-spouse-absent,Peru,Transport-moving,0.4466394768495009,Other,Own-child,Female,State-gov
95,7500,2940,1,10th,7,70,Married-spouse-absent,Peru,Transport-moving,0.542870231720856,Other,Own-child,Male,State-gov
97,7500,4029,0,Doctorate,3,72,Married-spouse-absent,Holand-Netherlands,Protective-serv,0.4108235284001128,Black,Own-child,Female,State-gov
97,7500,4029,1,Doctorate,3,72,Married-spouse-absent,Holand-Netherlands,Protective-serv,0.5002879999681495,Black,Own-child,Male,State-gov
95,7500,3811,0,10th,3,70,Married-spouse-absent,Thailand,Transport-moving,0.4809499757953444,Other,Own-child,Female,State-gov
95,7500,3811,1,10th,3,70,Married-spouse-absent,Thailand,Transport-moving,0.574646137946851,Other,Own-child,Male,State-gov
91,7500,1197,0,12th,5,65,Widowed,El-Salvador,Adm-clerical,0.4635821053765602,Amer-Indian-Eskimo,Own-child,Female,Local-gov
91,7500,1197,1,12th,5,65,Widowed,El-Salvador,Adm-clerical,0.5586611081163606,Amer-Indian-Eskimo,Own-child,Male,Local-gov
79,2500,2286,0,Bachelors,1,51,Married-civ-spouse,Guatemala,Tech-support,0.41656002669073194,White,Wife,Female,Private
79,2500,2286,1,Bachelors,1,51,Married-civ-spouse,Guatemala,Tech-support,0.6252020976317968,White,Wife,Male,Private
81,2500,2504,0,Some-college,1,53,Divorced,Nicaragua,Craft-repair,0.45920091380557193,White,Wife,Female,Self-emp-not-inc
81,2500,2504,1,Some-college,1,53,Divorced,Nicaragua,Craft-repair,0.6411449463434284,White,Wife,Male,Self-emp-not-inc
83,2500,2722,0,HS-grad,2,55,Divorced,Scotland,Sales,0.47216979362492434,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
83,2500,2722,1,HS-grad,2,55,Divorced,Scotland,Sales,0.5665900550322522,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
79,2500,108,0,Bachelors,5,51,Married-civ-spouse,Guatemala,Tech-support,0.35562455312113705,White,Wife,Female,Private
79,2500,108,1,Bachelors,5,51,Married-civ-spouse,Guatemala,Tech-support,0.5664377979770361,White,Wife,Male,Private
79,7500,2286,0,Bachelors,5,51,Married-civ-spouse,Portugal,Tech-support,0.4442964373567301,White,Husband,Female,Private
79,7500,2286,1,Bachelors,5,51,Married-civ-spouse,Portugal,Tech-support,0.5406704457235213,White,Husband,Male,Private
79,7500,3375,0,Bachelors,1,51,Married-civ-spouse,Portugal,Tech-support,0.43570076017984566,White,Husband,Female,Private
79,7500,3375,1,Bachelors,1,51,Married-civ-spouse,Portugal,Tech-support,0.5306139081166051,White,Husband,Male,Private
95,7500,3811,0,10th,6,70,Married-spouse-absent,Haiti,Transport-moving,0.4998225000074564,Other,Own-child,Female,State-gov
95,7500,3811,1,10th,6,70,Married-spouse-absent,Haiti,Transport-moving,0.5917936008209835,Other,Own-child,Male,State-gov
97,7500,4029,0,Doctorate,7,72,Married-spouse-absent,Columbia,Protective-serv,0.46702269241217587,Black,Own-child,Female,State-gov
97,7500,4029,1,Doctorate,7,72,Married-spouse-absent,Columbia,Protective-serv,0.5618439458558282,Black,Own-child,Male,State-gov
89,7500,1197,0,7th-8th,4,63,Separated,Ecuador,Machine-op-inspct,0.49575585193635296,Amer-Indian-Eskimo,Own-child,Female,Federal-gov
89,7500,1197,1,7th-8th,4,63,Separated,Ecuador,Machine-op-inspct,0.5881178286241089,Amer-Indian-Eskimo,Own-child,Male,Federal-gov
91,7500,1197,0,12th,5,65,Widowed,Ecuador,Adm-clerical,0.4191019647010898,Amer-Indian-Eskimo,Own-child,Female,Local-gov
91,7500,1197,1,12th,5,65,Widowed,Ecuador,Adm-clerical,0.5108890280136938,Amer-Indian-Eskimo,Own-child,Male,Local-gov
83,2500,2722,0,HS-grad,2,55,Divorced,France,Sales,0.42586919707959664,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
83,2500,2722,1,HS-grad,2,55,Divorced,France,Sales,0.5189976002048445,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
79,2500,108,0,Bachelors,5,51,Married-civ-spouse,Portugal,Tech-support,0.4257386367817922,White,Wife,Female,Private
79,2500,108,1,Bachelors,5,51,Married-civ-spouse,Portugal,Tech-support,0.518842572505259,White,Wife,Male,Private
79,2500,1197,0,Bachelors,1,51,Married-civ-spouse,Portugal,Tech-support,0.41725236231874957,White,Wife,Female,Private
79,2500,1197,1,Bachelors,1,51,Married-civ-spouse,Portugal,Tech-support,0.5085261734350132,White,Wife,Male,Private
75,12500,3811,1,10th,14,95,Married-AF-spouse,El-Salvador,Transport-moving,0.5061336922883726,Other,Unmarried,Female,State-gov
75,12500,3811,0,10th,14,95,Married-AF-spouse,El-Salvador,Transport-moving,0.11426191283431938,Other,Unmarried,Male,State-gov
76,12500,4029,1,Doctorate,15,97,Married-AF-spouse,Peru,Protective-serv,0.585969718874372,Black,Unmarried,Female,State-gov
76,12500,4029,0,Doctorate,15,97,Married-AF-spouse,Peru,Protective-serv,0.134917779833663,Black,Unmarried,Male,State-gov
71,12500,4029,1,10th,7,97,Married-AF-spouse,Peru,Transport-moving,0.5027554721044643,Other,Unmarried,Female,State-gov
71,12500,4029,0,10th,7,97,Married-AF-spouse,Peru,Transport-moving,0.11746790594152556,Other,Unmarried,Male,State-gov
72,12500,4247,1,Doctorate,7,98,Married-AF-spouse,Hong,Protective-serv,0.571955982542216,Black,Unmarried,Female,State-gov
72,12500,4247,0,Doctorate,7,98,Married-AF-spouse,Hong,Protective-serv,0.11864715984742275,Black,Unmarried,Male,State-gov
75,12500,3811,1,10th,6,85,Married-AF-spouse,El-Salvador,Transport-moving,0.5966237666094774,Other,Unmarried,Female,State-gov
75,12500,3811,0,10th,6,85,Married-AF-spouse,El-Salvador,Transport-moving,0.1274542068012207,Other,Unmarried,Male,State-gov
76,12500,4029,1,Doctorate,7,86,Married-AF-spouse,Peru,Protective-serv,0.6600403420525802,Black,Unmarried,Female,State-gov
76,12500,4029,0,Doctorate,7,86,Married-AF-spouse,Peru,Protective-serv,0.17386400351545186,Black,Unmarried,Male,State-gov
76,12500,1851,1,Doctorate,15,86,Married-AF-spouse,Hong,Protective-serv,0.5498245916649046,Black,Unmarried,Female,State-gov
76,12500,1851,0,Doctorate,15,86,Married-AF-spouse,Hong,Protective-serv,0.11833276523554483,Black,Unmarried,Male,State-gov
72,12500,2069,1,Doctorate,7,86,Married-AF-spouse,Hong,Protective-serv,0.5380097759215281,Black,Unmarried,Female,State-gov
72,12500,2069,0,Doctorate,7,86,Married-AF-spouse,Hong,Protective-serv,0.12781540705500452,Black,Unmarried,Male,State-gov
69,12500,2722,0,HS-grad,10,80,Widowed,Laos,Sales,0.4858367899456144,Asian-Pac-Islander,Not-in-family,Female,Self-emp-not-inc
69,12500,2722,1,HS-grad,10,80,Widowed,Laos,Sales,0.5791080682549927,Asian-Pac-Islander,Not-in-family,Male,Self-emp-not-inc
70,12500,2940,0,Prof-school,11,83,Married-spouse-absent,Taiwan,Exec-managerial,0.4318367907513557,Asian-Pac-Islander,Not-in-family,Female,Self-emp-inc
70,12500,2940,1,Prof-school,11,83,Married-spouse-absent,Taiwan,Exec-managerial,0.5260596152307845,Asian-Pac-Islander,Not-in-family,Male,Self-emp-inc
68,12500,3375,0,Bachelors,1,89,Widowed,Guatemala,Tech-support,0.4117087418876094,White,Not-in-family,Female,Private
68,12500,3375,1,Bachelors,1,89,Widowed,Guatemala,Tech-support,0.5014244961458848,White,Not-in-family,Male,Private
68,12500,2286,0,Bachelors,5,89,Widowed,Guatemala,Tech-support,0.4201633163080418,White,Not-in-family,Female,Private
68,12500,2286,1,Bachelors,5,89,Widowed,Guatemala,Tech-support,0.5122145693145694,White,Not-in-family,Male,Private
68,12500,3375,0,Some-college,5,90,Widowed,Ireland,Craft-repair,0.49671704717847476,White,Not-in-family,Female,Self-emp-not-inc
68,12500,3375,1,Some-college,5,90,Widowed,Ireland,Craft-repair,0.5889876613818731,White,Not-in-family,Male,Self-emp-not-inc
69,12500,3593,0,HS-grad,5,91,Widowed,France,Sales,0.4532348362586019,Asian-Pac-Islander,Not-in-family,Female,Self-emp-not-inc
69,12500,3593,1,HS-grad,5,91,Widowed,France,Sales,0.5490408282482205,Asian-Pac-Islander,Not-in-family,Male,Self-emp-not-inc
70,12500,3593,0,Prof-school,5,92,Married-spouse-absent,Dominican-Republic,Exec-managerial,0.41700898651669627,Asian-Pac-Islander,Not-in-family,Female,Self-emp-inc
70,12500,3593,1,Prof-school,5,92,Married-spouse-absent,Dominican-Republic,Exec-managerial,0.5082152606107615,Asian-Pac-Islander,Not-in-family,Male,Self-emp-inc
68,12500,3375,0,Bachelors,1,76,Widowed,Guatemala,Tech-support,0.45246920527467527,White,Not-in-family,Female,Private
68,12500,3375,1,Bachelors,1,76,Widowed,Guatemala,Tech-support,0.5483259207707315,White,Not-in-family,Male,Private
68,12500,3375,0,Some-college,1,77,Widowed,Nicaragua,Craft-repair,0.43094809445799015,White,Not-in-family,Female,Self-emp-not-inc
68,12500,3375,1,Some-college,1,77,Widowed,Nicaragua,Craft-repair,0.5250101100121042,White,Not-in-family,Male,Self-emp-not-inc
69,12500,3593,0,HS-grad,2,78,Widowed,Scotland,Sales,0.4112716322665731,Asian-Pac-Islander,Not-in-family,Female,Self-emp-not-inc
69,12500,3593,1,HS-grad,2,78,Widowed,Scotland,Sales,0.5008632491422752,Asian-Pac-Islander,Not-in-family,Male,Self-emp-not-inc
68,12500,2286,0,Bachelors,5,76,Widowed,Guatemala,Tech-support,0.4632128449148637,White,Not-in-family,Female,Private
68,12500,2286,1,Bachelors,5,76,Widowed,Guatemala,Tech-support,0.558319349784739,White,Not-in-family,Male,Private
68,12500,2286,0,Some-college,5,77,Widowed,Nicaragua,Craft-repair,0.4245867830726362,White,Not-in-family,Female,Self-emp-not-inc
68,12500,2286,1,Some-college,5,77,Widowed,Nicaragua,Craft-repair,0.517475878454204,White,Not-in-family,Male,Self-emp-not-inc
70,12500,3593,0,Prof-school,5,79,Married-spouse-absent,Dominican-Republic,Exec-managerial,0.4580697097913252,Asian-Pac-Islander,Not-in-family,Female,Self-emp-inc
70,12500,3593,1,Prof-school,5,79,Married-spouse-absent,Dominican-Republic,Exec-managerial,0.5535451388160396,Asian-Pac-Islander,Not-in-family,Male,Self-emp-inc
71,12500,3811,0,Assoc-voc,6,80,Married-spouse-absent,Laos,Prof-specialty,0.4205253875870285,Amer-Indian-Eskimo,Not-in-family,Female,Self-emp-inc
71,12500,3811,1,Assoc-voc,6,80,Married-spouse-absent,Laos,Prof-specialty,0.5126455527642322,Amer-Indian-Eskimo,Not-in-family,Male,Self-emp-inc
68,12500,2286,0,Bachelors,5,76,Widowed,Portugal,Tech-support,0.418811550342911,White,Not-in-family,Female,Private
68,12500,2286,1,Bachelors,5,76,Widowed,Portugal,Tech-support,0.5105179481592814,White,Not-in-family,Male,Private
68,12500,1197,0,Bachelors,9,89,Widowed,Guatemala,Tech-support,0.4286652447989714,White,Not-in-family,Female,Private
68,12500,1197,1,Bachelors,9,89,Widowed,Guatemala,Tech-support,0.5223106749516995,White,Not-in-family,Male,Private
