age,capital-gain,capital-loss,decision,education,education-num,hours-per-week,marital-status,native-country,occupation,output,race,relationship,sex,workclass
71,17500,980,0,Assoc-voc,11,60,Married-spouse-absent,Japan,Prof-specialty,-0.014692999999999956,Amer-Indian-Eskimo,Unmarried,Male,Self-emp-inc
73,17500,1197,1,7th-8th,12,63,Married-spouse-absent,South,Machine-op-inspct,1.0039675,Amer-Indian-Eskimo,Unmarried,Female,Federal-gov
73,17500,1197,0,7th-8th,12,63,Married-spouse-absent,South,Machine-op-inspct,0.07915050000000001,Amer-Indian-Eskimo,Unmarried,Male,Federal-gov
73,17500,1197,1,12th,13,65,Married-spouse-absent,Cuba,Adm-clerical,1.306495,Amer-Indian-Eskimo,Unmarried,Female,Local-gov
73,17500,1197,0,12th,13,65,Married-spouse-absent,Cuba,Adm-clerical,0.1737165,Amer-Indian-Eskimo,Unmarried,Male,Local-gov
74,17500,1415,1,Masters,13,67,Married-spouse-absent,Honduras,Farming-fishing,1.6113905,Other,Unmarried,Female,Local-gov
74,17500,1415,0,Masters,13,67,Married-spouse-absent,Honduras,Farming-fishing,0.288433,Other,Unmarried,Male,Local-gov
75,17500,1633,1,10th,14,70,Married-AF-spouse,Italy,Transport-moving,1.9388905,Other,Unmarried,Female,State-gov
75,17500,1633,0,10th,14,70,Married-AF-spouse,Italy,Transport-moving,0.403149,Other,Unmarried,Male,State-gov
68,17500,1197,0,Bachelors,13,64,Married-civ-spouse,China,Tech-support,0.43295,White,Unmarried,Female,Private
68,17500,1197,1,Bachelors,13,64,Married-civ-spouse,China,Tech-support,0.5623225000000001,White,Unmarried,Male,Private
76,17500,2069,1,Doctorate,15,73,Separated,Vietnam,Protective-serv,0.5231915,Black,Unmarried,Female,State-gov
76,17500,2069,0,Doctorate,15,73,Separated,Vietnam,Protective-serv,-0.1331945,Black,Unmarried,Male,State-gov
73,17500,1197,1,12th,13,58,Never-married,Cuba,Adm-clerical,0.556601,Amer-Indian-Eskimo,Unmarried,Female,Local-gov
73,17500,1197,0,12th,13,58,Never-married,Cuba,Adm-clerical,-0.09777449999999999,Amer-Indian-Eskimo,Unmarried,Male,Local-gov
74,17500,1415,1,Masters,13,59,Never-married,Honduras,Farming-fishing,0.9930245,Other,Unmarried,Female,Local-gov
74,17500,1415,0,Masters,13,59,Never-married,Honduras,Farming-fishing,0.03411550000000002,Other,Unmarried,Male,Local-gov
75,17500,1633,1,10th,14,60,Never-married,Italy,Transport-moving,1.6967335,Other,Unmarried,Female,State-gov
75,17500,1633,0,10th,14,60,Never-married,Italy,Transport-moving,0.1819305,Other,Unmarried,Male,State-gov
76,17500,1851,1,Doctorate,15,61,Separated,Jamaica,Protective-serv,1.965811,Black,Unmarried,Female,State-gov
76,17500,1851,0,Doctorate,15,61,Separated,Jamaica,Protective-serv,0.352902,Black,Unmarried,Male,State-gov
56,17500,108,1,Bachelors,9,64,Widowed,United-States,Tech-support,0.8632275,White,Unmarried,Female,Private
56,17500,108,0,Bachelors,9,64,Widowed,United-States,Tech-support,-0.06022799999999995,White,Unmarried,Male,Private
57,17500,326,1,Some-college,9,65,Widowed,England,Craft-repair,1.0862545,White,Unmarried,Female,Self-emp-not-inc
57,17500,326,0,Some-college,9,65,Widowed,England,Craft-repair,0.07591949999999997,White,Unmarried,Male,Self-emp-not-inc
58,17500,544,1,HS-grad,10,66,Widowed,Canada,Sales,1.6806755,Asian-Pac-Islander,Unmarried,Female,Self-emp-not-inc
58,17500,544,0,HS-grad,10,66,Widowed,Canada,Sales,0.24766500000000002,Asian-Pac-Islander,Unmarried,Male,Self-emp-not-inc
59,17500,762,1,Prof-school,11,67,Married-spouse-absent,Outlying-US(Guam-USVI-etc),Exec-managerial,1.965811,Asian-Pac-Islander,Unmarried,Female,Self-emp-inc
59,17500,762,0,Prof-school,11,67,Married-spouse-absent,Outlying-US(Guam-USVI-etc),Exec-managerial,0.451058,Asian-Pac-Islander,Unmarried,Male,Self-emp-inc
62,17500,108,1,Bachelors,9,51,Widowed,United-States,Tech-support,1.558576,White,Unmarried,Female,Private
62,17500,108,0,Bachelors,9,51,Widowed,United-States,Tech-support,0.191961,White,Unmarried,Male,Private
62,17500,108,1,Some-college,9,52,Widowed,Cambodia,Craft-repair,1.6348505,White,Unmarried,Female,Self-emp-not-inc
62,17500,108,0,Some-college,9,52,Widowed,Cambodia,Craft-repair,0.251467,White,Unmarried,Male,Self-emp-not-inc
62,17500,326,1,HS-grad,9,53,Widowed,England,Sales,1.7111275,Asian-Pac-Islander,Unmarried,Female,Self-emp-not-inc
62,17500,326,0,HS-grad,9,53,Widowed,England,Sales,0.3387425,Asian-Pac-Islander,Unmarried,Male,Self-emp-not-inc
63,17500,326,1,Prof-school,9,54,Married-spouse-absent,Puerto-Rico,Exec-managerial,1.787407,Asian-Pac-Islander,Unmarried,Female,Self-emp-inc
63,17500,326,0,Prof-school,9,54,Married-spouse-absent,Puerto-Rico,Exec-managerial,0.4407525,Asian-Pac-Islander,Unmarried,Male,Self-emp-inc
57,17500,326,1,Some-college,9,53,Married-civ-spouse,England,Craft-repair,0.787648,White,Unmarried,Female,Self-emp-not-inc
57,17500,326,0,Some-college,9,53,Married-civ-spouse,England,Craft-repair,0.016927499999999984,White,Unmarried,Male,Self-emp-not-inc
58,17500,544,1,HS-grad,10,55,Divorced,Canada,Sales,1.1310885000000002,Asian-Pac-Islander,Unmarried,Female,Self-emp-not-inc
58,17500,544,0,HS-grad,10,55,Divorced,Canada,Sales,0.057921500000000015,Asian-Pac-Islander,Unmarried,Male,Self-emp-not-inc
59,17500,762,1,Prof-school,11,58,Divorced,Outlying-US(Guam-USVI-etc),Exec-managerial,1.5062115,Asian-Pac-Islander,Unmarried,Female,Self-emp-inc
59,17500,762,0,Prof-school,11,58,Divorced,Outlying-US(Guam-USVI-etc),Exec-managerial,0.13421450000000001,Asian-Pac-Islander,Unmarried,Male,Self-emp-inc
60,17500,980,1,Assoc-voc,11,60,Divorced,Japan,Prof-specialty,1.8858995,Amer-Indian-Eskimo,Unmarried,Female,Self-emp-inc
60,17500,980,0,Assoc-voc,11,60,Divorced,Japan,Prof-specialty,0.211953,Amer-Indian-Eskimo,Unmarried,Male,Self-emp-inc
61,17500,1197,1,7th-8th,12,63,Never-married,South,Machine-op-inspct,1.965811,Amer-Indian-Eskimo,Unmarried,Female,Federal-gov
61,17500,1197,0,7th-8th,12,63,Never-married,South,Machine-op-inspct,0.28969,Amer-Indian-Eskimo,Unmarried,Male,Federal-gov
62,17500,1197,1,12th,13,65,Never-married,Cuba,Adm-clerical,1.965811,Amer-Indian-Eskimo,Unmarried,Female,Local-gov
62,17500,1197,0,12th,13,65,Never-married,Cuba,Adm-clerical,0.3755265,Amer-Indian-Eskimo,Unmarried,Male,Local-gov
73,17500,1197,1,12th,5,65,Married-spouse-absent,Cuba,Adm-clerical,0.5991365,Amer-Indian-Eskimo,Unmarried,Female,Local-gov
73,17500,1197,0,12th,5,65,Married-spouse-absent,Cuba,Adm-clerical,-0.48303799999999997,Amer-Indian-Eskimo,Unmarried,Male,Local-gov
74,17500,1415,1,Masters,5,67,Married-spouse-absent,Honduras,Farming-fishing,0.7476715,Other,Unmarried,Female,Local-gov
74,17500,1415,0,Masters,5,67,Married-spouse-absent,Honduras,Farming-fishing,-0.37799150000000004,Other,Unmarried,Male,Local-gov
75,17500,1633,1,10th,6,70,Married-AF-spouse,Italy,Transport-moving,0.8209489999999999,Other,Unmarried,Female,State-gov
75,17500,1633,0,10th,6,70,Married-AF-spouse,Italy,Transport-moving,-0.2716815,Other,Unmarried,Male,State-gov
76,17500,1851,1,Doctorate,7,72,Married-AF-spouse,Jamaica,Protective-serv,0.8718985,Black,Unmarried,Female,State-gov
76,17500,1851,0,Doctorate,7,72,Married-AF-spouse,Jamaica,Protective-serv,-0.15696500000000002,Black,Unmarried,Male,State-gov
76,17500,1851,1,Doctorate,7,61,Separated,Jamaica,Protective-serv,0.7550115,Black,Unmarried,Female,State-gov
76,17500,1851,0,Doctorate,7,61,Separated,Jamaica,Protective-serv,-0.35450950000000003,Black,Unmarried,Male,State-gov
56,17500,108,1,Bachelors,1,51,Widowed,United-States,Tech-support,0.9131695,White,Unmarried,Female,Private
56,17500,108,0,Bachelors,1,51,Widowed,United-States,Tech-support,0.16813450000000002,White,Unmarried,Male,Private
57,17500,326,1,Some-college,1,53,Widowed,England,Craft-repair,0.9219875,White,Unmarried,Female,Self-emp-not-inc
57,17500,326,0,Some-college,1,53,Widowed,England,Craft-repair,0.281995,White,Unmarried,Male,Self-emp-not-inc
58,17500,544,1,HS-grad,2,55,Widowed,Canada,Sales,0.9436595,Asian-Pac-Islander,Unmarried,Female,Self-emp-not-inc
58,17500,544,0,HS-grad,2,55,Widowed,Canada,Sales,0.44002600000000003,Asian-Pac-Islander,Unmarried,Male,Self-emp-not-inc
61,17500,1197,1,7th-8th,4,63,Never-married,South,Machine-op-inspct,0.5465409999999999,Amer-Indian-Eskimo,Unmarried,Female,Federal-gov
61,17500,1197,0,7th-8th,4,63,Never-married,South,Machine-op-inspct,-0.4455985,Amer-Indian-Eskimo,Unmarried,Male,Federal-gov
62,17500,1197,1,12th,5,65,Never-married,Cuba,Adm-clerical,0.752353,Amer-Indian-Eskimo,Unmarried,Female,Local-gov
62,17500,1197,0,12th,5,65,Never-married,Cuba,Adm-clerical,-0.34687250000000003,Amer-Indian-Eskimo,Unmarried,Male,Local-gov
63,17500,1415,1,Masters,5,67,Never-married,Honduras,Farming-fishing,0.844768,Other,Unmarried,Female,Local-gov
63,17500,1415,0,Masters,5,67,Never-married,Honduras,Farming-fishing,-0.216804,Other,Unmarried,Male,Local-gov
64,17500,1633,1,10th,6,70,Never-married,Italy,Transport-moving,0.8969914999999999,Other,Unmarried,Female,State-gov
64,17500,1633,0,10th,6,70,Never-married,Italy,Transport-moving,-0.07980200000000004,Other,Unmarried,Male,State-gov
65,17500,1851,1,Doctorate,7,72,Separated,Jamaica,Protective-serv,0.9087145,Black,Unmarried,Female,State-gov
65,17500,1851,0,Doctorate,7,72,Separated,Jamaica,Protective-serv,0.057201,Black,Unmarried,Male,State-gov
76,17500,3158,1,Doctorate,11,73,Married-AF-spouse,Vietnam,Protective-serv,1.9741675,Black,Other-relative,Female,State-gov
76,17500,3158,0,Doctorate,11,73,Married-AF-spouse,Vietnam,Protective-serv,0.4776255,Black,Other-relative,Male,State-gov
73,17500,2722,0,12th,10,70,Married-spouse-absent,Outlying-US(Guam-USVI-etc),Adm-clerical,0.429165,Amer-Indian-Eskimo,Other-relative,Female,Local-gov
73,17500,2722,1,12th,10,70,Married-spouse-absent,Outlying-US(Guam-USVI-etc),Adm-clerical,0.60146,Amer-Indian-Eskimo,Other-relative,Male,Local-gov
74,17500,2940,0,Masters,11,71,Married-spouse-absent,India,Farming-fishing,0.358813,Other,Other-relative,Female,Local-gov
74,17500,2940,1,Masters,11,71,Married-spouse-absent,India,Farming-fishing,0.520737,Other,Other-relative,Male,Local-gov
76,17500,3158,1,Doctorate,11,61,Married-AF-spouse,Greece,Protective-serv,1.9752295,Black,Other-relative,Female,State-gov
76,17500,3158,0,Doctorate,11,61,Married-AF-spouse,Greece,Protective-serv,0.4674605,Black,Other-relative,Male,State-gov
75,17500,2940,0,10th,11,72,Never-married,Japan,Transport-moving,0.494086,Other,Other-relative,Female,State-gov
75,17500,2940,1,10th,11,72,Never-married,Japan,Transport-moving,0.6804995,Other,Other-relative,Male,State-gov
76,17500,3158,0,Doctorate,11,73,Separated,Greece,Protective-serv,0.39984200000000003,Black,Other-relative,Female,State-gov
76,17500,3158,1,Doctorate,11,73,Separated,Greece,Protective-serv,0.592463,Black,Other-relative,Male,State-gov
76,17500,4029,1,Doctorate,7,72,Married-AF-spouse,Jamaica,Protective-serv,1.9742785,Black,Other-relative,Female,State-gov
76,17500,4029,0,Doctorate,7,72,Married-AF-spouse,Jamaica,Protective-serv,0.482353,Black,Other-relative,Male,State-gov
73,17500,3375,0,7th-8th,4,69,Never-married,Italy,Machine-op-inspct,0.495834,Amer-Indian-Eskimo,Other-relative,Female,Federal-gov
73,17500,3375,1,7th-8th,4,69,Never-married,Italy,Machine-op-inspct,0.682133,Amer-Indian-Eskimo,Other-relative,Male,Federal-gov
73,17500,3375,0,12th,5,70,Never-married,Italy,Adm-clerical,0.4740045,Amer-Indian-Eskimo,Other-relative,Female,Local-gov
73,17500,3375,1,12th,5,70,Never-married,Italy,Adm-clerical,0.661741,Amer-Indian-Eskimo,Other-relative,Male,Local-gov
74,17500,3593,0,Masters,5,71,Never-married,Poland,Farming-fishing,0.459458,Other,Other-relative,Female,Local-gov
74,17500,3593,1,Masters,5,71,Never-married,Poland,Farming-fishing,0.6413485,Other,Other-relative,Male,Local-gov
75,17500,3811,0,10th,6,72,Never-married,Jamaica,Transport-moving,0.4466795,Other,Other-relative,Female,State-gov
75,17500,3811,1,10th,6,72,Never-married,Jamaica,Transport-moving,0.620957,Other,Other-relative,Male,State-gov
76,17500,4029,0,Doctorate,7,73,Separated,Vietnam,Protective-serv,0.4339005,Black,Other-relative,Female,State-gov
76,17500,4029,1,Doctorate,7,73,Separated,Vietnam,Protective-serv,0.6005645,Black,Other-relative,Male,State-gov
76,17500,4029,0,Doctorate,7,73,Separated,Greece,Protective-serv,0.4062695,Black,Other-relative,Female,State-gov
76,17500,4029,1,Doctorate,7,73,Separated,Greece,Protective-serv,0.598467,Black,Other-relative,Male,State-gov
75,17500,4029,1,10th,3,60,Never-married,Jamaica,Transport-moving,1.444688,Other,Other-relative,Female,State-gov
75,17500,4029,0,10th,3,60,Never-married,Jamaica,Transport-moving,0.4966215,Other,Other-relative,Male,State-gov
76,17500,4247,1,Doctorate,3,61,Separated,Vietnam,Protective-serv,1.2258404999999999,Black,Other-relative,Female,State-gov
76,17500,4247,0,Doctorate,3,61,Separated,Vietnam,Protective-serv,0.4035345,Black,Other-relative,Male,State-gov
71,17500,2722,0,Assoc-voc,3,55,Divorced,Philippines,Prof-specialty,0.49836,Amer-Indian-Eskimo,Other-relative,Female,Self-emp-inc
71,17500,2722,1,Assoc-voc,3,55,Divorced,Philippines,Prof-specialty,0.6592439999999999,Amer-Indian-Eskimo,Other-relative,Male,Self-emp-inc
73,17500,2722,0,7th-8th,4,57,Never-married,Italy,Machine-op-inspct,0.4453195,Amer-Indian-Eskimo,Other-relative,Female,Federal-gov
73,17500,2722,1,7th-8th,4,57,Never-married,Italy,Machine-op-inspct,0.6048475,Amer-Indian-Eskimo,Other-relative,Male,Federal-gov
73,17500,2722,0,12th,5,58,Never-married,Italy,Adm-clerical,0.404103,Amer-Indian-Eskimo,Other-relative,Female,Local-gov
73,17500,2722,1,12th,5,58,Never-married,Italy,Adm-clerical,0.550451,Amer-Indian-Eskimo,Other-relative,Male,Local-gov
76,17500,3158,1,Doctorate,7,61,Separated,Vietnam,Protective-serv,0.541067,Black,Other-relative,Female,State-gov
76,17500,3158,0,Doctorate,7,61,Separated,Vietnam,Protective-serv,0.37965899999999997,Black,Other-relative,Male,State-gov
73,17500,3375,0,7th-8th,4,57,Never-married,Germany,Machine-op-inspct,0.483427,Amer-Indian-Eskimo,Other-relative,Female,Federal-gov
73,17500,3375,1,7th-8th,4,57,Never-married,Germany,Machine-op-inspct,0.670543,Amer-Indian-Eskimo,Other-relative,Male,Federal-gov
73,17500,3375,0,12th,5,58,Never-married,Outlying-US(Guam-USVI-etc),Adm-clerical,0.4618605,Amer-Indian-Eskimo,Other-relative,Female,Local-gov
73,17500,3375,1,12th,5,58,Never-married,Outlying-US(Guam-USVI-etc),Adm-clerical,0.650397,Amer-Indian-Eskimo,Other-relative,Male,Local-gov
74,17500,3593,0,Masters,5,59,Never-married,India,Farming-fishing,0.4485995,Other,Other-relative,Female,Local-gov
74,17500,3593,1,Masters,5,59,Never-married,India,Farming-fishing,0.6302515,Other,Other-relative,Male,Local-gov
75,17500,3811,0,10th,6,60,Never-married,Japan,Transport-moving,0.436168,Other,Other-relative,Female,State-gov
75,17500,3811,1,10th,6,60,Never-married,Japan,Transport-moving,0.610106,Other,Other-relative,Male,State-gov
76,17500,4029,0,Doctorate,7,61,Separated,Greece,Protective-serv,0.4237355,Black,Other-relative,Female,State-gov
76,17500,4029,1,Doctorate,7,61,Separated,Greece,Protective-serv,0.58996,Black,Other-relative,Male,State-gov
57,17500,2504,1,Some-college,1,65,Widowed,England,Craft-repair,0.8785565,White,Other-relative,Female,Self-emp-not-inc
57,17500,2504,0,Some-college,1,65,Widowed,England,Craft-repair,0.4745935,White,Other-relative,Male,Self-emp-not-inc
58,17500,2722,1,HS-grad,2,66,Widowed,Canada,Sales,1.9282785,Asian-Pac-Islander,Other-relative,Female,Self-emp-not-inc
58,17500,2722,0,HS-grad,2,66,Widowed,Canada,Sales,0.483719,Asian-Pac-Islander,Other-relative,Male,Self-emp-not-inc
59,17500,2940,1,Prof-school,3,67,Married-spouse-absent,Outlying-US(Guam-USVI-etc),Exec-managerial,1.9826155,Asian-Pac-Islander,Other-relative,Female,Self-emp-inc
59,17500,2940,0,Prof-school,3,67,Married-spouse-absent,Outlying-US(Guam-USVI-etc),Exec-managerial,0.492845,Asian-Pac-Islander,Other-relative,Male,Self-emp-inc
62,17500,2722,1,12th,2,58,Married-spouse-absent,Outlying-US(Guam-USVI-etc),Adm-clerical,1.984964,Amer-Indian-Eskimo,Other-relative,Female,Local-gov
62,17500,2722,0,12th,2,58,Married-spouse-absent,Outlying-US(Guam-USVI-etc),Adm-clerical,0.497612,Amer-Indian-Eskimo,Other-relative,Male,Local-gov
63,17500,2940,1,Masters,3,59,Married-spouse-absent,India,Farming-fishing,1.9740335,Other,Other-relative,Female,Local-gov
63,17500,2940,0,Masters,3,59,Married-spouse-absent,India,Farming-fishing,0.42307649999999997,Other,Other-relative,Male,Local-gov
64,17500,2940,1,10th,3,60,Married-AF-spouse,Japan,Transport-moving,1.965811,Other,Other-relative,Female,State-gov
64,17500,2940,0,10th,3,60,Married-AF-spouse,Japan,Transport-moving,0.3855035,Other,Other-relative,Male,State-gov
65,17500,3158,1,Doctorate,3,61,Married-AF-spouse,Greece,Protective-serv,1.965811,Black,Other-relative,Female,State-gov
65,17500,3158,0,Doctorate,3,61,Married-AF-spouse,Greece,Protective-serv,0.3718945,Black,Other-relative,Male,State-gov
65,17500,4247,1,Doctorate,3,73,Separated,Vietnam,Protective-serv,1.9740075,Black,Other-relative,Female,State-gov
65,17500,4247,0,Doctorate,3,73,Separated,Vietnam,Protective-serv,0.429921,Black,Other-relative,Male,State-gov
64,17500,2940,1,10th,6,72,Never-married,Jamaica,Transport-moving,1.560207,Other,Other-relative,Female,State-gov
64,17500,2940,0,10th,6,72,Never-married,Jamaica,Transport-moving,0.453545,Other,Other-relative,Male,State-gov
65,17500,3158,1,Doctorate,7,73,Separated,Vietnam,Protective-serv,1.6806565,Black,Other-relative,Female,State-gov
65,17500,3158,0,Doctorate,7,73,Separated,Vietnam,Protective-serv,0.4016995,Black,Other-relative,Male,State-gov
62,17500,3375,0,12th,5,70,Never-married,Outlying-US(Guam-USVI-etc),Adm-clerical,0.488467,Amer-Indian-Eskimo,Other-relative,Female,Local-gov
62,17500,3375,1,12th,5,70,Never-married,Outlying-US(Guam-USVI-etc),Adm-clerical,0.6572055,Amer-Indian-Eskimo,Other-relative,Male,Local-gov
63,17500,3593,0,Masters,5,71,Never-married,India,Farming-fishing,0.475685,Other,Other-relative,Female,Local-gov
63,17500,3593,1,Masters,5,71,Never-married,India,Farming-fishing,0.6369374999999999,Other,Other-relative,Male,Local-gov
65,17500,4247,1,Doctorate,3,61,Separated,Greece,Protective-serv,1.9750695,Black,Other-relative,Female,State-gov
65,17500,4247,0,Doctorate,3,61,Separated,Greece,Protective-serv,0.4211955,Black,Other-relative,Male,State-gov
63,17500,2940,1,Masters,5,59,Never-married,India,Farming-fishing,1.424968,Other,Other-relative,Female,Local-gov
63,17500,2940,0,Masters,5,59,Never-married,India,Farming-fishing,0.496076,Other,Other-relative,Male,Local-gov
64,17500,2940,1,10th,6,60,Never-married,Japan,Transport-moving,1.5915585,Other,Other-relative,Female,State-gov
64,17500,2940,0,10th,6,60,Never-married,Japan,Transport-moving,0.44303349999999997,Other,Other-relative,Male,State-gov
65,17500,3158,1,Doctorate,7,61,Separated,Greece,Protective-serv,1.7182595,Black,Other-relative,Female,State-gov
65,17500,3158,0,Doctorate,7,61,Separated,Greece,Protective-serv,0.393826,Black,Other-relative,Male,State-gov
75,22500,762,1,10th,3,72,Married-AF-spouse,Jamaica,Transport-moving,1.995691,Other,Other-relative,Female,State-gov
75,22500,762,0,10th,3,72,Married-AF-spouse,Jamaica,Transport-moving,0.485508,Other,Other-relative,Male,State-gov
76,22500,980,1,Doctorate,3,73,Married-AF-spouse,Vietnam,Protective-serv,1.981758,Black,Other-relative,Female,State-gov
76,22500,980,0,Doctorate,3,73,Married-AF-spouse,Vietnam,Protective-serv,0.393247,Black,Other-relative,Male,State-gov
73,22500,544,0,7th-8th,2,69,Married-spouse-absent,Germany,Machine-op-inspct,0.420044,Amer-Indian-Eskimo,Other-relative,Female,Federal-gov
73,22500,544,1,7th-8th,2,69,Married-spouse-absent,Germany,Machine-op-inspct,0.584395,Amer-Indian-Eskimo,Other-relative,Male,Federal-gov
73,22500,544,0,12th,2,70,Married-spouse-absent,Outlying-US(Guam-USVI-etc),Adm-clerical,0.35280100000000003,Amer-Indian-Eskimo,Other-relative,Female,Local-gov
73,22500,544,1,12th,2,70,Married-spouse-absent,Outlying-US(Guam-USVI-etc),Adm-clerical,0.5024685,Amer-Indian-Eskimo,Other-relative,Male,Local-gov
75,22500,762,1,10th,3,60,Married-AF-spouse,Japan,Transport-moving,1.99638,Other,Other-relative,Female,State-gov
75,22500,762,0,10th,3,60,Married-AF-spouse,Japan,Transport-moving,0.4816065,Other,Other-relative,Male,State-gov
76,22500,980,1,Doctorate,3,61,Married-AF-spouse,Greece,Protective-serv,1.9828205,Black,Other-relative,Female,State-gov
76,22500,980,0,Doctorate,3,61,Married-AF-spouse,Greece,Protective-serv,0.3853735,Black,Other-relative,Male,State-gov
76,22500,980,0,Doctorate,3,73,Separated,Vietnam,Protective-serv,0.4289445,Black,Other-relative,Female,State-gov
76,22500,980,1,Doctorate,3,73,Separated,Vietnam,Protective-serv,0.5917875,Black,Other-relative,Male,State-gov
74,22500,762,0,Masters,3,71,Never-married,India,Farming-fishing,0.4838495,Other,Other-relative,Female,Local-gov
74,22500,762,1,Masters,3,71,Never-married,India,Farming-fishing,0.670938,Other,Other-relative,Male,Local-gov
75,22500,762,0,10th,3,72,Never-married,Japan,Transport-moving,0.389606,Other,Other-relative,Female,State-gov
75,22500,762,1,10th,3,72,Never-married,Japan,Transport-moving,0.582902,Other,Other-relative,Male,State-gov
76,22500,980,0,Doctorate,3,61,Separated,Greece,Protective-serv,0.420564,Black,Other-relative,Female,State-gov
76,22500,980,1,Doctorate,3,61,Separated,Greece,Protective-serv,0.5811825,Black,Other-relative,Male,State-gov
75,17500,1633,0,10th,14,72,Married-AF-spouse,Italy,Transport-moving,0.43095700000000003,Other,Other-relative,Female,State-gov
75,17500,1633,1,10th,14,72,Married-AF-spouse,Italy,Transport-moving,0.589821,Other,Other-relative,Male,State-gov
76,17500,1851,1,Doctorate,15,73,Married-AF-spouse,Jamaica,Protective-serv,0.6748149999999999,Black,Other-relative,Female,State-gov
76,17500,1851,0,Doctorate,15,73,Married-AF-spouse,Jamaica,Protective-serv,0.4904815,Black,Other-relative,Male,State-gov
76,17500,2069,1,Doctorate,11,61,Married-AF-spouse,Vietnam,Protective-serv,1.989013,Black,Other-relative,Female,State-gov
76,17500,2069,0,Doctorate,11,61,Married-AF-spouse,Vietnam,Protective-serv,0.4714755,Black,Other-relative,Male,State-gov
70,17500,326,1,Prof-school,11,54,Married-spouse-absent,Honduras,Exec-managerial,1.965811,Asian-Pac-Islander,Other-relative,Female,Self-emp-inc
70,17500,326,0,Prof-school,11,54,Married-spouse-absent,Honduras,Exec-managerial,0.490296,Asian-Pac-Islander,Other-relative,Male,Self-emp-inc
71,17500,544,1,Assoc-voc,11,55,Married-spouse-absent,Philippines,Prof-specialty,1.965811,Amer-Indian-Eskimo,Other-relative,Female,Self-emp-inc
71,17500,544,0,Assoc-voc,11,55,Married-spouse-absent,Philippines,Prof-specialty,0.4432635,Amer-Indian-Eskimo,Other-relative,Male,Self-emp-inc
73,17500,544,1,7th-8th,12,57,Married-spouse-absent,Italy,Machine-op-inspct,1.965811,Amer-Indian-Eskimo,Other-relative,Female,Federal-gov
73,17500,544,0,7th-8th,12,57,Married-spouse-absent,Italy,Machine-op-inspct,0.40053700000000003,Amer-Indian-Eskimo,Other-relative,Male,Federal-gov
73,17500,544,1,12th,13,58,Married-spouse-absent,Italy,Adm-clerical,1.965811,Amer-Indian-Eskimo,Other-relative,Female,Local-gov
73,17500,544,0,12th,13,58,Married-spouse-absent,Italy,Adm-clerical,0.3635195,Amer-Indian-Eskimo,Other-relative,Male,Local-gov
74,17500,762,1,Masters,13,59,Married-spouse-absent,Poland,Farming-fishing,1.965811,Other,Other-relative,Female,Local-gov
74,17500,762,0,Masters,13,59,Married-spouse-absent,Poland,Farming-fishing,0.3265015,Other,Other-relative,Male,Local-gov
75,17500,762,1,10th,14,60,Married-AF-spouse,Jamaica,Transport-moving,1.965811,Other,Other-relative,Female,State-gov
75,17500,762,0,10th,14,60,Married-AF-spouse,Jamaica,Transport-moving,0.2894835,Other,Other-relative,Male,State-gov
76,17500,980,1,Doctorate,15,61,Married-AF-spouse,Vietnam,Protective-serv,1.965811,Black,Other-relative,Female,State-gov
76,17500,980,0,Doctorate,15,61,Married-AF-spouse,Vietnam,Protective-serv,0.278943,Black,Other-relative,Male,State-gov
76,17500,1851,1,Doctorate,15,61,Married-AF-spouse,Greece,Protective-serv,0.9722165,Black,Other-relative,Female,State-gov
76,17500,1851,0,Doctorate,15,61,Married-AF-spouse,Greece,Protective-serv,0.494078,Black,Other-relative,Male,State-gov
74,17500,1415,0,Masters,13,71,Never-married,Poland,Farming-fishing,0.495459,Other,Other-relative,Female,Local-gov
74,17500,1415,1,Masters,13,71,Never-married,Poland,Farming-fishing,0.681782,Other,Other-relative,Male,Local-gov
75,17500,1633,0,10th,14,72,Never-married,Jamaica,Transport-moving,0.473629,Other,Other-relative,Female,State-gov
75,17500,1633,1,10th,14,72,Never-married,Jamaica,Transport-moving,0.66139,Other,Other-relative,Male,State-gov
76,17500,1851,0,Doctorate,15,73,Separated,Vietnam,Protective-serv,0.4544625,Black,Other-relative,Female,State-gov
76,17500,1851,1,Doctorate,15,73,Separated,Vietnam,Protective-serv,0.640998,Black,Other-relative,Male,State-gov
76,17500,1851,0,Doctorate,15,73,Separated,Greece,Protective-serv,0.4495535,Black,Other-relative,Female,State-gov
76,17500,1851,1,Doctorate,15,73,Separated,Greece,Protective-serv,0.6389005,Black,Other-relative,Male,State-gov
75,17500,1851,0,10th,11,60,Never-married,Jamaica,Transport-moving,0.422807,Other,Other-relative,Female,State-gov
75,17500,1851,1,10th,11,60,Never-married,Jamaica,Transport-moving,0.5325005,Other,Other-relative,Male,State-gov
73,17500,544,0,7th-8th,12,57,Never-married,Italy,Machine-op-inspct,0.465881,Amer-Indian-Eskimo,Other-relative,Female,Federal-gov
73,17500,544,1,7th-8th,12,57,Never-married,Italy,Machine-op-inspct,0.645281,Amer-Indian-Eskimo,Other-relative,Male,Federal-gov
73,17500,544,0,12th,13,58,Never-married,Italy,Adm-clerical,0.412841,Amer-Indian-Eskimo,Other-relative,Female,Local-gov
73,17500,544,1,12th,13,58,Never-married,Italy,Adm-clerical,0.590885,Amer-Indian-Eskimo,Other-relative,Male,Local-gov
