CE_ID,PA,status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,output,decision
1738,1,A11,49,A31,A49,13062,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.030087,POSITIVE
1739,0,A11,44,A31,A44,13062,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,-0.140835,NEGATIVE
1739,1,A11,44,A31,A44,13062,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.002504,POSITIVE
1740,0,A11,44,A31,A49,13062,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,-0.139679,NEGATIVE
1740,1,A11,44,A31,A49,13062,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0.002781,POSITIVE
1741,0,A11,44,A31,A49,13062,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,-0.132024,NEGATIVE
1741,1,A11,44,A31,A49,13062,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.009942,POSITIVE
1742,0,A12,44,A32,A49,13062,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A201,A92,-0.138677,NEGATIVE
1742,1,A12,44,A32,A49,13062,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A201,A92,0.003289,POSITIVE
1743,0,A12,44,A32,A49,13062,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.126613,NEGATIVE
1743,1,A12,44,A32,A49,13062,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.015353,POSITIVE
1744,0,A12,44,A32,A49,13687,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A201,A92,-0.109044,NEGATIVE
1744,1,A12,44,A32,A49,13687,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A201,A92,0.035404,POSITIVE
1745,0,A12,48,A32,A48,13000,A63,A73,1,A103,3,A122,0,A143,A153,3,A173,1,A192,A201,A92,-0.135028,NEGATIVE
1745,1,A12,48,A32,A48,13000,A63,A73,1,A103,3,A122,1,A143,A153,3,A173,1,A192,A201,A92,0.006938,POSITIVE
1746,0,A12,44,A32,A44,13062,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A201,A92,-0.129210,NEGATIVE
1746,1,A12,44,A32,A44,13062,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A201,A92,0.013108,POSITIVE
1747,0,A12,44,A32,A49,13062,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A201,A92,-0.128054,NEGATIVE
1747,1,A12,44,A32,A49,13062,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A201,A92,0.013913,POSITIVE
1748,0,A12,44,A32,A49,13062,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A201,A92,-0.132482,NEGATIVE
1748,1,A12,44,A32,A49,13062,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A201,A92,0.009485,POSITIVE
1749,0,A12,44,A31,A49,13062,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A201,A92,-0.135552,NEGATIVE
1749,1,A12,44,A31,A49,13062,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A201,A92,0.006414,POSITIVE
1750,0,A13,51,A32,A45,11375,A61,A73,3,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.108658,NEGATIVE
1750,1,A13,51,A32,A45,11375,A61,A73,3,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.033309,POSITIVE
1751,0,A13,53,A32,A41,11625,A62,A73,3,A102,1,A123,0,A143,A152,1,A172,1,A191,A202,A91,-0.125075,NEGATIVE
1751,1,A13,53,A32,A41,11625,A62,A73,3,A102,1,A123,1,A143,A152,1,A172,1,A191,A202,A91,0.016892,POSITIVE
1752,0,A13,51,A32,A45,11876,A61,A73,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.057026,NEGATIVE
1752,1,A13,51,A32,A45,11876,A61,A73,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.084941,POSITIVE
1753,0,A13,56,A32,A45,11251,A61,A73,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.054788,NEGATIVE
1753,1,A13,56,A32,A45,11251,A61,A73,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.087178,POSITIVE
1754,0,A13,51,A32,A40,11251,A61,A73,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.077192,NEGATIVE
1754,1,A13,51,A32,A40,11251,A61,A73,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.064775,POSITIVE
1755,0,A13,54,A32,A47,11750,A62,A73,3,A102,2,A123,0,A141,A152,2,A172,1,A191,A202,A91,-0.127605,NEGATIVE
1755,1,A13,54,A32,A47,11750,A62,A73,3,A102,2,A123,1,A141,A152,2,A172,1,A191,A202,A91,0.014361,POSITIVE
1756,0,A13,56,A32,A42,12000,A62,A73,3,A102,2,A123,0,A142,A152,2,A173,1,A192,A202,A92,-0.128246,NEGATIVE
1756,1,A13,56,A32,A42,12000,A62,A73,3,A102,2,A123,1,A142,A152,2,A173,1,A192,A202,A92,0.013721,POSITIVE
1757,0,A13,51,A32,A45,11375,A61,A73,3,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.111145,NEGATIVE
1757,1,A13,51,A32,A45,11375,A61,A73,3,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.030821,POSITIVE
1758,0,A13,53,A32,A41,11625,A62,A73,3,A102,1,A121,0,A141,A152,1,A172,1,A191,A202,A91,-0.127300,NEGATIVE
1758,1,A13,53,A32,A41,11625,A62,A73,3,A102,1,A121,1,A141,A152,1,A172,1,A191,A202,A91,0.014665,POSITIVE
1759,0,A13,54,A32,A47,11750,A62,A71,3,A102,2,A123,0,A143,A152,2,A172,1,A191,A202,A91,-0.134046,NEGATIVE
1759,1,A13,54,A32,A47,11750,A62,A71,3,A102,2,A123,1,A143,A152,2,A172,1,A191,A202,A91,0.007920,POSITIVE
1760,0,A13,56,A32,A42,12000,A62,A72,3,A102,2,A123,0,A143,A152,2,A173,1,A192,A202,A92,-0.133881,NEGATIVE
1760,1,A13,56,A32,A42,12000,A62,A72,3,A102,2,A123,1,A143,A152,2,A173,1,A192,A202,A92,0.008085,POSITIVE
1761,0,A13,51,A32,A45,11375,A61,A71,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.118793,NEGATIVE
1761,1,A13,51,A32,A45,11375,A61,A71,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.023173,POSITIVE
1762,0,A13,53,A32,A41,11625,A62,A71,3,A102,1,A121,0,A143,A152,1,A172,1,A191,A202,A91,-0.134144,NEGATIVE
1762,1,A13,53,A32,A41,11625,A62,A71,3,A102,1,A121,1,A143,A152,1,A172,1,A191,A202,A91,0.007823,POSITIVE
1763,0,A13,57,A32,A48,12125,A62,A72,3,A102,3,A123,0,A142,A152,3,A173,1,A192,A202,A92,-0.104455,NEGATIVE
1763,1,A13,57,A32,A48,12125,A62,A72,3,A102,3,A123,1,A142,A152,3,A173,1,A192,A202,A92,0.037511,POSITIVE
1764,0,A13,58,A32,A43,12250,A63,A72,3,A103,3,A123,0,A142,A153,3,A173,1,A192,A202,A92,-0.140449,NEGATIVE
1764,1,A13,58,A32,A43,12250,A63,A72,3,A103,3,A123,1,A142,A153,3,A173,1,A192,A202,A92,0.001518,POSITIVE
1765,0,A13,54,A32,A47,11750,A62,A71,3,A102,2,A121,0,A141,A152,2,A172,1,A191,A202,A91,-0.136141,NEGATIVE
1765,1,A13,54,A32,A47,11750,A62,A71,3,A102,2,A121,1,A141,A152,2,A172,1,A191,A202,A91,0.005825,POSITIVE
1766,0,A13,56,A32,A42,12000,A62,A72,3,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,-0.135714,NEGATIVE
1766,1,A13,56,A32,A42,12000,A62,A72,3,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.006252,POSITIVE
1767,0,A13,51,A32,A45,11251,A61,A73,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.034933,NEGATIVE
1767,1,A13,51,A32,A45,11251,A61,A73,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.107033,POSITIVE
1768,0,A13,51,A32,A40,11251,A61,A73,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.122863,NEGATIVE
1768,1,A13,51,A32,A40,11251,A61,A73,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.019103,POSITIVE
1769,0,A13,56,A32,A45,11876,A61,A73,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.013071,NEGATIVE
1769,1,A13,56,A32,A45,11876,A61,A73,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.128895,POSITIVE
1770,0,A13,51,A32,A40,11876,A61,A73,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.035475,NEGATIVE
1770,1,A13,51,A32,A40,11876,A61,A73,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.107513,POSITIVE
1771,0,A13,56,A32,A40,11251,A61,A73,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.033237,NEGATIVE
1771,1,A13,56,A32,A40,11251,A61,A73,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.109352,POSITIVE
1772,0,A13,52,A32,A46,11500,A61,A73,1,A101,1,A123,0,A141,A151,1,A172,1,A191,A202,A91,-0.105414,NEGATIVE
1772,1,A13,52,A32,A46,11500,A61,A73,1,A101,1,A123,1,A141,A151,1,A172,1,A191,A202,A91,0.036552,POSITIVE
1773,0,A13,54,A32,A42,11750,A62,A73,1,A102,2,A123,0,A141,A152,2,A172,1,A191,A202,A91,-0.106054,NEGATIVE
1773,1,A13,54,A32,A42,11750,A62,A73,1,A102,2,A123,1,A141,A152,2,A172,1,A191,A202,A91,0.035912,POSITIVE
1774,0,A13,51,A32,A45,11251,A61,A73,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.037551,NEGATIVE
1774,1,A13,51,A32,A45,11251,A61,A73,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.104415,POSITIVE
1775,0,A13,51,A32,A40,11251,A61,A73,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.125482,NEGATIVE
1775,1,A13,51,A32,A40,11251,A61,A73,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.016484,POSITIVE
1776,0,A13,52,A32,A46,11500,A61,A71,1,A101,1,A123,0,A143,A151,1,A172,1,A191,A202,A91,-0.112660,NEGATIVE
1776,1,A13,52,A32,A46,11500,A61,A71,1,A101,1,A123,1,A143,A151,1,A172,1,A191,A202,A91,0.029306,POSITIVE
1777,0,A13,54,A32,A42,11750,A62,A71,1,A102,2,A123,0,A143,A152,2,A172,1,A191,A202,A91,-0.112495,NEGATIVE
1777,1,A13,54,A32,A42,11750,A62,A71,1,A102,2,A123,1,A143,A152,2,A172,1,A191,A202,A91,0.029471,POSITIVE
1778,0,A13,51,A32,A45,11251,A61,A71,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.045602,NEGATIVE
1778,1,A13,51,A32,A45,11251,A61,A71,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.096364,POSITIVE
1779,0,A13,51,A32,A40,11251,A61,A71,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.133533,NEGATIVE
1779,1,A13,51,A32,A40,11251,A61,A71,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.008434,POSITIVE
1780,0,A13,55,A32,A47,11875,A62,A72,1,A102,2,A123,0,A142,A152,2,A173,1,A192,A202,A92,-0.098846,NEGATIVE
1780,1,A13,55,A32,A47,11875,A62,A72,1,A102,2,A123,1,A142,A152,2,A173,1,A192,A202,A92,0.043120,POSITIVE
1781,0,A13,56,A32,A42,12000,A62,A72,1,A102,2,A123,0,A142,A152,2,A173,1,A192,A202,A92,-0.134840,NEGATIVE
1781,1,A13,56,A32,A42,12000,A62,A72,1,A102,2,A123,1,A142,A152,2,A173,1,A192,A202,A92,0.007126,POSITIVE
1782,0,A13,52,A32,A46,11500,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A202,A91,-0.115017,NEGATIVE
1782,1,A13,52,A32,A46,11500,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A202,A91,0.026949,POSITIVE
1783,0,A13,54,A32,A42,11750,A62,A71,1,A102,2,A121,0,A141,A152,2,A172,1,A191,A202,A91,-0.114590,NEGATIVE
1783,1,A13,54,A32,A42,11750,A62,A71,1,A102,2,A121,1,A141,A152,2,A172,1,A191,A202,A91,0.027376,POSITIVE
1784,0,A13,55,A31,A47,11875,A62,A73,3,A102,2,A123,0,A143,A152,2,A173,1,A192,A202,A92,-0.126482,NEGATIVE
1784,1,A13,55,A31,A47,11875,A62,A73,3,A102,2,A123,1,A143,A152,2,A173,1,A192,A202,A92,0.015484,POSITIVE
1785,0,A13,57,A31,A43,12125,A62,A73,3,A102,3,A123,0,A143,A152,3,A173,1,A192,A202,A92,-0.121453,NEGATIVE
1785,1,A13,57,A31,A43,12125,A62,A73,3,A102,3,A123,1,A143,A152,3,A173,1,A192,A202,A92,0.020514,POSITIVE
1786,0,A13,52,A30,A46,11500,A61,A73,3,A101,1,A121,0,A143,A151,1,A172,1,A191,A202,A91,-0.126284,NEGATIVE
1786,1,A13,52,A30,A46,11500,A61,A73,3,A101,1,A121,1,A143,A151,1,A172,1,A191,A202,A91,0.015682,POSITIVE
1787,0,A13,54,A30,A42,11750,A62,A73,3,A102,2,A121,0,A143,A152,2,A172,1,A191,A202,A91,-0.136770,NEGATIVE
1787,1,A13,54,A30,A42,11750,A62,A73,3,A102,2,A121,1,A143,A152,2,A172,1,A191,A202,A91,0.005196,POSITIVE
1788,0,A13,57,A31,A48,12125,A62,A73,3,A102,3,A123,0,A142,A152,3,A173,1,A192,A202,A92,-0.136074,NEGATIVE
1788,1,A13,57,A31,A48,12125,A62,A73,3,A102,3,A123,1,A142,A152,3,A173,1,A192,A202,A92,0.005892,POSITIVE
1789,0,A13,59,A31,A44,12375,A63,A73,3,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,-0.115267,NEGATIVE
1789,1,A13,59,A31,A44,12375,A63,A73,3,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.026699,POSITIVE
1790,0,A13,55,A31,A47,11875,A62,A73,3,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,-0.128446,NEGATIVE
1790,1,A13,55,A31,A47,11875,A62,A73,3,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.013520,POSITIVE
1791,0,A13,57,A31,A43,12125,A62,A73,3,A102,3,A122,0,A142,A152,3,A173,1,A192,A202,A92,-0.123155,NEGATIVE
1791,1,A13,57,A31,A43,12125,A62,A73,3,A102,3,A122,1,A142,A152,3,A173,1,A192,A202,A92,0.018811,POSITIVE
1792,0,A13,57,A31,A48,12125,A62,A72,3,A102,3,A123,0,A143,A152,3,A173,1,A192,A202,A92,-0.141307,NEGATIVE
1792,1,A13,57,A31,A48,12125,A62,A72,3,A102,3,A123,1,A143,A152,3,A173,1,A192,A202,A92,0.000659,POSITIVE
1793,0,A13,59,A31,A44,12375,A63,A72,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.119695,NEGATIVE
1793,1,A13,59,A31,A44,12375,A63,A72,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.022271,POSITIVE
1794,0,A13,55,A31,A47,11875,A62,A72,3,A102,2,A122,0,A143,A152,2,A173,1,A192,A202,A92,-0.134484,NEGATIVE
1794,1,A13,55,A31,A47,11875,A62,A72,3,A102,2,A122,1,A143,A152,2,A173,1,A192,A202,A92,0.007482,POSITIVE
1795,0,A13,57,A31,A43,12125,A62,A72,3,A102,3,A122,0,A143,A152,3,A173,1,A192,A202,A92,-0.128388,NEGATIVE
1795,1,A13,57,A31,A43,12125,A62,A72,3,A102,3,A122,1,A143,A152,3,A173,1,A192,A202,A92,0.013578,POSITIVE
1796,0,A13,59,A31,A49,12375,A63,A72,3,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,-0.118539,NEGATIVE
1796,1,A13,59,A31,A49,12375,A63,A72,3,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.023427,POSITIVE
1797,0,A13,54,A31,A44,12437,A63,A72,3,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,-0.130588,NEGATIVE
1797,1,A13,54,A31,A44,12437,A63,A72,3,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.011379,POSITIVE
1798,0,A13,59,A31,A44,11812,A63,A72,3,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,-0.133398,NEGATIVE
1798,1,A13,59,A31,A44,11812,A63,A72,3,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.008569,POSITIVE
1799,0,A13,54,A31,A44,11812,A63,A72,3,A103,3,A123,0,A142,A152,3,A174,1,A192,A202,A92,-0.140881,NEGATIVE
1799,1,A13,54,A31,A44,11812,A63,A72,3,A103,3,A123,1,A142,A152,3,A174,1,A192,A202,A92,0.001085,POSITIVE
1800,0,A13,58,A31,A48,12250,A63,A72,3,A103,3,A122,0,A142,A153,3,A173,1,A192,A202,A92,-0.088107,NEGATIVE
1800,1,A13,58,A31,A48,12250,A63,A72,3,A103,3,A122,1,A142,A153,3,A173,1,A192,A202,A92,0.053859,POSITIVE
1801,0,A13,59,A31,A44,12375,A63,A72,3,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,-0.121135,NEGATIVE
1801,1,A13,59,A31,A44,12375,A63,A72,3,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0.020831,POSITIVE
1802,0,A13,53,A30,A46,11625,A62,A73,1,A102,1,A123,0,A143,A152,1,A172,1,A191,A202,A91,-0.109960,NEGATIVE
1802,1,A13,53,A30,A46,11625,A62,A73,1,A102,1,A123,1,A143,A152,1,A172,1,A191,A202,A91,0.032006,POSITIVE
1803,0,A13,55,A31,A42,11875,A62,A73,1,A102,2,A123,0,A143,A152,2,A173,1,A192,A202,A92,-0.104931,NEGATIVE
1803,1,A13,55,A31,A42,11875,A62,A73,1,A102,2,A123,1,A143,A152,2,A173,1,A192,A202,A92,0.037035,POSITIVE
1804,0,A13,51,A30,A45,11251,A61,A73,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.094247,NEGATIVE
1804,1,A13,51,A30,A45,11251,A61,A73,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.047719,POSITIVE
1805,0,A13,52,A30,A41,11500,A61,A73,1,A101,1,A121,0,A143,A151,1,A172,1,A191,A202,A91,-0.104733,NEGATIVE
1805,1,A13,52,A30,A41,11500,A61,A73,1,A101,1,A121,1,A143,A151,1,A172,1,A191,A202,A91,0.037233,POSITIVE
1806,0,A13,55,A31,A47,11875,A62,A73,1,A102,2,A123,0,A142,A152,2,A173,1,A192,A202,A92,-0.135330,NEGATIVE
1806,1,A13,55,A31,A47,11875,A62,A73,1,A102,2,A123,1,A142,A152,2,A173,1,A192,A202,A92,0.006637,POSITIVE
1807,0,A13,57,A31,A43,12125,A62,A73,1,A102,3,A123,0,A142,A152,3,A173,1,A192,A202,A92,-0.114523,NEGATIVE
1807,1,A13,57,A31,A43,12125,A62,A73,1,A102,3,A123,1,A142,A152,3,A173,1,A192,A202,A92,0.027443,POSITIVE
1808,0,A13,53,A30,A46,11625,A62,A73,1,A102,1,A121,0,A141,A152,1,A172,1,A191,A202,A91,-0.112186,NEGATIVE
1808,1,A13,53,A30,A46,11625,A62,A73,1,A102,1,A121,1,A141,A152,1,A172,1,A191,A202,A91,0.029780,POSITIVE
1809,0,A13,55,A31,A42,11875,A62,A73,1,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,-0.106895,NEGATIVE
1809,1,A13,55,A31,A42,11875,A62,A73,1,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.035071,POSITIVE
1810,0,A13,55,A31,A47,11875,A62,A72,1,A102,2,A123,0,A143,A152,2,A173,1,A192,A202,A92,-0.141368,NEGATIVE
1810,1,A13,55,A31,A47,11875,A62,A72,1,A102,2,A123,1,A143,A152,2,A173,1,A192,A202,A92,0.000598,POSITIVE
1811,0,A13,57,A31,A43,12125,A62,A72,1,A102,3,A123,0,A143,A152,3,A173,1,A192,A202,A92,-0.119756,NEGATIVE
1811,1,A13,57,A31,A43,12125,A62,A72,1,A102,3,A123,1,A143,A152,3,A173,1,A192,A202,A92,0.022210,POSITIVE
1812,0,A13,53,A30,A46,11625,A62,A71,1,A102,1,A121,0,A143,A152,1,A172,1,A191,A202,A91,-0.119030,NEGATIVE
1812,1,A13,53,A30,A46,11625,A62,A71,1,A102,1,A121,1,A143,A152,1,A172,1,A191,A202,A91,0.022936,POSITIVE
1813,0,A13,55,A31,A42,11875,A62,A72,1,A102,2,A122,0,A143,A152,2,A173,1,A192,A202,A92,-0.112933,NEGATIVE
1813,1,A13,55,A31,A42,11875,A62,A72,1,A102,2,A122,1,A143,A152,2,A173,1,A192,A202,A92,0.029033,POSITIVE
1814,0,A13,57,A31,A48,12125,A62,A72,1,A102,3,A123,0,A142,A152,3,A173,1,A192,A202,A92,-0.134378,NEGATIVE
1814,1,A13,57,A31,A48,12125,A62,A72,1,A102,3,A123,1,A142,A152,3,A173,1,A192,A202,A92,0.007589,POSITIVE
1815,0,A13,59,A31,A44,12375,A63,A72,1,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,-0.096988,NEGATIVE
1815,1,A13,59,A31,A44,12375,A63,A72,1,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.044978,POSITIVE
1816,0,A13,56,A31,A47,12000,A62,A72,1,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,-0.088430,NEGATIVE
1816,1,A13,56,A31,A47,12000,A62,A72,1,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.053536,POSITIVE
1817,0,A13,57,A31,A43,12125,A62,A72,1,A102,3,A122,0,A142,A152,3,A173,1,A192,A202,A92,-0.121458,NEGATIVE
1817,1,A13,57,A31,A43,12125,A62,A72,1,A102,3,A122,1,A142,A152,3,A173,1,A192,A202,A92,0.020508,POSITIVE
1818,0,A13,51,A32,A45,10001,A61,A73,3,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.008884,NEGATIVE
1818,1,A13,51,A32,A45,10001,A61,A73,3,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.133082,POSITIVE
1819,0,A13,51,A32,A40,10001,A61,A73,3,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.096815,NEGATIVE
1819,1,A13,51,A32,A40,10001,A61,A73,3,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.045151,POSITIVE
1820,0,A13,51,A32,A40,10626,A61,A73,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.009426,NEGATIVE
1820,1,A13,51,A32,A40,10626,A61,A73,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.132540,POSITIVE
1821,0,A13,56,A32,A40,10001,A61,A73,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.007188,NEGATIVE
1821,1,A13,56,A32,A40,10001,A61,A73,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.134778,POSITIVE
1822,0,A13,51,A32,A45,10125,A61,A73,3,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.123011,NEGATIVE
1822,1,A13,51,A32,A45,10125,A61,A73,3,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.018955,POSITIVE
1823,0,A13,53,A32,A41,10375,A62,A73,3,A102,1,A123,0,A141,A152,1,A172,1,A191,A202,A91,-0.123651,NEGATIVE
1823,1,A13,53,A32,A41,10375,A62,A73,3,A102,1,A123,1,A141,A152,1,A172,1,A191,A202,A91,0.018315,POSITIVE
1824,0,A13,51,A32,A45,10001,A61,A73,3,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.011503,NEGATIVE
1824,1,A13,51,A32,A45,10001,A61,A73,3,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.130463,POSITIVE
1825,0,A13,51,A32,A40,10001,A61,A73,3,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.099434,NEGATIVE
1825,1,A13,51,A32,A40,10001,A61,A73,3,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.042533,POSITIVE
1826,0,A13,51,A32,A45,10125,A61,A71,3,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.130659,NEGATIVE
1826,1,A13,51,A32,A45,10125,A61,A71,3,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.011307,POSITIVE
1827,0,A13,53,A32,A41,10375,A62,A71,3,A102,1,A123,0,A143,A152,1,A172,1,A191,A202,A91,-0.130494,NEGATIVE
1827,1,A13,53,A32,A41,10375,A62,A71,3,A102,1,A123,1,A143,A152,1,A172,1,A191,A202,A91,0.011472,POSITIVE
1828,0,A13,51,A32,A45,10001,A61,A71,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.019554,NEGATIVE
1828,1,A13,51,A32,A45,10001,A61,A71,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.122412,POSITIVE
1829,0,A13,51,A32,A40,10001,A61,A71,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.107484,NEGATIVE
1829,1,A13,51,A32,A40,10001,A61,A71,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.034482,POSITIVE
1830,0,A13,54,A32,A47,10500,A62,A71,3,A102,2,A123,0,A141,A152,2,A172,1,A191,A202,A91,-0.124734,NEGATIVE
1830,1,A13,54,A32,A47,10500,A62,A71,3,A102,2,A123,1,A141,A152,2,A172,1,A191,A202,A91,0.017232,POSITIVE
1831,0,A13,56,A32,A42,10750,A62,A72,3,A102,2,A123,0,A142,A152,2,A173,1,A192,A202,A92,-0.108791,NEGATIVE
1831,1,A13,56,A32,A42,10750,A62,A72,3,A102,2,A123,1,A142,A152,2,A173,1,A192,A202,A92,0.033175,POSITIVE
1832,0,A13,51,A32,A45,10125,A61,A71,3,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.133147,NEGATIVE
1832,1,A13,51,A32,A45,10125,A61,A71,3,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.008819,POSITIVE
1833,0,A13,53,A32,A41,10375,A62,A71,3,A102,1,A121,0,A141,A152,1,A172,1,A191,A202,A91,-0.132720,NEGATIVE
1833,1,A13,53,A32,A41,10375,A62,A71,3,A102,1,A121,1,A141,A152,1,A172,1,A191,A202,A91,0.009246,POSITIVE
1834,0,A13,56,A32,A45,10626,A61,A73,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.032695,NEGATIVE
