age,campaign,contact,day_of_week,decision,default,duration,education,emp.var.rate,housing,job,loan,marital,month,pdays,poutcome,previous
1,20,cellular,mon,0,no,3986,basic.4y,-3,no,housemaid,no,divorced,jul,212,failure,0
0,21,cellular,wed,1,no,3969,basic.9y,-2,no,entrepreneur,no,married,aug,206,nonexistent,2
1,21,cellular,wed,1,no,3969,basic.9y,-2,no,entrepreneur,no,married,aug,206,nonexistent,2
0,20,cellular,tue,1,no,3845,basic.6y,-3,no,admin.,no,divorced,jul,205,failure,1
1,20,cellular,tue,1,no,3845,basic.6y,-3,no,admin.,no,divorced,jul,205,failure,1
0,20,cellular,tue,1,no,3915,basic.4y,-3,no,self-employed,no,divorced,apr,204,failure,0
1,20,cellular,tue,1,no,3915,basic.4y,-3,no,self-employed,no,divorced,apr,204,failure,0
0,21,cellular,wed,1,no,4016,basic.9y,-2,no,student,no,married,feb,206,nonexistent,2
1,21,cellular,wed,1,no,4016,basic.9y,-2,no,student,no,married,feb,206,nonexistent,2
0,14,cellular,tue,1,no,4001,illiterate,-3,no,services,no,divorced,jan,205,failure,1
1,14,cellular,tue,1,no,4001,illiterate,-3,no,services,no,divorced,jan,205,failure,1
0,20,cellular,tue,1,no,3938,basic.6y,-3,no,admin.,no,divorced,apr,213,failure,1
1,20,cellular,tue,1,no,3938,basic.6y,-3,no,admin.,no,divorced,apr,213,failure,1
0,20,cellular,tue,1,no,3923,basic.6y,-3,no,housemaid,no,divorced,jan,212,failure,0
1,20,cellular,tue,1,no,3923,basic.6y,-3,no,housemaid,no,divorced,jan,212,failure,0
0,21,cellular,wed,1,no,3969,basic.9y,-2,no,blue-collar,no,married,feb,214,nonexistent,2
1,21,cellular,wed,1,no,3969,basic.9y,-2,no,blue-collar,no,married,feb,214,nonexistent,2
0,15,cellular,wed,1,no,4016,basic.9y,-2,no,entrepreneur,no,married,feb,214,nonexistent,2
1,15,cellular,wed,1,no,4016,basic.9y,-2,no,entrepreneur,no,married,feb,214,nonexistent,2
0,22,telephone,fri,1,unknown,4000,illiterate,-1,unknown,housemaid,unknown,married,apr,208,nonexistent,4
1,22,telephone,fri,1,unknown,4000,illiterate,-1,unknown,housemaid,unknown,married,apr,208,nonexistent,4
0,17,telephone,fri,1,unknown,4039,basic.9y,-1,unknown,housemaid,unknown,married,apr,208,nonexistent,4
1,17,telephone,fri,1,unknown,4039,basic.9y,-1,unknown,housemaid,unknown,married,apr,208,nonexistent,4
0,20,cellular,tue,0,no,3837,basic.6y,-3,no,admin.,no,divorced,jan,212,failure,0
1,20,cellular,tue,0,no,3837,basic.6y,-3,no,admin.,no,divorced,jan,212,failure,0
0,22,telephone,thu,0,unknown,3868,high.school,-1,unknown,blue-collar,unknown,married,feb,207,nonexistent,3
1,22,telephone,thu,0,unknown,3868,high.school,-1,unknown,blue-collar,unknown,married,feb,207,nonexistent,3
0,14,cellular,tue,1,no,3845,illiterate,-3,no,blue-collar,no,divorced,jan,205,failure,1
1,14,cellular,tue,1,no,3845,illiterate,-3,no,blue-collar,no,divorced,jan,205,failure,1
0,2,cellular,tue,1,no,3837,basic.4y,-3,no,housemaid,no,divorced,jul,204,failure,0
1,2,cellular,tue,1,no,3837,basic.4y,-3,no,housemaid,no,divorced,jul,204,failure,0
0,3,cellular,tue,0,no,3845,basic.6y,-3,no,services,no,divorced,jan,204,failure,1
1,3,cellular,tue,0,no,3845,basic.6y,-3,no,services,no,divorced,jan,204,failure,1
0,4,cellular,wed,0,no,3931,basic.6y,-2,no,blue-collar,no,married,feb,216,nonexistent,2
1,4,cellular,wed,0,no,3931,basic.6y,-2,no,blue-collar,no,married,feb,216,nonexistent,2
0,11,telephone,(null),1,unknown,3977,high.school,0,unknown,entrepreneur,unknown,single,may,206,success,6
1,11,telephone,(null),1,unknown,3977,high.school,0,unknown,entrepreneur,unknown,single,may,206,success,6
0,2,cellular,tue,0,no,3837,basic.4y,-3,no,admin.,no,divorced,apr,212,failure,0
1,2,cellular,tue,0,no,3837,basic.4y,-3,no,admin.,no,divorced,apr,212,failure,0
0,3,cellular,tue,1,no,3782,basic.6y,-3,no,housemaid,no,divorced,jan,205,failure,1
1,3,cellular,tue,1,no,3782,basic.6y,-3,no,housemaid,no,divorced,jan,205,failure,1
0,3,cellular,tue,0,no,3766,illiterate,-3,no,admin.,no,divorced,feb,204,failure,1
1,3,cellular,tue,0,no,3766,illiterate,-3,no,admin.,no,divorced,feb,204,failure,1
0,22,telephone,thu,0,unknown,4024,high.school,-1,unknown,student,unknown,married,aug,199,nonexistent,3
1,22,telephone,thu,0,unknown,4024,high.school,-1,unknown,student,unknown,married,aug,199,nonexistent,3
0,20,cellular,tue,1,no,3915,illiterate,-3,no,self-employed,no,divorced,jul,196,failure,0
1,20,cellular,tue,1,no,3915,illiterate,-3,no,self-employed,no,divorced,jul,196,failure,0
0,15,cellular,wed,0,no,3954,basic.9y,-2,no,services,no,married,aug,198,nonexistent,2
1,15,cellular,wed,0,no,3954,basic.9y,-2,no,services,no,married,aug,198,nonexistent,2
0,23,telephone,fri,1,unknown,4016,illiterate,-1,unknown,technician,unknown,married,oct,192,nonexistent,4
1,23,telephone,fri,1,unknown,4016,illiterate,-1,unknown,technician,unknown,married,oct,192,nonexistent,4
0,16,telephone,fri,0,unknown,4000,illiterate,-1,unknown,student,unknown,married,oct,192,nonexistent,4
1,16,telephone,fri,0,unknown,4000,illiterate,-1,unknown,student,unknown,married,oct,192,nonexistent,4
0,23,telephone,fri,1,unknown,4016,illiterate,-1,unknown,housemaid,unknown,married,oct,200,nonexistent,4
1,23,telephone,fri,1,unknown,4016,illiterate,-1,unknown,housemaid,unknown,married,oct,200,nonexistent,4
0,17,telephone,fri,0,unknown,4016,illiterate,-1,unknown,blue-collar,unknown,married,nov,200,nonexistent,4
1,17,telephone,fri,0,unknown,4016,illiterate,-1,unknown,blue-collar,unknown,married,nov,200,nonexistent,4
0,17,telephone,fri,0,unknown,4016,illiterate,-1,unknown,housemaid,unknown,married,aug,200,nonexistent,4
1,17,telephone,fri,0,unknown,4016,illiterate,-1,unknown,housemaid,unknown,married,aug,200,nonexistent,4
0,17,telephone,(null),1,unknown,3969,professional.course,0,unknown,management,unknown,single,nov,193,success,5
1,17,telephone,(null),1,unknown,3969,professional.course,0,unknown,management,unknown,single,nov,193,success,5
0,20,cellular,mon,1,no,3830,basic.4y,-3,no,self-employed,no,divorced,oct,196,failure,0
1,20,cellular,mon,1,no,3830,basic.4y,-3,no,self-employed,no,divorced,oct,196,failure,0
0,20,cellular,tue,1,no,3782,basic.6y,-3,no,services,no,divorced,oct,189,failure,1
1,20,cellular,tue,1,no,3782,basic.6y,-3,no,services,no,divorced,oct,189,failure,1
0,21,cellular,wed,0,no,3774,basic.9y,-2,no,services,no,married,aug,190,nonexistent,2
1,21,cellular,wed,0,no,3774,basic.9y,-2,no,services,no,married,aug,190,nonexistent,2
0,14,cellular,tue,0,no,3766,basic.6y,-3,no,self-employed,no,divorced,oct,188,failure,0
1,14,cellular,tue,0,no,3766,basic.6y,-3,no,self-employed,no,divorced,oct,188,failure,0
0,20,cellular,tue,1,no,3782,basic.6y,-3,no,housemaid,no,divorced,jul,197,failure,1
1,20,cellular,tue,1,no,3782,basic.6y,-3,no,housemaid,no,divorced,jul,197,failure,1
0,22,telephone,thu,0,unknown,3829,high.school,-1,unknown,blue-collar,unknown,married,aug,199,nonexistent,3
1,22,telephone,thu,0,unknown,3829,high.school,-1,unknown,blue-collar,unknown,married,aug,199,nonexistent,3
0,16,telephone,thu,0,unknown,3868,high.school,-1,unknown,blue-collar,unknown,married,aug,199,nonexistent,3
1,16,telephone,thu,0,unknown,3868,high.school,-1,unknown,blue-collar,unknown,married,aug,199,nonexistent,3
0,23,telephone,(null),0,unknown,3813,professional.course,0,unknown,entrepreneur,unknown,single,sep,193,success,5
1,23,telephone,(null),0,unknown,3813,professional.course,0,unknown,entrepreneur,unknown,single,sep,193,success,5
0,16,telephone,fri,1,unknown,3876,illiterate,-1,unknown,housemaid,unknown,married,nov,192,nonexistent,4
1,16,telephone,fri,1,unknown,3876,illiterate,-1,unknown,housemaid,unknown,married,nov,192,nonexistent,4
0,22,telephone,fri,1,unknown,4000,illiterate,-1,unknown,student,unknown,married,apr,200,nonexistent,4
1,22,telephone,fri,1,unknown,4000,illiterate,-1,unknown,student,unknown,married,apr,200,nonexistent,4
0,16,telephone,fri,1,unknown,4032,professional.course,-1,unknown,student,unknown,married,feb,200,nonexistent,4
1,16,telephone,fri,1,unknown,4032,professional.course,-1,unknown,student,unknown,married,feb,200,nonexistent,4
0,17,telephone,(null),0,unknown,4047,basic.9y,0,unknown,technician,unknown,single,mar,201,success,5
1,17,telephone,(null),0,unknown,4047,basic.9y,0,unknown,technician,unknown,single,mar,201,success,5
0,16,telephone,thu,1,unknown,3946,high.school,-1,unknown,student,unknown,married,feb,199,nonexistent,3
1,16,telephone,thu,1,unknown,3946,high.school,-1,unknown,student,unknown,married,feb,199,nonexistent,3
0,23,telephone,fri,1,unknown,3961,professional.course,-1,unknown,technician,unknown,married,apr,194,nonexistent,4
1,23,telephone,fri,1,unknown,3961,professional.course,-1,unknown,technician,unknown,married,apr,194,nonexistent,4
0,16,telephone,fri,1,unknown,3954,professional.course,-1,unknown,student,unknown,married,apr,193,nonexistent,4
1,16,telephone,fri,1,unknown,3954,professional.course,-1,unknown,student,unknown,married,apr,193,nonexistent,4
0,23,telephone,(null),1,unknown,3969,professional.course,0,unknown,management,unknown,single,may,201,success,5
1,23,telephone,(null),1,unknown,3969,professional.course,0,unknown,management,unknown,single,may,201,success,5
0,17,telephone,(null),1,unknown,3969,basic.9y,0,unknown,retired,unknown,single,may,201,success,5
1,17,telephone,(null),1,unknown,3969,basic.9y,0,unknown,retired,unknown,single,may,201,success,5
0,20,cellular,tue,1,no,3782,basic.6y,-3,no,services,no,divorced,feb,197,failure,1
1,20,cellular,tue,1,no,3782,basic.6y,-3,no,services,no,divorced,feb,197,failure,1
0,14,cellular,tue,0,no,3845,basic.6y,-3,no,services,no,divorced,apr,197,failure,1
1,14,cellular,tue,0,no,3845,basic.6y,-3,no,services,no,divorced,apr,197,failure,1
0,22,telephone,fri,1,unknown,3876,illiterate,-1,unknown,student,unknown,married,may,192,nonexistent,4
1,22,telephone,fri,1,unknown,3876,illiterate,-1,unknown,student,unknown,married,may,192,nonexistent,4
0,22,telephone,thu,1,unknown,3790,basic.9y,-1,unknown,student,unknown,married,may,191,nonexistent,3
1,22,telephone,thu,1,unknown,3790,basic.9y,-1,unknown,student,unknown,married,may,191,nonexistent,3
0,15,cellular,wed,0,no,3860,professional.course,-2,no,student,no,married,may,190,nonexistent,2
1,15,cellular,wed,0,no,3860,professional.course,-2,no,student,no,married,may,190,nonexistent,2
0,15,cellular,wed,0,no,3782,basic.6y,-2,no,student,no,married,may,190,nonexistent,2
1,15,cellular,wed,0,no,3782,basic.6y,-2,no,student,no,married,may,190,nonexistent,2
0,21,cellular,wed,0,no,3813,basic.9y,-2,no,management,no,married,may,198,nonexistent,2
1,21,cellular,wed,0,no,3813,basic.9y,-2,no,management,no,married,may,198,nonexistent,2
0,24,telephone,(null),1,unknown,3821,high.school,0,unknown,retired,unknown,single,may,194,success,6
1,24,telephone,(null),1,unknown,3821,high.school,0,unknown,retired,unknown,single,may,194,success,6
0,17,telephone,(null),0,unknown,3813,university.degree,0,unknown,entrepreneur,unknown,single,may,193,success,5
1,17,telephone,(null),0,unknown,3813,university.degree,0,unknown,entrepreneur,unknown,single,may,193,success,5
0,3,cellular,tue,1,no,3845,basic.6y,-3,no,services,no,divorced,jul,197,failure,1
1,3,cellular,tue,1,no,3845,basic.6y,-3,no,services,no,divorced,jul,197,failure,1
0,4,cellular,wed,1,no,3853,basic.6y,-2,no,technician,no,married,nov,190,nonexistent,2
1,4,cellular,wed,1,no,3853,basic.6y,-2,no,technician,no,married,nov,190,nonexistent,2
0,9,telephone,fri,0,unknown,4016,illiterate,-1,unknown,housemaid,unknown,married,oct,200,nonexistent,4
1,9,telephone,fri,0,unknown,4016,illiterate,-1,unknown,housemaid,unknown,married,oct,200,nonexistent,4
0,2,cellular,tue,0,no,3837,illiterate,-3,no,housemaid,no,divorced,oct,196,failure,0
1,2,cellular,tue,0,no,3837,illiterate,-3,no,housemaid,no,divorced,oct,196,failure,0
0,2,cellular,tue,0,no,3758,basic.6y,-3,no,housemaid,no,divorced,oct,196,failure,0
1,2,cellular,tue,0,no,3758,basic.6y,-3,no,housemaid,no,divorced,oct,196,failure,0
0,7,telephone,thu,0,unknown,3868,basic.9y,-1,unknown,management,unknown,married,aug,199,nonexistent,3
1,7,telephone,thu,0,unknown,3868,basic.9y,-1,unknown,management,unknown,married,aug,199,nonexistent,3
0,7,telephone,thu,1,unknown,3790,basic.9y,-1,unknown,blue-collar,unknown,married,aug,199,nonexistent,3
1,7,telephone,thu,1,unknown,3790,basic.9y,-1,unknown,blue-collar,unknown,married,aug,199,nonexistent,3
0,8,telephone,fri,0,unknown,3844,illiterate,-1,unknown,management,unknown,married,oct,192,nonexistent,4
1,8,telephone,fri,0,unknown,3844,illiterate,-1,unknown,management,unknown,married,oct,192,nonexistent,4
0,10,telephone,(null),1,unknown,3875,professional.course,0,unknown,entrepreneur,unknown,single,nov,193,success,5
1,10,telephone,(null),1,unknown,3875,professional.course,0,unknown,entrepreneur,unknown,single,nov,193,success,5
0,11,telephone,(null),1,unknown,4055,high.school,0,unknown,unemployed,unknown,single,may,198,success,6
1,11,telephone,(null),1,unknown,4055,high.school,0,unknown,unemployed,unknown,single,may,198,success,6
0,5,cellular,wed,1,no,3938,professional.course,-2,no,services,no,married,mar,201,nonexistent,2
1,5,cellular,wed,1,no,3938,professional.course,-2,no,services,no,married,mar,201,nonexistent,2
0,5,cellular,wed,1,no,3938,professional.course,-2,no,technician,no,married,mar,197,nonexistent,2
1,5,cellular,wed,1,no,3938,professional.course,-2,no,technician,no,married,mar,197,nonexistent,2
0,11,telephone,(null),1,unknown,3977,high.school,0,unknown,unemployed,unknown,single,may,194,success,6
1,11,telephone,(null),1,unknown,3977,high.school,0,unknown,unemployed,unknown,single,may,194,success,6
0,8,telephone,fri,0,unknown,3876,professional.course,-1,unknown,services,unknown,married,apr,193,nonexistent,4
1,8,telephone,fri,0,unknown,3876,professional.course,-1,unknown,services,unknown,married,apr,193,nonexistent,4
0,9,telephone,fri,0,unknown,3883,professional.course,-1,unknown,technician,unknown,married,apr,190,nonexistent,4
1,9,telephone,fri,0,unknown,3883,professional.course,-1,unknown,technician,unknown,married,apr,190,nonexistent,4
0,4,cellular,wed,1,no,3774,professional.course,-2,no,services,no,married,feb,192,nonexistent,2
1,4,cellular,wed,1,no,3774,professional.course,-2,no,services,no,married,feb,192,nonexistent,2
0,8,telephone,fri,1,unknown,3797,basic.9y,-1,unknown,unemployed,unknown,married,apr,189,nonexistent,4
1,8,telephone,fri,1,unknown,3797,basic.9y,-1,unknown,unemployed,unknown,married,apr,189,nonexistent,4
0,11,telephone,(null),0,unknown,4055,university.degree,0,unknown,retired,unknown,single,may,202,success,6
1,11,telephone,(null),0,unknown,4055,university.degree,0,unknown,retired,unknown,single,may,202,success,6
0,9,telephone,fri,1,unknown,3883,basic.9y,-1,unknown,management,unknown,married,apr,200,nonexistent,4
1,9,telephone,fri,1,unknown,3883,basic.9y,-1,unknown,management,unknown,married,apr,200,nonexistent,4
0,11,telephone,(null),0,unknown,3899,high.school,0,unknown,entrepreneur,unknown,single,may,202,success,6
1,11,telephone,(null),0,unknown,3899,high.school,0,unknown,entrepreneur,unknown,single,may,202,success,6
0,11,telephone,(null),1,unknown,3891,professional.course,0,unknown,management,unknown,single,may,194,success,6
1,11,telephone,(null),1,unknown,3891,professional.course,0,unknown,management,unknown,single,may,194,success,6
0,17,telephone,fri,1,unknown,3961,professional.course,-1,unknown,technician,unknown,married,nov,185,nonexistent,4
1,17,telephone,fri,1,unknown,3961,professional.course,-1,unknown,technician,unknown,married,nov,185,nonexistent,4
0,18,telephone,(null),1,unknown,3977,professional.course,0,unknown,unemployed,unknown,single,sep,186,success,6
1,18,telephone,(null),1,unknown,3977,professional.course,0,unknown,unemployed,unknown,single,sep,186,success,6
0,22,telephone,fri,0,unknown,3876,professional.course,-1,unknown,student,unknown,married,nov,184,nonexistent,4
1,22,telephone,fri,0,unknown,3876,professional.course,-1,unknown,student,unknown,married,nov,184,nonexistent,4
0,22,telephone,thu,0,unknown,3790,high.school,-1,unknown,student,unknown,married,nov,184,nonexistent,3
1,22,telephone,thu,0,unknown,3790,high.school,-1,unknown,student,unknown,married,nov,184,nonexistent,3
0,22,telephone,thu,1,unknown,3790,professional.course,-1,unknown,student,unknown,married,aug,184,nonexistent,3
1,22,telephone,thu,1,unknown,3790,professional.course,-1,unknown,student,unknown,married,aug,184,nonexistent,3
0,17,telephone,fri,1,unknown,3883,basic.9y,-1,unknown,technician,unknown,married,nov,185,nonexistent,4
1,17,telephone,fri,1,unknown,3883,basic.9y,-1,unknown,technician,unknown,married,nov,185,nonexistent,4
0,18,telephone,(null),1,unknown,3891,professional.course,0,unknown,unemployed,unknown,single,nov,179,success,6
1,18,telephone,(null),1,unknown,3891,professional.course,0,unknown,unemployed,unknown,single,nov,179,success,6
0,17,telephone,fri,0,unknown,3805,illiterate,-1,unknown,management,unknown,married,nov,185,nonexistent,4
1,17,telephone,fri,0,unknown,3805,illiterate,-1,unknown,management,unknown,married,nov,185,nonexistent,4
0,24,telephone,(null),0,unknown,3821,professional.course,0,unknown,unemployed,unknown,single,mar,186,success,6
1,24,telephone,(null),0,unknown,3821,professional.course,0,unknown,unemployed,unknown,single,mar,186,success,6
0,11,telephone,(null),0,unknown,3899,high.school,0,unknown,student,unknown,single,dec,186,success,6
1,11,telephone,(null),0,unknown,3899,high.school,0,unknown,student,unknown,single,dec,186,success,6
0,11,telephone,(null),1,unknown,3899,university.degree,0,unknown,unemployed,unknown,single,dec,179,success,6
1,11,telephone,(null),1,unknown,3899,university.degree,0,unknown,unemployed,unknown,single,dec,179,success,6
0,11,telephone,(null),1,unknown,3821,high.school,0,unknown,retired,unknown,single,nov,186,success,6
1,11,telephone,(null),1,unknown,3821,high.school,0,unknown,retired,unknown,single,nov,186,success,6
0,11,telephone,(null),1,unknown,3899,university.degree,0,unknown,unemployed,unknown,single,may,186,success,6
1,11,telephone,(null),1,unknown,3899,university.degree,0,unknown,unemployed,unknown,single,may,186,success,6
0,33,cellular,tue,0,no,3688,basic.6y,-3,no,blue-collar,no,divorced,feb,205,failure,1
1,33,cellular,tue,0,no,3688,basic.6y,-3,no,blue-collar,no,divorced,feb,205,failure,1
0,33,cellular,wed,0,no,3703,basic.9y,-2,no,entrepreneur,no,married,aug,198,nonexistent,2
1,33,cellular,wed,0,no,3703,basic.9y,-2,no,entrepreneur,no,married,aug,198,nonexistent,2
0,33,cellular,tue,0,no,3602,basic.6y,-3,no,admin.,no,divorced,jul,196,failure,0
1,33,cellular,tue,0,no,3602,basic.6y,-3,no,admin.,no,divorced,jul,196,failure,0
0,33,cellular,wed,1,no,3641,basic.9y,-2,no,housemaid,no,married,feb,192,nonexistent,2
1,33,cellular,wed,1,no,3641,basic.9y,-2,no,housemaid,no,married,feb,192,nonexistent,2
0,33,cellular,mon,1,no,3517,basic.4y,-3,no,admin.,no,divorced,jul,188,failure,0
1,33,cellular,mon,1,no,3517,basic.4y,-3,no,admin.,no,divorced,jul,188,failure,0
0,33,cellular,mon,0,no,3517,basic.4y,-3,no,admin.,no,divorced,apr,188,failure,0
1,33,cellular,mon,0,no,3517,basic.4y,-3,no,admin.,no,divorced,apr,188,failure,0
0,30,cellular,tue,0,no,3610,basic.6y,-3,no,self-employed,no,divorced,jul,188,failure,0
1,30,cellular,tue,0,no,3610,basic.6y,-3,no,self-employed,no,divorced,jul,188,failure,0
0,26,cellular,tue,1,no,3688,basic.6y,-3,no,services,no,divorced,jul,189,failure,1
1,26,cellular,tue,1,no,3688,basic.6y,-3,no,services,no,divorced,jul,189,failure,1
0,30,cellular,wed,0,no,3625,basic.9y,-2,no,entrepreneur,no,married,sep,190,nonexistent,2
1,30,cellular,wed,0,no,3625,basic.9y,-2,no,entrepreneur,no,married,sep,190,nonexistent,2
0,27,cellular,wed,1,no,3656,basic.9y,-2,no,entrepreneur,no,married,sep,190,nonexistent,2
1,27,cellular,wed,1,no,3656,basic.9y,-2,no,entrepreneur,no,married,sep,190,nonexistent,2
0,28,cellular,wed,1,no,3656,basic.9y,-2,no,management,no,married,mar,193,nonexistent,2
1,28,cellular,wed,1,no,3656,basic.9y,-2,no,management,no,married,mar,193,nonexistent,2
0,30,cellular,tue,0,no,3469,basic.6y,-3,no,blue-collar,no,divorced,aug,189,failure,1
1,30,cellular,tue,0,no,3469,basic.6y,-3,no,blue-collar,no,divorced,aug,189,failure,1
0,30,cellular,tue,1,no,3454,basic.6y,-3,no,self-employed,no,divorced,jan,188,failure,0
1,30,cellular,tue,1,no,3454,basic.6y,-3,no,self-employed,no,divorced,jan,188,failure,0
0,31,telephone,thu,1,unknown,3555,high.school,-1,unknown,housemaid,unknown,married,apr,191,nonexistent,3
1,31,telephone,thu,1,unknown,3555,high.school,-1,unknown,housemaid,unknown,married,apr,191,nonexistent,3
0,30,cellular,wed,1,no,3469,basic.9y,-2,no,entrepreneur,no,married,mar,190,nonexistent,2
1,30,cellular,wed,1,no,3469,basic.9y,-2,no,entrepreneur,no,married,mar,190,nonexistent,2
0,26,cellular,tue,0,no,3532,basic.6y,-3,no,blue-collar,no,divorced,aug,189,failure,1
1,26,cellular,tue,0,no,3532,basic.6y,-3,no,blue-collar,no,divorced,aug,189,failure,1
0,26,cellular,wed,0,no,3485,basic.9y,-2,no,blue-collar,no,married,feb,190,nonexistent,2
1,26,cellular,wed,0,no,3485,basic.9y,-2,no,blue-collar,no,married,feb,190,nonexistent,2
0,30,cellular,tue,0,no,3376,basic.6y,-3,no,blue-collar,no,divorced,feb,189,failure,1
1,30,cellular,tue,0,no,3376,basic.6y,-3,no,blue-collar,no,divorced,feb,189,failure,1
0,26,cellular,tue,0,no,3368,basic.6y,-3,no,admin.,no,divorced,jan,188,failure,0
1,26,cellular,tue,0,no,3368,basic.6y,-3,no,admin.,no,divorced,jan,188,failure,0
0,39,cellular,mon,0,no,3673,basic.4y,-3,no,self-employed,no,divorced,jul,125,failure,0
1,39,cellular,mon,0,no,3673,basic.4y,-3,no,self-employed,no,divorced,jul,125,failure,0
0,39,cellular,wed,0,no,3696,basic.9y,-2,no,blue-collar,no,married,aug,129,nonexistent,2
1,39,cellular,wed,0,no,3696,basic.9y,-2,no,blue-collar,no,married,aug,129,nonexistent,2
0,39,cellular,tue,0,no,3680,basic.6y,-3,no,self-employed,no,divorced,jan,126,failure,0
1,39,cellular,tue,0,no,3680,basic.6y,-3,no,self-employed,no,divorced,jan,126,failure,0
0,39,telephone,(null),0,unknown,3742,professional.course,0,unknown,management,unknown,single,may,138,success,6
1,39,telephone,(null),0,unknown,3742,professional.course,0,unknown,management,unknown,single,may,138,success,6
0,36,cellular,tue,1,no,3688,basic.6y,-3,no,blue-collar,no,divorced,oct,174,failure,1
1,36,cellular,tue,1,no,3688,basic.6y,-3,no,blue-collar,no,divorced,oct,174,failure,1
0,34,telephone,thu,1,unknown,3711,high.school,-1,unknown,student,unknown,married,aug,184,nonexistent,3
1,34,telephone,thu,1,unknown,3711,high.school,-1,unknown,student,unknown,married,aug,184,nonexistent,3
0,33,cellular,tue,0,no,3602,basic.6y,-3,no,self-employed,no,divorced,oct,181,failure,0
1,33,cellular,tue,0,no,3602,basic.6y,-3,no,self-employed,no,divorced,oct,181,failure,0
0,34,telephone,thu,0,unknown,3633,high.school,-1,unknown,student,unknown,married,aug,176,nonexistent,3
1,34,telephone,thu,0,unknown,3633,high.school,-1,unknown,student,unknown,married,aug,176,nonexistent,3
0,34,telephone,(null),0,unknown,3742,professional.course,0,unknown,retired,unknown,single,nov,179,success,6
1,34,telephone,(null),0,unknown,3742,professional.course,0,unknown,retired,unknown,single,nov,179,success,6
0,34,telephone,fri,1,unknown,3641,illiterate,-1,unknown,housemaid,unknown,married,aug,184,nonexistent,4
1,34,telephone,fri,1,unknown,3641,illiterate,-1,unknown,housemaid,unknown,married,aug,184,nonexistent,4
0,36,cellular,mon,1,no,3673,basic.4y,-3,no,admin.,no,divorced,jan,173,failure,0
1,36,cellular,mon,1,no,3673,basic.4y,-3,no,admin.,no,divorced,jan,173,failure,0
0,34,telephone,thu,0,unknown,3672,high.school,-1,unknown,student,unknown,married,apr,184,nonexistent,3
1,34,telephone,thu,0,unknown,3672,high.school,-1,unknown,student,unknown,married,apr,184,nonexistent,3
0,34,telephone,(null),0,unknown,3742,professional.course,0,unknown,unemployed,unknown,single,jun,179,success,6
1,34,telephone,(null),0,unknown,3742,professional.course,0,unknown,unemployed,unknown,single,jun,179,success,6
0,34,telephone,fri,1,unknown,3641,illiterate,-1,unknown,housemaid,unknown,married,apr,184,nonexistent,4
1,34,telephone,fri,1,unknown,3641,illiterate,-1,unknown,housemaid,unknown,married,apr,184,nonexistent,4
0,34,telephone,(null),1,unknown,3656,professional.course,0,unknown,retired,unknown,single,may,178,success,5
1,34,telephone,(null),1,unknown,3656,professional.course,0,unknown,retired,unknown,single,may,178,success,5
0,36,cellular,tue,0,no,3688,basic.6y,-3,no,services,no,divorced,oct,166,failure,1
1,36,cellular,tue,0,no,3688,basic.6y,-3,no,services,no,divorced,oct,166,failure,1
0,36,cellular,tue,1,no,3680,basic.6y,-3,no,self-employed,no,divorced,jul,165,failure,0
1,36,cellular,tue,1,no,3680,basic.6y,-3,no,self-employed,no,divorced,jul,165,failure,0
0,36,cellular,wed,1,no,3703,basic.9y,-2,no,student,no,married,sep,159,nonexistent,2
1,36,cellular,wed,1,no,3703,basic.9y,-2,no,student,no,married,sep,159,nonexistent,2
0,36,cellular,mon,1,no,3595,basic.4y,-3,no,self-employed,no,divorced,oct,157,failure,0
1,36,cellular,mon,1,no,3595,basic.4y,-3,no,self-employed,no,divorced,oct,157,failure,0
0,36,cellular,wed,1,no,3641,basic.9y,-2,no,blue-collar,no,married,aug,161,nonexistent,2
1,36,cellular,wed,1,no,3641,basic.9y,-2,no,blue-collar,no,married,aug,161,nonexistent,2
0,34,telephone,(null),1,unknown,3734,professional.course,0,unknown,technician,unknown,single,dec,170,success,5
1,34,telephone,(null),1,unknown,3734,professional.course,0,unknown,technician,unknown,single,dec,170,success,5
0,34,telephone,fri,0,unknown,3648,illiterate,-1,unknown,technician,unknown,married,oct,167,nonexistent,4
1,34,telephone,fri,0,unknown,3648,illiterate,-1,unknown,technician,unknown,married,oct,167,nonexistent,4
0,35,telephone,fri,0,unknown,3687,illiterate,-1,unknown,self-employed,unknown,married,apr,165,nonexistent,4
1,35,telephone,fri,0,unknown,3687,illiterate,-1,unknown,self-employed,unknown,married,apr,165,nonexistent,4
0,33,cellular,tue,1,no,3454,basic.6y,-3,no,blue-collar,no,divorced,jul,174,failure,0
1,33,cellular,tue,1,no,3454,basic.6y,-3,no,blue-collar,no,divorced,jul,174,failure,0
0,33,cellular,mon,0,no,3439,basic.4y,-3,no,admin.,no,divorced,jan,173,failure,0
1,33,cellular,mon,0,no,3439,basic.4y,-3,no,admin.,no,divorced,jan,173,failure,0
0,33,cellular,wed,1,no,3500,basic.9y,-2,no,student,no,married,sep,162,nonexistent,2
1,33,cellular,wed,1,no,3500,basic.9y,-2,no,student,no,married,sep,162,nonexistent,2
0,34,telephone,fri,0,unknown,3570,illiterate,-1,unknown,housemaid,unknown,married,nov,169,nonexistent,4
1,34,telephone,fri,0,unknown,3570,illiterate,-1,unknown,housemaid,unknown,married,nov,169,nonexistent,4
