CE_ID,PA,age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Output,Decision
1699,0,62,Self-emp-inc,Prof-school,1,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,12500,1415,42,Taiwan,-0.310131,NEGATIVE
1699,1,62,Self-emp-inc,Prof-school,1,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,12500,1415,42,Taiwan,0.011073,POSITIVE
1700,0,64,Self-emp-inc,Assoc-voc,2,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,12500,1633,43,Columbia,-0.166049,NEGATIVE
1700,1,64,Self-emp-inc,Assoc-voc,2,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,12500,1633,43,Columbia,0.155154,POSITIVE
1701,0,67,Federal-gov,7th-8th,2,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,12500,1633,44,Guatemala,-0.021967,NEGATIVE
1701,1,67,Federal-gov,7th-8th,2,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,12500,1633,44,Guatemala,0.299236,POSITIVE
1702,0,68,Local-gov,Bachelors,1,Married-spouse-absent,Tech-support,Wife,White,Female,12500,1197,39,Portugal,-0.307700,NEGATIVE
1702,1,68,Local-gov,Bachelors,1,Married-spouse-absent,Tech-support,Wife,White,Male,12500,1197,39,Portugal,0.013504,POSITIVE
1703,0,68,Local-gov,Some-college,1,Married-spouse-absent,Craft-repair,Wife,White,Female,12500,1197,40,France,-0.194075,NEGATIVE
1703,1,68,Local-gov,Some-college,1,Married-spouse-absent,Craft-repair,Wife,White,Male,12500,1197,40,France,0.127129,POSITIVE
1704,0,69,Local-gov,HS-grad,1,Married-spouse-absent,Sales,Own-child,Asian-Pac-Islander,Female,12500,1415,41,Laos,-0.080450,NEGATIVE
1704,1,69,Local-gov,HS-grad,1,Married-spouse-absent,Sales,Own-child,Asian-Pac-Islander,Male,12500,1415,41,Laos,0.240754,POSITIVE
1705,0,58,Local-gov,HS-grad,1,Married-spouse-absent,Sales,Own-child,Asian-Pac-Islander,Female,12500,1415,41,Laos,-0.275038,NEGATIVE
1705,1,58,Local-gov,HS-grad,1,Married-spouse-absent,Sales,Own-child,Asian-Pac-Islander,Male,12500,1415,41,Laos,0.046166,POSITIVE
1706,0,59,State-gov,Prof-school,1,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Female,12500,1415,42,Taiwan,-0.159764,NEGATIVE
1706,1,59,State-gov,Prof-school,1,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Male,12500,1415,42,Taiwan,0.161440,POSITIVE
1707,0,60,State-gov,Assoc-voc,1,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,12500,1633,43,Columbia,-0.044490,NEGATIVE
1707,1,60,State-gov,Assoc-voc,1,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,12500,1633,43,Columbia,0.276714,POSITIVE
1708,0,69,Local-gov,HS-grad,3,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Female,12500,1415,28,Laos,-0.287410,NEGATIVE
1708,1,69,Local-gov,HS-grad,3,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Male,12500,1415,28,Laos,0.033793,POSITIVE
1709,0,70,State-gov,Prof-school,3,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,12500,1415,29,Taiwan,-0.173185,NEGATIVE
1709,1,70,State-gov,Prof-school,3,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,12500,1415,29,Taiwan,0.148018,POSITIVE
1710,0,71,State-gov,Assoc-voc,3,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,12500,1633,30,Columbia,-0.058959,NEGATIVE
1710,1,71,State-gov,Assoc-voc,3,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,12500,1633,30,Columbia,0.262244,POSITIVE
1711,0,73,Federal-gov,7th-8th,1,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,12500,1633,32,Guatemala,-0.313995,NEGATIVE
1711,1,73,Federal-gov,7th-8th,1,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,12500,1633,32,Guatemala,0.007208,POSITIVE
1712,0,73,Local-gov,12th,1,Married-AF-spouse,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,12500,1633,33,Nicaragua,-0.252286,NEGATIVE
1712,1,73,Local-gov,12th,1,Married-AF-spouse,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,12500,1633,33,Nicaragua,0.068917,POSITIVE
1713,0,74,Local-gov,Masters,1,Married-AF-spouse,Farming-fishing,Not-in-family,Other,Female,12500,1851,34,Thailand,-0.190577,NEGATIVE
1713,1,74,Local-gov,Masters,1,Married-AF-spouse,Farming-fishing,Not-in-family,Other,Male,12500,1851,34,Thailand,0.130627,POSITIVE
1714,0,75,State-gov,10th,1,Married-AF-spouse,Transport-moving,Other-relative,Other,Female,12500,1851,35,El-Salvador,-0.128868,NEGATIVE
1714,1,75,State-gov,10th,1,Married-AF-spouse,Transport-moving,Other-relative,Other,Male,12500,1851,35,El-Salvador,0.192336,POSITIVE
1715,0,76,State-gov,Doctorate,1,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,12500,2069,36,Peru,-0.067159,NEGATIVE
1715,1,76,State-gov,Doctorate,1,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,12500,2069,36,Peru,0.254045,POSITIVE
1716,0,60,Self-emp-inc,Assoc-voc,2,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,12500,1633,30,Columbia,-0.314258,NEGATIVE
1716,1,60,Self-emp-inc,Assoc-voc,2,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,12500,1633,30,Columbia,0.006946,POSITIVE
1717,0,61,Federal-gov,7th-8th,2,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,12500,1633,32,Guatemala,-0.187716,NEGATIVE
1717,1,61,Federal-gov,7th-8th,2,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,12500,1633,32,Guatemala,0.133488,POSITIVE
1718,0,62,Local-gov,12th,2,Married-AF-spouse,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,12500,1633,33,Nicaragua,-0.061173,NEGATIVE
1718,1,62,Local-gov,12th,2,Married-AF-spouse,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,12500,1633,33,Nicaragua,0.260030,POSITIVE
1719,0,59,State-gov,Prof-school,1,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Female,12500,1415,29,Taiwan,-0.236015,NEGATIVE
1719,1,59,State-gov,Prof-school,1,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Male,12500,1415,29,Taiwan,0.085188,POSITIVE
1720,0,60,State-gov,Assoc-voc,1,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,12500,1633,30,Columbia,-0.120140,NEGATIVE
1720,1,60,State-gov,Assoc-voc,1,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,12500,1633,30,Columbia,0.201063,POSITIVE
1721,0,61,State-gov,7th-8th,1,Married-spouse-absent,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,12500,1633,32,Guatemala,-0.004266,NEGATIVE
1721,1,61,State-gov,7th-8th,1,Married-spouse-absent,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,12500,1633,32,Guatemala,0.316938,POSITIVE
1722,0,56,Private,Bachelors,1,Married-spouse-absent,Tech-support,Wife,White,Female,12500,1197,26,Portugal,-0.058477,NEGATIVE
1722,1,56,Private,Bachelors,1,Married-spouse-absent,Tech-support,Wife,White,Male,12500,1197,26,Portugal,0.262726,POSITIVE
1723,0,68,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,12500,108,26,Portugal,-0.017690,NEGATIVE
1723,1,68,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,12500,108,26,Portugal,0.501054,POSITIVE
1724,0,76,State-gov,Doctorate,3,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,12500,980,47,Peru,-0.002777,NEGATIVE
1724,1,76,State-gov,Doctorate,3,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,12500,980,47,Peru,0.318426,POSITIVE
1725,0,56,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,12500,108,26,Portugal,-0.018036,NEGATIVE
1725,1,56,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,12500,108,26,Portugal,0.303167,POSITIVE
1726,0,57,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Female,12500,108,28,France,-0.036679,NEGATIVE
1726,1,57,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Male,12500,108,28,France,0.284525,POSITIVE
1727,0,58,Self-emp-not-inc,HS-grad,1,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,12500,326,30,Laos,-0.055321,NEGATIVE
1727,1,58,Self-emp-not-inc,HS-grad,1,Widowed,Sales,Own-child,Asian-Pac-Islander,Male,12500,326,30,Laos,0.265882,POSITIVE
1728,0,59,Self-emp-inc,Prof-school,1,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Female,12500,326,33,Taiwan,-0.073965,NEGATIVE
1728,1,59,Self-emp-inc,Prof-school,1,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Male,12500,326,33,Taiwan,0.247239,POSITIVE
1729,0,60,Self-emp-inc,Assoc-voc,2,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,12500,544,35,Columbia,-0.092607,NEGATIVE
1729,1,60,Self-emp-inc,Assoc-voc,2,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,12500,544,35,Columbia,0.228596,POSITIVE
1730,0,61,Federal-gov,7th-8th,2,Married-spouse-absent,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,12500,544,38,Guatemala,-0.111251,NEGATIVE
1730,1,61,Federal-gov,7th-8th,2,Married-spouse-absent,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,12500,544,38,Guatemala,0.209953,POSITIVE
1731,0,62,Local-gov,12th,2,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,12500,544,40,Nicaragua,-0.129893,NEGATIVE
1731,1,62,Local-gov,12th,2,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,12500,544,40,Nicaragua,0.191310,POSITIVE
1732,0,63,Local-gov,Masters,3,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Female,12500,762,42,Thailand,-0.148536,NEGATIVE
1732,1,63,Local-gov,Masters,3,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Male,12500,762,42,Thailand,0.172667,POSITIVE
1733,0,64,State-gov,10th,3,Married-AF-spouse,Transport-moving,Other-relative,Other,Female,12500,762,45,El-Salvador,-0.167179,NEGATIVE
1733,1,64,State-gov,10th,3,Married-AF-spouse,Transport-moving,Other-relative,Other,Male,12500,762,45,El-Salvador,0.154024,POSITIVE
1734,0,65,State-gov,Doctorate,3,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,12500,980,47,Peru,-0.185822,NEGATIVE
1734,1,65,State-gov,Doctorate,3,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,12500,980,47,Peru,0.135381,POSITIVE
1735,0,90,Local-gov,Bachelors,3,Married-AF-spouse,Tech-support,Wife,White,Female,12500,1197,39,China,-0.532824,NEGATIVE
1735,1,90,Local-gov,Bachelors,3,Married-AF-spouse,Tech-support,Wife,White,Male,12500,1197,39,China,0.081166,POSITIVE
1736,0,90,Local-gov,Some-college,3,Married-AF-spouse,Craft-repair,Wife,White,Female,12500,1197,40,Cuba,-0.264216,NEGATIVE
1736,1,90,Local-gov,Some-college,3,Married-AF-spouse,Craft-repair,Wife,White,Male,12500,1197,40,Cuba,0.349774,POSITIVE
1737,0,90,Self-emp-not-inc,Some-college,1,Married-AF-spouse,Craft-repair,Wife,White,Female,12500,1197,40,Cuba,-0.421191,NEGATIVE
1737,1,90,Self-emp-not-inc,Some-college,1,Married-AF-spouse,Craft-repair,Wife,White,Male,12500,1197,40,Cuba,0.192799,POSITIVE
1738,0,91,Self-emp-not-inc,HS-grad,1,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Female,12500,1415,41,Iran,-0.206764,NEGATIVE
1738,1,91,Self-emp-not-inc,HS-grad,1,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Male,12500,1415,41,Iran,0.407227,POSITIVE
1739,0,79,Local-gov,Bachelors,3,Married-AF-spouse,Tech-support,Wife,White,Female,12500,1197,39,China,-0.078683,NEGATIVE
1739,1,79,Local-gov,Bachelors,3,Married-AF-spouse,Tech-support,Wife,White,Male,12500,1197,39,China,0.374271,POSITIVE
1740,0,79,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Female,12500,1197,39,China,-0.181478,NEGATIVE
1740,1,79,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Male,12500,1197,39,China,0.267590,POSITIVE
1741,0,90,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Female,12500,1197,45,United-States,-0.117193,NEGATIVE
1741,1,90,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Male,12500,1197,45,United-States,0.496798,POSITIVE
1742,0,90,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Female,12500,1197,39,United-States,-0.413070,NEGATIVE
1742,1,90,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Male,12500,1197,39,United-States,0.200921,POSITIVE
1743,0,90,Self-emp-not-inc,Some-college,1,Married-AF-spouse,Craft-repair,Wife,White,Female,12500,1197,39,Cambodia,-0.230253,NEGATIVE
1743,1,90,Self-emp-not-inc,Some-college,1,Married-AF-spouse,Craft-repair,Wife,White,Male,12500,1197,39,Cambodia,0.383737,POSITIVE
1744,0,91,Self-emp-not-inc,HS-grad,1,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Female,12500,1415,39,England,-0.047436,NEGATIVE
1744,1,91,Self-emp-not-inc,HS-grad,1,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Male,12500,1415,39,England,0.566554,POSITIVE
1745,0,90,Private,Bachelors,3,Married-AF-spouse,Tech-support,Wife,White,Female,12500,1197,33,China,-0.286902,NEGATIVE
1745,1,90,Private,Bachelors,3,Married-AF-spouse,Tech-support,Wife,White,Male,12500,1197,33,China,0.327089,POSITIVE
1746,0,90,Self-emp-not-inc,Some-college,3,Married-AF-spouse,Craft-repair,Wife,White,Female,12500,1197,33,Cuba,-0.102063,NEGATIVE
1746,1,90,Self-emp-not-inc,Some-college,3,Married-AF-spouse,Craft-repair,Wife,White,Male,12500,1197,33,Cuba,0.511928,POSITIVE
1747,0,90,Self-emp-not-inc,Some-college,3,Married-AF-spouse,Craft-repair,Wife,White,Female,12500,1197,26,Cuba,-0.442322,NEGATIVE
1747,1,90,Self-emp-not-inc,Some-college,3,Married-AF-spouse,Craft-repair,Wife,White,Male,12500,1197,26,Cuba,0.171669,POSITIVE
1748,0,91,Self-emp-not-inc,HS-grad,3,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Female,12500,1415,27,Iran,-0.252551,NEGATIVE
1748,1,91,Self-emp-not-inc,HS-grad,3,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Male,12500,1415,27,Iran,0.361440,POSITIVE
1749,0,92,Self-emp-inc,Prof-school,3,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,12500,1415,27,Honduras,-0.062780,NEGATIVE
1749,1,92,Self-emp-inc,Prof-school,3,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,12500,1415,27,Honduras,0.551210,POSITIVE
1750,0,91,Self-emp-not-inc,HS-grad,1,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Female,12500,1415,33,Iran,-0.561817,NEGATIVE
1750,1,91,Self-emp-not-inc,HS-grad,1,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Male,12500,1415,33,Iran,0.052174,POSITIVE
1751,0,92,Self-emp-inc,Prof-school,1,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,12500,1415,34,Honduras,-0.376978,NEGATIVE
1751,1,92,Self-emp-inc,Prof-school,1,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,12500,1415,34,Honduras,0.237014,POSITIVE
1752,0,93,Self-emp-inc,Assoc-voc,1,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,12500,1633,34,Philippines,-0.192138,NEGATIVE
1752,1,93,Self-emp-inc,Assoc-voc,1,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,12500,1633,34,Philippines,0.421852,POSITIVE
1753,0,95,Federal-gov,7th-8th,1,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,12500,1633,35,Italy,-0.007300,NEGATIVE
1753,1,95,Federal-gov,7th-8th,1,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,12500,1633,35,Italy,0.606691,POSITIVE
1754,0,93,Self-emp-inc,Assoc-voc,1,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,12500,1633,28,Philippines,-0.517604,NEGATIVE
1754,1,93,Self-emp-inc,Assoc-voc,1,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,12500,1633,28,Philippines,0.096388,POSITIVE
1755,0,95,Federal-gov,7th-8th,1,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,12500,1633,29,Italy,-0.327834,NEGATIVE
1755,1,95,Federal-gov,7th-8th,1,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,12500,1633,29,Italy,0.286157,POSITIVE
1756,0,95,Local-gov,12th,1,Married-AF-spouse,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,12500,1633,29,Italy,-0.138063,NEGATIVE
1756,1,95,Local-gov,12th,1,Married-AF-spouse,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,12500,1633,29,Italy,0.475928,POSITIVE
1757,0,79,Private,Bachelors,3,Married-AF-spouse,Tech-support,Wife,White,Female,12500,1197,26,China,-0.177952,NEGATIVE
1757,1,79,Private,Bachelors,3,Married-AF-spouse,Tech-support,Wife,White,Male,12500,1197,26,China,0.436039,POSITIVE
1758,0,79,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Female,12500,1197,33,China,-0.477355,NEGATIVE
1758,1,79,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Male,12500,1197,33,China,0.136636,POSITIVE
1759,0,79,Self-emp-not-inc,Some-college,1,Married-AF-spouse,Craft-repair,Wife,White,Female,12500,1197,33,Cuba,-0.292515,NEGATIVE
1759,1,79,Self-emp-not-inc,Some-college,1,Married-AF-spouse,Craft-repair,Wife,White,Male,12500,1197,33,Cuba,0.320021,POSITIVE
1760,0,80,Self-emp-not-inc,HS-grad,1,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Female,12500,1415,33,Iran,-0.107676,NEGATIVE
1760,1,80,Self-emp-not-inc,HS-grad,1,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Male,12500,1415,33,Iran,0.408476,POSITIVE
1761,0,80,Self-emp-not-inc,HS-grad,1,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Female,12500,1415,27,Iran,-0.443003,NEGATIVE
1761,1,80,Self-emp-not-inc,HS-grad,1,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Male,12500,1415,27,Iran,0.170987,POSITIVE
1762,0,81,Self-emp-inc,Prof-school,1,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,12500,1415,27,Honduras,-0.253233,NEGATIVE
1762,1,81,Self-emp-inc,Prof-school,1,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,12500,1415,27,Honduras,0.360758,POSITIVE
1763,0,82,Self-emp-inc,Assoc-voc,1,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,12500,1633,28,Philippines,-0.063462,NEGATIVE
1763,1,82,Self-emp-inc,Assoc-voc,1,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,12500,1633,28,Philippines,0.545759,POSITIVE
1764,0,90,Private,Bachelors,3,Married-AF-spouse,Tech-support,Wife,White,Female,12500,1197,33,United-States,-0.064353,NEGATIVE
1764,1,90,Private,Bachelors,3,Married-AF-spouse,Tech-support,Wife,White,Male,12500,1197,33,United-States,0.549638,POSITIVE
1765,0,90,Private,Bachelors,3,Married-AF-spouse,Tech-support,Wife,White,Female,12500,1197,26,United-States,-0.409543,NEGATIVE
1765,1,90,Private,Bachelors,3,Married-AF-spouse,Tech-support,Wife,White,Male,12500,1197,26,United-States,0.204447,POSITIVE
1766,0,90,Self-emp-not-inc,Some-college,3,Married-AF-spouse,Craft-repair,Wife,White,Female,12500,1197,26,Cambodia,-0.221795,NEGATIVE
1766,1,90,Self-emp-not-inc,Some-college,3,Married-AF-spouse,Craft-repair,Wife,White,Male,12500,1197,26,Cambodia,0.392195,POSITIVE
1767,0,91,Self-emp-not-inc,HS-grad,3,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Female,12500,1415,27,England,-0.034047,NEGATIVE
1767,1,91,Self-emp-not-inc,HS-grad,3,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Male,12500,1415,27,England,0.579943,POSITIVE
1768,0,90,Self-emp-not-inc,Some-college,1,Married-AF-spouse,Craft-repair,Wife,White,Female,12500,1197,33,Cambodia,-0.526131,NEGATIVE
1768,1,90,Self-emp-not-inc,Some-college,1,Married-AF-spouse,Craft-repair,Wife,White,Male,12500,1197,33,Cambodia,0.087860,POSITIVE
1769,0,91,Self-emp-not-inc,HS-grad,1,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Female,12500,1415,33,England,-0.343314,NEGATIVE
1769,1,91,Self-emp-not-inc,HS-grad,1,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Male,12500,1415,33,England,0.270677,POSITIVE
1770,0,92,Self-emp-inc,Prof-school,1,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,12500,1415,34,Puerto-Rico,-0.160498,NEGATIVE
1770,1,92,Self-emp-inc,Prof-school,1,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,12500,1415,34,Puerto-Rico,0.453493,POSITIVE
1771,0,92,Self-emp-inc,Prof-school,1,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,12500,1415,27,Puerto-Rico,-0.490894,NEGATIVE
1771,1,92,Self-emp-inc,Prof-school,1,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,12500,1415,27,Puerto-Rico,0.123097,POSITIVE
1772,0,93,Self-emp-inc,Assoc-voc,1,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,12500,1633,28,Canada,-0.303147,NEGATIVE
1772,1,93,Self-emp-inc,Assoc-voc,1,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,12500,1633,28,Canada,0.310844,POSITIVE
1773,0,95,Federal-gov,7th-8th,1,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,12500,1633,29,Germany,-0.115401,NEGATIVE
1773,1,95,Federal-gov,7th-8th,1,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,12500,1633,29,Germany,0.498590,POSITIVE
1774,0,79,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Female,12500,1197,33,United-States,-0.254806,NEGATIVE
1774,1,79,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Male,12500,1197,33,United-States,0.359185,POSITIVE
1775,0,79,Self-emp-not-inc,Some-college,1,Married-AF-spouse,Craft-repair,Wife,White,Female,12500,1197,33,Cambodia,-0.071990,NEGATIVE
1775,1,79,Self-emp-not-inc,Some-college,1,Married-AF-spouse,Craft-repair,Wife,White,Male,12500,1197,33,Cambodia,0.542002,POSITIVE
1776,0,79,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Female,12500,1197,26,United-States,-0.599996,NEGATIVE
1776,1,79,Private,Bachelors,1,Married-AF-spouse,Tech-support,Wife,White,Male,12500,1197,26,United-States,0.013995,POSITIVE
1777,0,79,Self-emp-not-inc,Some-college,1,Married-AF-spouse,Craft-repair,Wife,White,Female,12500,1197,26,Cambodia,-0.412248,NEGATIVE
1777,1,79,Self-emp-not-inc,Some-college,1,Married-AF-spouse,Craft-repair,Wife,White,Male,12500,1197,26,Cambodia,0.201743,POSITIVE
1778,0,80,Self-emp-not-inc,HS-grad,1,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Female,12500,1415,27,England,-0.224500,NEGATIVE
1778,1,80,Self-emp-not-inc,HS-grad,1,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Male,12500,1415,27,England,0.389490,POSITIVE
1779,0,81,Self-emp-inc,Prof-school,1,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,12500,1415,27,Puerto-Rico,-0.036753,NEGATIVE
1779,1,81,Self-emp-inc,Prof-school,1,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,12500,1415,27,Puerto-Rico,0.577238,POSITIVE
1780,0,90,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,12500,108,39,China,-0.082587,NEGATIVE
1780,1,90,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,12500,108,39,China,0.531403,POSITIVE
1781,0,81,Self-emp-inc,Prof-school,1,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,12500,326,42,Honduras,-0.309399,NEGATIVE
1781,1,81,Self-emp-inc,Prof-school,1,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,12500,326,42,Honduras,0.011805,POSITIVE
1782,0,82,Self-emp-inc,Assoc-voc,2,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,12500,544,43,Philippines,-0.154158,NEGATIVE
1782,1,82,Self-emp-inc,Assoc-voc,2,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,12500,544,43,Philippines,0.167045,POSITIVE
1783,0,79,Local-gov,Bachelors,1,Widowed,Tech-support,Wife,White,Female,12500,108,39,China,-0.170244,NEGATIVE
1783,1,79,Local-gov,Bachelors,1,Widowed,Tech-support,Wife,White,Male,12500,108,39,China,0.443746,POSITIVE
1784,0,90,Private,Bachelors,3,Married-AF-spouse,Tech-support,Wife,White,Female,12500,108,39,United-States,-0.601849,NEGATIVE
1784,1,90,Private,Bachelors,3,Married-AF-spouse,Tech-support,Wife,White,Male,12500,108,39,United-States,0.012141,POSITIVE
1785,0,90,Self-emp-not-inc,Some-college,3,Married-AF-spouse,Craft-repair,Wife,White,Female,12500,108,40,Cambodia,-0.389445,NEGATIVE
