age,capital-gain,capital-loss,decision,education,education-num,hours-per-week,marital-status,occupation,race,relationship,sex,workclass
76,3,72,0,10th,2,39,Prof-school,Craft-repair,Asian-Pac-Islander,Other-relative,Female,State-gov
76,3,72,1,10th,2,39,Prof-school,Craft-repair,Asian-Pac-Islander,Other-relative,Male,State-gov
70,5,58,0,1st-4th,0,33,Widowed,Craft-repair,White,Own-child,Female,Self-emp-inc
70,5,58,1,1st-4th,0,33,Widowed,Craft-repair,White,Own-child,Male,Self-emp-inc
74,13,67,0,Assoc-voc,2,37,Some-college,Craft-repair,Asian-Pac-Islander,Not-in-family,Female,Local-gov
74,13,67,1,Assoc-voc,2,37,Some-college,Craft-repair,Asian-Pac-Islander,Not-in-family,Male,Local-gov
68,10,51,0,Some-college,0,31,Married-civ-spouse,Tech-support,White,Wife,Female,Private
68,10,51,1,Some-college,0,31,Married-civ-spouse,Tech-support,White,Wife,Male,Private
68,10,53,0,11th,0,31,Divorced,Tech-support,White,Wife,Female,Self-emp-not-inc
68,10,53,1,11th,0,31,Divorced,Tech-support,White,Wife,Male,Self-emp-not-inc
69,11,55,0,11th,0,32,Separated,Tech-support,White,Own-child,Female,Self-emp-not-inc
69,11,55,1,11th,0,32,Separated,Tech-support,White,Own-child,Male,Self-emp-not-inc
70,12,58,0,HS-grad,0,33,Widowed,Tech-support,White,Own-child,Female,Self-emp-inc
70,12,58,1,HS-grad,0,33,Widowed,Tech-support,White,Own-child,Male,Self-emp-inc
71,13,60,0,Prof-school,1,34,Married-spouse-absent,Tech-support,White,Husband,Female,Self-emp-inc
71,13,60,1,Prof-school,1,34,Married-spouse-absent,Tech-support,White,Husband,Male,Self-emp-inc
68,0,51,0,Assoc-acdm,0,31,Married-civ-spouse,Tech-support,White,Wife,Female,Private
68,0,51,1,Assoc-acdm,0,31,Married-civ-spouse,Tech-support,White,Wife,Male,Private
68,0,53,0,Assoc-acdm,0,31,Divorced,Tech-support,White,Wife,Female,Self-emp-not-inc
68,0,53,1,Assoc-acdm,0,31,Divorced,Tech-support,White,Wife,Male,Self-emp-not-inc
65,18,73,0,10th,2,39,Prof-school,Other-service,Asian-Pac-Islander,Other-relative,Female,State-gov
65,18,73,1,10th,2,39,Prof-school,Other-service,Asian-Pac-Islander,Other-relative,Male,State-gov
65,13,73,0,Preschool,2,39,Prof-school,Other-service,Asian-Pac-Islander,Other-relative,Female,State-gov
65,13,73,1,Preschool,2,39,Prof-school,Other-service,Asian-Pac-Islander,Other-relative,Male,State-gov
62,12,58,0,1st-4th,1,36,Bachelors,Other-service,Asian-Pac-Islander,Husband,Female,Local-gov
62,12,58,1,1st-4th,1,36,Bachelors,Other-service,Asian-Pac-Islander,Husband,Male,Local-gov
63,12,59,0,1st-4th,2,37,Some-college,Other-service,Asian-Pac-Islander,Not-in-family,Female,Local-gov
63,12,59,1,1st-4th,2,37,Some-college,Other-service,Asian-Pac-Islander,Not-in-family,Male,Local-gov
56,0,51,0,12th,0,31,Married-civ-spouse,Other-service,Asian-Pac-Islander,Wife,Female,Private
56,0,51,1,12th,0,31,Married-civ-spouse,Other-service,Asian-Pac-Islander,Wife,Male,Private
57,0,53,0,Masters,0,31,Divorced,Other-service,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
57,0,53,1,Masters,0,31,Divorced,Other-service,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
60,7,60,0,10th,1,34,Married-spouse-absent,Craft-repair,White,Husband,Female,Self-emp-inc
60,7,60,1,10th,1,34,Married-spouse-absent,Craft-repair,White,Husband,Male,Self-emp-inc
63,13,67,0,Assoc-voc,2,37,Some-college,Craft-repair,Asian-Pac-Islander,Not-in-family,Female,Local-gov
63,13,67,1,Assoc-voc,2,37,Some-college,Craft-repair,Asian-Pac-Islander,Not-in-family,Male,Local-gov
64,15,70,0,9th,2,38,11th,Other-service,Asian-Pac-Islander,Not-in-family,Female,State-gov
64,15,70,1,9th,2,38,11th,Other-service,Asian-Pac-Islander,Not-in-family,Male,State-gov
56,10,51,0,Some-college,0,31,Married-civ-spouse,Tech-support,White,Wife,Female,Private
56,10,51,1,Some-college,0,31,Married-civ-spouse,Tech-support,White,Wife,Male,Private
57,10,53,0,11th,0,31,Divorced,Tech-support,White,Wife,Female,Self-emp-not-inc
57,10,53,1,11th,0,31,Divorced,Tech-support,White,Wife,Male,Self-emp-not-inc
58,11,55,0,11th,0,32,Separated,Tech-support,White,Own-child,Female,Self-emp-not-inc
58,11,55,1,11th,0,32,Separated,Tech-support,White,Own-child,Male,Self-emp-not-inc
56,0,51,0,Assoc-acdm,0,31,Married-civ-spouse,Tech-support,White,Wife,Female,Private
56,0,51,1,Assoc-acdm,0,31,Married-civ-spouse,Tech-support,White,Wife,Male,Private
57,0,53,0,Assoc-acdm,0,31,Divorced,Tech-support,White,Wife,Female,Self-emp-not-inc
57,0,53,1,Assoc-acdm,0,31,Divorced,Tech-support,White,Wife,Male,Self-emp-not-inc
58,1,55,0,Assoc-voc,0,31,Separated,Tech-support,White,Own-child,Female,Self-emp-not-inc
58,1,55,1,Assoc-voc,0,31,Separated,Tech-support,White,Own-child,Male,Self-emp-not-inc
60,3,55,0,Masters,0,22,Separated,Other-service,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
60,3,55,1,Masters,0,22,Separated,Other-service,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
62,5,58,0,1st-4th,0,23,Widowed,Other-service,Asian-Pac-Islander,Own-child,Female,Self-emp-inc
62,5,58,1,1st-4th,0,23,Widowed,Other-service,Asian-Pac-Islander,Own-child,Male,Self-emp-inc
64,7,60,0,10th,1,24,Married-spouse-absent,Other-service,Asian-Pac-Islander,Husband,Female,Self-emp-inc
64,7,60,1,10th,1,24,Married-spouse-absent,Other-service,Asian-Pac-Islander,Husband,Male,Self-emp-inc
67,9,63,0,Doctorate,1,25,(null),Other-service,Asian-Pac-Islander,Husband,Female,Federal-gov
67,9,63,1,Doctorate,1,25,(null),Other-service,Asian-Pac-Islander,Husband,Male,Federal-gov
69,11,65,0,Doctorate,1,26,Bachelors,Other-service,Asian-Pac-Islander,Husband,Female,Local-gov
69,11,65,1,Doctorate,1,26,Bachelors,Other-service,Asian-Pac-Islander,Husband,Male,Local-gov
71,13,67,0,5th-6th,2,27,Some-college,Other-service,Asian-Pac-Islander,Not-in-family,Female,Local-gov
71,13,67,1,5th-6th,2,27,Some-college,Other-service,Asian-Pac-Islander,Not-in-family,Male,Local-gov
73,15,70,0,Preschool,2,28,11th,Other-service,Asian-Pac-Islander,Not-in-family,Female,State-gov
73,15,70,1,Preschool,2,28,11th,Other-service,Asian-Pac-Islander,Not-in-family,Male,State-gov
56,15,51,0,Doctorate,0,21,Married-civ-spouse,Other-service,White,Wife,Female,Private
56,15,51,1,Doctorate,0,21,Married-civ-spouse,Other-service,White,Wife,Male,Private
71,2,67,0,1st-4th,2,27,Some-college,Craft-repair,Asian-Pac-Islander,Not-in-family,Female,Local-gov
71,2,67,1,1st-4th,2,27,Some-college,Craft-repair,Asian-Pac-Islander,Not-in-family,Male,Local-gov
73,3,70,0,1st-4th,2,28,11th,Craft-repair,Asian-Pac-Islander,Not-in-family,Female,State-gov
73,3,70,1,1st-4th,2,28,11th,Craft-repair,Asian-Pac-Islander,Not-in-family,Male,State-gov
69,11,65,0,Doctorate,1,26,Bachelors,Craft-repair,White,Husband,Female,Local-gov
69,11,65,1,Doctorate,1,26,Bachelors,Craft-repair,White,Husband,Male,Local-gov
71,13,67,0,5th-6th,2,27,Some-college,Craft-repair,White,Not-in-family,Female,Local-gov
71,13,67,1,5th-6th,2,27,Some-college,Craft-repair,White,Not-in-family,Male,Local-gov
73,15,70,0,Preschool,2,28,11th,Craft-repair,White,Not-in-family,Female,State-gov
73,15,70,1,Preschool,2,28,11th,Craft-repair,White,Not-in-family,Male,State-gov
68,10,51,0,Assoc-acdm,0,21,Married-civ-spouse,Other-service,Asian-Pac-Islander,Wife,Female,Private
68,10,51,1,Assoc-acdm,0,21,Married-civ-spouse,Other-service,Asian-Pac-Islander,Wife,Male,Private
68,10,53,0,Assoc-acdm,0,21,Divorced,Other-service,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
68,10,53,1,Assoc-acdm,0,21,Divorced,Other-service,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
69,11,55,0,Assoc-voc,0,22,Separated,Other-service,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
69,11,55,1,Assoc-voc,0,22,Separated,Other-service,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
68,15,51,0,Some-college,0,21,Married-civ-spouse,Other-service,Asian-Pac-Islander,Wife,Female,Private
68,15,51,1,Some-college,0,21,Married-civ-spouse,Other-service,Asian-Pac-Islander,Wife,Male,Private
68,15,53,0,Some-college,0,21,Divorced,Other-service,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
68,15,53,1,Some-college,0,21,Divorced,Other-service,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
56,15,64,0,Some-college,0,21,Married-civ-spouse,Other-service,Asian-Pac-Islander,Wife,Female,Private
56,15,64,1,Some-college,0,21,Married-civ-spouse,Other-service,Asian-Pac-Islander,Wife,Male,Private
57,15,65,0,11th,0,21,Divorced,Other-service,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
57,15,65,1,11th,0,21,Divorced,Other-service,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
58,15,66,0,11th,0,22,Separated,Other-service,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
58,15,66,1,11th,0,22,Separated,Other-service,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
56,10,64,0,Assoc-acdm,0,21,Married-civ-spouse,Other-service,Asian-Pac-Islander,Wife,Female,Private
56,10,64,1,Assoc-acdm,0,21,Married-civ-spouse,Other-service,Asian-Pac-Islander,Wife,Male,Private
57,10,65,0,Assoc-acdm,0,21,Divorced,Other-service,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
57,10,65,1,Assoc-acdm,0,21,Divorced,Other-service,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
58,15,53,0,11th,0,22,Separated,Other-service,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
58,15,53,1,11th,0,22,Separated,Other-service,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
59,16,54,0,HS-grad,0,23,Widowed,Other-service,Asian-Pac-Islander,Own-child,Female,Self-emp-inc
59,16,54,1,HS-grad,0,23,Widowed,Other-service,Asian-Pac-Islander,Own-child,Male,Self-emp-inc
60,16,55,0,Prof-school,1,24,Married-spouse-absent,Other-service,Asian-Pac-Islander,Husband,Female,Self-emp-inc
60,16,55,1,Prof-school,1,24,Married-spouse-absent,Other-service,Asian-Pac-Islander,Husband,Male,Self-emp-inc
57,10,52,0,Assoc-acdm,0,21,Divorced,Other-service,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
57,10,52,1,Assoc-acdm,0,21,Divorced,Other-service,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
58,10,53,0,Assoc-voc,0,22,Separated,Other-service,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
58,10,53,1,Assoc-voc,0,22,Separated,Other-service,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
59,11,54,0,Assoc-voc,0,23,Widowed,Other-service,Asian-Pac-Islander,Own-child,Female,Self-emp-inc
59,11,54,1,Assoc-voc,0,23,Widowed,Other-service,Asian-Pac-Islander,Own-child,Male,Self-emp-inc
76,18,72,0,Prof-school,2,29,Prof-school,Craft-repair,Asian-Pac-Islander,Other-relative,Female,State-gov
76,18,72,1,Prof-school,2,29,Prof-school,Craft-repair,Asian-Pac-Islander,Other-relative,Male,State-gov
63,12,67,0,HS-grad,2,27,Some-college,Craft-repair,Asian-Pac-Islander,Not-in-family,Female,Local-gov
63,12,67,1,HS-grad,2,27,Some-college,Craft-repair,Asian-Pac-Islander,Not-in-family,Male,Local-gov
64,13,70,0,HS-grad,2,28,11th,Craft-repair,Asian-Pac-Islander,Not-in-family,Female,State-gov
64,13,70,1,HS-grad,2,28,11th,Craft-repair,Asian-Pac-Islander,Not-in-family,Male,State-gov
73,7,70,0,9th,2,28,11th,Craft-repair,Asian-Pac-Islander,Not-in-family,Female,State-gov
73,7,70,1,9th,2,28,11th,Craft-repair,Asian-Pac-Islander,Not-in-family,Male,State-gov
62,12,58,0,HS-grad,0,23,Widowed,Tech-support,White,Own-child,Female,Self-emp-inc
62,12,58,1,HS-grad,0,23,Widowed,Tech-support,White,Own-child,Male,Self-emp-inc
64,13,60,0,Prof-school,1,24,Married-spouse-absent,Tech-support,White,Husband,Female,Self-emp-inc
64,13,60,1,Prof-school,1,24,Married-spouse-absent,Tech-support,White,Husband,Male,Self-emp-inc
58,0,53,0,Assoc-acdm,0,21,Divorced,Tech-support,White,Wife,Female,Self-emp-not-inc
58,0,53,1,Assoc-acdm,0,21,Divorced,Tech-support,White,Wife,Male,Self-emp-not-inc
87,18,61,1,Private,5,19,Prof-school,Prof-specialty,Amer-Indian-Eskimo,Other-relative,Female,State-gov
87,18,61,0,Private,5,19,Prof-school,Prof-specialty,Amer-Indian-Eskimo,Other-relative,Male,State-gov
82,17,59,1,1st-4th,5,17,Some-college,Prof-specialty,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
82,17,59,0,1st-4th,5,17,Some-college,Prof-specialty,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
82,18,60,1,1st-4th,5,18,11th,Prof-specialty,Amer-Indian-Eskimo,Not-in-family,Female,State-gov
82,18,60,0,1st-4th,5,18,11th,Prof-specialty,Amer-Indian-Eskimo,Not-in-family,Male,State-gov
83,18,61,1,10th,5,19,Prof-school,Prof-specialty,Amer-Indian-Eskimo,Other-relative,Female,State-gov
83,18,61,0,10th,5,19,Prof-school,Prof-specialty,Amer-Indian-Eskimo,Other-relative,Male,State-gov
83,13,61,1,Private,5,19,Prof-school,Prof-specialty,Amer-Indian-Eskimo,Other-relative,Female,State-gov
83,13,61,0,Private,5,19,Prof-school,Prof-specialty,Amer-Indian-Eskimo,Other-relative,Male,State-gov
90,15,76,0,Doctorate,0,0,Married-civ-spouse,Exec-managerial,Amer-Indian-Eskimo,Wife,Female,Private
90,15,76,1,Doctorate,0,0,Married-civ-spouse,Exec-managerial,Amer-Indian-Eskimo,Wife,Male,Private
92,12,83,0,1st-4th,1,5,Widowed,Sales,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
92,12,83,1,1st-4th,1,5,Widowed,Sales,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
93,13,85,0,10th,2,7,Married-spouse-absent,Sales,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
93,13,85,1,10th,2,7,Married-spouse-absent,Sales,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
95,14,88,0,Doctorate,3,10,(null),Sales,Amer-Indian-Eskimo,Husband,Female,Federal-gov
95,14,88,1,Doctorate,3,10,(null),Sales,Amer-Indian-Eskimo,Husband,Male,Federal-gov
95,15,90,0,Doctorate,3,11,Bachelors,Sales,Amer-Indian-Eskimo,Husband,Female,Local-gov
95,15,90,1,Doctorate,3,11,Bachelors,Sales,Amer-Indian-Eskimo,Husband,Male,Local-gov
79,10,76,0,12th,4,0,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Female,Private
79,10,76,1,12th,4,0,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Male,Private
80,11,80,0,Masters,0,3,Separated,Sales,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
80,11,80,1,Masters,0,3,Separated,Sales,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
81,12,83,0,1st-4th,0,5,Widowed,Sales,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
81,12,83,1,1st-4th,0,5,Widowed,Sales,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
79,10,76,0,Assoc-acdm,0,0,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Female,Private
79,10,76,1,Assoc-acdm,0,0,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Male,Private
79,15,76,0,Some-college,0,0,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Female,Private
79,15,76,1,Some-college,0,0,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Male,Private
79,0,76,0,Doctorate,0,0,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Female,Private
79,0,76,1,Doctorate,0,0,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Male,Private
79,5,76,0,12th,0,0,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Female,Private
79,5,76,1,12th,0,0,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Male,Private
90,10,51,0,12th,4,0,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Female,Private
90,10,51,1,12th,4,0,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Male,Private
90,10,53,0,Masters,4,1,Divorced,Sales,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
90,10,53,1,Masters,4,1,Divorced,Sales,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
92,12,58,0,1st-4th,0,5,Widowed,Sales,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
92,12,58,1,1st-4th,0,5,Widowed,Sales,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
93,13,60,0,10th,1,7,Married-spouse-absent,Sales,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
93,13,60,1,10th,1,7,Married-spouse-absent,Sales,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
79,10,53,0,Masters,4,1,Divorced,Sales,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
79,10,53,1,Masters,4,1,Divorced,Sales,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
80,11,55,0,Masters,4,3,Separated,Sales,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
80,11,55,1,Masters,4,3,Separated,Sales,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
82,13,60,0,10th,1,7,Married-spouse-absent,Sales,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
82,13,60,1,10th,1,7,Married-spouse-absent,Sales,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
90,15,64,0,Assoc-acdm,4,11,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Female,Private
90,15,64,1,Assoc-acdm,4,11,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Male,Private
90,15,65,0,Assoc-acdm,4,11,Divorced,Sales,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
90,15,65,1,Assoc-acdm,4,11,Divorced,Sales,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
90,15,52,0,Assoc-acdm,4,11,Divorced,Sales,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
90,15,52,1,Assoc-acdm,4,11,Divorced,Sales,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
91,15,53,0,Assoc-voc,4,12,Separated,Sales,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
91,15,53,1,Assoc-voc,4,12,Separated,Sales,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
92,16,54,0,Assoc-voc,4,13,Widowed,Sales,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
92,16,54,1,Assoc-voc,4,13,Widowed,Sales,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
90,15,51,0,Assoc-acdm,4,0,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Female,Private
90,15,51,1,Assoc-acdm,4,0,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Male,Private
90,15,53,0,Assoc-acdm,4,0,Divorced,Sales,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
90,15,53,1,Assoc-acdm,4,0,Divorced,Sales,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
90,10,51,0,Assoc-acdm,0,0,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Female,Private
90,10,51,1,Assoc-acdm,0,0,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Male,Private
90,10,53,0,Assoc-acdm,0,1,Divorced,Sales,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
90,10,53,1,Assoc-acdm,0,1,Divorced,Sales,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
91,11,55,0,Assoc-voc,0,3,Separated,Sales,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
91,11,55,1,Assoc-voc,0,3,Separated,Sales,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
90,15,51,0,Some-college,0,0,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Female,Private
90,15,51,1,Some-college,0,0,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Male,Private
90,15,53,0,Some-college,0,1,Divorced,Sales,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
90,15,53,1,Some-college,0,1,Divorced,Sales,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
79,15,65,0,Assoc-acdm,4,11,Divorced,Sales,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
79,15,65,1,Assoc-acdm,4,11,Divorced,Sales,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
80,15,66,0,Assoc-voc,4,12,Separated,Sales,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
80,15,66,1,Assoc-voc,4,12,Separated,Sales,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
81,16,67,0,Assoc-voc,4,13,Widowed,Sales,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
81,16,67,1,Assoc-voc,4,13,Widowed,Sales,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
79,15,64,0,Assoc-acdm,4,0,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Female,Private
79,15,64,1,Assoc-acdm,4,0,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Male,Private
79,15,65,0,Assoc-acdm,4,0,Divorced,Sales,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
79,15,65,1,Assoc-acdm,4,0,Divorced,Sales,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
80,15,53,0,Assoc-voc,4,12,Separated,Sales,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
80,15,53,1,Assoc-voc,4,12,Separated,Sales,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
81,16,54,0,Assoc-voc,4,13,Widowed,Sales,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
81,16,54,1,Assoc-voc,4,13,Widowed,Sales,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
82,16,55,0,Assoc-voc,4,14,Married-spouse-absent,Sales,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
82,16,55,1,Assoc-voc,4,14,Married-spouse-absent,Sales,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
79,10,51,0,Assoc-acdm,4,11,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Female,Private
79,10,51,1,Assoc-acdm,4,11,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Male,Private
79,15,52,0,Assoc-acdm,4,0,Divorced,Sales,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
79,15,52,1,Assoc-acdm,4,0,Divorced,Sales,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
80,15,53,0,Assoc-voc,4,1,Separated,Sales,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
80,15,53,1,Assoc-voc,4,1,Separated,Sales,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
79,15,51,0,Some-college,0,0,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Female,Private
79,15,51,1,Some-college,0,0,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Male,Private
79,15,53,0,11th,0,1,Divorced,Sales,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
79,15,53,1,11th,0,1,Divorced,Sales,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
80,15,55,0,11th,0,3,Separated,Sales,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
80,15,55,1,11th,0,3,Separated,Sales,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
81,16,58,0,HS-grad,0,5,Widowed,Sales,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
81,16,58,1,HS-grad,0,5,Widowed,Sales,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
79,10,53,0,Assoc-acdm,0,1,Divorced,Sales,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
79,10,53,1,Assoc-acdm,0,1,Divorced,Sales,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
80,10,55,0,Assoc-voc,0,3,Separated,Sales,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
80,10,55,1,Assoc-voc,0,3,Separated,Sales,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
90,0,51,0,Doctorate,0,0,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Female,Private
90,0,51,1,Doctorate,0,0,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Male,Private
90,0,53,0,Doctorate,0,1,Divorced,Sales,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
90,0,53,1,Doctorate,0,1,Divorced,Sales,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
90,5,51,0,12th,0,0,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Female,Private
90,5,51,1,12th,0,0,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Male,Private
90,5,53,0,12th,0,1,Divorced,Sales,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
90,5,53,1,12th,0,1,Divorced,Sales,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
80,5,66,0,5th-6th,4,12,Separated,Sales,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
80,5,66,1,5th-6th,4,12,Separated,Sales,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
81,6,67,0,5th-6th,4,13,Widowed,Sales,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
81,6,67,1,5th-6th,4,13,Widowed,Sales,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
79,5,65,0,Doctorate,4,0,Divorced,Sales,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
79,5,65,1,Doctorate,4,0,Divorced,Sales,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
80,5,66,0,5th-6th,4,1,Separated,Sales,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
80,5,66,1,5th-6th,4,1,Separated,Sales,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
79,5,51,0,12th,4,11,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Female,Private
79,5,51,1,12th,4,11,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Male,Private
79,0,51,0,Doctorate,4,11,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Female,Private
79,0,51,1,Doctorate,4,11,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Male,Private
80,5,53,0,5th-6th,4,1,Separated,Sales,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
