age,capital-gain,capital-loss,decision,education,education-num,hours-per-week,marital-status,occupation,race,relationship,sex,workclass
65,14.0,19.0,1,11,5,7,1,9,3,1,0,5
65,14.0,19.0,1,11,5,7,1,9,3,1,1,5
66,14.0,19.0,1,15,5,8,8,9,3,2,0,5
66,14.0,19.0,1,15,5,8,8,9,3,2,1,5
65,13.0,19.0,1,11,2,17,10,9,3,1,0,1
65,13.0,19.0,1,11,2,17,10,9,3,1,1,1
66,19.0,19.0,1,15,2,8,8,9,3,2,0,5
66,19.0,19.0,1,15,2,8,8,9,3,2,1,5
65,14.0,19.0,1,6,2,8,8,9,3,2,0,5
65,14.0,19.0,1,6,2,8,8,9,3,2,1,5
65,13.0,17.0,1,11,2,6,10,9,3,1,0,1
65,13.0,17.0,1,11,2,6,10,9,3,1,1,1
76,19.0,19.0,1,13,5,17,8,9,4,2,0,5
76,19.0,19.0,1,13,5,17,8,9,4,2,1,5
68,16.0,18.0,1,12,0,11,3,9,4,5,0,4
68,16.0,18.0,1,12,0,11,3,9,4,5,1,4
69,16.0,18.0,1,12,0,12,9,9,4,3,0,4
69,16.0,18.0,1,12,0,12,9,9,4,3,1,4
70,17.0,18.0,1,3,0,13,11,9,4,3,0,3
70,17.0,18.0,1,3,0,13,11,9,4,3,1,3
68,11.0,18.0,1,10,0,11,3,9,4,5,0,4
68,11.0,18.0,1,10,0,11,3,9,4,5,1,4
69,11.0,18.0,1,4,0,12,9,9,4,3,0,4
69,11.0,18.0,1,4,0,12,9,9,4,3,1,4
68,16.0,18.0,1,2,0,0,5,9,4,5,0,2
68,16.0,18.0,1,2,0,0,5,9,4,5,1,2
68,16.0,18.0,1,12,0,0,3,9,4,5,0,4
68,16.0,18.0,1,12,0,0,3,9,4,5,1,4
68,11.0,18.0,1,10,0,0,5,9,4,5,0,2
68,11.0,18.0,1,10,0,0,5,9,4,5,1,2
68,11.0,18.0,1,10,0,0,3,9,4,5,0,4
68,11.0,18.0,1,10,0,0,3,9,4,5,1,4
76,19.0,17.0,1,13,2,17,8,9,4,2,0,5
76,19.0,17.0,1,13,2,17,8,9,4,2,1,5
56,11.0,15.0,1,2,4,0,5,9,4,5,0,2
56,11.0,15.0,1,2,4,0,5,9,4,5,1,2
57,11.0,15.0,1,12,4,1,3,9,4,5,0,4
57,11.0,15.0,1,12,4,1,3,9,4,5,1,4
58,12.0,16.0,1,12,4,3,9,9,4,3,0,4
58,12.0,16.0,1,12,4,3,9,9,4,3,1,4
61,15.0,17.0,1,10,1,10,0,9,4,0,0,0
61,15.0,17.0,1,10,1,10,0,9,4,0,1,0
62,16.0,18.0,1,10,1,11,2,9,4,0,0,1
62,16.0,18.0,1,10,1,11,2,9,4,0,1,1
63,17.0,18.0,1,4,2,13,10,9,4,1,0,1
63,17.0,18.0,1,4,2,13,10,9,4,1,1,1
64,18.0,19.0,1,13,2,15,1,9,4,1,0,5
64,18.0,19.0,1,13,2,15,1,9,4,1,1,5
65,19.0,19.0,1,13,2,17,8,9,4,2,0,5
65,19.0,19.0,1,13,2,17,8,9,4,2,1,5
72,19.0,19.0,1,5,5,19,8,9,4,2,0,5
72,19.0,19.0,1,5,5,19,8,9,4,2,1,5
75,18.0,17.0,1,6,5,15,1,9,4,1,0,5
75,18.0,17.0,1,6,5,15,1,9,4,1,1,5
76,19.0,17.0,1,6,5,17,8,9,4,2,0,5
76,19.0,17.0,1,6,5,17,8,9,4,2,1,5
59,13.0,16.0,1,11,4,5,11,9,4,3,0,3
59,13.0,16.0,1,11,4,5,11,9,4,3,1,3
60,14.0,17.0,1,15,4,7,6,9,4,0,0,3
60,14.0,17.0,1,15,4,7,6,9,4,0,1,3
61,15.0,17.0,1,7,5,10,0,9,4,0,0,0
61,15.0,17.0,1,7,5,10,0,9,4,0,1,0
62,16.0,18.0,1,7,5,11,2,9,4,0,0,1
62,16.0,18.0,1,7,5,11,2,9,4,0,1,1
63,17.0,18.0,1,8,5,13,10,9,4,1,0,1
63,17.0,18.0,1,8,5,13,10,9,4,1,1,1
64,18.0,19.0,1,6,5,15,1,9,4,1,0,5
64,18.0,19.0,1,6,5,15,1,9,4,1,1,5
65,19.0,19.0,1,6,5,17,8,9,4,2,0,5
65,19.0,19.0,1,6,5,17,8,9,4,2,1,5
59,18.0,19.0,1,6,2,17,10,9,4,1,0,1
59,18.0,19.0,1,6,2,17,10,9,4,1,1,1
59,19.0,19.0,1,6,2,18,1,9,4,1,0,5
59,19.0,19.0,1,6,2,18,1,9,4,1,1,5
60,19.0,19.0,1,5,2,19,8,9,4,2,0,5
60,19.0,19.0,1,5,2,19,8,9,4,2,1,5
60,19.0,19.0,1,15,2,19,8,9,4,2,0,5
60,19.0,19.0,1,15,2,19,8,9,4,2,1,5
63,17.0,17.0,1,8,2,13,10,9,4,1,0,1
63,17.0,17.0,1,8,2,13,10,9,4,1,1,1
64,18.0,17.0,1,6,2,15,1,9,4,1,0,5
64,18.0,17.0,1,6,2,15,1,9,4,1,1,5
65,19.0,17.0,1,6,2,17,8,9,4,2,0,5
65,19.0,17.0,1,6,2,17,8,9,4,2,1,5
68,0.0,18.0,1,2,4,0,5,9,3,5,0,2
68,0.0,18.0,1,2,4,0,5,9,3,5,1,2
68,0.0,18.0,0,12,4,1,3,9,3,5,0,4
68,0.0,18.0,0,12,4,1,3,9,3,5,1,4
69,1.0,18.0,1,12,4,3,9,9,3,3,0,4
69,1.0,18.0,1,12,4,3,9,9,3,3,1,4
71,1.0,16.0,1,0,4,3,6,9,3,0,0,3
71,1.0,16.0,1,0,4,3,6,9,3,0,1,3
73,2.0,16.0,1,10,5,5,0,9,3,0,0,0
73,2.0,16.0,1,10,5,5,0,9,3,0,1,0
73,2.0,16.0,1,10,5,5,2,9,3,0,0,1
73,2.0,16.0,1,10,5,5,2,9,3,0,1,1
74,2.0,17.0,1,4,5,6,10,9,3,1,0,1
74,2.0,17.0,1,4,5,6,10,9,3,1,1,1
75,3.0,17.0,1,13,5,7,1,9,3,1,0,5
75,3.0,17.0,1,13,5,7,1,9,3,1,1,5
76,3.0,17.0,1,13,5,8,8,9,3,2,0,5
76,3.0,17.0,1,13,5,8,8,9,3,2,1,5
77,8.0,19.0,1,3,2,18,1,9,3,1,0,5
77,8.0,19.0,1,3,2,18,1,9,3,1,1,5
73,2.0,19.0,1,10,1,16,2,9,3,0,0,1
73,2.0,19.0,1,10,1,16,2,9,3,0,1,1
74,2.0,19.0,1,4,2,17,10,9,3,1,0,1
74,2.0,19.0,1,4,2,17,10,9,3,1,1,1
75,3.0,19.0,1,13,2,18,1,9,3,1,0,5
75,3.0,19.0,1,13,2,18,1,9,3,1,1,5
73,7.0,19.0,1,3,1,5,2,9,3,0,0,1
73,7.0,19.0,1,3,1,5,2,9,3,0,1,1
74,7.0,19.0,1,3,2,6,10,9,3,1,0,1
74,7.0,19.0,1,3,2,6,10,9,3,1,1,1
71,1.0,18.0,1,0,1,3,6,9,3,0,0,3
71,1.0,18.0,1,0,1,3,6,9,3,0,1,3
73,2.0,19.0,1,10,1,5,0,9,3,0,0,0
73,2.0,19.0,1,10,1,5,0,9,3,0,1,0
73,2.0,19.0,1,10,1,5,2,9,3,0,0,1
73,2.0,19.0,1,10,1,5,2,9,3,0,1,1
74,2.0,17.0,1,3,2,17,10,9,3,1,0,1
74,2.0,17.0,1,3,2,17,10,9,3,1,1,1
75,3.0,17.0,1,3,2,18,1,9,3,1,0,5
75,3.0,17.0,1,3,2,18,1,9,3,1,1,5
76,3.0,17.0,1,0,2,19,8,9,3,2,0,5
76,3.0,17.0,1,0,2,19,8,9,3,2,1,5
76,8.0,17.0,1,0,2,8,8,9,3,2,0,5
76,8.0,17.0,1,0,2,8,8,9,3,2,1,5
73,2.0,16.0,1,10,1,5,2,9,3,0,0,1
73,2.0,16.0,1,10,1,5,2,9,3,0,1,1
74,2.0,17.0,1,4,2,6,10,9,3,1,0,1
74,2.0,17.0,1,4,2,6,10,9,3,1,1,1
75,3.0,17.0,1,13,2,7,1,9,3,1,0,5
75,3.0,17.0,1,13,2,7,1,9,3,1,1,5
59,1.0,18.0,1,12,4,2,11,9,3,3,0,3
59,1.0,18.0,1,12,4,2,11,9,3,3,1,3
60,1.0,18.0,1,12,4,3,6,9,3,0,0,3
60,1.0,18.0,1,12,4,3,6,9,3,0,1,3
61,2.0,19.0,1,3,5,5,0,9,3,0,0,0
61,2.0,19.0,1,3,5,5,0,9,3,0,1,0
62,2.0,19.0,1,3,5,5,2,9,3,0,0,1
62,2.0,19.0,1,3,5,5,2,9,3,0,1,1
63,2.0,19.0,1,3,5,6,10,9,3,1,0,1
63,2.0,19.0,1,3,5,6,10,9,3,1,1,1
64,3.0,19.0,1,3,5,7,1,9,3,1,0,5
64,3.0,19.0,1,3,5,7,1,9,3,1,1,5
65,3.0,19.0,1,0,5,8,8,9,3,2,0,5
65,3.0,19.0,1,0,5,8,8,9,3,2,1,5
63,2.0,19.0,1,3,2,17,10,9,3,1,0,1
63,2.0,19.0,1,3,2,17,10,9,3,1,1,1
64,3.0,19.0,1,3,2,18,1,9,3,1,0,5
64,3.0,19.0,1,3,2,18,1,9,3,1,1,5
65,3.0,19.0,1,0,2,19,8,9,3,2,0,5
65,3.0,19.0,1,0,2,19,8,9,3,2,1,5
65,3.0,19.0,1,13,2,8,8,9,3,2,0,5
65,3.0,19.0,1,13,2,8,8,9,3,2,1,5
63,2.0,17.0,1,3,2,6,10,9,3,1,0,1
63,2.0,17.0,1,3,2,6,10,9,3,1,1,1
64,3.0,17.0,1,3,2,7,1,9,3,1,0,5
64,3.0,17.0,1,3,2,7,1,9,3,1,1,5
65,3.0,17.0,1,0,2,8,8,9,3,2,0,5
65,3.0,17.0,1,0,2,8,8,9,3,2,1,5
74,6.0,18.0,1,8,5,13,10,9,3,1,0,1
74,6.0,18.0,1,8,5,13,10,9,3,1,1,1
75,7.0,19.0,1,6,5,15,1,9,3,1,0,5
75,7.0,19.0,1,6,5,15,1,9,3,1,1,5
76,8.0,19.0,1,6,5,17,8,9,3,2,0,5
76,8.0,19.0,1,6,5,17,8,9,3,2,1,5
68,5.0,18.0,1,16,0,11,5,9,3,5,0,2
68,5.0,18.0,1,16,0,11,5,9,3,5,1,2
68,5.0,18.0,0,1,0,11,3,9,3,5,0,4
68,5.0,18.0,0,1,0,11,3,9,3,5,1,4
68,0.0,18.0,0,7,0,11,5,9,3,5,0,2
68,0.0,18.0,0,7,0,11,5,9,3,5,1,2
68,0.0,18.0,0,7,0,11,3,9,3,5,0,4
68,0.0,18.0,0,7,0,11,3,9,3,5,1,4
69,5.0,18.0,0,8,0,1,9,9,3,3,0,4
69,5.0,18.0,0,8,0,1,9,9,3,3,1,4
70,6.0,18.0,0,8,0,2,11,9,3,3,0,3
70,6.0,18.0,0,8,0,2,11,9,3,3,1,3
68,0.0,18.0,0,7,0,0,5,9,3,5,0,2
68,0.0,18.0,0,7,0,0,5,9,3,5,1,2
76,8.0,17.0,1,6,2,17,8,9,3,2,0,5
76,8.0,17.0,1,6,2,17,8,9,3,2,1,5
56,0.0,15.0,0,16,4,0,5,9,3,5,0,2
56,0.0,15.0,0,16,4,0,5,9,3,5,1,2
57,0.0,15.0,0,1,4,1,3,9,3,5,0,4
57,0.0,15.0,0,1,4,1,3,9,3,5,1,4
60,3.0,17.0,1,15,1,7,6,9,3,0,0,3
60,3.0,17.0,1,15,1,7,6,9,3,0,1,3
61,4.0,17.0,1,7,1,10,0,9,3,0,0,0
61,4.0,17.0,1,7,1,10,0,9,3,0,1,0
62,5.0,18.0,1,7,1,11,2,9,3,0,0,1
62,5.0,18.0,1,7,1,11,2,9,3,0,1,1
63,6.0,18.0,1,8,2,13,10,9,3,1,0,1
63,6.0,18.0,1,8,2,13,10,9,3,1,1,1
64,7.0,19.0,1,6,2,15,1,9,3,1,0,5
64,7.0,19.0,1,6,2,15,1,9,3,1,1,5
65,8.0,19.0,1,6,2,17,8,9,3,2,0,5
65,8.0,19.0,1,6,2,17,8,9,3,2,1,5
76,8.0,17.0,1,13,5,19,8,9,4,2,0,5
76,8.0,17.0,1,13,5,19,8,9,4,2,1,5
62,5.0,18.0,1,10,5,11,2,9,4,0,0,1
62,5.0,18.0,1,10,5,11,2,9,4,0,1,1
63,6.0,18.0,1,4,5,13,10,9,4,1,0,1
63,6.0,18.0,1,4,5,13,10,9,4,1,1,1
64,7.0,19.0,1,13,5,15,1,9,4,1,0,5
64,7.0,19.0,1,13,5,15,1,9,4,1,1,5
65,8.0,19.0,1,13,5,17,8,9,4,2,0,5
65,8.0,19.0,1,13,5,17,8,9,4,2,1,5
65,8.0,17.0,1,13,2,17,8,9,4,2,0,5
65,8.0,17.0,1,13,2,17,8,9,4,2,1,5
72,8.0,17.0,1,5,5,19,8,9,4,2,0,5
72,8.0,17.0,1,5,5,19,8,9,4,2,1,5
58,7.0,19.0,1,6,5,15,0,9,4,0,0,0
58,7.0,19.0,1,6,5,15,0,9,4,0,1,0
58,7.0,19.0,1,6,5,16,2,9,4,0,0,1
58,7.0,19.0,1,6,5,16,2,9,4,0,1,1
59,7.0,19.0,1,6,5,17,10,9,4,1,0,1
59,7.0,19.0,1,6,5,17,10,9,4,1,1,1
59,8.0,19.0,1,6,5,18,1,9,4,1,0,5
59,8.0,19.0,1,6,5,18,1,9,4,1,1,5
60,8.0,19.0,1,5,5,19,8,9,4,2,0,5
60,8.0,19.0,1,5,5,19,8,9,4,2,1,5
59,8.0,19.0,1,11,5,18,1,9,4,1,0,5
59,8.0,19.0,1,11,5,18,1,9,4,1,1,5
60,8.0,19.0,1,15,5,19,8,9,4,2,0,5
60,8.0,19.0,1,15,5,19,8,9,4,2,1,5
63,6.0,17.0,1,8,5,13,10,9,4,1,0,1
63,6.0,17.0,1,8,5,13,10,9,4,1,1,1
64,7.0,17.0,1,6,5,15,1,9,4,1,0,5
64,7.0,17.0,1,6,5,15,1,9,4,1,1,5
65,8.0,17.0,1,6,5,17,8,9,4,2,0,5
65,8.0,17.0,1,6,5,17,8,9,4,2,1,5
59,7.0,17.0,1,6,2,17,10,9,4,1,0,1
59,7.0,17.0,1,6,2,17,10,9,4,1,1,1
59,8.0,17.0,1,6,2,18,1,9,4,1,0,5
59,8.0,17.0,1,6,2,18,1,9,4,1,1,5
60,8.0,17.0,1,5,2,19,8,9,4,2,0,5
60,8.0,17.0,1,5,2,19,8,9,4,2,1,5
76,19.0,19.0,1,0,5,19,8,3,4,2,0,5
76,19.0,19.0,1,0,5,19,8,3,4,2,1,5
75,14.0,19.0,1,13,5,18,1,3,4,1,0,5
75,14.0,19.0,1,13,5,18,1,3,4,1,1,5
76,14.0,19.0,1,13,5,19,8,3,4,2,0,5
76,14.0,19.0,1,13,5,19,8,3,4,2,1,5
74,18.0,19.0,1,3,5,6,10,3,4,1,0,1
74,18.0,19.0,1,3,5,6,10,3,4,1,1,1
75,19.0,19.0,1,3,5,7,1,3,4,1,0,5
75,19.0,19.0,1,3,5,7,1,3,4,1,1,5
76,19.0,19.0,1,0,5,8,8,3,4,2,0,5
76,19.0,19.0,1,0,5,8,8,3,4,2,1,5
73,13.0,19.0,1,10,5,5,0,3,4,0,0,0
73,13.0,19.0,1,10,5,5,0,3,4,0,1,0
73,13.0,19.0,1,10,5,5,2,3,4,0,0,1
73,13.0,19.0,1,10,5,5,2,3,4,0,1,1
74,13.0,19.0,1,4,5,6,10,3,4,1,0,1
74,13.0,19.0,1,4,5,6,10,3,4,1,1,1
75,14.0,19.0,1,13,5,7,1,3,4,1,0,5
75,14.0,19.0,1,13,5,7,1,3,4,1,1,5
73,13.0,16.0,1,3,5,16,2,3,4,0,0,1
73,13.0,16.0,1,3,5,16,2,3,4,0,1,1
74,13.0,17.0,1,3,5,17,10,3,4,1,0,1
74,13.0,17.0,1,3,5,17,10,3,4,1,1,1
75,19.0,17.0,1,3,5,7,1,3,4,1,0,5
75,19.0,17.0,1,3,5,7,1,3,4,1,1,5
76,19.0,17.0,1,0,5,8,8,3,4,2,0,5
76,19.0,17.0,1,0,5,8,8,3,4,2,1,5
74,13.0,17.0,1,4,5,6,10,3,4,1,0,1
74,13.0,17.0,1,4,5,6,10,3,4,1,1,1
75,14.0,17.0,1,13,5,7,1,3,4,1,0,5
75,14.0,17.0,1,13,5,7,1,3,4,1,1,5
76,14.0,17.0,1,13,5,8,8,3,4,2,0,5
76,14.0,17.0,1,13,5,8,8,3,4,2,1,5
75,14.0,19.0,1,3,2,18,1,3,4,1,0,5
75,14.0,19.0,1,3,2,18,1,3,4,1,1,5
76,14.0,19.0,1,0,2,19,8,3,4,2,0,5
76,14.0,19.0,1,0,2,19,8,3,4,2,1,5
73,13.0,19.0,1,3,1,5,2,3,4,0,0,1
73,13.0,19.0,1,3,1,5,2,3,4,0,1,1
74,13.0,19.0,1,3,2,6,10,3,4,1,0,1
74,13.0,19.0,1,3,2,6,10,3,4,1,1,1
75,14.0,19.0,1,3,2,7,1,3,4,1,0,5
75,14.0,19.0,1,3,2,7,1,3,4,1,1,5
76,14.0,17.0,1,0,2,19,8,3,4,2,0,5
76,14.0,17.0,1,0,2,19,8,3,4,2,1,5
74,13.0,17.0,1,3,2,6,10,3,4,1,0,1
74,13.0,17.0,1,3,2,6,10,3,4,1,1,1
75,14.0,17.0,1,3,2,7,1,3,4,1,0,5
75,14.0,17.0,1,3,2,7,1,3,4,1,1,5
63,13.0,19.0,1,3,5,17,10,3,4,1,0,1
63,13.0,19.0,1,3,5,17,10,3,4,1,1,1
65,19.0,19.0,1,0,5,8,8,3,4,2,0,5
65,19.0,19.0,1,0,5,8,8,3,4,2,1,5
63,13.0,19.0,1,4,5,6,10,3,4,1,0,1
63,13.0,19.0,1,4,5,6,10,3,4,1,1,1
64,14.0,19.0,1,13,5,7,1,3,4,1,0,5
64,14.0,19.0,1,13,5,7,1,3,4,1,1,5
65,14.0,19.0,1,13,5,8,8,3,4,2,0,5
65,14.0,19.0,1,13,5,8,8,3,4,2,1,5
63,13.0,17.0,1,3,5,6,10,3,4,1,0,1
63,13.0,17.0,1,3,5,6,10,3,4,1,1,1
65,14.0,19.0,1,0,2,19,8,3,4,2,0,5
65,14.0,19.0,1,0,2,19,8,3,4,2,1,5
63,13.0,19.0,1,3,2,6,10,3,4,1,0,1
63,13.0,19.0,1,3,2,6,10,3,4,1,1,1
64,14.0,19.0,1,3,2,7,1,3,4,1,0,5
64,14.0,19.0,1,3,2,7,1,3,4,1,1,5
65,14.0,19.0,1,0,2,8,8,3,4,2,0,5
65,14.0,19.0,1,0,2,8,8,3,4,2,1,5
64,14.0,17.0,1,3,2,7,1,3,4,1,0,5
64,14.0,17.0,1,3,2,7,1,3,4,1,1,5
65,14.0,17.0,1,0,2,8,8,3,4,2,0,5
65,14.0,17.0,1,0,2,8,8,3,4,2,1,5
73,16.0,18.0,1,7,5,11,2,3,4,0,0,1
73,16.0,18.0,1,7,5,11,2,3,4,0,1,1
75,18.0,19.0,1,6,2,15,1,3,4,1,0,5
75,18.0,19.0,1,6,2,15,1,3,4,1,1,5
76,19.0,19.0,1,6,2,17,8,3,4,2,0,5
76,19.0,19.0,1,6,2,17,8,3,4,2,1,5
63,17.0,18.0,1,8,5,13,10,3,4,1,0,1
63,17.0,18.0,1,8,5,13,10,3,4,1,1,1
65,19.0,19.0,1,6,2,17,8,3,4,2,0,5
65,19.0,19.0,1,6,2,17,8,3,4,2,1,5
74,7.0,19.0,1,11,5,17,10,3,3,1,0,1
74,7.0,19.0,1,11,5,17,10,3,3,1,1,1
75,8.0,19.0,1,11,5,18,1,3,3,1,0,5
75,8.0,19.0,1,11,5,18,1,3,3,1,1,5
76,8.0,19.0,1,15,5,19,8,3,3,2,0,5
76,8.0,19.0,1,15,5,19,8,3,3,2,1,5
73,2.0,19.0,1,7,5,15,0,3,3,0,0,0
73,2.0,19.0,1,7,5,15,0,3,3,0,1,0
73,2.0,19.0,1,7,5,16,2,3,3,0,0,1
73,2.0,19.0,1,7,5,16,2,3,3,0,1,1
74,2.0,19.0,1,8,5,17,10,3,3,1,0,1
74,2.0,19.0,1,8,5,17,10,3,3,1,1,1
75,3.0,19.0,1,6,5,18,1,3,3,1,0,5
75,3.0,19.0,1,6,5,18,1,3,3,1,1,5
73,7.0,19.0,1,11,5,5,2,3,3,0,0,1
73,7.0,19.0,1,11,5,5,2,3,3,0,1,1
74,7.0,19.0,1,11,5,6,10,3,3,1,0,1
74,7.0,19.0,1,11,5,6,10,3,3,1,1,1
70,1.0,18.0,1,11,4,2,11,3,3,3,0,3
70,1.0,18.0,1,11,4,2,11,3,3,3,1,3
71,1.0,18.0,1,15,4,3,6,3,3,0,0,3
71,1.0,18.0,1,15,4,3,6,3,3,0,1,3
73,2.0,19.0,1,7,5,5,0,3,3,0,0,0
73,2.0,19.0,1,7,5,5,0,3,3,0,1,0
73,2.0,19.0,1,7,5,5,2,3,3,0,0,1
73,2.0,19.0,1,7,5,5,2,3,3,0,1,1
73,2.0,16.0,1,11,5,15,0,3,3,0,0,0
73,2.0,16.0,1,11,5,15,0,3,3,0,1,0
73,2.0,16.0,1,11,5,16,2,3,3,0,0,1
73,2.0,16.0,1,11,5,16,2,3,3,0,1,1
74,7.0,17.0,1,11,5,6,10,3,3,1,0,1
74,7.0,17.0,1,11,5,6,10,3,3,1,1,1
75,8.0,17.0,1,11,5,7,1,3,3,1,0,5
75,8.0,17.0,1,11,5,7,1,3,3,1,1,5
76,8.0,17.0,1,15,5,8,8,3,3,2,0,5
76,8.0,17.0,1,15,5,8,8,3,3,2,1,5
73,2.0,16.0,1,7,5,5,0,3,3,0,0,0
73,2.0,16.0,1,7,5,5,0,3,3,0,1,0
73,2.0,16.0,1,7,5,5,2,3,3,0,0,1
73,2.0,16.0,1,7,5,5,2,3,3,0,1,1
74,2.0,17.0,1,8,5,6,10,3,3,1,0,1
74,2.0,17.0,1,8,5,6,10,3,3,1,1,1
75,3.0,17.0,1,6,5,7,1,3,3,1,0,5
75,3.0,17.0,1,6,5,7,1,3,3,1,1,5
73,2.0,19.0,1,11,1,16,2,3,3,0,0,1
73,2.0,19.0,1,11,1,16,2,3,3,0,1,1
74,2.0,19.0,1,11,2,17,10,3,3,1,0,1
74,2.0,19.0,1,11,2,17,10,3,3,1,1,1
75,3.0,19.0,1,11,2,18,1,3,3,1,0,5
75,3.0,19.0,1,11,2,18,1,3,3,1,1,5
76,8.0,19.0,1,15,2,8,8,3,3,2,0,5
76,8.0,19.0,1,15,2,8,8,3,3,2,1,5
76,3.0,19.0,1,6,2,8,8,3,3,2,0,5
76,3.0,19.0,1,6,2,8,8,3,3,2,1,5
74,2.0,17.0,1,11,2,17,10,3,3,1,0,1
74,2.0,17.0,1,11,2,17,10,3,3,1,1,1
75,3.0,17.0,1,11,2,18,1,3,3,1,0,5
75,3.0,17.0,1,11,2,18,1,3,3,1,1,5
73,2.0,16.0,1,11,1,5,2,3,3,0,0,1
73,2.0,16.0,1,11,1,5,2,3,3,0,1,1
74,2.0,17.0,1,11,2,6,10,3,3,1,0,1
74,2.0,17.0,1,11,2,6,10,3,3,1,1,1
64,8.0,19.0,1,11,5,7,1,3,3,1,0,5
64,8.0,19.0,1,11,5,7,1,3,3,1,1,5
65,8.0,19.0,1,15,5,8,8,3,3,2,0,5
65,8.0,19.0,1,15,5,8,8,3,3,2,1,5
61,2.0,19.0,1,7,5,5,0,3,3,0,0,0
61,2.0,19.0,1,7,5,5,0,3,3,0,1,0
62,2.0,19.0,1,7,5,5,2,3,3,0,0,1
62,2.0,19.0,1,7,5,5,2,3,3,0,1,1
63,2.0,19.0,1,8,5,6,10,3,3,1,0,1
63,2.0,19.0,1,8,5,6,10,3,3,1,1,1
64,3.0,19.0,1,6,5,7,1,3,3,1,0,5
64,3.0,19.0,1,6,5,7,1,3,3,1,1,5
63,2.0,17.0,1,11,5,6,10,3,3,1,0,1
63,2.0,17.0,1,11,5,6,10,3,3,1,1,1
63,2.0,19.0,1,11,2,17,10,3,3,1,0,1
63,2.0,19.0,1,11,2,17,10,3,3,1,1,1
64,3.0,19.0,1,11,2,18,1,3,3,1,0,5
64,3.0,19.0,1,11,2,18,1,3,3,1,1,5
65,3.0,19.0,1,15,2,19,8,3,3,2,0,5
65,3.0,19.0,1,15,2,19,8,3,3,2,1,5
62,2.0,19.0,1,11,1,5,2,3,3,0,0,1
62,2.0,19.0,1,11,1,5,2,3,3,0,1,1
63,2.0,19.0,1,11,2,6,10,3,3,1,0,1
63,2.0,19.0,1,11,2,6,10,3,3,1,1,1
63,2.0,17.0,1,11,2,6,10,3,3,1,0,1
63,2.0,17.0,1,11,2,6,10,3,3,1,1,1
64,3.0,17.0,1,11,2,7,1,3,3,1,0,5
64,3.0,17.0,1,11,2,7,1,3,3,1,1,5
73,5.0,18.0,1,10,5,11,2,3,4,0,0,1
73,5.0,18.0,1,10,5,11,2,3,4,0,1,1
74,6.0,18.0,1,4,5,13,10,3,4,1,0,1
74,6.0,18.0,1,4,5,13,10,3,4,1,1,1
75,7.0,19.0,1,13,2,15,1,3,4,1,0,5
75,7.0,19.0,1,13,2,15,1,3,4,1,1,5
76,8.0,19.0,1,13,2,17,8,3,4,2,0,5
76,8.0,19.0,1,13,2,17,8,3,4,2,1,5
63,6.0,18.0,1,4,5,13,10,3,4,1,0,1
63,6.0,18.0,1,4,5,13,10,3,4,1,1,1
64,7.0,19.0,1,13,5,15,1,3,4,1,0,5
64,7.0,19.0,1,13,5,15,1,3,4,1,1,5
65,8.0,19.0,1,13,2,17,8,3,4,2,0,5
65,8.0,19.0,1,13,2,17,8,3,4,2,1,5
68,0.0,15.0,0,16,4,0,5,11,4,5,0,2
68,0.0,15.0,0,16,4,0,5,11,4,5,1,2
69,1.0,16.0,0,1,0,3,9,11,4,3,0,4
69,1.0,16.0,0,1,0,3,9,11,4,3,1,4
70,2.0,16.0,0,11,0,5,11,11,4,3,0,3
70,2.0,16.0,0,11,0,5,11,11,4,3,1,3
56,0.0,15.0,0,16,4,0,5,11,4,5,0,2
56,0.0,15.0,0,16,4,0,5,11,4,5,1,2
57,0.0,15.0,0,1,4,1,3,11,4,5,0,4
57,0.0,15.0,0,1,4,1,3,11,4,5,1,4
59,2.0,16.0,0,11,0,5,11,11,4,3,0,3
59,2.0,16.0,0,11,0,5,11,11,4,3,1,3
60,3.0,17.0,1,15,1,7,6,11,4,0,0,3
60,3.0,17.0,1,15,1,7,6,11,4,0,1,3
74,13.0,14.0,1,11,2,6,10,9,3,1,0,1
74,13.0,14.0,1,11,2,6,10,9,3,1,1,1
75,14.0,14.0,1,11,2,7,1,9,3,1,0,5
75,14.0,14.0,1,11,2,7,1,9,3,1,1,5
76,14.0,14.0,1,15,2,8,8,9,3,2,0,5
76,14.0,14.0,1,15,2,8,8,9,3,2,1,5
68,11.0,12.0,1,2,4,0,5,9,4,5,0,2
68,11.0,12.0,1,2,4,0,5,9,4,5,1,2
68,11.0,13.0,1,12,4,1,3,9,4,5,0,4
68,11.0,13.0,1,12,4,1,3,9,4,5,1,4
69,12.0,13.0,1,12,4,3,9,9,4,3,0,4
69,12.0,13.0,1,12,4,3,9,9,4,3,1,4
70,13.0,13.0,1,3,4,5,11,9,4,3,0,3
70,13.0,13.0,1,3,4,5,11,9,4,3,1,3
74,11.0,10.0,1,2,4,0,5,9,4,5,0,2
74,11.0,10.0,1,2,4,0,5,9,4,5,1,2
74,11.0,10.0,1,2,4,0,3,9,4,5,0,4
74,11.0,10.0,1,2,4,0,3,9,4,5,1,4
74,11.0,10.0,1,12,4,1,9,9,4,3,0,4
74,11.0,10.0,1,12,4,1,9,9,4,3,1,4
75,12.0,10.0,1,12,4,2,11,9,4,3,0,3
75,12.0,10.0,1,12,4,2,11,9,4,3,1,3
